dataset,stem,L,range,r_precision,n_true,n_candidate
denovo_pdb,8d9o_A,194,medium,0.7307692307692307,26,2118
denovo_pdb,8d9o_A,194,long,0.5693430656934306,137,14535
denovo_pdb,8d9p_A,195,all,0.6,160,17955
denovo_pdb,8d9p_A,195,short,0.6666666666666666,6,1119
denovo_pdb,8d9p_A,195,medium,0.72,25,2130
denovo_pdb,8d9p_A,195,long,0.5813953488372093,129,14706
denovo_pdb,8eov_A,139,all,0.7103448275862069,145,8911
denovo_pdb,8eov_A,139,short,0.8125,16,783
denovo_pdb,8eov_A,139,medium,0.9130434782608695,23,1458
denovo_pdb,8eov_A,139,long,0.6792452830188679,106,6670
denovo_pdb,8eoz_B,227,all,0.06046511627906977,215,24531
denovo_pdb,8eoz_B,227,short,0.47368421052631576,19,1311
denovo_pdb,8eoz_B,227,medium,0.0,16,2514
denovo_pdb,8eoz_B,227,long,0.0,180,20706
denovo_pdb,8etq_A,277,all,0.25333333333333335,300,36856
denovo_pdb,8etq_A,277,short,0.6379310344827587,58,1611
denovo_pdb,8etq_A,277,medium,0.4878048780487805,41,3114
denovo_pdb,8etq_A,277,long,0.0945273631840796,201,32131
denovo_pdb,8fjf_A,127,all,0.6276595744680851,94,7381
denovo_pdb,8fjf_A,127,short,0.7407407407407407,27,711
denovo_pdb,8fjf_A,127,medium,0.7878787878787878,33,1314
denovo_pdb,8fjf_A,127,long,0.3235294117647059,34,5356
denovo_pdb,8fjg_A,104,all,0.75,92,4851
denovo_pdb,8fjg_A,104,short,0.6666666666666666,12,573
denovo_pdb,8fjg_A,104,medium,0.8846153846153846,26,1038
denovo_pdb,8fjg_A,104,long,0.7037037037037037,54,3240
denovo_pdb,8g9j_A,201,all,0.7450980392156863,153,19110
denovo_pdb,8g9j_A,201,short,0.7,10,1155
denovo_pdb,8g9j_A,201,medium,0.9459459459459459,37,2202
denovo_pdb,8g9j_A,201,long,0.7075471698113207,106,15753
denovo_pdb,8gl3_A,189,all,0.2645161290322581,155,16836
denovo_pdb,8gl3_A,189,short,0.5294117647058824,17,1083
denovo_pdb,8gl3_A,189,medium,0.25,12,2058
denovo_pdb,8gl3_A,189,long,0.19047619047619047,126,13695
denovo_pdb,8j1w_A,175,all,0.2565789473684211,152,14365
denovo_pdb,8j1w_A,175,short,0.35714285714285715,14,999
denovo_pdb,8j1w_A,175,medium,0.42857142857142855,14,1890
denovo_pdb,8j1w_A,175,long,0.22580645161290322,124,11476
denovo_pdb,8j1x_A,174,all,0.20125786163522014,159,14196
denovo_pdb,8j1x_A,174,short,0.5,16,993
denovo_pdb,8j1x_A,174,medium,0.2,15,1878
denovo_pdb,8j1x_A,174,long,0.15625,128,11325
denovo_pdb,8j98_A,184,all,0.19767441860465115,172,15931
denovo_pdb,8j98_A,184,short,0.38095238095238093,21,1053
denovo_pdb,8j98_A,184,medium,0.21052631578947367,19,1998
denovo_pdb,8j98_A,184,long,0.14393939393939395,132,12880
denovo_pdb,8ju8_A,139,all,0.7311827956989247,93,8911
denovo_pdb,8ju8_A,139,short,0.7777777777777778,9,783
denovo_pdb,8ju8_A,139,medium,0.75,20,1458
denovo_pdb,8ju8_A,139,long,0.71875,64,6670
denovo_pdb,8k7o_A,233,all,0.6617647058823529,204,25878
denovo_pdb,8k7o_A,233,short,0.6538461538461539,26,1347
denovo_pdb,8k7o_A,233,medium,0.7777777777777778,36,2586
denovo_pdb,8k7o_A,233,long,0.6338028169014085,142,21945
denovo_pdb,8k7z_A,172,all,0.26373626373626374,91,13861
denovo_pdb,8k7z_A,172,short,0.5,8,981
denovo_pdb,8k7z_A,172,medium,0.625,8,1854
denovo_pdb,8k7z_A,172,long,0.2,75,11026
denovo_pdb,8k8f_A,179,all,0.6065573770491803,122,15051
denovo_pdb,8k8f_A,179,short,0.6666666666666666,18,1023
denovo_pdb,8k8f_A,179,medium,0.75,20,1938
denovo_pdb,8k8f_A,179,long,0.5595238095238095,84,12090
denovo_pdb,8k8g_A,209,all,0.2785714285714286,140,20706
denovo_pdb,8k8g_A,209,short,0.5,18,1203
denovo_pdb,8k8g_A,209,medium,0.5833333333333334,12,2298
denovo_pdb,8k8g_A,209,long,0.20909090909090908,110,17205
denovo_pdb,8k8i_A,211,all,0.43956043956043955,91,21115
denovo_pdb,8k8i_A,211,short,0.6666666666666666,9,1215
denovo_pdb,8k8i_A,211,medium,0.5,8,2322
denovo_pdb,8k8i_A,211,long,0.3918918918918919,74,17578
denovo_pdb,8ka7_A,115,all,0.39080459770114945,87,5995
denovo_pdb,8ka7_A,115,short,0.6,15,639
denovo_pdb,8ka7_A,115,medium,0.3333333333333333,21,1170
denovo_pdb,8ka7_A,115,long,0.23529411764705882,51,4186
denovo_pdb,8kac_A,121,all,0.5728155339805825,103,6670
denovo_pdb,8kac_A,121,short,0.6,10,675
denovo_pdb,8kac_A,121,medium,0.6428571428571429,28,1242
denovo_pdb,8kac_A,121,long,0.5076923076923077,65,4753
denovo_pdb,8kc0_A,115,all,0.5495495495495496,111,5995
denovo_pdb,8kc0_A,115,short,0.75,12,639
denovo_pdb,8kc0_A,115,medium,0.6842105263157895,19,1170
denovo_pdb,8kc0_A,115,long,0.5625,80,4186
denovo_pdb,8kc1_A,83,all,0.37777777777777777,45,3003
denovo_pdb,8kc1_A,83,short,1.0,6,447
denovo_pdb,8kc1_A,83,medium,0.3333333333333333,9,786
denovo_pdb,8kc1_A,83,long,0.36666666666666664,30,1770
denovo_pdb,8kc4_A,151,all,0.68,125,10585
denovo_pdb,8kc4_A,151,short,0.7857142857142857,14,855
denovo_pdb,8kc4_A,151,medium,0.8571428571428571,28,1602
denovo_pdb,8kc4_A,151,long,0.6144578313253012,83,8128
denovo_pdb,8kc8_A,227,all,0.65625,160,24531
denovo_pdb,8kc8_A,227,short,0.7777777777777778,18,1311
denovo_pdb,8kc8_A,227,medium,0.64,25,2514
denovo_pdb,8kc8_A,227,long,0.6752136752136753,117,20706
denovo_pdb,8kcj_A,179,all,0.5737704918032787,122,15051
denovo_pdb,8kcj_A,179,short,0.7222222222222222,18,1023
denovo_pdb,8kcj_A,179,medium,0.65,20,1938
denovo_pdb,8kcj_A,179,long,0.5357142857142857,84,12090
denovo_pdb,8kck_A,206,all,0.291970802919708,137,20100
denovo_pdb,8kck_A,206,short,0.5263157894736842,19,1185
denovo_pdb,8kck_A,206,medium,0.5,10,2262
denovo_pdb,8kck_A,206,long,0.21296296296296297,108,16653
denovo_pdb,8kdq_A,233,all,0.6862745098039216,204,25878
denovo_pdb,8kdq_A,233,short,0.6923076923076923,26,1347
denovo_pdb,8kdq_A,233,medium,0.75,36,2586
denovo_pdb,8kdq_A,233,long,0.6619718309859155,142,21945
denovo_pdb,8oys_A,190,all,0.668918918918919,148,17020
denovo_pdb,8oys_A,190,short,0.7916666666666666,24,1089
denovo_pdb,8oys_A,190,medium,0.7142857142857143,35,2070
denovo_pdb,8oys_A,190,long,0.6292134831460674,89,13861
denovo_pdb,8oyw_A,178,all,0.31137724550898205,167,14878
denovo_pdb,8oyw_A,178,short,0.5,16,1017
denovo_pdb,8oyw_A,178,medium,0.6,20,1926
denovo_pdb,8oyw_A,178,long,0.22900763358778625,131,11935
denovo_pdb,8p4y_A,192,all,0.023255813953488372,172,17210
denovo_pdb,8p4y_A,192,short,0.09090909090909091,11,1089
denovo_pdb,8p4y_A,192,medium,0.0,6,2070
denovo_pdb,8p4y_A,192,long,0.025806451612903226,155,14051
denovo_pdb,8pf0_A,153,all,0.6617647058823529,136,10878
denovo_pdb,8pf0_A,153,short,0.8484848484848485,33,867
denovo_pdb,8pf0_A,153,medium,0.9069767441860465,43,1626
denovo_pdb,8pf0_A,153,long,0.36666666666666664,60,8385
denovo_pdb,8q52_A,320,all,0.7364864864864865,296,49455
denovo_pdb,8q52_A,320,short,0.7352941176470589,34,1869
denovo_pdb,8q52_A,320,medium,0.7777777777777778,63,3630
denovo_pdb,8q52_A,320,long,0.7236180904522613,199,43956
denovo_pdb,8qad_A,145,all,0.1417910447761194,134,9730
denovo_pdb,8qad_A,145,short,0.0,13,819
denovo_pdb,8qad_A,145,medium,0.2,35,1530
denovo_pdb,8qad_A,145,long,0.19767441860465115,86,7381
denovo_pdb,8qaf_A,59,all,0.8461538461538461,39,1431
denovo_pdb,8qaf_A,59,short,0.5,4,303
denovo_pdb,8qaf_A,59,medium,0.9,10,498
denovo_pdb,8qaf_A,59,long,0.88,25,630
denovo_pdb,8qkd_A,281,all,0.5230125523012552,239,37950
denovo_pdb,8qkd_A,281,short,0.375,16,1635
denovo_pdb,8qkd_A,281,medium,0.5,30,3162
denovo_pdb,8qkd_A,281,long,0.5233160621761658,193,33153
denovo_pdb,8qup_A,114,all,0.7634408602150538,93,5886
denovo_pdb,8qup_A,114,short,0.5714285714285714,7,633
denovo_pdb,8qup_A,114,medium,0.8125,16,1158
denovo_pdb,8qup_A,114,long,0.7428571428571429,70,4095
denovo_pdb,8qzn_A,346,all,0.8197879858657244,283,57970
denovo_pdb,8qzn_A,346,short,0.8125,32,2025
denovo_pdb,8qzn_A,346,medium,0.8837209302325582,43,3942
denovo_pdb,8qzn_A,346,long,0.8221153846153846,208,52003
denovo_pdb,8r8o_A,262,all,0.5871559633027523,327,32896
denovo_pdb,8r8o_A,262,short,0.8367346938775511,49,1521
denovo_pdb,8r8o_A,262,medium,0.7471264367816092,87,2934
denovo_pdb,8r8o_A,262,long,0.4816753926701571,191,28441
denovo_pdb,8sjf_A,107,all,0.6842105263157895,76,5151
denovo_pdb,8sjf_A,107,short,0.6666666666666666,9,591
denovo_pdb,8sjf_A,107,medium,0.6875,16,1074
denovo_pdb,8sjf_A,107,long,0.6862745098039216,51,3486
denovo_pdb,8tnm_A,136,all,0.3652173913043478,115,8515
denovo_pdb,8tnm_A,136,short,0.5833333333333334,12,765
denovo_pdb,8tnm_A,136,medium,0.75,16,1422
denovo_pdb,8tnm_A,136,long,0.2988505747126437,87,6328
denovo_pdb,8vc8_A,197,all,0.29931972789115646,147,18336
denovo_pdb,8vc8_A,197,short,0.6666666666666666,21,1131
denovo_pdb,8vc8_A,197,medium,0.4838709677419355,31,2154
denovo_pdb,8vc8_A,197,long,0.12631578947368421,95,15051
denovo_pdb,8vei_A,117,all,0.5052631578947369,95,6216
denovo_pdb,8vei_A,117,short,0.7222222222222222,18,651
denovo_pdb,8vei_A,117,medium,0.5555555555555556,18,1194
denovo_pdb,8vei_A,117,long,0.4067796610169492,59,4371
denovo_pdb,8vez_A,115,all,0.8130841121495327,107,5995
denovo_pdb,8vez_A,115,short,0.9,20,639
denovo_pdb,8vez_A,115,medium,0.78125,32,1170
denovo_pdb,8vez_A,115,long,0.8,55,4186
denovo_pdb,8w97_A,135,all,0.3879310344827586,116,8385
denovo_pdb,8w97_A,135,short,0.8,15,759
denovo_pdb,8w97_A,135,medium,0.7142857142857143,14,1410
denovo_pdb,8w97_A,135,long,0.3448275862068966,87,6216
denovo_pdb,8xyr_A,165,all,0.6577540106951871,187,12720
denovo_pdb,8xyr_A,165,short,0.7727272727272727,22,939
denovo_pdb,8xyr_A,165,medium,0.625,32,1770
denovo_pdb,8xyr_A,165,long,0.6541353383458647,133,10011
denovo_pdb,8xyu_A,169,all,0.6947368421052632,190,13366
denovo_pdb,8xyu_A,169,short,0.7307692307692307,26,963
denovo_pdb,8xyu_A,169,medium,0.6666666666666666,36,1818
denovo_pdb,8xyu_A,169,long,0.6953125,128,10585
denovo_pdb,8xyw_A,105,all,0.7924528301886793,106,4950
denovo_pdb,8xyw_A,105,short,0.75,16,579
denovo_pdb,8xyw_A,105,medium,0.8095238095238095,21,1050
denovo_pdb,8xyw_A,105,long,0.7971014492753623,69,3321
denovo_pdb,8y33_A,184,all,0.20245398773006135,163,15931
denovo_pdb,8y33_A,184,short,0.4666666666666667,15,1053
denovo_pdb,8y33_A,184,medium,0.17647058823529413,17,1998
denovo_pdb,8y33_A,184,long,0.1450381679389313,131,12880
denovo_pdb,9bk7_A,102,all,0.576271186440678,59,4656
denovo_pdb,9bk7_A,102,short,0.6363636363636364,11,561
denovo_pdb,9bk7_A,102,medium,0.5,8,1014
denovo_pdb,9bk7_A,102,long,0.55,40,3081
denovo_pdb,9cte_A,110,all,0.7142857142857143,84,5460
denovo_pdb,9cte_A,110,short,0.625,8,609
denovo_pdb,9cte_A,110,medium,0.9090909090909091,22,1110
denovo_pdb,9cte_A,110,long,0.6481481481481481,54,3741
denovo_pdb,9d01_A,369,all,0.3341708542713568,398,66066
denovo_pdb,9d01_A,369,short,0.7333333333333333,30,2163
denovo_pdb,9d01_A,369,medium,0.34375,32,4218
denovo_pdb,9d01_A,369,long,0.34523809523809523,336,59685
denovo_pdb,9db8_A,107,all,0.7027027027027027,74,5151
denovo_pdb,9db8_A,107,short,0.6666666666666666,9,591
denovo_pdb,9db8_A,107,medium,0.6875,16,1074
denovo_pdb,9db8_A,107,long,0.7142857142857143,49,3486
denovo_pdb,9db9_A,107,all,0.6666666666666666,75,5151
denovo_pdb,9db9_A,107,short,0.7,10,591
denovo_pdb,9db9_A,107,medium,0.6875,16,1074
denovo_pdb,9db9_A,107,long,0.673469387755102,49,3486
denovo_pdb,9dba_A,107,all,0.6103896103896104,77,5151
denovo_pdb,9dba_A,107,short,0.6363636363636364,11,591
denovo_pdb,9dba_A,107,medium,0.6875,16,1074
denovo_pdb,9dba_A,107,long,0.64,50,3486
denovo_pdb,9dbb_A,107,all,0.6578947368421053,76,5151
denovo_pdb,9dbb_A,107,short,0.5454545454545454,11,591
denovo_pdb,9dbb_A,107,medium,0.6666666666666666,15,1074
denovo_pdb,9dbb_A,107,long,0.68,50,3486
denovo_pdb,9dbc_A,109,all,0.6216216216216216,74,5356
denovo_pdb,9dbc_A,109,short,0.6363636363636364,11,603
denovo_pdb,9dbc_A,109,medium,0.6666666666666666,15,1098
denovo_pdb,9dbc_A,109,long,0.6458333333333334,48,3655
denovo_pdb,9dbd_A,326,all,0.48951048951048953,286,51360
denovo_pdb,9dbd_A,326,short,0.5172413793103449,29,1905
denovo_pdb,9dbd_A,326,medium,0.5581395348837209,43,3702
denovo_pdb,9dbd_A,326,long,0.45794392523364486,214,45753
denovo_pdb,9dbu_A,106,all,0.5223880597014925,67,5050
denovo_pdb,9dbu_A,106,short,0.7142857142857143,7,585
denovo_pdb,9dbu_A,106,medium,0.6666666666666666,15,1062
denovo_pdb,9dbu_A,106,long,0.4,45,3403
denovo_pdb,9dbv_A,107,all,0.5223880597014925,67,5151
denovo_pdb,9dbv_A,107,short,0.75,8,591
denovo_pdb,9dbv_A,107,medium,0.625,16,1074
denovo_pdb,9dbv_A,107,long,0.4186046511627907,43,3486
denovo_pdb,9dbw_A,107,all,0.5571428571428572,70,5151
denovo_pdb,9dbw_A,107,short,0.8,10,591
denovo_pdb,9dbw_A,107,medium,0.7857142857142857,14,1074
denovo_pdb,9dbw_A,107,long,0.45652173913043476,46,3486
denovo_pdb,9dcx_A,257,all,0.2943722943722944,231,31626
denovo_pdb,9dcx_A,257,short,0.5517241379310345,29,1491
denovo_pdb,9dcx_A,257,medium,0.40625,32,2874
denovo_pdb,9dcx_A,257,long,0.2,170,27261
denovo_pdb,9dd2_A,258,all,0.3093220338983051,236,31878
denovo_pdb,9dd2_A,258,short,0.5161290322580645,31,1497
denovo_pdb,9dd2_A,258,medium,0.5,30,2886
denovo_pdb,9dd2_A,258,long,0.22285714285714286,175,27495
denovo_pdb,9de4_A,106,all,0.5692307692307692,65,5050
denovo_pdb,9de4_A,106,short,0.75,8,585
denovo_pdb,9de4_A,106,medium,0.7333333333333333,15,1062
denovo_pdb,9de4_A,106,long,0.5,42,3403
denovo_pdb,9dea_A,79,all,0.23529411764705882,51,2701
denovo_pdb,9dea_A,79,short,0.375,8,423
denovo_pdb,9dea_A,79,medium,0.3333333333333333,12,738
denovo_pdb,9dea_A,79,long,0.1935483870967742,31,1540
denovo_pdb,9ded_A,114,all,0.792,125,5886
denovo_pdb,9ded_A,114,short,0.8846153846153846,26,633
denovo_pdb,9ded_A,114,medium,0.8378378378378378,37,1158
denovo_pdb,9ded_A,114,long,0.6774193548387096,62,4095
denovo_pdb,9dw2_A,126,all,0.8736842105263158,95,7260
denovo_pdb,9dw2_A,126,short,1.0,7,705
denovo_pdb,9dw2_A,126,medium,0.9230769230769231,26,1302
denovo_pdb,9dw2_A,126,long,0.8387096774193549,62,5253
denovo_pdb,9fw5_A,197,all,0.43452380952380953,168,18336
denovo_pdb,9fw5_A,197,short,0.6470588235294118,17,1131
denovo_pdb,9fw5_A,197,medium,0.6,25,2154
denovo_pdb,9fw5_A,197,long,0.35714285714285715,126,15051
denovo_pdb,9fw7_A,199,all,0.2871287128712871,202,18721
denovo_pdb,9fw7_A,199,short,0.625,16,1143
denovo_pdb,9fw7_A,199,medium,0.5769230769230769,26,2178
denovo_pdb,9fw7_A,199,long,0.225,160,15400
denovo_pdb,9fwa_A,202,all,0.23493975903614459,166,19306
denovo_pdb,9fwa_A,202,short,0.7142857142857143,14,1161
denovo_pdb,9fwa_A,202,medium,0.5909090909090909,22,2214
denovo_pdb,9fwa_A,202,long,0.07692307692307693,130,15931
denovo_pdb,9gvf_A,211,all,0.6111111111111112,144,21115
denovo_pdb,9gvf_A,211,short,0.7,30,1215
denovo_pdb,9gvf_A,211,medium,0.8333333333333334,30,2322
denovo_pdb,9gvf_A,211,long,0.5,84,17578
denovo_pdb,9h10_A,208,all,0.6056338028169014,142,20503
denovo_pdb,9h10_A,208,short,0.7142857142857143,28,1197
denovo_pdb,9h10_A,208,medium,0.875,32,2286
denovo_pdb,9h10_A,208,long,0.4878048780487805,82,17020
denovo_pdb,9h3c_A,212,all,0.5492957746478874,142,21321
denovo_pdb,9h3c_A,212,short,0.5714285714285714,35,1221
denovo_pdb,9h3c_A,212,medium,0.9333333333333333,30,2334
denovo_pdb,9h3c_A,212,long,0.42857142857142855,77,17766
denovo_pdb,9h4c_A,106,all,0.23880597014925373,67,5050
denovo_pdb,9h4c_A,106,short,0.25,12,585
denovo_pdb,9h4c_A,106,medium,0.3333333333333333,12,1062
denovo_pdb,9h4c_A,106,long,0.20930232558139536,43,3403
denovo_pdb,9hag_A,112,all,0.6419753086419753,81,5671
denovo_pdb,9hag_A,112,short,0.9090909090909091,22,621
denovo_pdb,9hag_A,112,medium,0.7352941176470589,34,1134
denovo_pdb,9hag_A,112,long,0.28,25,3916
denovo_pdb,9hnh_A,151,all,0.7468354430379747,158,10585
denovo_pdb,9hnh_A,151,short,0.5454545454545454,11,855
denovo_pdb,9hnh_A,151,medium,0.7931034482758621,29,1602
denovo_pdb,9hnh_A,151,long,0.7288135593220338,118,8128
denovo_pdb,9jl8_A,166,all,0.8076923076923077,182,12880
denovo_pdb,9jl8_A,166,short,0.7619047619047619,21,945
denovo_pdb,9jl8_A,166,medium,0.8611111111111112,36,1782
denovo_pdb,9jl8_A,166,long,0.784,125,10153
denovo_pdb,9jl9_A,165,all,0.7554347826086957,184,12720
denovo_pdb,9jl9_A,165,short,0.8333333333333334,24,939
denovo_pdb,9jl9_A,165,medium,0.6756756756756757,37,1770
denovo_pdb,9jl9_A,165,long,0.7804878048780488,123,10011
denovo_pdb,9jla_A,166,all,0.8011363636363636,176,12880
denovo_pdb,9jla_A,166,short,0.8260869565217391,23,945
denovo_pdb,9jla_A,166,medium,0.8387096774193549,31,1782
denovo_pdb,9jla_A,166,long,0.7868852459016393,122,10153
denovo_pdb,9jwo_A,280,all,0.7626459143968871,257,37675
denovo_pdb,9jwo_A,280,short,0.75,24,1629
denovo_pdb,9jwo_A,280,medium,0.803921568627451,51,3150
denovo_pdb,9jwo_A,280,long,0.7527472527472527,182,32896
denovo_pdb,9jwq_A,286,all,0.8031496062992126,254,39340
denovo_pdb,9jwq_A,286,short,0.75,24,1665
denovo_pdb,9jwq_A,286,medium,0.8222222222222222,45,3222
denovo_pdb,9jwq_A,286,long,0.7945945945945946,185,34453
denovo_pdb,9jwt_A,292,all,0.7720588235294118,272,41041
denovo_pdb,9jwt_A,292,short,0.8,25,1701
denovo_pdb,9jwt_A,292,medium,0.7857142857142857,42,3294
denovo_pdb,9jwt_A,292,long,0.7609756097560976,205,36046
denovo_pdb,9kgz_A,125,all,0.6054421768707483,147,7140
denovo_pdb,9kgz_A,125,short,0.6818181818181818,22,699
denovo_pdb,9kgz_A,125,medium,0.75,40,1290
denovo_pdb,9kgz_A,125,long,0.4823529411764706,85,5151
denovo_pdb,9lm8_A,381,all,0.5301587301587302,315,70500
denovo_pdb,9lm8_A,381,short,0.825,40,2235
denovo_pdb,9lm8_A,381,medium,0.7619047619047619,63,4362
denovo_pdb,9lm8_A,381,long,0.419811320754717,212,63903
denovo_pdb,9lni_A,212,all,0.4636363636363636,220,21321
denovo_pdb,9lni_A,212,short,0.6818181818181818,22,1221
denovo_pdb,9lni_A,212,medium,0.65,40,2334
denovo_pdb,9lni_A,212,long,0.37341772151898733,158,17766
denovo_pdb,9lns_A,64,all,0.8048780487804879,41,1711
denovo_pdb,9lns_A,64,short,1.0,2,333
denovo_pdb,9lns_A,64,medium,0.9166666666666666,12,558
denovo_pdb,9lns_A,64,long,0.7777777777777778,27,820
denovo_pdb,9mrb_A,141,all,0.23809523809523808,105,9180
denovo_pdb,9mrb_A,141,short,0.4,15,795
denovo_pdb,9mrb_A,141,medium,0.18181818181818182,22,1482
denovo_pdb,9mrb_A,141,long,0.16176470588235295,68,6903
denovo_pdb,9mxx_A,149,all,0.536144578313253,166,10296
denovo_pdb,9mxx_A,149,short,0.5,26,843
denovo_pdb,9mxx_A,149,medium,0.6,40,1578
denovo_pdb,9mxx_A,149,long,0.53,100,7875
denovo_pdb,9n0j_A,126,all,0.8942307692307693,104,7260
denovo_pdb,9n0j_A,126,short,1.0,3,705
denovo_pdb,9n0j_A,126,medium,0.9333333333333333,15,1302
denovo_pdb,9n0j_A,126,long,0.8837209302325582,86,5253
denovo_pdb,9qdp_A,206,all,0.2,140,20100
denovo_pdb,9qdp_A,206,short,0.4666666666666667,15,1185
denovo_pdb,9qdp_A,206,medium,0.4666666666666667,15,2262
denovo_pdb,9qdp_A,206,long,0.10909090909090909,110,16653
denovo_pdb,9qrf_A,202,all,0.7488372093023256,215,19306
denovo_pdb,9qrf_A,202,short,0.7777777777777778,36,1161
denovo_pdb,9qrf_A,202,medium,0.7083333333333334,48,2214
denovo_pdb,9qrf_A,202,long,0.7557251908396947,131,15931
denovo_pdb,9quc_A,171,all,0.3353658536585366,164,13695
denovo_pdb,9quc_A,171,short,0.6923076923076923,26,975
denovo_pdb,9quc_A,171,medium,0.5,26,1842
denovo_pdb,9quc_A,171,long,0.1875,112,10878
denovo_pdb,9qud_A,170,all,0.33766233766233766,154,13530
denovo_pdb,9qud_A,170,short,0.8076923076923077,26,969
denovo_pdb,9qud_A,170,medium,0.48,25,1830
denovo_pdb,9qud_A,170,long,0.17475728155339806,103,10731
denovo_pdb,9qui_A,170,all,0.30718954248366015,153,13530
denovo_pdb,9qui_A,170,short,0.7916666666666666,24,969
denovo_pdb,9qui_A,170,medium,0.48,25,1830
denovo_pdb,9qui_A,170,long,0.17307692307692307,104,10731
denovo_pdb,9qul_A,169,all,0.3584905660377358,159,13366
denovo_pdb,9qul_A,169,short,0.76,25,963
denovo_pdb,9qul_A,169,medium,0.5384615384615384,26,1818
denovo_pdb,9qul_A,169,long,0.25,108,10585
denovo_pdb,9quo_A,170,all,0.3888888888888889,162,13530
denovo_pdb,9quo_A,170,short,0.8333333333333334,24,969
denovo_pdb,9quo_A,170,medium,0.52,25,1830
denovo_pdb,9quo_A,170,long,0.23893805309734514,113,10731
denovo_pdb,9r00_A,129,all,0.7116564417177914,163,7626
denovo_pdb,9r00_A,129,short,0.75,28,723
denovo_pdb,9r00_A,129,medium,0.8135593220338984,59,1338
denovo_pdb,9r00_A,129,long,0.5921052631578947,76,5565
denovo_pdb,9r0z_A,100,all,0.8163265306122449,98,4465
denovo_pdb,9r0z_A,100,short,0.8260869565217391,23,549
denovo_pdb,9r0z_A,100,medium,0.8378378378378378,37,990
denovo_pdb,9r0z_A,100,long,0.7368421052631579,38,2926
denovo_pdb,9r17_A,105,all,0.8023255813953488,86,4950
denovo_pdb,9r17_A,105,short,0.8181818181818182,22,579
denovo_pdb,9r17_A,105,medium,0.8333333333333334,30,1050
denovo_pdb,9r17_A,105,long,0.7058823529411765,34,3321
denovo_pdb,9r1j_A,132,all,0.22608695652173913,115,8001
denovo_pdb,9r1j_A,132,short,0.2222222222222222,9,741
denovo_pdb,9r1j_A,132,medium,0.2727272727272727,22,1374
denovo_pdb,9r1j_A,132,long,0.20238095238095238,84,5886
denovo_pdb,9r1k_A,126,all,0.20192307692307693,104,7260
denovo_pdb,9r1k_A,126,short,0.18181818181818182,11,705
denovo_pdb,9r1k_A,126,medium,0.15789473684210525,19,1302
denovo_pdb,9r1k_A,126,long,0.1891891891891892,74,5253
denovo_pdb,9r1l_A,133,all,0.4722222222222222,108,8128
denovo_pdb,9r1l_A,133,short,0.7,10,747
denovo_pdb,9r1l_A,133,medium,0.55,20,1386
denovo_pdb,9r1l_A,133,long,0.46153846153846156,78,5995
denovo_pdb,9r1m_A,129,all,0.3333333333333333,108,7626
denovo_pdb,9r1m_A,129,short,0.4,10,723
denovo_pdb,9r1m_A,129,medium,0.2857142857142857,21,1338
denovo_pdb,9r1m_A,129,long,0.35064935064935066,77,5565
denovo_pdb,9r1n_A,132,all,0.5370370370370371,54,8001
denovo_pdb,9r1n_A,132,short,0.5,6,741
denovo_pdb,9r1n_A,132,medium,0.6153846153846154,13,1374
denovo_pdb,9r1n_A,132,long,0.5142857142857142,35,5886
denovo_pdb,9r2k_A,177,all,0.4369369369369369,222,14706
denovo_pdb,9r2k_A,177,short,0.6486486486486487,37,1011
denovo_pdb,9r2k_A,177,medium,0.6046511627906976,43,1914
denovo_pdb,9r2k_A,177,long,0.2676056338028169,142,11781
denovo_pdb,9r7f_A,202,all,0.30656934306569344,137,19306
denovo_pdb,9r7f_A,202,short,0.6086956521739131,23,1161
denovo_pdb,9r7f_A,202,medium,0.38095238095238093,21,2214
denovo_pdb,9r7f_A,202,long,0.20430107526881722,93,15931
denovo_pdb,9raa_A,208,all,0.6323529411764706,136,20503
denovo_pdb,9raa_A,208,short,0.8,25,1197
denovo_pdb,9raa_A,208,medium,0.9032258064516129,31,2286
denovo_pdb,9raa_A,208,long,0.5125,80,17020
denovo_pdb,9raq_A,208,all,0.6041666666666666,144,20503
denovo_pdb,9raq_A,208,short,0.6774193548387096,31,1197
denovo_pdb,9raq_A,208,medium,0.875,32,2286
denovo_pdb,9raq_A,208,long,0.4691358024691358,81,17020
denovo_pdb,9rar_A,208,all,0.625,144,20503
denovo_pdb,9rar_A,208,short,0.7692307692307693,26,1197
denovo_pdb,9rar_A,208,medium,0.8709677419354839,31,2286
denovo_pdb,9rar_A,208,long,0.4942528735632184,87,17020
denovo_pdb,9rb0_A,208,all,0.6170212765957447,141,20503
denovo_pdb,9rb0_A,208,short,0.7407407407407407,27,1197
denovo_pdb,9rb0_A,208,medium,0.8571428571428571,28,2286
denovo_pdb,9rb0_A,208,long,0.4883720930232558,86,17020
denovo_pdb,9rbe_A,208,all,0.6304347826086957,138,20503
denovo_pdb,9rbe_A,208,short,0.7142857142857143,28,1197
denovo_pdb,9rbe_A,208,medium,0.9,30,2286
denovo_pdb,9rbe_A,208,long,0.5125,80,17020
denovo_pdb,9szu_A,322,all,0.2976190476190476,336,50086
denovo_pdb,9szu_A,322,short,0.4807692307692308,52,1881
denovo_pdb,9szu_A,322,medium,0.3584905660377358,53,3654
denovo_pdb,9szu_A,322,long,0.16883116883116883,231,44551
denovo_pdb,9tas_A,126,all,0.8105263157894737,95,7260
