stem,length,condition,quality_pass,sequence_excluded,structure_excluded,fine_cluster,selected
proteina-6169fd84ba6032971364,415,2.x.x.x,False,True,False,,False
proteina-6b944ab50eb2a18f68dc,415,2.x.x.x,False,False,False,,False
proteina-caa678019d42fb0f5ecb,415,2.x.x.x,True,False,False,proteina-caa678019d42fb0f5ecb,True
proteina-3b9d2150add6f80c6e23,415,2.x.x.x,False,True,False,,False
proteina-f11ef64508a6daffa077,416,1.x.x.x,False,True,False,,False
proteina-d76b77bf9f468be652e2,416,1.x.x.x,False,True,False,,False
proteina-29b83e4734f491a2470c,416,1.x.x.x,False,True,False,,False
proteina-d0f53351a06473e9cdca,416,1.x.x.x,False,True,False,,False
proteina-13f3e241b711a8fcc0ce,416,2.x.x.x,False,True,False,,False
proteina-f4dceaa0a5dd91f16495,416,3.x.x.x,True,False,False,proteina-f4dceaa0a5dd91f16495,True
proteina-3dcd51773b2957b99d38,416,3.x.x.x,True,False,False,proteina-3dcd51773b2957b99d38,True
proteina-2e2c62b28f267df3c4e0,416,3.x.x.x,False,True,False,,False
proteina-3e733d051c790943f61b,417,unconditional,False,True,False,,False
proteina-2ce919e5584d74395a61,419,2.x.x.x,True,True,False,,False
proteina-23407112ded8bc7b0966,420,2.x.x.x,True,True,False,,False
proteina-773b3e88188f3683afd0,420,2.x.x.x,False,False,False,,False
proteina-46cb588c255c818027b9,420,2.x.x.x,False,False,False,,False
proteina-f4c6af5f768909a55714,420,2.x.x.x,False,False,False,,False
proteina-06acd9bd4e35d7cfbdb1,420,3.x.x.x,True,False,False,proteina-06acd9bd4e35d7cfbdb1,True
proteina-dc1d446b471307594e47,421,1.x.x.x,True,False,False,proteina-dc1d446b471307594e47,True
proteina-8a1a7d85b71aba2af891,421,1.x.x.x,True,True,False,,False
proteina-7c73ba67828cb03fbd4a,421,1.x.x.x,True,False,False,proteina-7c73ba67828cb03fbd4a,True
proteina-7e52293b0cbb44f85ba8,421,2.x.x.x,False,True,False,,False
proteina-848bd97183e9b15f461c,421,2.x.x.x,True,True,False,,False
proteina-d8b798ebab067fb74e8d,421,2.x.x.x,True,False,False,proteina-d8b798ebab067fb74e8d,True
proteina-66a9c3fe759fdc112412,421,2.x.x.x,False,False,False,,False
proteina-23b008dd7839cfd509f7,421,2.x.x.x,False,True,False,,False
proteina-72d4e0ccd91e39a5e9fe,421,2.x.x.x,False,True,False,,False
proteina-29bc8b1d484c66f10de8,421,2.x.x.x,False,True,False,,False
proteina-82c448669f818fac79ab,421,2.x.x.x,False,False,False,,False
proteina-38d9b7777c1d4c467f34,421,3.x.x.x,False,True,False,,False
proteina-753a93b5367acf8ac728,421,3.x.x.x,False,False,False,,False
proteina-2935b7dd5b34c7d54845,421,3.x.x.x,False,False,False,,False
proteina-afe6fdc65b90d0ba3a2f,421,3.x.x.x,False,False,False,,False
proteina-fed095aec0e452b9426f,422,unconditional,True,False,False,proteina-fed095aec0e452b9426f,True
proteina-fe1c16de308e908d3dc5,422,1.x.x.x,False,True,False,,False
proteina-521375c16b55761ae6e0,422,2.x.x.x,False,False,False,,False
proteina-abb6fc146f9da3bff587,422,2.x.x.x,True,True,False,,False
proteina-10a52c8ce28a2aad5eeb,422,2.x.x.x,False,False,False,,False
proteina-b15cd4a5b4ef7788bfed,423,unconditional,False,True,False,,False
proteina-9984e8a1491d877367bc,423,unconditional,False,True,False,,False
proteina-43f09abbfeea521ca745,423,1.x.x.x,True,True,False,,False
proteina-ff37fedab1a56c66b53d,423,1.x.x.x,True,True,False,,False
proteina-4e415ea20771f4d49a5e,423,1.x.x.x,True,True,False,,False
proteina-b096d2b36dc82a170586,423,2.x.x.x,False,False,False,,False
proteina-26065162237d2596b0d7,423,2.x.x.x,False,False,False,,False
proteina-c08e4e09b87e8cf8eb2d,424,unconditional,False,True,False,,False
proteina-84cd45097ba9afa5c0cc,424,2.x.x.x,False,True,False,,False
proteina-45e57d26b8e05a5fd241,424,2.x.x.x,False,True,False,,False
proteina-904e12933e1f3ce10526,425,1.x.x.x,True,True,False,,False
proteina-f96e48a29aeb92aca571,425,1.x.x.x,True,True,False,,False
proteina-63d9b03239c98064d6a4,425,1.x.x.x,False,False,False,,False
proteina-82abe2fcf3f79fa5d258,425,1.x.x.x,False,False,False,,False
proteina-d7ed437d61aaaa53bd9b,425,1.x.x.x,True,True,False,,False
proteina-4d433b9b112bbdeda8f7,425,2.x.x.x,False,True,False,,False
proteina-4eeb985c9a5a1cf49894,426,3.x.x.x,False,False,False,,False
proteina-ecef063ca8c99fb45206,428,unconditional,True,True,False,,False
proteina-37a38c0bbea7315948d6,428,unconditional,False,True,False,,False
proteina-86191ae710640a9c6f88,428,unconditional,False,False,False,,False
proteina-789e7f82953b30c98063,429,unconditional,True,True,False,,False
proteina-d6977918877cb99f9cb6,429,unconditional,True,True,False,,False
proteina-58504650b03d92d9c9f8,429,unconditional,True,True,False,,False
proteina-ed55e2ff2b30fcefa37b,429,unconditional,True,False,False,proteina-ed55e2ff2b30fcefa37b,True
proteina-959e9b12c7c39f0ccfb7,429,1.x.x.x,True,True,False,,False
proteina-8976186b4e25f8948ff6,429,1.x.x.x,True,True,False,,False
proteina-d609c6a19b0adaa0864e,429,1.x.x.x,True,False,False,proteina-d609c6a19b0adaa0864e,True
proteina-9ca3fd8e035f5e3cad85,429,2.x.x.x,False,True,False,,False
proteina-5e29be355083942f4d2f,429,2.x.x.x,False,True,False,,False
proteina-ee2193eace140b5d89fd,429,2.x.x.x,False,False,False,,False
proteina-f97d2997f1cd68ee2381,429,3.x.x.x,False,True,False,,False
proteina-e628a402b3376a6eab96,429,3.x.x.x,False,False,False,,False
proteina-f87d3106aeeef49d1b08,429,3.x.x.x,False,False,False,,False
proteina-8576a78a4ab7ac01d2f8,429,3.x.x.x,True,True,False,,False
proteina-3340b2b24864b6d4d593,430,unconditional,False,False,False,,False
proteina-ec9cefab82760db883b8,430,unconditional,False,True,False,,False
proteina-f3f963d3ed8ac4d47e6d,430,unconditional,False,True,False,,False
proteina-bc3ce8c490d2372bf2b2,430,unconditional,False,False,False,,False
proteina-71fe988f5b2017d5b512,430,unconditional,False,False,False,,False
proteina-f978f23db65239ecee97,430,unconditional,False,True,False,,False
proteina-49dbc788fae6a99b0bf6,430,1.x.x.x,True,True,False,,False
proteina-4fc18ff740054107fce0,431,unconditional,False,True,False,,False
proteina-69a9c095e22cbffccd2b,431,1.x.x.x,True,True,False,,False
proteina-cb02374e06a4c574edca,431,1.x.x.x,False,True,False,,False
proteina-49953a55d461844b9d59,431,1.x.x.x,True,True,False,,False
proteina-2dfe7116cbc1251b081f,431,2.x.x.x,True,False,False,proteina-2dfe7116cbc1251b081f,True
proteina-eda8e8f74d288a981345,431,2.x.x.x,False,True,False,,False
proteina-f41af107e632426ea1b1,431,2.x.x.x,False,False,False,,False
proteina-3b6e75c1d4d2fe009fbe,431,2.x.x.x,True,True,False,,False
proteina-d0adb7af2cd17565e447,431,2.x.x.x,False,True,False,,False
proteina-0f740a2334cea7d14ee9,431,3.x.x.x,False,True,False,,False
proteina-b74d74c5834e60de68d0,431,3.x.x.x,False,True,False,,False
proteina-1ba73b7219337ce7990f,431,3.x.x.x,False,True,False,,False
proteina-f2e3e7460e437eeee760,432,1.x.x.x,True,True,False,,False
proteina-5738710e18632544129f,432,1.x.x.x,True,False,False,proteina-5738710e18632544129f,True
proteina-d01f9786318b74c6734c,432,2.x.x.x,False,True,False,,False
proteina-a89e3e3273c5a0b3408b,432,2.x.x.x,False,False,False,,False
proteina-65968436f86541961ee3,433,unconditional,True,False,False,proteina-65968436f86541961ee3,True
proteina-684830d954b00d7f3980,433,unconditional,False,True,False,,False
proteina-232cfdc97259ec7b27c8,433,unconditional,True,True,False,,False
proteina-5d28cd36cf46cda759b9,433,unconditional,True,True,False,,False
proteina-b438caf2bd7580c8392f,433,unconditional,False,True,False,,False
proteina-9ca598d99bca68ab0418,433,1.x.x.x,True,True,False,,False
proteina-af794031cd68bf2bebac,433,1.x.x.x,True,True,False,,False
proteina-6c30d38d8bfdd4ecf33a,433,1.x.x.x,False,True,False,,False
proteina-0ff1b47292a6a73c3b73,433,1.x.x.x,True,True,False,,False
proteina-db2cfb8a932397765221,433,1.x.x.x,True,True,False,,False
proteina-acc52fb42543b6be81ff,433,2.x.x.x,False,True,False,,False
proteina-e1f90f6206a0b99c349d,433,3.x.x.x,False,True,False,,False
proteina-614bc3eca6c6deef3a1a,433,3.x.x.x,False,False,False,,False
proteina-90ec54a37412cdcf6452,433,3.x.x.x,False,True,False,,False
proteina-ba1b1f411c75e355dc0d,434,unconditional,True,False,False,proteina-ba1b1f411c75e355dc0d,True
proteina-e33fdd73eebdfba46e4a,434,unconditional,True,True,False,,False
proteina-8024c970d4330982ee23,434,unconditional,True,True,False,,False
proteina-c44b548d29a732608de2,434,unconditional,True,True,False,,False
proteina-29032b172f052cee1e2b,434,unconditional,True,True,False,,False
proteina-ecf0142ea94a4c799ebe,434,1.x.x.x,False,True,False,,False
proteina-63b036d41181804e22e1,434,1.x.x.x,False,True,False,,False
proteina-23442db02fbb90839226,434,2.x.x.x,False,False,False,,False
proteina-4a83b4c75840f83e5d83,434,2.x.x.x,False,True,False,,False
proteina-a54ca0a1917ea41b49be,434,3.x.x.x,True,True,False,,False
proteina-ff040be813dbee1990f6,434,3.x.x.x,False,True,False,,False
proteina-c5adaafa94b8ffa5fec7,435,1.x.x.x,True,False,False,proteina-c5adaafa94b8ffa5fec7,True
proteina-02d6d1d5975cf52058f2,435,2.x.x.x,True,True,False,,False
proteina-0ac8690bcb91b99e5469,435,2.x.x.x,True,True,False,,False
proteina-774e3cca85a66fba963d,435,3.x.x.x,False,True,False,,False
proteina-c1bbb146e89fa0de5c9c,436,1.x.x.x,False,True,False,,False
proteina-669267147342e8226a40,436,1.x.x.x,True,True,False,,False
proteina-593a8a066876cab555a5,436,1.x.x.x,False,False,False,,False
proteina-59bd9335ddf1f3e0734b,436,1.x.x.x,True,True,False,,False
proteina-6c38114a720de74418de,437,1.x.x.x,False,True,False,,False
proteina-c49ff2b699b685a2b276,437,1.x.x.x,False,True,False,,False
proteina-01f0d8ebb64db1ffa043,437,1.x.x.x,False,True,False,,False
proteina-0cc0568a0d6bd4e9bca2,437,1.x.x.x,True,True,False,,False
proteina-96de841cd9ba409ab7b7,437,1.x.x.x,True,True,False,,False
proteina-42e45795b32b0398240d,437,2.x.x.x,False,False,False,,False
proteina-1c39fcdd13cb1c3dde06,437,2.x.x.x,True,False,False,proteina-1c39fcdd13cb1c3dde06,True
proteina-2ccbbe4f5a6ac7fced6f,438,unconditional,True,False,False,proteina-2ccbbe4f5a6ac7fced6f,True
proteina-b9dc63a23e8efa5b46f1,438,1.x.x.x,False,True,False,,False
proteina-ce478a64e344f3c93a56,438,2.x.x.x,False,True,False,,False
proteina-07bb04b1388ad3f86071,438,2.x.x.x,False,False,False,,False
proteina-abe07d46e20f221785d5,438,2.x.x.x,False,False,False,,False
proteina-faf6cb8a236566f636d5,438,2.x.x.x,False,False,False,,False
proteina-4884a3a88afb575a4b04,438,2.x.x.x,False,False,False,,False
proteina-8a3a205156ef17eca0ba,440,unconditional,False,True,False,,False
proteina-86e61c4c243bee37ce28,440,unconditional,True,False,False,proteina-86e61c4c243bee37ce28,True
proteina-5ac9a060c2eff5d9eb0a,440,unconditional,False,True,False,,False
proteina-a822c41b2e4117f00a52,440,unconditional,True,True,False,,False
proteina-ac367bc59fb4ee0e22d2,440,unconditional,True,False,False,proteina-ac367bc59fb4ee0e22d2,True
proteina-f0cfad6b44b5acb4fc6c,440,unconditional,True,True,False,,False
proteina-853352e6ff1b2216749b,440,unconditional,False,False,False,,False
proteina-54466e94a6010bb3ca49,440,unconditional,False,True,False,,False
proteina-b1b94d3b12426f5d037b,440,unconditional,True,True,False,,False
proteina-f5e59b4f619f55e9c14f,440,unconditional,False,True,False,,False
proteina-3c86610f72c408d85abb,440,2.x.x.x,False,False,False,,False
proteina-e95de5be5c16bd3f8879,440,3.x.x.x,False,False,False,,False
proteina-3db0e511b57b1272ddd6,440,3.x.x.x,False,False,False,,False
proteina-63dca13dce9e2c2a5cba,440,3.x.x.x,True,True,False,,False
proteina-fa1e903308177594fb18,440,3.x.x.x,False,False,False,,False
proteina-fa31a17177ece203ed2f,440,3.x.x.x,False,False,False,,False
proteina-035b69eb076b5b8f4603,441,unconditional,False,True,False,,False
proteina-1508d7d207156db34f35,441,unconditional,True,True,False,,False
proteina-f989f8d520440120fa8d,441,unconditional,True,True,False,,False
proteina-ad656315df08adac468e,441,unconditional,False,True,False,,False
proteina-01bf6c4002e55e032d85,441,2.x.x.x,False,True,False,,False
proteina-bfd4270d96e554b61ede,441,2.x.x.x,False,False,False,,False
proteina-4fdfa3e603ee64dc907f,441,2.x.x.x,False,True,False,,False
proteina-008df7011c319dc8c3cf,441,2.x.x.x,False,False,False,,False
proteina-cde626d3fadae7c447cb,441,2.x.x.x,True,True,False,,False
proteina-546984ea38191666a26a,441,2.x.x.x,False,True,False,,False
proteina-17c4b94deae51ece9585,441,2.x.x.x,True,True,False,,False
proteina-9f1a30261e95d658210d,441,2.x.x.x,False,True,False,,False
proteina-ff77ce4ad45b50482267,442,1.x.x.x,True,True,False,,False
proteina-8e21ca52f5333477accd,442,3.x.x.x,True,False,False,proteina-8e21ca52f5333477accd,True
proteina-8ebdf85ed0a9248e2dbc,442,3.x.x.x,True,True,False,,False
proteina-19d43faa01ef913cad04,444,unconditional,False,False,False,,False
proteina-ccdced256cafa61af541,444,unconditional,True,True,False,,False
proteina-0ecb0df2b696882223d8,444,3.x.x.x,False,True,False,,False
proteina-62f6833bddf1d476a854,444,3.x.x.x,True,True,False,,False
proteina-c50bebcde0fbc902cc68,444,3.x.x.x,True,True,False,,False
proteina-9747791dbf4967a79176,444,3.x.x.x,True,True,False,,False
proteina-e453347d7a1dabfa5fc0,444,3.x.x.x,True,False,False,proteina-e453347d7a1dabfa5fc0,True
proteina-7101dba1dd7fea1d289c,444,3.x.x.x,True,False,False,proteina-7101dba1dd7fea1d289c,True
proteina-e9368cf98771071d1d56,444,3.x.x.x,False,True,False,,False
proteina-1b3231884cc095b707a7,444,3.x.x.x,False,True,False,,False
proteina-b36ab5d4a7f9efda14c4,444,3.x.x.x,True,True,False,,False
proteina-a149281cfd00d6805efe,444,3.x.x.x,True,True,False,,False
proteina-f52c17f587187e9c09fc,445,unconditional,True,False,False,proteina-f52c17f587187e9c09fc,True
proteina-25902e0d8e7cb8e2510b,445,unconditional,True,True,False,,False
proteina-5c9f20116829d9d09328,445,1.x.x.x,False,True,False,,False
proteina-cbefa2c5a88689dd65a1,445,3.x.x.x,True,True,False,,False
proteina-fc08f3c5e9481d13a5fd,445,3.x.x.x,False,True,False,,False
proteina-c69277736ba0d2b1809e,446,unconditional,True,True,False,,False
proteina-f6d6481570f7218a2e59,446,1.x.x.x,False,True,False,,False
proteina-89c17fe2a3c7d0278d00,446,1.x.x.x,False,True,False,,False
proteina-8da9629dac71e19b8fc5,446,1.x.x.x,False,True,False,,False
proteina-d73302e32c19ec27f7f7,446,1.x.x.x,True,True,False,,False
proteina-62dbac07cd597cf67b80,446,3.x.x.x,True,False,False,proteina-62dbac07cd597cf67b80,True
proteina-41c0ead720f0d8339d20,446,3.x.x.x,False,False,False,,False
proteina-875c8c117196961feb3e,447,unconditional,True,False,False,proteina-875c8c117196961feb3e,True
proteina-32d033b265b7dcc49bab,447,unconditional,True,True,False,,False
proteina-bfd7c6f2dec00fd99cee,447,2.x.x.x,True,True,False,,False
proteina-e728b401fa9ed2f2735b,447,2.x.x.x,False,True,False,,False
proteina-07693f967b1996f9fd1e,447,2.x.x.x,True,False,False,proteina-07693f967b1996f9fd1e,True
proteina-bb3ce2906a7617dfd1f1,447,2.x.x.x,False,True,False,,False
proteina-afaf32715aa7b2d315f9,447,2.x.x.x,False,True,False,,False
proteina-a7268ee320e14d3cc63f,447,3.x.x.x,False,False,False,,False
proteina-37cf1e19f7dd4c3552b1,447,3.x.x.x,False,True,False,,False
proteina-e38e6c1d5f2619e905e6,447,3.x.x.x,False,False,False,,False
proteina-e3f0dc4e2475127d765e,447,3.x.x.x,True,True,False,,False
proteina-d327bd8ad777c901de8e,448,unconditional,False,False,False,,False
proteina-f8884f69967228bd647b,448,unconditional,False,True,False,,False
proteina-9bad572f225cd4d0ba6f,448,unconditional,False,False,False,,False
proteina-fe35df9beeb79ee0a1b4,448,unconditional,True,True,False,,False
proteina-7bd96e3df0aaed210834,448,unconditional,False,True,False,,False
proteina-c98b3f6eb34d2f3fb013,448,1.x.x.x,False,True,False,,False
proteina-9e0ac0932180cac8ee2c,448,2.x.x.x,False,False,False,,False
proteina-7ce587def4bb574c1cc6,448,3.x.x.x,False,False,False,,False
proteina-ee8c1f53886113059d12,448,3.x.x.x,False,False,False,,False
proteina-1ba02c5a4869d8dd53dd,448,3.x.x.x,False,True,False,,False
proteina-3c0907b08f52554f1538,448,3.x.x.x,False,True,False,,False
proteina-86d7d818d528f397fcc2,449,1.x.x.x,False,False,False,,False
proteina-95a383d91e3adf4579d8,449,1.x.x.x,True,True,False,,False
proteina-ff20c76e274cf7b75e37,449,1.x.x.x,False,True,False,,False
proteina-0afc2659289e7f714418,449,1.x.x.x,False,True,False,,False
proteina-46b56d6ed36833d2e7a1,449,3.x.x.x,False,True,False,,False
proteina-1f700db58df20712efa2,449,3.x.x.x,True,True,False,,False
proteina-34640f16681f639690dd,449,3.x.x.x,True,True,False,,False
proteina-8160bbd998f6fa26648c,450,1.x.x.x,True,True,False,,False
proteina-2f52f216aab95a7b8a81,450,3.x.x.x,True,True,False,,False
proteina-8df059cf74db52ed1a79,451,unconditional,True,False,False,proteina-8df059cf74db52ed1a79,True
proteina-ca0e78cec3fbec35207d,451,1.x.x.x,False,True,False,,False
proteina-72ac1ef57c67a908b9d9,451,2.x.x.x,False,False,False,,False
proteina-ac8888bc5f6bd8fd2423,451,2.x.x.x,True,True,False,,False
proteina-d08f2cfbb2d23a7c274f,451,2.x.x.x,False,True,False,,False
proteina-6a14b4853c1502d6f814,451,2.x.x.x,False,True,False,,False
proteina-7f808b1ba1ee61008a12,451,2.x.x.x,True,True,False,,False
proteina-6e56072f65bf3fe0bbcd,451,3.x.x.x,True,False,False,proteina-6e56072f65bf3fe0bbcd,True
proteina-22153289b06aca3194f2,451,3.x.x.x,False,False,False,,False
proteina-7c714c0c25cf968c974c,452,1.x.x.x,False,True,False,,False
proteina-36312afb257d7fee770b,452,3.x.x.x,False,False,False,,False
proteina-450462ffb2a72f927faf,453,unconditional,True,True,False,,False
proteina-e422f4a97a9da3ab5a56,453,unconditional,True,True,False,,False
proteina-a94edee14a1ecc1e7b8c,453,unconditional,True,True,False,,False
proteina-63fe8c35b06d0809ec3e,453,unconditional,False,False,False,,False
proteina-82176ff7a3e85a489b96,453,unconditional,True,True,False,,False
proteina-4f6dd12ccd5e6ab7592c,453,1.x.x.x,True,True,False,,False
proteina-2452d9a591c166ec3fb4,453,2.x.x.x,False,True,False,,False
proteina-00da3fccf45f3f4e7ea5,453,3.x.x.x,True,True,False,,False
proteina-ce9852b388d32f86b336,454,unconditional,False,True,False,,False
proteina-6ccc1c7fce953232bd0f,456,1.x.x.x,True,True,False,,False
proteina-24dc23e752bfbdd1122e,456,1.x.x.x,False,True,False,,False
proteina-fde7792bbf13ce76177b,456,1.x.x.x,False,True,False,,False
proteina-e2e979bfd9600de7bf1b,456,1.x.x.x,False,True,False,,False
proteina-8b4103708ae523a7cea0,456,1.x.x.x,False,True,False,,False
proteina-ddba7399af65d1398f69,456,1.x.x.x,True,True,False,,False
proteina-c57dadbf2e36f45503d6,456,1.x.x.x,True,True,False,,False
proteina-938e847a267fa7c5c460,456,1.x.x.x,True,True,False,,False
proteina-aafbf067b514474c846c,456,2.x.x.x,False,True,False,,False
proteina-54d77cfdfe88a632c8ed,456,3.x.x.x,False,False,False,,False
proteina-93af664d6d1e5b38e4b9,456,3.x.x.x,False,True,False,,False
proteina-7125e66269b937ed4d30,456,3.x.x.x,True,False,False,proteina-7125e66269b937ed4d30,True
proteina-688eb5d19ba73ab672c9,456,3.x.x.x,True,False,False,proteina-688eb5d19ba73ab672c9,True
proteina-e38a9eeda44fcaefa204,456,3.x.x.x,False,False,False,,False
proteina-092184db43173bbc9211,458,unconditional,False,False,False,,False
proteina-94742980d1b312f7be97,458,unconditional,True,True,False,,False
proteina-d05ad574d3e58bb97fff,458,1.x.x.x,True,True,False,,False
proteina-e3d141b0f9159eac2394,458,1.x.x.x,False,True,False,,False
proteina-24e7fc1f9fe83ea761cb,458,3.x.x.x,False,True,False,,False
proteina-88911259d3772b868cf4,458,3.x.x.x,False,True,False,,False
proteina-bf2703a6ccfbd8828f12,459,3.x.x.x,True,True,False,,False
proteina-8149a3d5a2354e220ed5,460,unconditional,True,True,False,,False
proteina-efd11549b399cc57ca22,460,unconditional,False,False,False,,False
proteina-efc90a1a25bafeb4a49e,461,1.x.x.x,True,True,False,,False
proteina-57a77c4083b07d2fbe00,461,1.x.x.x,True,True,False,,False
proteina-8b38dd3dcdc33360317a,461,2.x.x.x,False,False,False,,False
proteina-dfedf834af31ec0563b2,461,2.x.x.x,False,True,False,,False
proteina-0e4766458d656d5b3bd6,461,2.x.x.x,False,True,False,,False
proteina-a35764b62fe4ff8dfcaa,461,2.x.x.x,False,False,False,,False
proteina-3824c8b27ea659d5ea6c,462,2.x.x.x,False,True,False,,False
proteina-de14175ae4bd0afd019c,462,2.x.x.x,False,False,False,,False
proteina-ffa38d4789384de8c328,462,2.x.x.x,False,True,False,,False
proteina-e320c390277840a763a6,463,unconditional,False,False,False,,False
proteina-41a2b76483e7bafb49c0,463,unconditional,True,True,False,,False
proteina-212f5f6db1c4aef9f381,463,unconditional,True,True,False,,False
proteina-54fc31641ff10e740120,463,2.x.x.x,True,True,False,,False
proteina-0261087065ea569ccfdf,464,unconditional,True,False,False,proteina-0261087065ea569ccfdf,True
proteina-cdf86448316d47061ba0,464,2.x.x.x,True,True,False,,False
proteina-a110964d1c95492780d6,464,2.x.x.x,False,False,False,,False
proteina-7f62993f5aeb1ad0c53b,464,3.x.x.x,False,False,False,,False
proteina-d14fbd1e7bcfef9524b5,465,unconditional,False,True,False,,False
proteina-9a2ea76d10d239c8d70f,465,unconditional,True,False,False,proteina-9a2ea76d10d239c8d70f,True
proteina-e3b958aa2e146ce6adb9,465,unconditional,False,True,False,,False
proteina-3f92e4d849d13d6a97e0,465,unconditional,False,True,False,,False
proteina-26eafe18d678c79ed050,465,1.x.x.x,True,True,False,,False
proteina-8660416eff1c8c61c65e,465,1.x.x.x,False,True,False,,False
proteina-70441d843f0b30614ac8,465,1.x.x.x,True,True,False,,False
proteina-54602b4c36a93b33ab22,465,2.x.x.x,False,True,False,,False
proteina-d707e841f14d43c8c429,465,3.x.x.x,True,False,False,proteina-d707e841f14d43c8c429,True
proteina-c6d2ac33fdc25d1a445f,466,1.x.x.x,False,True,False,,False
proteina-ecbcaa6b030a866d56e1,467,1.x.x.x,True,False,False,proteina-ecbcaa6b030a866d56e1,True
proteina-c0934f20a4af60e83195,467,1.x.x.x,False,True,False,,False
proteina-9f8c14d68be4ac1ea4dd,467,1.x.x.x,True,True,False,,False
proteina-216cc2fd41d2a2b22a40,467,1.x.x.x,True,True,False,,False
proteina-f84e1af0701f8fcc8eb3,467,3.x.x.x,True,True,False,,False
proteina-a3322e1bac36979baf3a,467,3.x.x.x,True,True,False,,False
proteina-042f8c90ba9f188bb80f,468,1.x.x.x,True,True,False,,False
proteina-b3d6b3c9302a0bcc5e42,468,2.x.x.x,False,False,False,,False
proteina-f4280ad46a654aa3af49,469,unconditional,True,True,False,,False
proteina-5db6c388bcfb1dc34898,469,unconditional,False,True,False,,False
proteina-24c09deb4be18044ec09,469,unconditional,False,True,False,,False
proteina-083d74cc064fb6a220d0,469,2.x.x.x,False,True,False,,False
proteina-46665693a5704baf786a,469,3.x.x.x,False,True,False,,False
proteina-2b1759a4da5854c0318b,470,unconditional,True,True,False,,False
proteina-dda61980ee7148c71ff2,470,1.x.x.x,True,True,False,,False
proteina-85888ebfe0a7266c7a86,470,1.x.x.x,True,True,False,,False
proteina-374fd61586115e7d2ad0,470,1.x.x.x,True,True,False,,False
proteina-1d513ad64a1767bbc1c0,470,2.x.x.x,False,True,False,,False
proteina-a3296dbc01f4c3da6626,470,2.x.x.x,True,False,False,proteina-01443d53e2cc15e87843,False
proteina-f034aacf5d289ecf0857,470,2.x.x.x,False,True,False,,False
proteina-6b160eadd327214bfc70,470,2.x.x.x,False,True,False,,False
proteina-ef3c5d1f5a0fa3b1ee6d,470,3.x.x.x,True,True,False,,False
proteina-d97ca96268f987406eb9,471,unconditional,False,True,False,,False
proteina-5d3776d8c3f0e9623df6,471,unconditional,True,True,False,,False
proteina-4e9bf3cdcd552db9970b,471,3.x.x.x,False,False,False,,False
proteina-004b9e8b082187762a3c,472,unconditional,True,False,False,proteina-004b9e8b082187762a3c,True
proteina-773ccd020ff944d57631,472,unconditional,True,False,False,proteina-773ccd020ff944d57631,True
proteina-8d09eecd6dfbb165bd4a,472,unconditional,True,False,False,proteina-01443d53e2cc15e87843,False
proteina-51bf6476197a0cb9e0f6,472,3.x.x.x,True,True,False,,False
proteina-379f1c399a39e0b1cef8,473,2.x.x.x,False,False,False,,False
proteina-b08cde07a893a273acc3,473,2.x.x.x,False,False,False,,False
proteina-6c6ec044063d08b5dda4,473,3.x.x.x,False,True,False,,False
proteina-b716a585f831d7eb0329,474,2.x.x.x,True,True,False,,False
proteina-9f715a8398a28c921c12,474,2.x.x.x,True,True,False,,False
proteina-8bf2c67f52bd9de477ec,474,2.x.x.x,True,False,False,proteina-8bf2c67f52bd9de477ec,True
proteina-c8b79716e1efff6fd964,474,2.x.x.x,False,False,False,,False
proteina-423f931cf2252270bcf3,475,unconditional,False,True,False,,False
proteina-b555b50c2140bdfd2cd5,475,1.x.x.x,False,True,False,,False
proteina-809e49864f314ce2ded4,475,1.x.x.x,False,True,False,,False
proteina-1c5a9204059926db718b,475,1.x.x.x,False,True,False,,False
proteina-ee435ac8c5daf390987e,475,1.x.x.x,True,True,False,,False
proteina-b8d0553c25abf03859c2,475,2.x.x.x,False,False,False,,False
proteina-3571a7e0ac5a7e4ef445,475,3.x.x.x,False,True,False,,False
proteina-d3ff51d0ab5ba7c19fb2,475,3.x.x.x,True,True,False,,False
proteina-81737d8024e2a4f6b678,476,1.x.x.x,False,True,False,,False
proteina-3a8e30dde112151ee0d9,477,unconditional,True,True,False,,False
proteina-5d5df692123b12fbc855,477,unconditional,False,True,False,,False
proteina-c40f93eb94ca39af4b6b,477,unconditional,True,False,False,proteina-35c66122f280fa2155d7,True
proteina-3f037bf73610ec4f4658,477,2.x.x.x,False,True,False,,False
proteina-37c17b3d6a6155ff1993,477,2.x.x.x,False,False,False,,False
proteina-a094a22577b98bf2bc94,477,3.x.x.x,True,True,False,,False
proteina-c8db467d7aa457206e9b,477,3.x.x.x,False,True,False,,False
proteina-da99c0ba3f3ca28c7117,477,3.x.x.x,True,True,False,,False
proteina-57396495b61cfaef90a5,477,3.x.x.x,True,False,False,proteina-57396495b61cfaef90a5,True
proteina-1920b567274aaf443ea4,478,2.x.x.x,False,True,False,,False
proteina-0c843230ec793b431e1c,478,2.x.x.x,False,False,False,,False
proteina-1c4252a0412e1a759429,479,unconditional,False,True,False,,False
proteina-0739586de970c15bde74,479,unconditional,True,True,False,,False
proteina-6cc91338c9ac4e2e6975,479,unconditional,True,False,False,proteina-6cc91338c9ac4e2e6975,True
proteina-32aff9ea01f70fa203ab,479,unconditional,True,True,False,,False
proteina-334012018d8d816d1d08,479,1.x.x.x,False,True,False,,False
