query,target,qtmscore,ttmscore,qcov,tcov,evalue,stem,min_tm,reference_split
proteina-ff9267af2e548be32d71,A0A7G9QX09,4.091E-01,4.702E-01,0.883,1.000,4.063E-01,proteina-ff9267af2e548be32d71,0.4091,train
proteina-026107ea0411c41dcbf6,A0A3B8Z3K8,6.765E-01,7.260E-01,0.808,0.929,6.879E-01,proteina-026107ea0411c41dcbf6,0.6765,train
proteina-0d600811104ba5ec1568,A0A6A6LJ07,6.187E-01,6.861E-01,0.935,0.997,6.235E-01,proteina-0d600811104ba5ec1568,0.6187,train
proteina-14243a9bb141ba00c22c,A0A3P3YCN8,6.923E-01,7.651E-01,0.892,0.991,7.118E-01,proteina-14243a9bb141ba00c22c,0.6923,train
proteina-1debd6246d90fed2edf3,A0A7V8XE18,4.742E-01,4.949E-01,0.773,0.952,4.552E-01,proteina-1debd6246d90fed2edf3,0.4742,train
proteina-2179405b1ca279e05c09,A0A793EXP9,7.645E-01,7.874E-01,0.948,0.882,7.613E-01,proteina-2179405b1ca279e05c09,0.7645,train
proteina-24ed8e57d34ef94b2935,A0A811WPP2,5.093E-01,6.345E-01,0.660,0.855,5.410E-01,proteina-24ed8e57d34ef94b2935,0.5093,train
proteina-2aba04af6a2a42eb0699,A0A0C3QL78,4.228E-01,5.371E-01,0.990,0.987,4.712E-01,proteina-2aba04af6a2a42eb0699,0.4228,train
proteina-a60781efc274eb73c255,A0A842W8K2,5.885E-01,6.048E-01,0.856,0.928,5.643E-01,proteina-a60781efc274eb73c255,0.5885,train
proteina-a85e1eeccc99f0cd319b,A0A3M1FX56,8.750E-01,8.075E-01,0.995,0.876,8.319E-01,proteina-a85e1eeccc99f0cd319b,0.8075,train
proteina-af8865b3a03f3905da8e,A0A7C5KJD2,5.729E-01,5.815E-01,0.989,0.826,5.591E-01,proteina-af8865b3a03f3905da8e,0.5729,train
proteina-b694df9d137e8716d69d,A0A287E5N3,5.045E-01,5.335E-01,0.919,0.959,4.997E-01,proteina-b694df9d137e8716d69d,0.5045,train
proteina-bf594fcb43a2c992e2e8,A0A7X7CMI4,4.207E-01,4.236E-01,0.952,0.896,4.073E-01,proteina-bf594fcb43a2c992e2e8,0.4207,train
proteina-c503bc7da03301e95689,A0A3M1XSZ9,5.146E-01,4.988E-01,0.862,0.810,4.688E-01,proteina-c503bc7da03301e95689,0.4988,train
proteina-ccdced256cafa61af541,A0A7C0UIW0,5.738E-01,5.593E-01,0.892,0.908,5.498E-01,proteina-ccdced256cafa61af541,0.5593,train
proteina-d184549d92d31a4580b7,J4GN92,5.699E-01,6.129E-01,0.996,0.902,5.720E-01,proteina-d184549d92d31a4580b7,0.5699,train
proteina-da99c0ba3f3ca28c7117,A0A317IL73,5.170E-01,5.409E-01,0.971,0.888,5.165E-01,proteina-da99c0ba3f3ca28c7117,0.517,train
proteina-e5464ae7d3758fbff2d7,A0A1Y2GDE3,3.420E-01,4.103E-01,0.903,0.945,3.598E-01,proteina-e5464ae7d3758fbff2d7,0.342,train
proteina-dd754dffd6ba11a890b7,A0A2U1VZA1,6.851E-01,6.623E-01,0.857,0.953,6.621E-01,proteina-dd754dffd6ba11a890b7,0.6623,train
proteina-e3f6cc56b87e5cc15a2c,A0A7W1IIP5,6.047E-01,5.982E-01,0.922,0.819,5.802E-01,proteina-e3f6cc56b87e5cc15a2c,0.5982,train
proteina-ea0ff6ad60baa093c540,A0A2A2L5G6,6.690E-01,6.554E-01,0.976,0.976,6.381E-01,proteina-ea0ff6ad60baa093c540,0.6554,train
proteina-f15dc63f28aaf2d78205,A0A366MEI9,9.142E-01,8.184E-01,1.000,0.842,8.624E-01,proteina-f15dc63f28aaf2d78205,0.8184,train
proteina-f5b9be4004f31be6a3fb,A0A2M8GHF9,8.317E-01,8.828E-01,1.000,0.973,8.360E-01,proteina-f5b9be4004f31be6a3fb,0.8317,train
proteina-fadad250d1b3f9da9d00,A0A4R1MIH9,7.612E-01,7.612E-01,0.899,0.877,7.433E-01,proteina-fadad250d1b3f9da9d00,0.7612,train
proteina-fe0ff3fd106e3ad3b03f,D3SUW0,6.968E-01,8.040E-01,0.938,0.942,7.288E-01,proteina-fe0ff3fd106e3ad3b03f,0.6968,train
proteina-03cdcda696465e48f858,A0A0S8KCF8,6.405E-01,6.361E-01,0.893,0.992,6.181E-01,proteina-03cdcda696465e48f858,0.6361,train
proteina-0c286f4b637bac00c431,A0A3D4JEQ1,6.557E-01,8.105E-01,0.903,1.000,6.962E-01,proteina-0c286f4b637bac00c431,0.6557,train
proteina-0cba5ead8134fde5ae5e,A0A7Z9IG53,6.494E-01,6.802E-01,0.883,0.969,6.388E-01,proteina-0cba5ead8134fde5ae5e,0.6494,train
proteina-72164c79b64318dd4994,A0A7C1FCU4,6.206E-01,5.371E-01,0.986,0.949,5.482E-01,proteina-72164c79b64318dd4994,0.5371,train
proteina-75eddf9831cd20df6cc0,A0A662XQK4,4.541E-01,4.897E-01,0.983,0.847,4.499E-01,proteina-75eddf9831cd20df6cc0,0.4541,train
proteina-7c73ba67828cb03fbd4a,A0A0R3T4G3,6.808E-01,6.644E-01,1.000,0.991,6.475E-01,proteina-7c73ba67828cb03fbd4a,0.6644,train
proteina-8347a174b9522fa6dd7f,A0A814NQN5,4.556E-01,6.131E-01,0.997,0.970,5.015E-01,proteina-8347a174b9522fa6dd7f,0.4556,train
proteina-8761b378b2bfd6c8643c,A0A519VTZ4,8.226E-01,8.332E-01,1.000,0.986,7.824E-01,proteina-8761b378b2bfd6c8643c,0.8226,train
proteina-89881f7a4a8d87324ef1,A0A101PED6,5.629E-01,5.918E-01,0.997,0.931,5.586E-01,proteina-89881f7a4a8d87324ef1,0.5629,train
proteina-8e4f6748d8ede2af9918,A0A645DWW6,7.194E-01,6.421E-01,0.933,0.931,6.288E-01,proteina-8e4f6748d8ede2af9918,0.6421,train
proteina-9080e4783b3c911f7705,A0A562YBN6,5.662E-01,6.588E-01,0.986,0.927,5.772E-01,proteina-9080e4783b3c911f7705,0.5662,train
proteina-938e847a267fa7c5c460,A0A2E0ZBW8,6.214E-01,6.970E-01,0.820,0.868,6.413E-01,proteina-938e847a267fa7c5c460,0.6214,train
proteina-9adce78cdba0f8b5f98f,A0A371XWQ2,4.513E-01,4.648E-01,0.882,0.897,4.390E-01,proteina-9adce78cdba0f8b5f98f,0.4513,train
proteina-10ee39cffe369d87abb4,S6GFG8,7.528E-01,7.750E-01,0.988,0.944,7.444E-01,proteina-10ee39cffe369d87abb4,0.7528,train
proteina-165e12eaaa10d6753afe,A2Y6B3,6.355E-01,6.869E-01,1.000,0.941,6.226E-01,proteina-165e12eaaa10d6753afe,0.6355,train
proteina-1958ab2af95a82ec18bb,A0A6H5L9X6,8.500E-01,7.612E-01,0.952,1.000,7.968E-01,proteina-1958ab2af95a82ec18bb,0.7612,train
proteina-1fe5c7d7f7b42547aeee,A0A7K4HK95,5.098E-01,5.956E-01,1.000,0.963,5.136E-01,proteina-1fe5c7d7f7b42547aeee,0.5098,train
proteina-2386c5e9afd8198e570b,A1WYF1,4.206E-01,4.890E-01,0.667,0.801,4.318E-01,proteina-2386c5e9afd8198e570b,0.4206,train
proteina-26bbc9ced3e940d98cc1,A0A0S7XWM4,6.508E-01,6.805E-01,0.782,0.964,6.564E-01,proteina-26bbc9ced3e940d98cc1,0.6508,train
proteina-3072f332c936201c1995,A0A327VSI0,5.895E-01,6.015E-01,1.000,0.988,5.742E-01,proteina-3072f332c936201c1995,0.5895,train
proteina-3605dc25ac7addcb4480,A0A7S0GII9,5.255E-01,5.280E-01,0.834,0.833,5.068E-01,proteina-3605dc25ac7addcb4480,0.5255,train
proteina-394363d7d8a0349d5f2a,A0A1S1RPP3,6.653E-01,5.957E-01,0.947,0.977,6.136E-01,proteina-394363d7d8a0349d5f2a,0.5957,train
proteina-4388c12c05cae9788417,A0A0K1PGV5,7.031E-01,7.300E-01,0.930,1.000,6.945E-01,proteina-4388c12c05cae9788417,0.7031,train
proteina-ee188dc73368b130227d,A0A2A2L5G6,5.996E-01,5.897E-01,0.762,0.692,5.833E-01,proteina-ee188dc73368b130227d,0.5897,train
proteina-f54018841f1684cd3692,A0A4R8ZLA2,6.532E-01,6.628E-01,0.962,0.944,6.298E-01,proteina-f54018841f1684cd3692,0.6532,train
proteina-f90969b4f179e6a548b1,A0A1Q2LF10,6.234E-01,6.101E-01,0.973,0.987,5.728E-01,proteina-f90969b4f179e6a548b1,0.6101,train
proteina-fa5b7f4bf110a18171c9,A0A2P5G0M0,7.250E-01,7.327E-01,0.958,0.988,7.002E-01,proteina-fa5b7f4bf110a18171c9,0.725,train
proteina-0089e82f96349558165f,A0A7J3Z9T9,8.761E-01,8.429E-01,0.983,0.967,8.304E-01,proteina-0089e82f96349558165f,0.8429,train
proteina-029a3f548399bf36dd89,A0A7C8NHS9,6.705E-01,6.116E-01,0.919,0.918,6.122E-01,proteina-029a3f548399bf36dd89,0.6116,train
proteina-06d72e09ee3ee4dc6173,A0A1H8LWG3,4.796E-01,4.996E-01,0.905,1.000,4.559E-01,proteina-06d72e09ee3ee4dc6173,0.4796,train
proteina-0bb7c159693b2b4beb4a,W9HXY8,7.571E-01,7.537E-01,0.938,1.000,7.345E-01,proteina-0bb7c159693b2b4beb4a,0.7537,train
proteina-104c62e2596b79baaed9,A0A0D7AWY4,6.348E-01,6.573E-01,1.000,0.972,6.265E-01,proteina-104c62e2596b79baaed9,0.6348,train
proteina-17c9ac5001472da520ed,A0A1G2G2N4,5.769E-01,6.245E-01,0.799,0.972,5.770E-01,proteina-17c9ac5001472da520ed,0.5769,train
proteina-a094a22577b98bf2bc94,A0A1Q3PA55,5.096E-01,5.308E-01,0.973,0.989,5.020E-01,proteina-a094a22577b98bf2bc94,0.5096,train
proteina-a7268ee320e14d3cc63f,A0A2H6ARU0,3.966E-01,4.341E-01,0.922,0.910,3.922E-01,proteina-a7268ee320e14d3cc63f,0.3966,train
proteina-ae19bdb9e2024432f1f6,A0A7S0AXZ2,6.146E-01,6.051E-01,0.853,0.791,5.881E-01,proteina-ae19bdb9e2024432f1f6,0.6051,train
proteina-b2f649a21bcf7711aa3a,A0A0D2RVP4,6.223E-01,7.186E-01,0.973,0.969,6.509E-01,proteina-b2f649a21bcf7711aa3a,0.6223,train
proteina-bb6af083af8210394066,A0A5E4KJV2,8.291E-01,8.756E-01,0.893,0.938,8.408E-01,proteina-bb6af083af8210394066,0.8291,train
proteina-c0934f20a4af60e83195,F4KQL1,6.211E-01,6.720E-01,0.893,0.779,6.343E-01,proteina-c0934f20a4af60e83195,0.6211,train
proteina-c87cc999b02c59545eb2,A0A4Q2DC78,8.164E-01,7.807E-01,0.913,0.923,7.742E-01,proteina-c87cc999b02c59545eb2,0.7807,train
proteina-cca6186d047cc4be8a27,A0A4S2A6U4,6.956E-01,6.168E-01,0.952,0.944,6.352E-01,proteina-cca6186d047cc4be8a27,0.6168,train
proteina-ce2dcc4f197d7a53a30a,A0A1W4XMP3,6.331E-01,6.430E-01,0.838,0.844,6.256E-01,proteina-ce2dcc4f197d7a53a30a,0.6331,train
proteina-d348ea344a4a6a64d459,A0A3B8XYV6,6.538E-01,6.796E-01,0.839,0.901,6.534E-01,proteina-d348ea344a4a6a64d459,0.6538,train
proteina-5be8980a5164af19c80d,A0A7D9LLQ3,3.951E-01,4.013E-01,0.974,0.984,3.705E-01,proteina-5be8980a5164af19c80d,0.3951,train
proteina-609d2c0e05fbff1c3e0e,A0A0C3BST7,6.702E-01,7.203E-01,1.000,0.907,6.712E-01,proteina-609d2c0e05fbff1c3e0e,0.6702,train
proteina-65e61c87048aab4c3553,A0A817RAL1,8.568E-01,9.020E-01,0.944,0.994,8.700E-01,proteina-65e61c87048aab4c3553,0.8568,train
proteina-6f5c9fb8e1cf5f7eb8b6,A0A7C3QRD2,8.385E-01,8.483E-01,0.998,0.919,8.321E-01,proteina-6f5c9fb8e1cf5f7eb8b6,0.8385,train
proteina-770db8590e1707eb33ed,A0A158AHL5,4.243E-01,5.016E-01,0.951,0.939,4.260E-01,proteina-770db8590e1707eb33ed,0.4243,train
proteina-7a31f85c28dacd25b53b,A0A7C0YNG3,9.535E-01,9.419E-01,1.000,0.987,9.282E-01,proteina-7a31f85c28dacd25b53b,0.9419,train
proteina-7ce587def4bb574c1cc6,A0A1F9V8X0,5.700E-01,6.362E-01,0.908,1.000,5.845E-01,proteina-7ce587def4bb574c1cc6,0.57,train
proteina-835fe806aa9d0e534534,A0A2N8ZMR8,5.795E-01,6.300E-01,0.732,0.859,5.744E-01,proteina-835fe806aa9d0e534534,0.5795,train
proteina-868abccee40960bb4d7e,A0A3N5VMC8,7.738E-01,7.601E-01,0.932,0.864,7.606E-01,proteina-868abccee40960bb4d7e,0.7601,train
proteina-8a267dc21a1b57cc4eef,A0A5D3FT03,5.510E-01,5.441E-01,0.868,0.797,5.242E-01,proteina-8a267dc21a1b57cc4eef,0.5441,train
proteina-efdf414c468595d81b14,A0A1J4SQW0,5.198E-01,5.899E-01,0.834,0.942,5.395E-01,proteina-efdf414c468595d81b14,0.5198,train
proteina-f74698ea7323cf488219,A0A0C5VTR1,6.762E-01,6.389E-01,0.992,0.944,6.479E-01,proteina-f74698ea7323cf488219,0.6389,train
proteina-faf6cb8a236566f636d5,A0A5N5CUK0,7.874E-01,7.309E-01,1.000,0.812,7.472E-01,proteina-faf6cb8a236566f636d5,0.7309,train
proteina-03c5b30e411f5f4e17eb,A0A183H2X0,5.010E-01,4.894E-01,0.947,0.935,4.665E-01,proteina-03c5b30e411f5f4e17eb,0.4894,train
proteina-0739586de970c15bde74,A0A7Z7AW06,3.509E-01,5.070E-01,0.797,0.974,4.065E-01,proteina-0739586de970c15bde74,0.3509,train
proteina-0f657913d698bebe8b62,A0A818JBZ5,8.202E-01,8.331E-01,1.000,0.888,8.167E-01,proteina-0f657913d698bebe8b62,0.8202,train
proteina-1745b6f4dd9a726450b4,A0A358SV17,5.622E-01,5.765E-01,0.876,0.866,5.497E-01,proteina-1745b6f4dd9a726450b4,0.5622,train
proteina-1c12f88d3f9b7244ca0c,A0A1F4UKP0,4.603E-01,6.287E-01,0.957,0.900,5.214E-01,proteina-1c12f88d3f9b7244ca0c,0.4603,train
proteina-206a9964a28037b18f00,A0A5C6D7S9,5.238E-01,5.100E-01,1.000,0.948,4.865E-01,proteina-206a9964a28037b18f00,0.51,train
proteina-23e3499330c6bf91c386,A0A0E3MUZ9,8.527E-01,8.771E-01,0.940,0.969,8.345E-01,proteina-23e3499330c6bf91c386,0.8527,train
proteina-e3286d968e5724e4e762,A0A1T4NEI1,4.500E-01,5.409E-01,1.000,0.976,4.602E-01,proteina-e3286d968e5724e4e762,0.45,train
proteina-e628a402b3376a6eab96,A0A2E5RI49,5.248E-01,6.067E-01,0.739,0.945,5.470E-01,proteina-e628a402b3376a6eab96,0.5248,train
proteina-ed292d8fea516e0e7aa1,B8A2S8,4.508E-01,4.650E-01,0.852,0.755,4.345E-01,proteina-ed292d8fea516e0e7aa1,0.4508,train
proteina-f11ef64508a6daffa077,A0A1X0QF44,7.814E-01,7.274E-01,1.000,0.960,7.309E-01,proteina-f11ef64508a6daffa077,0.7274,train
proteina-f97d2997f1cd68ee2381,A0A3C0VAF6,5.239E-01,5.195E-01,0.935,0.799,5.100E-01,proteina-f97d2997f1cd68ee2381,0.5195,train
proteina-00a54858221e95d57a53,A0A832UY53,5.442E-01,5.403E-01,0.927,0.745,5.146E-01,proteina-00a54858221e95d57a53,0.5403,train
proteina-0429be0ad540503c3f4c,A0A7C7UIE9,5.030E-01,5.330E-01,0.756,0.739,4.890E-01,proteina-0429be0ad540503c3f4c,0.503,train
proteina-076dfb477eca9887bac0,A0A7W5YTA8,9.006E-01,9.510E-01,0.946,1.000,9.159E-01,proteina-076dfb477eca9887bac0,0.9006,train
proteina-077af458656abe8c84fb,A0A812WQ15,5.464E-01,5.850E-01,0.937,0.903,5.434E-01,proteina-077af458656abe8c84fb,0.5464,train
proteina-10b752b81c374c06edd7,A0A7X5HX37,6.438E-01,6.677E-01,0.990,0.946,6.303E-01,proteina-10b752b81c374c06edd7,0.6438,train
proteina-c0de33b5056841e36ea9,A0A2D0N1G9,6.035E-01,6.173E-01,0.887,0.978,5.612E-01,proteina-c0de33b5056841e36ea9,0.6035,train
proteina-c2fb2465481258f359b3,A0A1F7FEW4,4.549E-01,5.010E-01,0.672,0.965,4.685E-01,proteina-c2fb2465481258f359b3,0.4549,train
proteina-ce454e1dcaa3485751e6,A0A2G8L8F1,7.798E-01,7.633E-01,1.000,0.857,7.606E-01,proteina-ce454e1dcaa3485751e6,0.7633,train
proteina-d4cb9d0507848da7f4a4,A0A1J4V3I8,6.837E-01,6.926E-01,0.981,0.973,6.578E-01,proteina-d4cb9d0507848da7f4a4,0.6837,train
proteina-d7ed437d61aaaa53bd9b,E1ZS62,7.944E-01,8.158E-01,1.000,0.937,7.890E-01,proteina-d7ed437d61aaaa53bd9b,0.7944,train
proteina-e228875495432985c4f2,A0A3L7JNG8,7.394E-01,6.791E-01,0.953,0.926,6.608E-01,proteina-e228875495432985c4f2,0.6791,train
proteina-e2689e3533df525f130d,U6EE07,5.372E-01,5.753E-01,0.985,0.828,5.428E-01,proteina-e2689e3533df525f130d,0.5372,train
proteina-ea7c3fbc42a1ee9e85b5,A0A853HIZ6,4.698E-01,5.183E-01,0.909,0.884,4.663E-01,proteina-ea7c3fbc42a1ee9e85b5,0.4698,train
proteina-ee2193eace140b5d89fd,A0A2D5ZQG6,6.459E-01,6.341E-01,0.932,0.954,6.204E-01,proteina-ee2193eace140b5d89fd,0.6341,train
proteina-f3c0406e71309cd615d2,A0A2E3G8K3,6.467E-01,7.134E-01,0.923,0.985,6.460E-01,proteina-f3c0406e71309cd615d2,0.6467,train
proteina-b77180d37da48bb51d3d,A0A7V6V2U5,7.630E-01,6.674E-01,1.000,0.924,6.808E-01,proteina-b77180d37da48bb51d3d,0.6674,train
proteina-ba1b1f411c75e355dc0d,A0A2H9ZW14,7.233E-01,7.188E-01,0.965,0.979,6.991E-01,proteina-ba1b1f411c75e355dc0d,0.7188,train
proteina-c44287734a0f7ff45756,A0A7S2E1K9,6.536E-01,7.050E-01,0.992,0.998,6.629E-01,proteina-c44287734a0f7ff45756,0.6536,train
proteina-cdd552e2711dc5dae641,A0A0K1RX23,6.422E-01,6.823E-01,0.912,0.929,6.249E-01,proteina-cdd552e2711dc5dae641,0.6422,train
proteina-cfcf140dd789c3daf88e,A0A432Q7C1,5.786E-01,6.877E-01,0.991,0.992,6.061E-01,proteina-cfcf140dd789c3daf88e,0.5786,train
proteina-d39fed4306c3c5290792,A0A2V9K376,6.138E-01,6.395E-01,0.975,0.939,6.018E-01,proteina-d39fed4306c3c5290792,0.6138,train
proteina-d9a72e65c8053d002bf6,A0A6V7U6Y5,4.820E-01,5.347E-01,0.722,0.732,4.944E-01,proteina-d9a72e65c8053d002bf6,0.482,train
proteina-e1071e2f065c89dc71fc,H1DA45,7.848E-01,8.108E-01,0.989,0.929,7.705E-01,proteina-e1071e2f065c89dc71fc,0.7848,train
proteina-e2e9b937588d3108b5de,A0A7X3YU50,4.972E-01,5.561E-01,1.000,0.988,4.959E-01,proteina-e2e9b937588d3108b5de,0.4972,train
proteina-e567f76581e3ecf13bac,A0A0S8JWU7,6.491E-01,6.422E-01,0.985,0.974,6.321E-01,proteina-e567f76581e3ecf13bac,0.6422,train
proteina-3c8d9946c29216c0b685,A0A7X7Q3E2,6.013E-01,6.271E-01,0.993,0.992,5.863E-01,proteina-3c8d9946c29216c0b685,0.6013,train
proteina-41c0ead720f0d8339d20,A0A4S3J867,5.911E-01,5.839E-01,0.998,0.949,5.742E-01,proteina-41c0ead720f0d8339d20,0.5839,train
proteina-4a46a19bb365b02569ff,A0A1H9HUV9,8.439E-01,8.182E-01,1.000,0.905,8.152E-01,proteina-4a46a19bb365b02569ff,0.8182,train
proteina-515924f77448cb5ade98,A0A2H2JMM1,5.562E-01,5.867E-01,0.962,0.973,5.380E-01,proteina-515924f77448cb5ade98,0.5562,train
proteina-546984ea38191666a26a,A0A2E4N0W9,6.434E-01,6.746E-01,0.939,0.971,6.375E-01,proteina-546984ea38191666a26a,0.6434,train
proteina-5cec5711bd16b287d0f9,A0A0H5DNF0,3.906E-01,3.950E-01,0.806,0.791,3.726E-01,proteina-5cec5711bd16b287d0f9,0.3906,train
proteina-665f3f251054c3cc587d,A0A7I7YSK0,8.051E-01,8.072E-01,1.000,0.872,7.955E-01,proteina-665f3f251054c3cc587d,0.8051,train
proteina-6c4da1dccba77ea153dd,Q18JG6,4.534E-01,6.028E-01,0.888,0.899,5.112E-01,proteina-6c4da1dccba77ea153dd,0.4534,train
proteina-7275808f16dbb95f127f,A0A0N4Z2C4,4.328E-01,4.427E-01,0.848,0.900,4.133E-01,proteina-7275808f16dbb95f127f,0.4328,train
proteina-79bfbb6d77d046ab4ce3,E1ZBG9,7.582E-01,7.441E-01,0.992,0.966,7.390E-01,proteina-79bfbb6d77d046ab4ce3,0.7441,train
proteina-c46f21ab6cbdbdb0c1e6,A0A2V7PYP7,6.666E-01,7.870E-01,0.986,0.957,6.931E-01,proteina-c46f21ab6cbdbdb0c1e6,0.6666,train
proteina-c6c8a06ad7243d1086c9,A0A168HNF5,7.784E-01,7.693E-01,1.000,1.000,7.104E-01,proteina-c6c8a06ad7243d1086c9,0.7693,train
proteina-caf5fab23539dce32cdb,A0A1M5BPK5,6.494E-01,7.452E-01,0.815,0.964,6.384E-01,proteina-caf5fab23539dce32cdb,0.6494,train
proteina-cd22f67488965d35d32e,A0A7H0G6Z7,6.677E-01,7.653E-01,0.991,0.993,6.886E-01,proteina-cd22f67488965d35d32e,0.6677,train
proteina-d10fbb48f97a3fbc78fa,A0A0B7KN41,7.446E-01,6.630E-01,0.978,0.925,6.835E-01,proteina-d10fbb48f97a3fbc78fa,0.663,train
proteina-d86a8ca572cf86bad22d,A0A0P0Y7S8,6.378E-01,6.347E-01,0.989,0.864,6.186E-01,proteina-d86a8ca572cf86bad22d,0.6347,train
proteina-e1f90f6206a0b99c349d,A0A7S2FHK7,7.833E-01,7.816E-01,1.000,0.991,7.620E-01,proteina-e1f90f6206a0b99c349d,0.7816,train
proteina-e99b4da6ab08e4be53a0,A0A317IG53,5.516E-01,6.202E-01,0.648,0.808,5.769E-01,proteina-e99b4da6ab08e4be53a0,0.5516,train
proteina-ef3c5d1f5a0fa3b1ee6d,A0A7T9DDY7,4.293E-01,4.910E-01,0.932,0.932,4.371E-01,proteina-ef3c5d1f5a0fa3b1ee6d,0.4293,train
proteina-f52c17f587187e9c09fc,A0A1V6N3W2,3.464E-01,3.434E-01,0.942,0.964,3.247E-01,proteina-f52c17f587187e9c09fc,0.3434,train
proteina-5bef726af635e3b7a387,A0A517I9P6,6.266E-01,6.401E-01,0.988,0.925,5.975E-01,proteina-5bef726af635e3b7a387,0.6266,train
proteina-5c5deb812c328d09a696,A0A453BSJ9,5.475E-01,5.983E-01,0.858,0.826,5.545E-01,proteina-5c5deb812c328d09a696,0.5475,train
proteina-65d176ebb3402640fd80,A0A1D2R9C0,6.690E-01,6.445E-01,0.950,0.919,6.312E-01,proteina-65d176ebb3402640fd80,0.6445,train
proteina-6c035499cb0310cc3bfc,A0A445BSF4,7.115E-01,8.357E-01,0.899,1.000,7.611E-01,proteina-6c035499cb0310cc3bfc,0.7115,train
proteina-71f4965e9ecb7c9ffa8e,A0A2A8H847,5.658E-01,5.631E-01,0.979,0.954,5.501E-01,proteina-71f4965e9ecb7c9ffa8e,0.5631,train
proteina-79b59e9d382d055ce1ab,A0A7Y0H5G3,4.711E-01,4.874E-01,0.899,0.994,4.558E-01,proteina-79b59e9d382d055ce1ab,0.4711,train
proteina-7ef3cd66bba382395164,A0A4Z0D2B7,6.350E-01,6.942E-01,0.961,0.991,6.463E-01,proteina-7ef3cd66bba382395164,0.635,train
proteina-86d95540b16e4078a1d1,A0A090PPY4,8.547E-01,7.958E-01,1.000,0.903,7.911E-01,proteina-86d95540b16e4078a1d1,0.7958,train
proteina-889692f016772b08a208,G3GWS8,7.405E-01,7.299E-01,1.000,0.940,7.085E-01,proteina-889692f016772b08a208,0.7299,train
proteina-8d254038922388e768e3,A0A6A4Z6F5,8.861E-01,8.089E-01,1.000,0.884,8.197E-01,proteina-8d254038922388e768e3,0.8089,train
proteina-35338ac15456ac5ac6e2,A0A1E2WKG1,5.056E-01,5.274E-01,0.992,0.922,4.930E-01,proteina-35338ac15456ac5ac6e2,0.5056,train
proteina-3e0ab62f58f06d866911,W4G226,6.243E-01,6.243E-01,1.000,0.902,6.105E-01,proteina-3e0ab62f58f06d866911,0.6243,train
proteina-4614eb47b733de46f739,A0A5E4HVQ6,5.196E-01,5.577E-01,0.680,0.895,5.092E-01,proteina-4614eb47b733de46f739,0.5196,train
proteina-47a1fb0c0304fb9d1165,A0A1F5NU93,4.798E-01,4.895E-01,1.000,1.000,4.463E-01,proteina-47a1fb0c0304fb9d1165,0.4798,train
proteina-4a34f313e08d5fe2ee72,A0A816HBH1,7.790E-01,8.174E-01,0.950,0.953,7.861E-01,proteina-4a34f313e08d5fe2ee72,0.779,train
proteina-530033641a0da3a130e4,A0A0D8BY06,6.600E-01,7.756E-01,0.886,0.968,7.010E-01,proteina-530033641a0da3a130e4,0.66,train
proteina-594b4b0159968ad53bea,A0A2V9B389,8.253E-01,8.487E-01,0.958,0.981,8.071E-01,proteina-594b4b0159968ad53bea,0.8253,train
proteina-5cc8a0a1e18ffd1c7676,Q16PC3,3.192E-01,3.417E-01,0.956,0.973,3.100E-01,proteina-5cc8a0a1e18ffd1c7676,0.3192,train
proteina-60aee881a3c3c8bb51fd,A0A1D2RCQ4,7.095E-01,6.376E-01,1.000,0.896,6.200E-01,proteina-60aee881a3c3c8bb51fd,0.6376,train
proteina-624facbcd902a2657c5b,A0A351MU11,6.672E-01,6.262E-01,0.932,0.818,6.147E-01,proteina-624facbcd902a2657c5b,0.6262,train
proteina-f50c536bece5969e49c9,A0A1T3CUP1,7.950E-01,7.526E-01,1.000,0.972,7.528E-01,proteina-f50c536bece5969e49c9,0.7526,train
proteina-f9ff693f64e01695f947,A0A1Q3YFH7,5.407E-01,5.905E-01,0.931,0.905,5.313E-01,proteina-f9ff693f64e01695f947,0.5407,train
proteina-fed095aec0e452b9426f,D5A160,8.180E-01,7.926E-01,1.000,0.950,7.835E-01,proteina-fed095aec0e452b9426f,0.7926,train
proteina-02cb9484d971e2c55006,A0A2M7R479,3.792E-01,3.824E-01,0.960,0.989,3.529E-01,proteina-02cb9484d971e2c55006,0.3792,train
proteina-07693f967b1996f9fd1e,A0A3A0D0Z8,7.307E-01,7.199E-01,0.857,0.934,7.172E-01,proteina-07693f967b1996f9fd1e,0.7199,train
proteina-1247e43ab0ff6f839a8d,A0A1B7MS66,5.148E-01,4.968E-01,0.933,0.799,4.863E-01,proteina-1247e43ab0ff6f839a8d,0.4968,train
proteina-1b9d341dab32681ff7b7,A0A7D3ZKL8,5.498E-01,5.143E-01,0.948,0.790,4.994E-01,proteina-1b9d341dab32681ff7b7,0.5143,train
proteina-1f75be41e0fa6b373fa5,A0A7C3QRD2,8.500E-01,7.869E-01,1.000,0.954,7.987E-01,proteina-1f75be41e0fa6b373fa5,0.7869,train
proteina-26d316a95bf5f359f75a,A0A2N3UTA9,7.429E-01,8.251E-01,0.901,0.984,7.338E-01,proteina-26d316a95bf5f359f75a,0.7429,train
proteina-2822f63135cdf5aadce7,A0A6M0RFB4,8.202E-01,8.321E-01,0.967,0.932,8.095E-01,proteina-2822f63135cdf5aadce7,0.8202,train
proteina-469288d2673c388583e3,A0A1L6L066,8.155E-01,7.638E-01,1.000,0.850,7.642E-01,proteina-469288d2673c388583e3,0.7638,train
