query,target,fident,qcov,tcov,qlen,tlen,evalue,shorter_coverage,identity_rule,evalue_rule
proteina-2ecc083a668fcc3cc9d2,reference0::denovo_pdb__5cwn_A,0.321,0.252,0.662,500,207,1.705E-05,0.662,True,True
proteina-2ecc083a668fcc3cc9d2,reference0::denovo_pdb__8g9j_A,0.337,0.336,0.831,500,201,1.454E-03,0.831,True,False
proteina-2ecc083a668fcc3cc9d2,reference1::foldbench_all__8G4K_A,0.333,0.140,0.750,500,104,4.941E-01,0.75,True,False
proteina-2ecc083a668fcc3cc9d2,reference0::denovo_pdb__5cwp_A,0.317,0.238,0.511,500,229,4.543E+00,0.511,True,False
proteina-bd07e9ade5ed75f24e93,reference1::foldbench_all__8UXS_A,0.259,0.585,0.466,258,341,1.344E-07,0.585,False,True
proteina-8befcfb794025c3e5e3c,reference0::denovo_pdb__6mrr_A,0.361,0.076,0.529,370,68,2.747E+02,0.529,True,False
proteina-58504650b03d92d9c9f8,reference0::denovo_pdb__2wqh_A,0.358,0.210,0.942,429,104,1.371E-05,0.942,True,True
proteina-58504650b03d92d9c9f8,reference0::denovo_pdb__8ckr_A,0.341,0.245,0.846,429,136,1.371E-05,0.846,True,True
proteina-58504650b03d92d9c9f8,reference0::denovo_pdb__8cmq_A,0.341,0.245,0.846,429,136,1.371E-05,0.846,True,True
proteina-58504650b03d92d9c9f8,reference0::denovo_pdb__2fo7_A,0.341,0.245,0.846,429,136,1.371E-05,0.846,True,True
proteina-58504650b03d92d9c9f8,reference0::denovo_pdb__2hyz_A,0.341,0.245,0.846,429,136,1.371E-05,0.846,True,True
proteina-58504650b03d92d9c9f8,reference0::denovo_pdb__8bu0_A,0.341,0.245,0.846,429,136,1.371E-05,0.846,True,True
proteina-58504650b03d92d9c9f8,reference0::denovo_pdb__8ch0_A,0.341,0.245,0.846,429,136,1.371E-05,0.846,True,True
proteina-58504650b03d92d9c9f8,reference0::denovo_pdb__8cig_A,0.341,0.245,0.846,429,136,1.371E-05,0.846,True,True
proteina-58504650b03d92d9c9f8,reference0::denovo_pdb__8cqq_A,0.341,0.245,0.423,429,272,1.371E-05,0.423,False,True
proteina-58504650b03d92d9c9f8,reference0::denovo_pdb__8chy_A,0.341,0.245,0.423,429,272,1.371E-05,0.423,False,True
proteina-58504650b03d92d9c9f8,reference0::denovo_pdb__2avp_A,0.416,0.163,0.941,429,68,3.895E-04,0.941,True,True
proteina-b716a585f831d7eb0329,reference0::casp_fm__T1038-D2,0.303,0.116,0.526,474,76,2.076E+02,0.526,True,False
proteina-2bb5a8e926b558fa729b,reference0::denovo_pdb__7rmx_A,0.251,0.444,0.795,500,229,5.608E-06,0.795,False,True
proteina-2bb5a8e926b558fa729b,reference0::denovo_pdb__5cwn_A,0.276,0.296,0.812,500,207,4.787E-04,0.812,False,True
proteina-2bb5a8e926b558fa729b,reference0::denovo_pdb__8kc1_A,0.333,0.064,0.542,500,83,2.019E+03,0.542,True,False
proteina-2bb5a8e926b558fa729b,reference1::foldbench_all__8KC1_A,0.333,0.064,0.517,500,87,2.019E+03,0.517,True,False
proteina-8eb973c7822671090b7f,reference0::denovo_pdb__4etj_A,0.321,0.656,0.671,154,164,1.879E-03,0.656,True,False
proteina-8eb973c7822671090b7f,reference0::denovo_pdb__3v45_A,0.321,0.656,0.663,154,166,1.879E-03,0.656,True,False
proteina-8eb973c7822671090b7f,reference0::denovo_pdb__4ess_A,0.342,0.656,0.677,154,158,4.592E-03,0.656,True,False
proteina-8eb973c7822671090b7f,reference0::denovo_pdb__5cwn_A,0.318,0.552,0.367,154,207,8.318E-03,0.552,True,False
proteina-8eb973c7822671090b7f,reference0::cameo_hard__9had_C,0.301,0.409,0.500,154,108,1.256E+01,0.5,True,False
proteina-b41124a55f87fdce01bb,reference1::foldbench_all__8TAC_A,0.428,0.173,0.500,202,70,1.423E+00,0.5,True,False
proteina-aec0c64e4eec4f4f5b6d,reference0::denovo_pdb__8g9j_A,0.356,0.404,0.796,369,201,7.276E-04,0.796,True,True
proteina-aec0c64e4eec4f4f5b6d,reference0::denovo_pdb__9fwa_A,0.324,0.358,0.634,369,202,2.228E-03,0.634,True,False
proteina-aec0c64e4eec4f4f5b6d,reference1::foldbench_all__8G4K_A,0.355,0.263,0.837,369,104,3.898E-03,0.837,True,False
proteina-c64fc0911f3de6643ddd,reference0::denovo_pdb__7rmx_A,0.285,0.474,0.895,399,229,7.028E-06,0.895,False,True
proteina-c64fc0911f3de6643ddd,reference0::denovo_pdb__8g9j_A,0.395,0.296,0.617,399,201,4.977E-05,0.617,True,True
proteina-c64fc0911f3de6643ddd,reference1::foldbench_all__8GAD_A,0.352,0.178,0.619,399,105,9.324E-02,0.619,True,False
proteina-c64fc0911f3de6643ddd,reference1::foldbench_all__8GAD_B,0.352,0.178,0.619,399,105,9.324E-02,0.619,True,False
proteina-c64fc0911f3de6643ddd,reference1::foldbench_all__8GQP_A,0.312,0.080,0.516,399,62,3.230E+01,0.516,True,False
proteina-e422f4a97a9da3ab5a56,reference0::denovo_pdb__9lni_A,0.301,0.336,0.840,453,212,4.750E-02,0.84,True,False
proteina-de7afe500da1cc05a75e,reference0::denovo_pdb__6veh_A,0.352,0.374,0.806,500,180,7.041E-09,0.806,True,True
proteina-de7afe500da1cc05a75e,reference0::denovo_pdb__5cwm_A,0.330,0.370,0.854,500,226,1.015E-02,0.854,True,False
proteina-de7afe500da1cc05a75e,reference0::denovo_pdb__5cwp_A,0.306,0.250,0.585,500,229,9.351E-02,0.585,True,False
proteina-de7afe500da1cc05a75e,reference0::denovo_pdb__5cwn_A,0.331,0.260,0.758,500,207,1.234E-01,0.758,True,False
proteina-b6c8e33266c6ea2531d6,reference0::denovo_pdb__8cqq_A,0.366,0.798,0.401,129,272,2.505E-06,0.798,True,True
proteina-b6c8e33266c6ea2531d6,reference0::denovo_pdb__8chy_A,0.366,0.798,0.401,129,272,2.505E-06,0.798,True,True
proteina-b6c8e33266c6ea2531d6,reference0::denovo_pdb__8ckr_A,0.375,0.760,0.765,129,136,4.649E-06,0.76,True,True
proteina-b6c8e33266c6ea2531d6,reference0::denovo_pdb__8cmq_A,0.375,0.760,0.765,129,136,4.649E-06,0.76,True,True
proteina-b6c8e33266c6ea2531d6,reference0::denovo_pdb__2fo7_A,0.375,0.760,0.765,129,136,4.649E-06,0.76,True,True
proteina-b6c8e33266c6ea2531d6,reference0::denovo_pdb__2hyz_A,0.375,0.760,0.765,129,136,4.649E-06,0.76,True,True
proteina-b6c8e33266c6ea2531d6,reference0::denovo_pdb__8bu0_A,0.375,0.760,0.765,129,136,4.649E-06,0.76,True,True
proteina-b6c8e33266c6ea2531d6,reference0::denovo_pdb__8ch0_A,0.375,0.760,0.765,129,136,4.649E-06,0.76,True,True
proteina-b6c8e33266c6ea2531d6,reference0::denovo_pdb__8cig_A,0.375,0.760,0.765,129,136,4.649E-06,0.76,True,True
proteina-b6c8e33266c6ea2531d6,reference0::denovo_pdb__2avp_A,0.425,0.411,0.794,129,68,3.453E-04,0.794,True,True
proteina-42697016be454a87eae7,reference1::foldbench_all__8SAO_A,0.400,0.104,0.714,96,14,9.652E+03,0.714,True,False
proteina-42697016be454a87eae7,reference1::foldbench_all__8SAO_C,0.400,0.104,0.714,96,14,9.652E+03,0.714,True,False
proteina-b8e0de58b0a87dab1d6c,reference1::foldbench_all__8GJI_A,0.345,0.711,0.759,142,174,1.128E-03,0.711,True,False
proteina-b8e0de58b0a87dab1d6c,reference0::denovo_pdb__7qnl_AAA,0.397,0.514,0.250,142,240,5.080E-03,0.514,True,False
proteina-e13b057115c10c8b75a9,reference0::denovo_pdb__8kc0_A,0.384,0.458,0.522,142,115,2.270E-02,0.522,True,False
proteina-442ef76d4c964da2f9d8,reference0::denovo_pdb__8cqq_A,0.339,0.746,0.500,205,272,3.221E-10,0.746,True,True
proteina-442ef76d4c964da2f9d8,reference0::denovo_pdb__8chy_A,0.339,0.746,0.500,205,272,3.221E-10,0.746,True,True
proteina-442ef76d4c964da2f9d8,reference0::denovo_pdb__8ckr_A,0.337,0.707,0.941,205,136,3.544E-09,0.941,True,True
proteina-442ef76d4c964da2f9d8,reference0::denovo_pdb__8cmq_A,0.337,0.707,0.941,205,136,3.544E-09,0.941,True,True
proteina-442ef76d4c964da2f9d8,reference0::denovo_pdb__2fo7_A,0.337,0.707,0.941,205,136,3.544E-09,0.941,True,True
proteina-442ef76d4c964da2f9d8,reference0::denovo_pdb__2hyz_A,0.337,0.707,0.941,205,136,3.544E-09,0.941,True,True
proteina-442ef76d4c964da2f9d8,reference0::denovo_pdb__8bu0_A,0.337,0.707,0.941,205,136,3.544E-09,0.941,True,True
proteina-442ef76d4c964da2f9d8,reference0::denovo_pdb__8ch0_A,0.337,0.707,0.941,205,136,3.544E-09,0.941,True,True
proteina-442ef76d4c964da2f9d8,reference0::denovo_pdb__8cig_A,0.337,0.707,0.941,205,136,3.544E-09,0.941,True,True
proteina-442ef76d4c964da2f9d8,reference0::denovo_pdb__2wqh_A,0.351,0.527,0.933,205,104,6.979E-08,0.933,True,True
proteina-442ef76d4c964da2f9d8,reference0::denovo_pdb__2avp_A,0.382,0.332,0.926,205,68,4.711E-03,0.926,True,False
proteina-e3f0dc4e2475127d765e,reference0::denovo_pdb__6xi6_A,0.300,0.412,0.628,447,269,3.120E-04,0.628,True,True
proteina-e3f0dc4e2475127d765e,reference1::foldbench_all__8GJG_A,0.349,0.183,0.586,447,174,2.893E-03,0.586,True,False
proteina-e3f0dc4e2475127d765e,reference0::denovo_pdb__7sq3_A,0.306,0.208,0.664,447,146,9.941E-01,0.664,True,False
proteina-e3f0dc4e2475127d765e,reference0::denovo_pdb__7dgw_A,0.300,0.217,0.819,447,94,2.288E+00,0.819,True,False
proteina-e3f0dc4e2475127d765e,reference0::denovo_pdb__8fjg_A,0.300,0.134,0.548,447,104,6.950E+00,0.548,True,False
proteina-a72e7a75fe02b72521bb,reference0::denovo_pdb__8kc1_A,0.327,0.091,0.614,485,83,6.451E+02,0.614,True,False
proteina-a72e7a75fe02b72521bb,reference1::foldbench_all__8KC1_A,0.327,0.091,0.586,485,87,6.451E+02,0.586,True,False
proteina-a294aa856a222c376a08,reference0::denovo_pdb__8cqq_A,0.392,0.606,0.960,500,272,6.941E-37,0.96,True,True
proteina-a294aa856a222c376a08,reference0::denovo_pdb__8chy_A,0.392,0.606,0.960,500,272,6.941E-37,0.96,True,True
proteina-a294aa856a222c376a08,reference0::denovo_pdb__8ckr_A,0.426,0.300,0.971,500,136,7.132E-18,0.971,True,True
proteina-a294aa856a222c376a08,reference0::denovo_pdb__8cmq_A,0.426,0.300,0.971,500,136,7.132E-18,0.971,True,True
proteina-a294aa856a222c376a08,reference0::denovo_pdb__2fo7_A,0.426,0.300,0.971,500,136,7.132E-18,0.971,True,True
proteina-a294aa856a222c376a08,reference0::denovo_pdb__2hyz_A,0.426,0.300,0.971,500,136,7.132E-18,0.971,True,True
proteina-a294aa856a222c376a08,reference0::denovo_pdb__8bu0_A,0.426,0.300,0.971,500,136,7.132E-18,0.971,True,True
proteina-a294aa856a222c376a08,reference0::denovo_pdb__8ch0_A,0.426,0.300,0.971,500,136,7.132E-18,0.971,True,True
proteina-a294aa856a222c376a08,reference0::denovo_pdb__8cig_A,0.426,0.300,0.971,500,136,7.132E-18,0.971,True,True
proteina-a294aa856a222c376a08,reference0::denovo_pdb__2wqh_A,0.409,0.220,0.942,500,104,3.768E-12,0.942,True,True
proteina-a294aa856a222c376a08,reference0::denovo_pdb__2avp_A,0.471,0.140,0.941,500,68,1.141E-07,0.941,True,True
proteina-a294aa856a222c376a08,reference0::denovo_pdb__5orm_A,0.306,0.570,0.723,500,350,8.342E-04,0.723,True,True
proteina-a294aa856a222c376a08,reference1::foldbench_all__8GJI_A,0.348,0.284,0.741,500,174,1.454E-03,0.741,True,False
proteina-a294aa856a222c376a08,reference0::denovo_pdb__4pjr_A,0.310,0.324,0.851,500,175,2.533E-03,0.851,True,False
proteina-a294aa856a222c376a08,reference0::denovo_pdb__9r2k_A,0.333,0.192,0.508,500,177,1.377E+01,0.508,True,False
proteina-a294aa856a222c376a08,reference0::denovo_pdb__7dgw_A,0.383,0.126,0.766,500,94,3.163E+01,0.766,True,False
proteina-a294aa856a222c376a08,reference0::denovo_pdb__8fjg_A,0.349,0.186,0.942,500,104,4.173E+01,0.942,True,False
proteina-af5c5bf5f13adede4f65,reference0::denovo_pdb__6mrr_A,0.346,0.086,0.721,500,68,5.054E+02,0.721,True,False
proteina-5535933a777ca5b30be2,reference0::denovo_pdb__7bid_A,0.295,0.730,0.462,204,286,1.204E-13,0.73,False,True
proteina-5535933a777ca5b30be2,reference0::denovo_pdb__6y7p_A,0.280,0.559,0.313,204,319,4.697E-09,0.559,False,True
proteina-5535933a777ca5b30be2,reference0::denovo_pdb__6g6m_A,0.280,0.559,0.312,204,320,4.697E-09,0.559,False,True
proteina-5535933a777ca5b30be2,reference0::denovo_pdb__6g6p_A,0.321,0.534,0.299,204,318,9.875E-07,0.534,True,True
proteina-c14bc8fa21c45a4f103c,reference0::denovo_pdb__6mrr_A,0.348,0.220,0.853,286,68,7.483E-01,0.853,True,False
proteina-dc9f5525b0193f42aea7,reference0::denovo_pdb__9lni_A,0.316,0.480,0.642,329,212,1.267E-01,0.642,True,False
proteina-89895e8a6d389e4d216e,reference0::denovo_pdb__9lni_A,0.335,0.489,0.906,350,212,2.066E-03,0.906,True,False
proteina-89895e8a6d389e4d216e,reference1::foldbench_all__8GJG_A,0.310,0.311,0.621,350,174,2.248E+00,0.621,True,False
proteina-93ea7eed61c3151fa131,reference0::denovo_pdb__8cqq_A,0.384,0.788,0.949,382,272,2.154E-33,0.949,True,True
proteina-93ea7eed61c3151fa131,reference0::denovo_pdb__8chy_A,0.384,0.788,0.949,382,272,2.154E-33,0.949,True,True
proteina-93ea7eed61c3151fa131,reference0::denovo_pdb__8ckr_A,0.429,0.406,1.000,382,136,4.575E-24,1.0,True,True
proteina-93ea7eed61c3151fa131,reference0::denovo_pdb__8cmq_A,0.429,0.406,1.000,382,136,4.575E-24,1.0,True,True
proteina-93ea7eed61c3151fa131,reference0::denovo_pdb__2fo7_A,0.429,0.406,1.000,382,136,4.575E-24,1.0,True,True
proteina-93ea7eed61c3151fa131,reference0::denovo_pdb__2hyz_A,0.429,0.406,1.000,382,136,4.575E-24,1.0,True,True
proteina-93ea7eed61c3151fa131,reference0::denovo_pdb__8bu0_A,0.429,0.406,1.000,382,136,4.575E-24,1.0,True,True
proteina-93ea7eed61c3151fa131,reference0::denovo_pdb__8ch0_A,0.429,0.406,1.000,382,136,4.575E-24,1.0,True,True
proteina-93ea7eed61c3151fa131,reference0::denovo_pdb__8cig_A,0.429,0.406,1.000,382,136,4.575E-24,1.0,True,True
proteina-93ea7eed61c3151fa131,reference0::denovo_pdb__2wqh_A,0.495,0.275,0.942,382,104,2.235E-20,0.942,True,True
proteina-93ea7eed61c3151fa131,reference0::denovo_pdb__2avp_A,0.529,0.178,0.912,382,68,3.019E-14,0.912,True,True
proteina-93ea7eed61c3151fa131,reference0::denovo_pdb__6xt4_A,0.322,0.458,0.732,382,235,3.817E-02,0.732,True,False
proteina-93ea7eed61c3151fa131,reference0::denovo_pdb__4pjr_A,0.336,0.236,0.509,382,175,2.324E+01,0.509,True,False
proteina-93ea7eed61c3151fa131,reference0::denovo_pdb__4pjs_A,0.336,0.236,0.509,382,175,5.359E+01,0.509,True,False
proteina-93e4770da1dae52a75cb,reference0::denovo_pdb__8cqq_A,0.375,0.857,0.812,287,272,2.761E-18,0.812,True,True
proteina-93e4770da1dae52a75cb,reference0::denovo_pdb__8chy_A,0.375,0.857,0.812,287,272,2.761E-18,0.812,True,True
proteina-93e4770da1dae52a75cb,reference0::denovo_pdb__8ckr_A,0.427,0.530,0.949,287,136,9.224E-13,0.949,True,True
proteina-93e4770da1dae52a75cb,reference0::denovo_pdb__8cmq_A,0.427,0.530,0.949,287,136,9.224E-13,0.949,True,True
proteina-93e4770da1dae52a75cb,reference0::denovo_pdb__2fo7_A,0.427,0.530,0.949,287,136,9.224E-13,0.949,True,True
proteina-93e4770da1dae52a75cb,reference0::denovo_pdb__2hyz_A,0.427,0.530,0.949,287,136,9.224E-13,0.949,True,True
proteina-93e4770da1dae52a75cb,reference0::denovo_pdb__8bu0_A,0.427,0.530,0.949,287,136,9.224E-13,0.949,True,True
proteina-93e4770da1dae52a75cb,reference0::denovo_pdb__8ch0_A,0.427,0.530,0.949,287,136,9.224E-13,0.949,True,True
proteina-93e4770da1dae52a75cb,reference0::denovo_pdb__8cig_A,0.427,0.530,0.949,287,136,9.224E-13,0.949,True,True
proteina-93e4770da1dae52a75cb,reference0::denovo_pdb__2wqh_A,0.322,0.551,0.942,287,104,1.750E-09,0.942,True,True
proteina-93e4770da1dae52a75cb,reference0::denovo_pdb__2avp_A,0.493,0.254,0.926,287,68,5.413E-07,0.926,True,True
proteina-93e4770da1dae52a75cb,reference0::denovo_pdb__7dgu_A,0.358,0.209,0.691,287,97,4.055E+00,0.691,True,False
proteina-93e4770da1dae52a75cb,reference0::denovo_pdb__7dgw_A,0.358,0.261,0.851,287,94,2.719E+02,0.851,True,False
proteina-94e1897803ab7eaf8949,reference0::denovo_pdb__1qys_A,0.306,0.158,0.652,379,92,1.420E+00,0.652,True,False
proteina-94e1897803ab7eaf8949,reference1::foldbench_all__8GJ9_A,0.300,0.103,0.600,379,65,2.613E+03,0.6,True,False
proteina-43f09abbfeea521ca745,reference1::foldbench_all__8GQP_A,0.319,0.111,0.758,423,62,8.604E+00,0.758,True,False
proteina-43f09abbfeea521ca745,reference1::foldbench_all__8ADA_A,0.304,0.109,0.639,423,72,3.189E+02,0.639,True,False
proteina-43f09abbfeea521ca745,reference1::foldbench_all__8ADA_B,0.304,0.109,0.639,423,72,3.189E+02,0.639,True,False
proteina-43f09abbfeea521ca745,reference1::foldbench_all__8AXR_A,0.578,0.043,0.576,423,33,2.228E+03,0.576,True,False
proteina-d05ad574d3e58bb97fff,reference0::denovo_pdb__8g9j_A,0.296,0.539,0.990,458,201,9.286E-07,0.99,False,True
proteina-d05ad574d3e58bb97fff,reference0::denovo_pdb__9dcx_A,0.301,0.413,0.782,458,257,9.815E-04,0.782,True,True
proteina-d05ad574d3e58bb97fff,reference0::denovo_pdb__5cwg_A,0.306,0.310,0.810,458,195,3.647E-02,0.81,True,False
proteina-d05ad574d3e58bb97fff,reference1::foldbench_all__8G4K_A,0.325,0.181,0.721,458,104,1.464E-01,0.721,True,False
proteina-d05ad574d3e58bb97fff,reference0::denovo_pdb__5cwc_A,0.339,0.203,0.526,458,196,1.933E-01,0.526,True,False
proteina-d05ad574d3e58bb97fff,reference0::denovo_pdb__7dgu_A,0.357,0.203,0.794,458,97,4.448E-01,0.794,True,False
proteina-6a7ad94f75cc01ad935e,reference1::foldbench_all__8GJI_A,0.314,0.319,0.799,492,174,2.782E-01,0.799,True,False
proteina-6a7ad94f75cc01ad935e,reference1::foldbench_all__8G4K_A,0.337,0.148,0.740,492,104,1.784E+01,0.74,True,False
proteina-bf2703a6ccfbd8828f12,reference0::denovo_pdb__9v3a_A,0.315,0.309,0.883,459,120,1.468E-01,0.883,True,False
proteina-bf2703a6ccfbd8828f12,reference0::denovo_pdb__7vql_A,0.306,0.181,0.870,459,115,5.888E-01,0.87,True,False
proteina-bf2703a6ccfbd8828f12,reference0::denovo_pdb__7vqv_A,0.306,0.181,0.870,459,115,7.773E-01,0.87,True,False
proteina-ce6abf5374a34cd7352b,reference0::denovo_pdb__8cqq_A,0.376,0.631,0.923,496,272,2.809E-44,0.923,True,True
proteina-ce6abf5374a34cd7352b,reference0::denovo_pdb__8chy_A,0.376,0.631,0.923,496,272,2.809E-44,0.923,True,True
proteina-ce6abf5374a34cd7352b,reference0::denovo_pdb__8ckr_A,0.445,0.298,0.934,496,136,2.699E-23,0.934,True,True
proteina-ce6abf5374a34cd7352b,reference0::denovo_pdb__8cmq_A,0.445,0.298,0.934,496,136,2.699E-23,0.934,True,True
proteina-ce6abf5374a34cd7352b,reference0::denovo_pdb__2fo7_A,0.445,0.298,0.934,496,136,2.699E-23,0.934,True,True
proteina-ce6abf5374a34cd7352b,reference0::denovo_pdb__2hyz_A,0.445,0.298,0.934,496,136,2.699E-23,0.934,True,True
proteina-ce6abf5374a34cd7352b,reference0::denovo_pdb__8bu0_A,0.445,0.298,0.934,496,136,2.699E-23,0.934,True,True
proteina-ce6abf5374a34cd7352b,reference0::denovo_pdb__8ch0_A,0.445,0.298,0.934,496,136,2.699E-23,0.934,True,True
proteina-ce6abf5374a34cd7352b,reference0::denovo_pdb__8cig_A,0.445,0.298,0.934,496,136,2.699E-23,0.934,True,True
proteina-ce6abf5374a34cd7352b,reference0::denovo_pdb__2wqh_A,0.528,0.179,0.798,496,104,7.326E-19,0.798,True,True
proteina-ce6abf5374a34cd7352b,reference0::denovo_pdb__5hrz_A,0.489,0.194,0.738,496,122,2.856E-17,0.738,True,True
proteina-ce6abf5374a34cd7352b,reference0::denovo_pdb__2avp_A,0.513,0.145,0.971,496,68,2.123E-12,0.971,True,True
proteina-ce6abf5374a34cd7352b,reference1::foldbench_all__8YE5_A,0.366,0.121,0.465,496,129,2.058E-04,0.465,False,True
proteina-ce6abf5374a34cd7352b,reference1::foldbench_all__8YE5_B,0.366,0.121,0.465,496,129,2.058E-04,0.465,False,True
proteina-ce6abf5374a34cd7352b,reference1::foldbench_all__7TH0_A,0.312,0.097,0.878,496,49,3.797E+02,0.878,True,False
proteina-4e91e926f25ff6c6201a,reference1::foldbench_all__8G86_C,0.313,0.132,0.512,500,129,2.664E+03,0.512,True,False
proteina-758110bae8ef0d62858c,reference0::denovo_pdb__9lni_A,0.315,0.487,0.500,273,212,1.062E-03,0.5,True,False
proteina-65d176ebb3402640fd80,reference0::denovo_pdb__6veh_A,0.395,0.508,0.800,319,180,1.646E-15,0.8,True,True
proteina-46888f019c6f8951cccb,reference0::denovo_pdb__7bid_A,0.280,0.751,0.517,209,286,3.356E-13,0.751,False,True
proteina-46888f019c6f8951cccb,reference1::foldbench_all__8SHJ_A,0.260,0.679,0.446,209,359,8.250E-06,0.679,False,True
proteina-46888f019c6f8951cccb,reference1::foldbench_all__8H0N_A,0.300,0.325,0.191,209,367,8.656E-04,0.325,False,True
proteina-63394746effa73941f4a,reference0::denovo_pdb__6qsd_A,0.383,0.880,0.940,283,250,2.079E-42,0.94,True,True
proteina-63394746effa73941f4a,reference0::denovo_pdb__6qse_A,0.383,0.880,0.936,283,251,2.079E-42,0.936,True,True
proteina-63394746effa73941f4a,reference0::denovo_pdb__6qsg_A,0.383,0.880,0.936,283,251,2.079E-42,0.936,True,True
proteina-63394746effa73941f4a,reference0::denovo_pdb__6qsh_A,0.383,0.880,0.943,283,246,3.403E-41,0.943,True,True
proteina-63394746effa73941f4a,reference0::denovo_pdb__6rej_A,0.383,0.880,0.940,283,250,3.403E-41,0.94,True,True
proteina-63394746effa73941f4a,reference0::denovo_pdb__6rek_A,0.383,0.880,0.936,283,251,3.403E-41,0.936,True,True
proteina-63394746effa73941f4a,reference0::denovo_pdb__6rem_A,0.383,0.880,0.936,283,251,3.403E-41,0.936,True,True
proteina-63394746effa73941f4a,reference0::denovo_pdb__6f0s_A,0.375,0.880,0.936,283,251,4.642E-41,0.936,True,True
proteina-63394746effa73941f4a,reference0::denovo_pdb__3ww9_A,0.379,0.880,0.936,283,251,1.606E-40,0.936,True,True
proteina-63394746effa73941f4a,reference0::denovo_pdb__3wwa_A,0.379,0.880,0.936,283,251,1.606E-40,0.936,True,True
proteina-63394746effa73941f4a,reference0::denovo_pdb__6rlh_A,0.383,0.880,0.948,283,248,5.556E-40,0.948,True,True
proteina-63394746effa73941f4a,reference0::denovo_pdb__6rli_A,0.383,0.880,0.940,283,250,5.556E-40,0.94,True,True
proteina-63394746effa73941f4a,reference0::denovo_pdb__6reo_A,0.383,0.880,0.936,283,251,5.556E-40,0.936,True,True
proteina-63394746effa73941f4a,reference0::denovo_pdb__6i37_A,0.363,0.880,0.936,283,251,4.869E-39,0.936,True,True
proteina-63394746effa73941f4a,reference0::denovo_pdb__6i38_A,0.363,0.880,0.936,283,251,4.869E-39,0.936,True,True
proteina-63394746effa73941f4a,reference0::denovo_pdb__6i39_A,0.364,0.880,0.769,283,251,1.470E-37,0.769,True,True
proteina-63394746effa73941f4a,reference0::denovo_pdb__6i3a_A,0.364,0.880,0.769,283,251,1.470E-37,0.769,True,True
proteina-63394746effa73941f4a,reference0::denovo_pdb__5f53_A,0.528,0.311,0.952,283,84,9.471E-20,0.952,True,True
proteina-63394746effa73941f4a,reference0::denovo_pdb__6tjg_A,0.260,0.855,0.694,283,320,3.001E-09,0.855,False,True
proteina-63394746effa73941f4a,reference1::foldbench_all__8CHE_E,0.523,0.074,0.568,283,37,2.271E+00,0.568,True,False
proteina-7c2c401088bb5044eeea,reference1::foldbench_all__8OYY_A,0.321,0.618,0.769,314,242,9.505E-03,0.769,True,False
proteina-7c2c401088bb5044eeea,reference0::denovo_pdb__5cwp_A,0.321,0.389,0.590,314,229,1.574E-01,0.59,True,False
proteina-cc9ac474e61d431d2cdc,reference0::denovo_pdb__4r5c_A,0.471,0.747,0.806,344,304,1.781E-43,0.806,True,True
proteina-cc9ac474e61d431d2cdc,reference1::foldbench_all__8H63_A,0.422,0.797,0.532,344,462,8.343E-39,0.797,True,True
proteina-cc9ac474e61d431d2cdc,reference0::denovo_pdb__4r6f_A,0.424,0.753,0.824,344,329,3.795E-36,0.824,True,True
proteina-cc9ac474e61d431d2cdc,reference0::denovo_pdb__4pq8_A,0.517,0.544,0.759,344,241,5.150E-36,0.759,True,True
proteina-cc9ac474e61d431d2cdc,reference1::foldbench_all__8PFI_B,0.317,0.869,0.421,344,807,2.863E-16,0.869,True,True
proteina-f11ef64508a6daffa077,reference0::denovo_pdb__6veh_A,0.386,0.361,0.656,416,180,2.232E-09,0.656,True,True
proteina-f11ef64508a6daffa077,reference0::cameo_hard__9had_C,0.345,0.127,0.500,416,108,1.943E+01,0.5,True,False
proteina-f11ef64508a6daffa077,reference0::denovo_pdb__7kuw_A,0.315,0.091,0.613,416,62,7.801E+01,0.613,True,False
proteina-c87025d20140d08bfb3c,reference0::cameo_hard__9had_C,0.302,0.316,0.963,376,108,1.307E+01,0.963,True,False
proteina-67b4517a2393bdae8d27,reference0::denovo_pdb__5hrz_A,0.491,0.140,0.467,407,122,9.731E-11,0.467,False,True
proteina-67b4517a2393bdae8d27,reference0::denovo_pdb__2wqh_A,0.420,0.170,0.663,407,104,2.840E-09,0.663,True,True
proteina-67b4517a2393bdae8d27,reference0::denovo_pdb__8ckr_A,0.434,0.170,0.507,407,136,4.979E-09,0.507,True,True
proteina-67b4517a2393bdae8d27,reference0::denovo_pdb__8cmq_A,0.434,0.170,0.507,407,136,4.979E-09,0.507,True,True
proteina-67b4517a2393bdae8d27,reference0::denovo_pdb__2fo7_A,0.434,0.170,0.507,407,136,4.979E-09,0.507,True,True
proteina-67b4517a2393bdae8d27,reference0::denovo_pdb__2hyz_A,0.434,0.170,0.507,407,136,4.979E-09,0.507,True,True
proteina-67b4517a2393bdae8d27,reference0::denovo_pdb__8bu0_A,0.434,0.170,0.507,407,136,4.979E-09,0.507,True,True
proteina-67b4517a2393bdae8d27,reference0::denovo_pdb__8ch0_A,0.434,0.170,0.507,407,136,4.979E-09,0.507,True,True
proteina-67b4517a2393bdae8d27,reference0::denovo_pdb__8cig_A,0.434,0.170,0.507,407,136,4.979E-09,0.507,True,True
proteina-67b4517a2393bdae8d27,reference0::denovo_pdb__8cqq_A,0.434,0.170,0.254,407,272,4.979E-09,0.254,False,True
