dataset,stem,predictor,range,cut,value,protein_class
foldbench_monomer,8ou1_A,seq-KNN (decontaminated corpus),all,R,0.0277777777777777,natural
foldbench_monomer,8ovq_A,seq-KNN (decontaminated corpus),all,R,0.3615819209039548,natural
foldbench_monomer,8ovu_A,seq-KNN (decontaminated corpus),all,R,0.7160493827160493,natural
foldbench_monomer,8ow8_A,seq-KNN (decontaminated corpus),all,R,0.5353319057815846,natural
foldbench_monomer,8oxk_A,seq-KNN (decontaminated corpus),all,R,0.0842105263157894,natural
foldbench_monomer,8oxl_A,seq-KNN (decontaminated corpus),all,R,0.0204081632653061,natural
foldbench_monomer,8p0e_A,seq-KNN (decontaminated corpus),all,R,0.4370860927152318,natural
foldbench_monomer,8p2a_A,seq-KNN (decontaminated corpus),all,R,0.4680851063829787,natural
foldbench_monomer,8p5p_A,seq-KNN (decontaminated corpus),all,R,0.65,natural
foldbench_monomer,8p5n_A,seq-KNN (decontaminated corpus),all,R,0.5851851851851851,natural
foldbench_monomer,7wu8_A,seq-KNN (decontaminated corpus),all,R,0.0185185185185185,natural
foldbench_monomer,8pak_A,seq-KNN (decontaminated corpus),all,R,0.5272206303724928,natural
foldbench_monomer,8paq_A,seq-KNN (decontaminated corpus),all,R,0.5428571428571428,natural
foldbench_monomer,8pb5_A,seq-KNN (decontaminated corpus),all,R,0.5833333333333334,natural
foldbench_monomer,8por_A,seq-KNN (decontaminated corpus),all,R,0.6013513513513513,natural
foldbench_monomer,8ptd_A,seq-KNN (decontaminated corpus),all,R,0.5872641509433962,natural
foldbench_monomer,8pu2_A,seq-KNN (decontaminated corpus),all,R,0.0425531914893617,natural
foldbench_monomer,8pvs_A,seq-KNN (decontaminated corpus),all,R,0.4921793534932221,natural
foldbench_monomer,8pw2_A,seq-KNN (decontaminated corpus),all,R,0.0208333333333333,natural
foldbench_monomer,8pxc_A,seq-KNN (decontaminated corpus),all,R,0.1400778210116731,natural
foldbench_monomer,8pxu_A,seq-KNN (decontaminated corpus),all,R,0.5483028720626631,natural
foldbench_monomer,8q1v_A,seq-KNN (decontaminated corpus),all,R,0.3958333333333333,natural
foldbench_monomer,8qb1_A,seq-KNN (decontaminated corpus),all,R,0.5131578947368421,natural
foldbench_monomer,8qd8_A,seq-KNN (decontaminated corpus),all,R,0.3622881355932203,natural
foldbench_monomer,8qjp_A,seq-KNN (decontaminated corpus),all,R,0.5764192139737991,natural
foldbench_monomer,8qlc_A,seq-KNN (decontaminated corpus),all,R,0.4226646248085758,natural
foldbench_monomer,8qoh_A,seq-KNN (decontaminated corpus),all,R,0.018796992481203,natural
foldbench_monomer,8qpj_A,seq-KNN (decontaminated corpus),all,R,0.1292517006802721,natural
foldbench_monomer,8qq1_A,seq-KNN (decontaminated corpus),all,R,0.5245901639344263,natural
foldbench_monomer,8qle_A,seq-KNN (decontaminated corpus),all,R,0.5916666666666667,natural
foldbench_monomer,8qx6_A,seq-KNN (decontaminated corpus),all,R,0.6298342541436464,natural
foldbench_monomer,8r2c_A,seq-KNN (decontaminated corpus),all,R,0.657608695652174,natural
foldbench_monomer,8r5n_A,seq-KNN (decontaminated corpus),all,R,0.6486486486486487,natural
foldbench_monomer,8ra0_A,seq-KNN (decontaminated corpus),all,R,0.3757575757575757,natural
foldbench_monomer,8rcw_A,seq-KNN (decontaminated corpus),all,R,0.5862068965517241,natural
foldbench_monomer,8rdd_A,seq-KNN (decontaminated corpus),all,R,0.5064102564102564,natural
foldbench_monomer,8re3_A,seq-KNN (decontaminated corpus),all,R,0.5607843137254902,natural
foldbench_monomer,8rom_A,seq-KNN (decontaminated corpus),all,R,0.6111111111111112,natural
foldbench_monomer,8an4_A,seq-KNN (decontaminated corpus),all,R,0.4418604651162791,natural
foldbench_monomer,8qnf_A,seq-KNN (decontaminated corpus),all,R,0.5379746835443038,natural
foldbench_monomer,8s5b_A,seq-KNN (decontaminated corpus),all,R,0.5552825552825553,natural
foldbench_monomer,8s9l_A,seq-KNN (decontaminated corpus),all,R,0.5061728395061729,natural
foldbench_monomer,8sot_A,seq-KNN (decontaminated corpus),all,R,0.5730337078651685,natural
foldbench_monomer,8spc_A,seq-KNN (decontaminated corpus),all,R,0.5443425076452599,natural
foldbench_monomer,8suc_A,seq-KNN (decontaminated corpus),all,R,0.4423791821561338,natural
foldbench_monomer,8sv7_A,seq-KNN (decontaminated corpus),all,R,0.5804195804195804,natural
foldbench_monomer,8sx0_A,seq-KNN (decontaminated corpus),all,R,0.0761904761904762,natural
foldbench_monomer,8sxs_A,seq-KNN (decontaminated corpus),all,R,0.308411214953271,natural
foldbench_monomer,8gm7_A,seq-KNN (decontaminated corpus),all,R,0.021505376344086,natural
foldbench_monomer,8t27_A,seq-KNN (decontaminated corpus),all,R,0.5152979066022544,natural
foldbench_monomer,8t2j_A,seq-KNN (decontaminated corpus),all,R,0.5,natural
foldbench_monomer,8t41_A,seq-KNN (decontaminated corpus),all,R,0.3278855975485188,natural
foldbench_monomer,8t4c_A,seq-KNN (decontaminated corpus),all,R,0.4875,natural
foldbench_monomer,8t5t_A,seq-KNN (decontaminated corpus),all,R,0.2091836734693877,natural
foldbench_monomer,8t8k_A,seq-KNN (decontaminated corpus),all,R,0.6120218579234973,natural
foldbench_monomer,8t93_A,seq-KNN (decontaminated corpus),all,R,0.3849765258215962,natural
foldbench_monomer,8t9n_A,seq-KNN (decontaminated corpus),all,R,0.5714285714285714,natural
foldbench_monomer,8te9_A,seq-KNN (decontaminated corpus),all,R,0.59375,natural
foldbench_monomer,8tfo_A,seq-KNN (decontaminated corpus),all,R,0.5214105793450882,natural
foldbench_monomer,8tfs_A,seq-KNN (decontaminated corpus),all,R,0.423728813559322,natural
foldbench_monomer,8hic_A,seq-KNN (decontaminated corpus),all,R,0.6012526096033403,natural
foldbench_monomer,8ti5_A,seq-KNN (decontaminated corpus),all,R,0.4786324786324786,natural
foldbench_monomer,8tjg_A,seq-KNN (decontaminated corpus),all,R,0.5210727969348659,natural
foldbench_monomer,8tru_A,seq-KNN (decontaminated corpus),all,R,0.40625,natural
foldbench_monomer,8tse_A,seq-KNN (decontaminated corpus),all,R,0.4574468085106383,natural
foldbench_monomer,8tuk_A,seq-KNN (decontaminated corpus),all,R,0.6456953642384106,natural
foldbench_monomer,8tw1_A,seq-KNN (decontaminated corpus),all,R,0.3897058823529412,natural
foldbench_monomer,8tyh_A,seq-KNN (decontaminated corpus),all,R,0.6193353474320241,natural
foldbench_monomer,8u0i_A,seq-KNN (decontaminated corpus),all,R,0.6075949367088608,natural
foldbench_monomer,8u0x_A,seq-KNN (decontaminated corpus),all,R,0.375,natural
foldbench_monomer,8u2f_A,seq-KNN (decontaminated corpus),all,R,0.0,natural
foldbench_monomer,8ubs_A,seq-KNN (decontaminated corpus),all,R,0.419753086419753,natural
foldbench_monomer,8uds_A,seq-KNN (decontaminated corpus),all,R,0.4150943396226415,natural
foldbench_monomer,8tls_A,seq-KNN (decontaminated corpus),all,R,0.7142857142857143,natural
foldbench_monomer,8ujw_A,seq-KNN (decontaminated corpus),all,R,0.4358974358974359,natural
foldbench_monomer,8uk7_A,seq-KNN (decontaminated corpus),all,R,0.3137254901960784,natural
foldbench_monomer,8upi_A,seq-KNN (decontaminated corpus),all,R,0.6,natural
foldbench_monomer,8ux2_A,seq-KNN (decontaminated corpus),all,R,0.0185185185185185,natural
foldbench_monomer,8v3m_A,seq-KNN (decontaminated corpus),all,R,0.5433715220949263,natural
foldbench_monomer,8v6t_A,seq-KNN (decontaminated corpus),all,R,0.3855421686746988,natural
foldbench_monomer,8vcw_A,seq-KNN (decontaminated corpus),all,R,0.4151436031331593,natural
foldbench_monomer,8vh7_A,seq-KNN (decontaminated corpus),all,R,0.5359375,natural
foldbench_monomer,8vpo_A,seq-KNN (decontaminated corpus),all,R,0.437007874015748,natural
foldbench_monomer,8vqk_A,seq-KNN (decontaminated corpus),all,R,0.4296675191815857,natural
foldbench_monomer,8w6v_A,seq-KNN (decontaminated corpus),all,R,0.5257903494176372,natural
foldbench_monomer,8w7p_A,seq-KNN (decontaminated corpus),all,R,0.003610108303249,natural
foldbench_monomer,8wac_A,seq-KNN (decontaminated corpus),all,R,0.2357723577235772,natural
foldbench_monomer,8wae_A,seq-KNN (decontaminated corpus),all,R,0.5052631578947369,natural
foldbench_monomer,8wc1_A,seq-KNN (decontaminated corpus),all,R,0.5753424657534246,natural
foldbench_monomer,8wcf_A,seq-KNN (decontaminated corpus),all,R,0.4409937888198758,natural
foldbench_monomer,8whj_A,seq-KNN (decontaminated corpus),all,R,0.5409090909090909,natural
foldbench_monomer,8whn_A,seq-KNN (decontaminated corpus),all,R,0.6355140186915887,natural
foldbench_monomer,8wik_A,seq-KNN (decontaminated corpus),all,R,0.5287356321839081,natural
foldbench_monomer,8wj5_A,seq-KNN (decontaminated corpus),all,R,0.053030303030303,natural
foldbench_monomer,8kbl_A,seq-KNN (decontaminated corpus),all,R,0.6904761904761905,natural
foldbench_monomer,8wnj_A,seq-KNN (decontaminated corpus),all,R,0.45,natural
foldbench_monomer,8wrx_A,seq-KNN (decontaminated corpus),all,R,0.0128205128205128,natural
foldbench_monomer,8wt3_A,seq-KNN (decontaminated corpus),all,R,0.5948275862068966,natural
foldbench_monomer,8wim_A,seq-KNN (decontaminated corpus),all,R,0.0606488011283497,natural
foldbench_monomer,8x7c_A,seq-KNN (decontaminated corpus),all,R,0.5847665847665847,natural
foldbench_monomer,8xf9_A,seq-KNN (decontaminated corpus),all,R,0.5824175824175825,natural
foldbench_monomer,8xif_A,seq-KNN (decontaminated corpus),all,R,0.0042918454935622,natural
foldbench_monomer,8xjg_A,seq-KNN (decontaminated corpus),all,R,0.6697247706422018,natural
foldbench_monomer,8xpk_A,seq-KNN (decontaminated corpus),all,R,0.637223974763407,natural
foldbench_monomer,8y9p_A,seq-KNN (decontaminated corpus),all,R,0.63,natural
foldbench_monomer,8ye0_A,seq-KNN (decontaminated corpus),all,R,0.4662576687116564,natural
foldbench_monomer,8wqn_A,seq-KNN (decontaminated corpus),all,R,0.0062893081761006,natural
foldbench_monomer,8yxk_A,seq-KNN (decontaminated corpus),all,R,0.5454545454545454,natural
foldbench_monomer,8z4q_A,seq-KNN (decontaminated corpus),all,R,0.5486238532110091,natural
foldbench_monomer,8hel_A,seq-KNN (decontaminated corpus),all,R,0.05,natural
foldbench_monomer,8zqf_A,seq-KNN (decontaminated corpus),all,R,0.3317535545023696,natural
foldbench_monomer,9aue_A,seq-KNN (decontaminated corpus),all,R,0.4293628808864266,natural
foldbench_monomer,9azz_A,seq-KNN (decontaminated corpus),all,R,0.5028571428571429,natural
foldbench_monomer,9b1u_A,seq-KNN (decontaminated corpus),all,R,0.198019801980198,natural
foldbench_monomer,9b8e_A,seq-KNN (decontaminated corpus),all,R,0.3333333333333333,natural
foldbench_monomer,9bks_A,seq-KNN (decontaminated corpus),all,R,0.8108108108108109,natural
foldbench_monomer,9bjx_A,seq-KNN (decontaminated corpus),all,R,0.5714285714285714,natural
foldbench_monomer,9cfj_A,seq-KNN (decontaminated corpus),all,R,0.4485294117647059,natural
foldbench_monomer,9crn_A,seq-KNN (decontaminated corpus),all,R,0.5265822784810127,natural
foldbench_monomer,9d91_A,seq-KNN (decontaminated corpus),all,R,0.5365853658536586,natural
foldbench_monomer,9etn_A,seq-KNN (decontaminated corpus),all,R,0.3543913713405239,natural
foldbench_monomer,9evq_A,seq-KNN (decontaminated corpus),all,R,0.2394366197183098,natural
foldbench_monomer,9fce_A,seq-KNN (decontaminated corpus),all,R,0.5532994923857868,natural
foldbench_monomer,9fgp_A,seq-KNN (decontaminated corpus),all,R,0.5952380952380952,natural
foldbench_monomer,9f9u_A,seq-KNN (decontaminated corpus),all,R,0.2956989247311828,natural
foldbench_monomer,9fow_A,seq-KNN (decontaminated corpus),all,R,0.0,natural
foldbench_monomer,9fym_A,seq-KNN (decontaminated corpus),all,R,0.5012406947890818,natural
foldbench_monomer,9gso_A,seq-KNN (decontaminated corpus),all,R,0.0064102564102564,natural
foldbench_monomer,9ijc_A,seq-KNN (decontaminated corpus),all,R,0.3827493261455525,natural
foldbench_monomer,9iuh_A,seq-KNN (decontaminated corpus),all,R,0.5951859956236324,natural
foldbench_monomer,9j0v_A,seq-KNN (decontaminated corpus),all,R,0.3883928571428571,natural
foldbench_monomer,9jq9_A,seq-KNN (decontaminated corpus),all,R,0.3863636363636363,natural
foldbench_monomer,7pv5_A,seq-KNN (decontaminated corpus),all,R,0.09375,natural
foldbench_monomer,7qp5_A,seq-KNN (decontaminated corpus),all,R,0.4564315352697095,natural
foldbench_monomer,7qsj_A,seq-KNN (decontaminated corpus),all,R,0.4812680115273775,natural
foldbench_monomer,7t9r_A,seq-KNN (decontaminated corpus),all,R,0.0,natural
foldbench_monomer,7tlh_A,seq-KNN (decontaminated corpus),all,R,0.5877192982456141,natural
foldbench_monomer,7tjb_A,seq-KNN (decontaminated corpus),all,R,0.5621890547263682,natural
foldbench_monomer,7uba_A,seq-KNN (decontaminated corpus),all,R,0.1682692307692307,natural
foldbench_monomer,7uk8_A,seq-KNN (decontaminated corpus),all,R,0.5570342205323194,natural
foldbench_monomer,7ur2_A,seq-KNN (decontaminated corpus),all,R,0.583941605839416,natural
foldbench_monomer,7urp_A,seq-KNN (decontaminated corpus),all,R,0.2388059701492537,natural
foldbench_monomer,7uvg_A,seq-KNN (decontaminated corpus),all,R,0.0,natural
foldbench_monomer,7uww_A,seq-KNN (decontaminated corpus),all,R,0.4054834054834055,natural
foldbench_monomer,7v3o_A,seq-KNN (decontaminated corpus),all,R,0.3014705882352941,natural
foldbench_monomer,7w15_A,seq-KNN (decontaminated corpus),all,R,0.5478547854785478,natural
foldbench_monomer,7y3h_A,seq-KNN (decontaminated corpus),all,R,0.5544871794871795,natural
foldbench_monomer,7wz5_A,seq-KNN (decontaminated corpus),all,R,0.4513274336283185,natural
foldbench_monomer,7wzm_A,seq-KNN (decontaminated corpus),all,R,0.4890350877192982,natural
foldbench_monomer,7x4p_A,seq-KNN (decontaminated corpus),all,R,0.4114114114114114,natural
foldbench_monomer,7x3h_A,seq-KNN (decontaminated corpus),all,R,0.4560810810810811,natural
foldbench_monomer,7x8l_A,seq-KNN (decontaminated corpus),all,R,0.5258620689655172,natural
foldbench_monomer,7xcd_A,seq-KNN (decontaminated corpus),all,R,0.0067567567567567,natural
foldbench_monomer,7xg9_A,seq-KNN (decontaminated corpus),all,R,0.4730290456431535,natural
foldbench_monomer,7xi5_A,seq-KNN (decontaminated corpus),all,R,0.3809523809523809,natural
foldbench_monomer,7xp9_A,seq-KNN (decontaminated corpus),all,R,0.0,natural
foldbench_monomer,8ycm_A,seq-KNN (decontaminated corpus),all,R,0.5969387755102041,natural
foldbench_monomer,7xq4_A,seq-KNN (decontaminated corpus),all,R,0.3008474576271186,natural
foldbench_monomer,7xrx_A,seq-KNN (decontaminated corpus),all,R,0.4924242424242424,natural
foldbench_monomer,7xjr_A,seq-KNN (decontaminated corpus),all,R,0.556497175141243,natural
foldbench_monomer,7xyr_A,seq-KNN (decontaminated corpus),all,R,0.5756718528995757,natural
foldbench_monomer,7xz3_A,seq-KNN (decontaminated corpus),all,R,0.360759493670886,natural
foldbench_monomer,7y4h_A,seq-KNN (decontaminated corpus),all,R,0.153125,natural
foldbench_monomer,7y54_A,seq-KNN (decontaminated corpus),all,R,0.638095238095238,natural
foldbench_monomer,7y5m_A,seq-KNN (decontaminated corpus),all,R,0.2837837837837837,natural
foldbench_monomer,7y5r_A,seq-KNN (decontaminated corpus),all,R,0.5463917525773195,natural
foldbench_monomer,7y8h_A,seq-KNN (decontaminated corpus),all,R,0.6144578313253012,natural
foldbench_monomer,7y8i_A,seq-KNN (decontaminated corpus),all,R,0.5783132530120482,natural
foldbench_monomer,7y5j_A,seq-KNN (decontaminated corpus),all,R,0.4835164835164835,natural
foldbench_monomer,7yd4_A,seq-KNN (decontaminated corpus),all,R,0.0070422535211267,natural
foldbench_monomer,7yhr_A,seq-KNN (decontaminated corpus),all,R,0.048780487804878,natural
foldbench_monomer,7ykm_A,seq-KNN (decontaminated corpus),all,R,0.5818181818181818,natural
foldbench_monomer,7ylr_A,seq-KNN (decontaminated corpus),all,R,0.6181318681318682,natural
foldbench_monomer,8gmy_A,seq-KNN (decontaminated corpus),all,R,0.0866141732283464,natural
foldbench_monomer,7yug_A,seq-KNN (decontaminated corpus),all,R,0.2340425531914893,natural
foldbench_monomer,7yyg_A,seq-KNN (decontaminated corpus),all,R,0.5882352941176471,natural
foldbench_monomer,7z65_A,seq-KNN (decontaminated corpus),all,R,0.296875,natural
foldbench_monomer,7znz_A,seq-KNN (decontaminated corpus),all,R,0.5954935622317596,natural
foldbench_monomer,7zoi_A,seq-KNN (decontaminated corpus),all,R,0.6363636363636364,natural
foldbench_monomer,7zs2_A,seq-KNN (decontaminated corpus),all,R,0.4618834080717489,natural
foldbench_monomer,7zu3_A,seq-KNN (decontaminated corpus),all,R,0.0,natural
foldbench_monomer,7zv1_A,seq-KNN (decontaminated corpus),all,R,0.018018018018018,natural
foldbench_monomer,8adc_A,seq-KNN (decontaminated corpus),all,R,0.3058823529411765,natural
foldbench_monomer,8add_A,seq-KNN (decontaminated corpus),all,R,0.2571428571428571,natural
foldbench_monomer,8akh_A,seq-KNN (decontaminated corpus),all,R,0.5887850467289719,natural
foldbench_monomer,8ak2_A,seq-KNN (decontaminated corpus),all,R,0.5414012738853503,natural
foldbench_monomer,8arl_A,seq-KNN (decontaminated corpus),all,R,0.4615384615384615,natural
foldbench_monomer,8q8i_A,seq-KNN (decontaminated corpus),all,R,0.4946808510638298,natural
foldbench_monomer,8au6_A,seq-KNN (decontaminated corpus),all,R,0.5595238095238095,natural
foldbench_monomer,8axj_A,seq-KNN (decontaminated corpus),all,R,0.6503496503496503,natural
foldbench_monomer,8azb_A,seq-KNN (decontaminated corpus),all,R,0.5741056218057922,natural
foldbench_monomer,8b2e_A,seq-KNN (decontaminated corpus),all,R,0.6538461538461539,natural
foldbench_monomer,8b2g_A,seq-KNN (decontaminated corpus),all,R,0.6440677966101694,natural
foldbench_monomer,8b2s_A,seq-KNN (decontaminated corpus),all,R,0.4247311827956989,natural
foldbench_monomer,8b4u_A,seq-KNN (decontaminated corpus),all,R,0.5567765567765568,natural
foldbench_monomer,8b5w_A,seq-KNN (decontaminated corpus),all,R,0.4945945945945946,natural
foldbench_monomer,8b61_A,seq-KNN (decontaminated corpus),all,R,0.3726415094339622,natural
foldbench_monomer,8b6a_A,seq-KNN (decontaminated corpus),all,R,0.6051282051282051,natural
foldbench_monomer,8b6e_A,seq-KNN (decontaminated corpus),all,R,0.2272727272727272,natural
foldbench_monomer,8baq_A,seq-KNN (decontaminated corpus),all,R,0.5947368421052631,natural
foldbench_monomer,8bau_A,seq-KNN (decontaminated corpus),all,R,0.6220095693779905,natural
foldbench_monomer,8bfy_A,seq-KNN (decontaminated corpus),all,R,0.3927576601671309,natural
foldbench_monomer,8bgb_A,seq-KNN (decontaminated corpus),all,R,0.3861386138613861,natural
foldbench_monomer,8bke_A,seq-KNN (decontaminated corpus),all,R,0.1032388663967611,natural
foldbench_monomer,8bsb_A,seq-KNN (decontaminated corpus),all,R,0.0260869565217391,natural
foldbench_monomer,8bux_A,seq-KNN (decontaminated corpus),all,R,0.0083333333333333,natural
foldbench_monomer,8c4d_A,seq-KNN (decontaminated corpus),all,R,0.2925764192139738,natural
foldbench_monomer,7xlz_A,seq-KNN (decontaminated corpus),all,R,0.6566037735849056,natural
foldbench_monomer,8c4y_A,seq-KNN (decontaminated corpus),all,R,0.4664879356568364,natural
foldbench_monomer,8cba_A,seq-KNN (decontaminated corpus),all,R,0.5959183673469388,natural
foldbench_monomer,8ci9_A,seq-KNN (decontaminated corpus),all,R,0.5637982195845698,natural
foldbench_monomer,8cih_A,seq-KNN (decontaminated corpus),all,R,0.4620253164556962,natural
foldbench_monomer,8amo_A,seq-KNN (decontaminated corpus),all,R,0.5359116022099447,natural
foldbench_monomer,8cpk_A,seq-KNN (decontaminated corpus),all,R,0.6118980169971672,natural
foldbench_monomer,8cpn_A,seq-KNN (decontaminated corpus),all,R,0.0476190476190476,natural
foldbench_monomer,8d2z_A,seq-KNN (decontaminated corpus),all,R,0.4935897435897436,natural
foldbench_monomer,8daj_A,seq-KNN (decontaminated corpus),all,R,0.4983277591973244,natural
foldbench_monomer,8dez_A,seq-KNN (decontaminated corpus),all,R,0.3296703296703296,natural
foldbench_monomer,8dge_A,seq-KNN (decontaminated corpus),all,R,0.3862144420131291,natural
foldbench_monomer,8dhj_A,seq-KNN (decontaminated corpus),all,R,0.6404494382022472,natural
foldbench_monomer,8dmu_A,seq-KNN (decontaminated corpus),all,R,0.4658493870402802,natural
foldbench_monomer,8dp9_A,seq-KNN (decontaminated corpus),all,R,0.2808219178082192,natural
foldbench_monomer,8dqd_A,seq-KNN (decontaminated corpus),all,R,0.5240506329113924,natural
foldbench_monomer,8dx0_A,seq-KNN (decontaminated corpus),all,R,0.6148148148148148,natural
foldbench_monomer,8e0r_A,seq-KNN (decontaminated corpus),all,R,0.2177419354838709,natural
foldbench_monomer,8e5h_A,seq-KNN (decontaminated corpus),all,R,0.5436046511627907,natural
foldbench_monomer,8eb9_A,seq-KNN (decontaminated corpus),all,R,0.0,natural
foldbench_monomer,8ec3_A,seq-KNN (decontaminated corpus),all,R,0.0079365079365079,natural
foldbench_monomer,8eo5_A,seq-KNN (decontaminated corpus),all,R,0.6245059288537549,natural
foldbench_monomer,8wnj_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.3780701754385965,natural
foldbench_monomer,8bke_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.6781376518218624,natural
foldbench_monomer,8k2m_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.554675118858954,natural
foldbench_monomer,8v3m_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.4549918166939443,natural
foldbench_monomer,8ra0_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.7515151515151515,natural
foldbench_monomer,8z4q_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.1027522935779816,natural
foldbench_monomer,8hbt_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.5705263157894737,natural
foldbench_monomer,8bfy_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.6295264623955432,natural
foldbench_monomer,8xrh_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.5552699228791774,natural
foldbench_monomer,8cpk_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.7422096317280453,natural
foldbench_monomer,9bjx_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.5761904761904761,natural
foldbench_monomer,8gjw_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.5070422535211268,natural
foldbench_monomer,7xjr_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.6214689265536724,natural
foldbench_monomer,8g52_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.55859375,natural
foldbench_monomer,8au6_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.5952380952380952,natural
foldbench_monomer,7x4p_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.5375375375375375,natural
foldbench_monomer,7xg9_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.4232365145228215,natural
foldbench_monomer,8xf9_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.6886446886446886,natural
foldbench_monomer,8gok_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.2080291970802919,natural
foldbench_monomer,8osz_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.6838235294117647,natural
foldbench_monomer,8t93_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.539906103286385,natural
foldbench_monomer,7xhz_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.5739910313901345,natural
foldbench_monomer,8qq1_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.7827868852459017,natural
foldbench_monomer,7uba_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.2596153846153846,natural
foldbench_monomer,8yxk_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.6818181818181818,natural
foldbench_monomer,9azz_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.7085714285714285,natural
foldbench_monomer,8por_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.2094594594594594,natural
foldbench_monomer,8wqn_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.10062893081761,natural
foldbench_monomer,8ec3_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.3333333333333333,natural
foldbench_monomer,7wr2_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.6764705882352942,natural
foldbench_monomer,7zoi_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.7272727272727273,natural
foldbench_monomer,9fow_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.1678832116788321,natural
foldbench_monomer,8fz9_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.5827338129496403,natural
foldbench_monomer,8ti5_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.5897435897435898,natural
foldbench_monomer,8ev4_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.7894736842105263,natural
foldbench_monomer,8sot_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.7865168539325843,natural
foldbench_monomer,7y54_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.7904761904761904,natural
foldbench_monomer,8fr5_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.6888888888888889,natural
foldbench_monomer,8p2a_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.7021276595744681,natural
foldbench_monomer,8pu2_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.3191489361702128,natural
foldbench_monomer,8ey3_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.4358974358974359,natural
foldbench_monomer,8t41_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.6322778345250255,natural
foldbench_monomer,7uww_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.4069264069264069,natural
foldbench_monomer,8axs_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.5692520775623269,natural
foldbench_monomer,8upi_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.72,natural
foldbench_monomer,8g1y_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.4978991596638655,natural
foldbench_monomer,8vpo_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.6909448818897638,natural
foldbench_monomer,8ow8_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.2184154175588865,natural
foldbench_monomer,8tfo_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.6977329974811083,natural
foldbench_monomer,8fz8_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.7438692098092643,natural
foldbench_monomer,9crn_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.7063291139240506,natural
foldbench_monomer,7yyg_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.2443438914027149,natural
foldbench_monomer,8hd2_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.5972602739726027,natural
foldbench_monomer,8te9_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.78125,natural
foldbench_monomer,7v3o_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.4411764705882353,natural
foldbench_monomer,9ijc_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.6900269541778976,natural
foldbench_monomer,7w15_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.6765676567656765,natural
foldbench_monomer,8hnq_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.7679738562091504,natural
foldbench_monomer,8q8i_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.5585106382978723,natural
foldbench_monomer,8s9l_A,#232 m2-p06 step-363000 (decontaminated),all,R,0.5637860082304527,natural
