query,target,fident,qcov,tcov,qlen,tlen,evalue,shorter_coverage,identity_rule,evalue_rule
proteina-bee420d6256e40fd5a3c,reference1::foldbench_all__7XVQ_B,0.300,0.100,0.545,500,88,1.377E+01,0.545,True,False
proteina-bee420d6256e40fd5a3c,reference0::denovo_pdb__7dgw_A,0.365,0.102,0.553,500,94,1.377E+01,0.553,True,False
proteina-bee420d6256e40fd5a3c,reference0::denovo_pdb__7sq5_A,0.309,0.168,0.536,500,140,8.796E+02,0.536,True,False
proteina-2a3a040bb618ee8d0459,reference0::denovo_pdb__4u3h_A,0.301,0.104,0.500,500,100,1.135E+00,0.5,True,False
proteina-429b06bfa8e5e32d6c56,reference0::denovo_pdb__9v3a_A,0.328,0.234,0.967,500,120,1.977E+00,0.967,True,False
proteina-429b06bfa8e5e32d6c56,reference0::denovo_pdb__9lns_A,0.400,0.090,0.531,500,64,3.443E+00,0.531,True,False
proteina-b6ada59bdcb3bb070972,reference1::foldbench_all__7XFT_A,0.339,0.102,0.578,500,90,9.585E+01,0.578,True,False
proteina-14e250b50bbaeaf6d802,reference0::denovo_pdb__5cwp_A,0.335,0.222,0.568,500,229,1.498E+00,0.568,True,False
proteina-0ca7249b83fd854c6f79,reference1::foldbench_all__8GQP_A,0.363,0.088,0.565,500,62,2.904E+02,0.565,True,False
proteina-9ab406a7f2281875b3fd,reference0::denovo_pdb__2avp_A,0.471,0.106,0.750,500,68,2.252E-05,0.75,True,True
proteina-9ab406a7f2281875b3fd,reference0::denovo_pdb__8ckr_A,0.471,0.106,0.375,500,136,2.252E-05,0.375,False,True
proteina-9ab406a7f2281875b3fd,reference0::denovo_pdb__8cmq_A,0.471,0.106,0.375,500,136,2.252E-05,0.375,False,True
proteina-9ab406a7f2281875b3fd,reference0::denovo_pdb__2fo7_A,0.471,0.106,0.375,500,136,2.252E-05,0.375,False,True
proteina-9ab406a7f2281875b3fd,reference0::denovo_pdb__2hyz_A,0.471,0.106,0.375,500,136,2.252E-05,0.375,False,True
proteina-9ab406a7f2281875b3fd,reference0::denovo_pdb__8bu0_A,0.471,0.106,0.375,500,136,2.252E-05,0.375,False,True
proteina-9ab406a7f2281875b3fd,reference0::denovo_pdb__8ch0_A,0.471,0.106,0.375,500,136,2.252E-05,0.375,False,True
proteina-9ab406a7f2281875b3fd,reference0::denovo_pdb__8cig_A,0.471,0.106,0.375,500,136,2.252E-05,0.375,False,True
proteina-9ab406a7f2281875b3fd,reference0::denovo_pdb__8cqq_A,0.471,0.106,0.188,500,272,2.252E-05,0.188,False,True
proteina-9ab406a7f2281875b3fd,reference0::denovo_pdb__8chy_A,0.471,0.106,0.188,500,272,2.252E-05,0.188,False,True
proteina-9ab406a7f2281875b3fd,reference0::denovo_pdb__2wqh_A,0.433,0.106,0.490,500,104,2.746E-04,0.49,False,True
proteina-9ab406a7f2281875b3fd,reference0::denovo_pdb__6xt4_A,0.311,0.358,0.672,500,235,2.533E-03,0.672,True,False
proteina-9ab406a7f2281875b3fd,reference1::foldbench_all__7G00_A,0.325,0.176,0.646,500,130,3.744E-01,0.646,True,False
proteina-9ab406a7f2281875b3fd,reference1::foldbench_all__8G4K_A,0.350,0.240,0.933,500,104,1.498E+00,0.933,True,False
proteina-9ab406a7f2281875b3fd,reference0::denovo_pdb__6nla_A,0.351,0.108,0.875,500,56,3.163E+01,0.875,True,False
proteina-9ab406a7f2281875b3fd,reference0::cameo_hard__8jvx_B,0.314,0.070,0.667,500,39,9.585E+01,0.667,True,False
proteina-bc0f0e1ad390d6172f52,reference1::foldbench_all__8GQP_A,0.342,0.066,0.565,500,62,6.667E+02,0.565,True,False
proteina-695a7047f9ba7fceaa14,reference0::denovo_pdb__6veh_A,0.401,0.284,0.733,500,180,1.315E-13,0.733,True,True
proteina-695a7047f9ba7fceaa14,reference1::foldbench_all__8H63_A,0.393,0.254,0.251,500,462,4.335E-10,0.251,False,True
proteina-de9fe9e79ce67dcba3a3,reference1::foldbench_all__8T27_A,0.247,0.400,0.454,500,509,1.396E-06,0.4,False,True
proteina-de9fe9e79ce67dcba3a3,reference0::denovo_pdb__7ax2_A,0.268,0.396,0.476,500,311,4.246E-06,0.476,False,True
proteina-de9fe9e79ce67dcba3a3,reference0::denovo_pdb__7awz_A,0.262,0.396,0.482,500,313,7.405E-06,0.482,False,True
proteina-de9fe9e79ce67dcba3a3,reference0::denovo_pdb__7ax0_A,0.262,0.396,0.476,500,317,7.405E-06,0.476,False,True
proteina-de9fe9e79ce67dcba3a3,reference0::denovo_pdb__7awy_A,0.258,0.334,0.450,500,311,3.626E-04,0.45,False,True
proteina-1fa358311b42416f370e,reference0::denovo_pdb__9fw5_A,0.302,0.266,0.503,500,197,4.543E+00,0.503,True,False
proteina-a5d0135bfb458d61b5d3,reference0::denovo_pdb__7kuw_A,0.355,0.090,0.597,500,62,2.201E+02,0.597,True,False
proteina-f7634500b73a6aef8c6e,reference0::denovo_pdb__6xi6_A,0.287,0.582,0.955,500,269,1.193E-04,0.955,False,True
proteina-f7634500b73a6aef8c6e,reference0::denovo_pdb__5cwp_A,0.311,0.376,0.900,500,229,1.575E-04,0.9,True,True
proteina-f7634500b73a6aef8c6e,reference0::denovo_pdb__8g9j_A,0.371,0.372,0.861,500,201,1.454E-03,0.861,True,False
proteina-f7634500b73a6aef8c6e,reference1::foldbench_all__8G4K_A,0.320,0.140,0.721,500,104,6.520E-01,0.721,True,False
proteina-3387fe03014148a7d544,reference0::denovo_pdb__8ckr_A,0.540,0.200,0.735,500,136,1.228E-27,0.735,True,True
proteina-3387fe03014148a7d544,reference0::denovo_pdb__8cmq_A,0.540,0.200,0.735,500,136,1.228E-27,0.735,True,True
proteina-3387fe03014148a7d544,reference0::denovo_pdb__2fo7_A,0.540,0.200,0.735,500,136,1.228E-27,0.735,True,True
proteina-3387fe03014148a7d544,reference0::denovo_pdb__2hyz_A,0.540,0.200,0.735,500,136,1.228E-27,0.735,True,True
proteina-3387fe03014148a7d544,reference0::denovo_pdb__8bu0_A,0.540,0.200,0.735,500,136,1.228E-27,0.735,True,True
proteina-3387fe03014148a7d544,reference0::denovo_pdb__8ch0_A,0.540,0.200,0.735,500,136,1.228E-27,0.735,True,True
proteina-3387fe03014148a7d544,reference0::denovo_pdb__8cig_A,0.540,0.200,0.735,500,136,1.228E-27,0.735,True,True
proteina-3387fe03014148a7d544,reference0::denovo_pdb__8cqq_A,0.540,0.200,0.368,500,272,1.228E-27,0.368,False,True
proteina-3387fe03014148a7d544,reference0::denovo_pdb__8chy_A,0.540,0.200,0.368,500,272,1.228E-27,0.368,False,True
proteina-3387fe03014148a7d544,reference0::denovo_pdb__2wqh_A,0.550,0.200,0.962,500,104,5.182E-27,0.962,True,True
proteina-3387fe03014148a7d544,reference0::denovo_pdb__5hrz_A,0.504,0.222,0.910,500,122,8.884E-24,0.91,True,True
proteina-3387fe03014148a7d544,reference0::denovo_pdb__2avp_A,0.606,0.132,0.971,500,68,5.645E-19,0.971,True,True
proteina-3387fe03014148a7d544,reference1::foldbench_all__9ETN_A,0.246,0.656,0.638,500,586,1.624E-08,0.656,False,True
proteina-3387fe03014148a7d544,reference1::foldbench_all__8YE5_A,0.375,0.112,0.434,500,129,5.184E-05,0.434,False,True
proteina-3387fe03014148a7d544,reference1::foldbench_all__8YE5_B,0.375,0.112,0.434,500,129,5.184E-05,0.434,False,True
proteina-3387fe03014148a7d544,reference0::denovo_pdb__9fw7_A,0.314,0.240,0.568,500,199,1.977E+00,0.568,True,False
proteina-3387fe03014148a7d544,reference1::foldbench_all__8GQP_A,0.388,0.072,0.532,500,62,7.265E+01,0.532,True,False
proteina-a7be2f8a2038cdf117c5,reference1::foldbench_all__9ETN_A,0.235,0.508,0.452,500,586,5.608E-06,0.508,False,True
proteina-b9b2a0b764319df6fcfd,reference0::denovo_pdb__8cqq_A,0.386,0.636,0.985,500,272,1.372E-46,0.985,True,True
proteina-b9b2a0b764319df6fcfd,reference0::denovo_pdb__8chy_A,0.386,0.636,0.985,500,272,1.372E-46,0.985,True,True
proteina-b9b2a0b764319df6fcfd,reference0::denovo_pdb__8ckr_A,0.410,0.302,0.971,500,136,2.089E-23,0.971,True,True
proteina-b9b2a0b764319df6fcfd,reference0::denovo_pdb__8cmq_A,0.410,0.302,0.971,500,136,2.089E-23,0.971,True,True
proteina-b9b2a0b764319df6fcfd,reference0::denovo_pdb__2fo7_A,0.410,0.302,0.971,500,136,2.089E-23,0.971,True,True
proteina-b9b2a0b764319df6fcfd,reference0::denovo_pdb__2hyz_A,0.410,0.302,0.971,500,136,2.089E-23,0.971,True,True
proteina-b9b2a0b764319df6fcfd,reference0::denovo_pdb__8bu0_A,0.410,0.302,0.971,500,136,2.089E-23,0.971,True,True
proteina-b9b2a0b764319df6fcfd,reference0::denovo_pdb__8ch0_A,0.410,0.302,0.971,500,136,2.089E-23,0.971,True,True
proteina-b9b2a0b764319df6fcfd,reference0::denovo_pdb__8cig_A,0.410,0.302,0.971,500,136,2.089E-23,0.971,True,True
proteina-b9b2a0b764319df6fcfd,reference0::denovo_pdb__2wqh_A,0.432,0.222,0.942,500,104,1.659E-17,0.942,True,True
proteina-b9b2a0b764319df6fcfd,reference0::denovo_pdb__2avp_A,0.442,0.140,0.941,500,68,1.001E-09,0.941,True,True
proteina-b9b2a0b764319df6fcfd,reference1::foldbench_all__8RTE_A,0.239,0.432,0.692,500,370,3.626E-04,0.692,False,True
proteina-b9b2a0b764319df6fcfd,reference0::denovo_pdb__9r2k_A,0.321,0.192,0.627,500,177,6.520E-01,0.627,True,False
proteina-b9b2a0b764319df6fcfd,reference0::denovo_pdb__7dgu_A,0.300,0.154,0.928,500,97,2.609E+00,0.928,True,False
proteina-b9b2a0b764319df6fcfd,reference1::foldbench_all__8K84_A,0.308,0.184,0.514,500,177,1.377E+01,0.514,True,False
proteina-4f23720c4b404e12650c,reference0::denovo_pdb__8ckr_A,0.462,0.238,0.875,500,136,1.228E-26,0.875,True,True
proteina-4f23720c4b404e12650c,reference0::denovo_pdb__8cmq_A,0.462,0.238,0.875,500,136,1.228E-26,0.875,True,True
proteina-4f23720c4b404e12650c,reference0::denovo_pdb__2fo7_A,0.462,0.238,0.875,500,136,1.228E-26,0.875,True,True
proteina-4f23720c4b404e12650c,reference0::denovo_pdb__2hyz_A,0.462,0.238,0.875,500,136,1.228E-26,0.875,True,True
proteina-4f23720c4b404e12650c,reference0::denovo_pdb__8bu0_A,0.462,0.238,0.875,500,136,1.228E-26,0.875,True,True
proteina-4f23720c4b404e12650c,reference0::denovo_pdb__8ch0_A,0.462,0.238,0.875,500,136,1.228E-26,0.875,True,True
proteina-4f23720c4b404e12650c,reference0::denovo_pdb__8cig_A,0.462,0.238,0.875,500,136,1.228E-26,0.875,True,True
proteina-4f23720c4b404e12650c,reference0::denovo_pdb__8cqq_A,0.462,0.238,0.438,500,272,1.228E-26,0.438,False,True
proteina-4f23720c4b404e12650c,reference0::denovo_pdb__8chy_A,0.462,0.238,0.438,500,272,1.228E-26,0.438,False,True
proteina-4f23720c4b404e12650c,reference0::denovo_pdb__2wqh_A,0.528,0.174,0.837,500,104,4.910E-23,0.837,True,True
proteina-4f23720c4b404e12650c,reference0::denovo_pdb__5hrz_A,0.505,0.182,0.746,500,122,1.532E-22,0.746,True,True
proteina-4f23720c4b404e12650c,reference0::denovo_pdb__2avp_A,0.606,0.132,0.971,500,68,6.130E-21,0.971,True,True
proteina-4f23720c4b404e12650c,reference1::foldbench_all__8YE5_A,0.254,0.202,0.791,500,129,3.626E-04,0.791,False,True
proteina-4f23720c4b404e12650c,reference1::foldbench_all__8YE5_B,0.254,0.202,0.791,500,129,3.626E-04,0.791,False,True
proteina-4f23720c4b404e12650c,reference0::denovo_pdb__4pjr_A,0.348,0.160,0.469,500,175,4.787E-04,0.469,False,True
proteina-4f23720c4b404e12650c,reference0::denovo_pdb__5orm_A,0.348,0.160,0.234,500,350,4.787E-04,0.234,False,True
proteina-4f23720c4b404e12650c,reference0::denovo_pdb__4pjs_A,0.348,0.160,0.469,500,175,8.342E-04,0.469,False,True
proteina-3a5cf240c4b2d168f199,reference0::denovo_pdb__8cqq_A,0.473,0.604,0.993,500,272,1.087E-58,0.993,True,True
proteina-3a5cf240c4b2d168f199,reference0::denovo_pdb__8chy_A,0.473,0.604,0.993,500,272,1.087E-58,0.993,True,True
proteina-3a5cf240c4b2d168f199,reference0::denovo_pdb__8ckr_A,0.548,0.288,0.971,500,136,1.120E-32,0.971,True,True
proteina-3a5cf240c4b2d168f199,reference0::denovo_pdb__8cmq_A,0.548,0.288,0.971,500,136,1.120E-32,0.971,True,True
proteina-3a5cf240c4b2d168f199,reference0::denovo_pdb__2fo7_A,0.548,0.288,0.971,500,136,1.120E-32,0.971,True,True
proteina-3a5cf240c4b2d168f199,reference0::denovo_pdb__2hyz_A,0.548,0.288,0.971,500,136,1.120E-32,0.971,True,True
proteina-3a5cf240c4b2d168f199,reference0::denovo_pdb__8bu0_A,0.548,0.288,0.971,500,136,1.120E-32,0.971,True,True
proteina-3a5cf240c4b2d168f199,reference0::denovo_pdb__8ch0_A,0.548,0.288,0.971,500,136,1.120E-32,0.971,True,True
proteina-3a5cf240c4b2d168f199,reference0::denovo_pdb__8cig_A,0.548,0.288,0.971,500,136,1.120E-32,0.971,True,True
proteina-3a5cf240c4b2d168f199,reference0::denovo_pdb__2wqh_A,0.576,0.208,0.942,500,104,1.602E-24,0.942,True,True
proteina-3a5cf240c4b2d168f199,reference0::denovo_pdb__2avp_A,0.597,0.134,0.941,500,68,3.447E-15,0.941,True,True
proteina-3a5cf240c4b2d168f199,reference0::denovo_pdb__4pjr_A,0.284,0.348,0.926,500,175,1.990E-07,0.926,False,True
proteina-3a5cf240c4b2d168f199,reference0::denovo_pdb__5cwq_A,0.355,0.254,0.631,500,233,1.396E-06,0.631,True,True
proteina-3a5cf240c4b2d168f199,reference1::foldbench_all__8GJI_A,0.345,0.310,0.770,500,174,1.101E-03,0.77,True,False
proteina-3a5cf240c4b2d168f199,reference1::foldbench_all__8GAD_A,0.380,0.120,0.600,500,105,5.368E-02,0.6,True,False
proteina-3a5cf240c4b2d168f199,reference1::foldbench_all__8GAD_B,0.380,0.120,0.600,500,105,5.368E-02,0.6,True,False
proteina-3a5cf240c4b2d168f199,reference0::denovo_pdb__7dgw_A,0.351,0.172,0.840,500,94,3.443E+00,0.84,True,False
proteina-3a5cf240c4b2d168f199,reference1::foldbench_all__8G4K_A,0.387,0.118,0.587,500,104,1.377E+01,0.587,True,False
proteina-3a5cf240c4b2d168f199,reference1::foldbench_all__8RXA_A,0.349,0.122,0.541,500,109,3.514E+03,0.541,True,False
proteina-3a5cf240c4b2d168f199,reference1::foldbench_all__8RXA_B,0.349,0.122,0.541,500,109,3.514E+03,0.541,True,False
proteina-6c98708f8a1a8770d0c0,reference0::denovo_pdb__8g9j_A,0.346,0.384,0.871,500,201,1.229E-08,0.871,True,True
proteina-6c98708f8a1a8770d0c0,reference0::denovo_pdb__6egc_A,0.320,0.240,0.769,500,147,7.909E+00,0.769,True,False
proteina-6c98708f8a1a8770d0c0,reference1::foldbench_all__8G4K_A,0.300,0.220,0.740,500,104,5.506E+01,0.74,True,False
proteina-7d89c600ca3e19bcf65b,reference0::denovo_pdb__8cqq_A,0.314,0.642,0.934,500,272,1.486E-21,0.934,True,True
proteina-7d89c600ca3e19bcf65b,reference0::denovo_pdb__8chy_A,0.314,0.642,0.934,500,272,1.486E-21,0.934,True,True
proteina-7d89c600ca3e19bcf65b,reference0::denovo_pdb__8ckr_A,0.388,0.304,0.919,500,136,3.653E-16,0.919,True,True
proteina-7d89c600ca3e19bcf65b,reference0::denovo_pdb__8cmq_A,0.388,0.304,0.919,500,136,3.653E-16,0.919,True,True
proteina-7d89c600ca3e19bcf65b,reference0::denovo_pdb__2fo7_A,0.388,0.304,0.919,500,136,3.653E-16,0.919,True,True
proteina-7d89c600ca3e19bcf65b,reference0::denovo_pdb__2hyz_A,0.388,0.304,0.919,500,136,3.653E-16,0.919,True,True
proteina-7d89c600ca3e19bcf65b,reference0::denovo_pdb__8bu0_A,0.388,0.304,0.919,500,136,3.653E-16,0.919,True,True
proteina-7d89c600ca3e19bcf65b,reference0::denovo_pdb__8ch0_A,0.388,0.304,0.919,500,136,3.653E-16,0.919,True,True
proteina-7d89c600ca3e19bcf65b,reference0::denovo_pdb__8cig_A,0.388,0.304,0.919,500,136,3.653E-16,0.919,True,True
proteina-7d89c600ca3e19bcf65b,reference0::denovo_pdb__2wqh_A,0.388,0.242,0.981,500,104,4.292E-14,0.981,True,True
proteina-7d89c600ca3e19bcf65b,reference0::denovo_pdb__2avp_A,0.438,0.146,0.941,500,68,4.033E-09,0.941,True,True
proteina-7d89c600ca3e19bcf65b,reference0::denovo_pdb__9v3a_A,0.360,0.232,0.892,500,120,2.150E-01,0.892,True,False
proteina-7d89c600ca3e19bcf65b,reference0::denovo_pdb__8gl3_A,0.308,0.240,0.614,500,189,1.377E+01,0.614,True,False
proteina-d846f1fe736cea0626c9,reference0::denovo_pdb__7dgw_A,0.308,0.136,0.585,500,94,7.265E+01,0.585,True,False
proteina-2082437ec77410f766f7,reference1::foldbench_all__8GJG_A,0.315,0.300,0.736,500,174,1.015E-02,0.736,True,False
proteina-2082437ec77410f766f7,reference1::foldbench_all__8G4K_A,0.333,0.204,0.962,500,104,4.941E-01,0.962,True,False
proteina-2082437ec77410f766f7,reference0::denovo_pdb__5cwm_A,0.330,0.196,0.509,500,226,2.609E+00,0.509,True,False
proteina-2082437ec77410f766f7,reference1::foldbench_all__8OYY_A,0.325,0.230,0.504,500,242,2.609E+00,0.504,True,False
proteina-2082437ec77410f766f7,reference1::foldbench_all__8GQP_A,0.354,0.086,0.726,500,62,2.397E+01,0.726,True,False
proteina-6cc24d1efee90d995d36,reference0::denovo_pdb__9dcx_A,0.365,0.280,0.537,500,257,3.215E-06,0.537,True,True
proteina-6cc24d1efee90d995d36,reference1::foldbench_all__8GJG_A,0.333,0.302,0.724,500,174,1.454E-03,0.724,True,False
proteina-ec4964b25774a2015b4a,reference0::denovo_pdb__6xt4_A,0.320,0.332,0.715,500,235,4.415E-03,0.715,True,False
proteina-ec4964b25774a2015b4a,reference0::denovo_pdb__9dcx_A,0.304,0.276,0.502,500,257,9.351E-02,0.502,True,False
proteina-309317dc3a22e7b5a110,reference0::denovo_pdb__8g9j_A,0.370,0.370,0.935,500,201,3.344E-03,0.935,True,False
proteina-309317dc3a22e7b5a110,reference0::denovo_pdb__6mrr_A,0.318,0.088,0.618,500,68,2.201E+02,0.618,True,False
proteina-033ab6a3414b7b3a7d15,reference0::denovo_pdb__8cqq_A,0.319,0.708,0.985,500,272,2.778E-23,0.985,True,True
proteina-033ab6a3414b7b3a7d15,reference0::denovo_pdb__8chy_A,0.319,0.708,0.985,500,272,2.778E-23,0.985,True,True
proteina-033ab6a3414b7b3a7d15,reference0::denovo_pdb__8ckr_A,0.367,0.316,0.897,500,136,3.768E-12,0.897,True,True
proteina-033ab6a3414b7b3a7d15,reference0::denovo_pdb__8cmq_A,0.367,0.316,0.897,500,136,3.768E-12,0.897,True,True
proteina-033ab6a3414b7b3a7d15,reference0::denovo_pdb__2fo7_A,0.367,0.316,0.897,500,136,3.768E-12,0.897,True,True
proteina-033ab6a3414b7b3a7d15,reference0::denovo_pdb__2hyz_A,0.367,0.316,0.897,500,136,3.768E-12,0.897,True,True
proteina-033ab6a3414b7b3a7d15,reference0::denovo_pdb__8bu0_A,0.367,0.316,0.897,500,136,3.768E-12,0.897,True,True
proteina-033ab6a3414b7b3a7d15,reference0::denovo_pdb__8ch0_A,0.367,0.316,0.897,500,136,3.768E-12,0.897,True,True
proteina-033ab6a3414b7b3a7d15,reference0::denovo_pdb__8cig_A,0.367,0.316,0.897,500,136,3.768E-12,0.897,True,True
proteina-033ab6a3414b7b3a7d15,reference0::denovo_pdb__2wqh_A,0.401,0.244,0.942,500,104,1.075E-10,0.942,True,True
proteina-033ab6a3414b7b3a7d15,reference0::denovo_pdb__2avp_A,0.434,0.152,0.941,500,68,8.002E-07,0.941,True,True
proteina-87126dd19f8fc2b5b7df,reference0::denovo_pdb__7tjl_A,0.400,0.074,0.506,500,85,3.514E+03,0.506,True,False
proteina-d29a0826cb1f5bc81136,reference0::denovo_pdb__9bk7_A,0.354,0.112,0.539,500,102,5.506E+01,0.539,True,False
proteina-df09f3283af747e50282,reference0::denovo_pdb__8cqq_A,0.283,0.670,0.849,500,272,3.243E-14,0.849,False,True
proteina-df09f3283af747e50282,reference0::denovo_pdb__8chy_A,0.283,0.670,0.849,500,272,3.243E-14,0.849,False,True
proteina-df09f3283af747e50282,reference0::denovo_pdb__2wqh_A,0.365,0.208,0.808,500,104,2.146E-08,0.808,True,True
proteina-df09f3283af747e50282,reference0::denovo_pdb__8ckr_A,0.325,0.326,0.949,500,136,3.745E-08,0.949,True,True
proteina-df09f3283af747e50282,reference0::denovo_pdb__8cmq_A,0.325,0.326,0.949,500,136,3.745E-08,0.949,True,True
proteina-df09f3283af747e50282,reference0::denovo_pdb__2fo7_A,0.325,0.326,0.949,500,136,3.745E-08,0.949,True,True
proteina-df09f3283af747e50282,reference0::denovo_pdb__2hyz_A,0.325,0.326,0.949,500,136,3.745E-08,0.949,True,True
proteina-df09f3283af747e50282,reference0::denovo_pdb__8bu0_A,0.325,0.326,0.949,500,136,3.745E-08,0.949,True,True
proteina-df09f3283af747e50282,reference0::denovo_pdb__8ch0_A,0.325,0.326,0.949,500,136,3.745E-08,0.949,True,True
proteina-df09f3283af747e50282,reference0::denovo_pdb__8cig_A,0.325,0.326,0.949,500,136,3.745E-08,0.949,True,True
proteina-df09f3283af747e50282,reference0::denovo_pdb__8g9j_A,0.381,0.306,0.861,500,201,2.435E-06,0.861,True,True
proteina-df09f3283af747e50282,reference0::denovo_pdb__2avp_A,0.369,0.146,0.897,500,68,8.342E-04,0.897,True,True
proteina-df09f3283af747e50282,reference0::denovo_pdb__9lns_A,0.343,0.134,0.922,500,64,1.265E+02,0.922,True,False
proteina-be675ca7c54e54c0a174,reference0::cameo_hard__9hac_B,0.329,0.150,0.764,500,127,3.744E-01,0.764,True,False
proteina-be675ca7c54e54c0a174,reference0::denovo_pdb__6jcc_A,0.327,0.122,0.608,500,97,2.201E+02,0.608,True,False
proteina-6d46545fd2e870705b34,reference0::denovo_pdb__8ckr_A,0.431,0.116,0.426,500,136,2.252E-05,0.426,False,True
proteina-6d46545fd2e870705b34,reference0::denovo_pdb__8cmq_A,0.431,0.116,0.426,500,136,2.252E-05,0.426,False,True
proteina-6d46545fd2e870705b34,reference0::denovo_pdb__2fo7_A,0.431,0.116,0.426,500,136,2.252E-05,0.426,False,True
proteina-6d46545fd2e870705b34,reference0::denovo_pdb__2hyz_A,0.431,0.116,0.426,500,136,2.252E-05,0.426,False,True
proteina-6d46545fd2e870705b34,reference0::denovo_pdb__8bu0_A,0.431,0.116,0.426,500,136,2.252E-05,0.426,False,True
proteina-6d46545fd2e870705b34,reference0::denovo_pdb__8ch0_A,0.431,0.116,0.426,500,136,2.252E-05,0.426,False,True
proteina-6d46545fd2e870705b34,reference0::denovo_pdb__8cig_A,0.431,0.116,0.426,500,136,2.252E-05,0.426,False,True
proteina-6d46545fd2e870705b34,reference0::denovo_pdb__8cqq_A,0.431,0.116,0.213,500,272,2.252E-05,0.213,False,True
proteina-6d46545fd2e870705b34,reference0::denovo_pdb__8chy_A,0.431,0.116,0.213,500,272,2.252E-05,0.213,False,True
proteina-6d46545fd2e870705b34,reference0::denovo_pdb__2avp_A,0.436,0.110,0.809,500,68,2.973E-05,0.809,True,True
proteina-6d46545fd2e870705b34,reference0::denovo_pdb__2wqh_A,0.488,0.090,0.433,500,104,2.080E-04,0.433,False,True
proteina-6d46545fd2e870705b34,reference1::foldbench_all__8OYY_A,0.329,0.492,0.905,500,242,3.082E-02,0.905,True,False
proteina-6d46545fd2e870705b34,reference0::denovo_pdb__5cwn_A,0.306,0.376,0.865,500,207,4.067E-02,0.865,True,False
proteina-6d46545fd2e870705b34,reference1::foldbench_all__8G4K_A,0.360,0.108,0.721,500,104,7.909E+00,0.721,True,False
proteina-6d46545fd2e870705b34,reference0::denovo_pdb__9v3a_A,0.308,0.136,0.517,500,120,3.831E+02,0.517,True,False
proteina-be48a7daf7af2e9e55c7,reference0::denovo_pdb__9de4_A,0.344,0.116,0.528,500,106,3.831E+02,0.528,True,False
proteina-be48a7daf7af2e9e55c7,reference0::denovo_pdb__9dbu_A,0.344,0.116,0.528,500,106,3.831E+02,0.528,True,False
proteina-be48a7daf7af2e9e55c7,reference0::denovo_pdb__9dbv_A,0.344,0.116,0.523,500,107,3.831E+02,0.523,True,False
proteina-be48a7daf7af2e9e55c7,reference0::denovo_pdb__9dbw_A,0.344,0.116,0.523,500,107,3.831E+02,0.523,True,False
proteina-05ed42b0322b9be570d8,reference0::denovo_pdb__9lni_A,0.302,0.358,0.797,500,212,1.101E-03,0.797,True,False
proteina-05ed42b0322b9be570d8,reference1::foldbench_all__8G4K_A,0.333,0.186,0.788,500,104,4.067E-02,0.788,True,False
proteina-439e3fc41cf540de06d0,reference1::foldbench_all__8B46_D,0.346,0.052,0.591,500,44,2.609E+00,0.591,True,False
proteina-439e3fc41cf540de06d0,reference1::foldbench_all__8B46_E,0.346,0.052,0.591,500,44,2.609E+00,0.591,True,False
proteina-439e3fc41cf540de06d0,reference1::foldbench_all__8GQP_A,0.361,0.094,0.758,500,62,7.909E+00,0.758,True,False
proteina-e782fd2cd0196181a43f,reference1::foldbench_all__8SIO_A,0.358,0.130,0.179,500,340,6.845E-05,0.179,False,True
proteina-e782fd2cd0196181a43f,reference0::cameo_hard__9eqn_A,0.313,0.102,0.653,500,72,1.044E+01,0.653,True,False
proteina-e782fd2cd0196181a43f,reference1::foldbench_all__9EQO_A,0.312,0.096,0.677,500,65,4.173E+01,0.677,True,False
proteina-e782fd2cd0196181a43f,reference1::foldbench_all__9EQO_B,0.312,0.096,0.677,500,65,4.173E+01,0.677,True,False
proteina-784acb72adbf2ea94df5,reference0::denovo_pdb__7dgw_A,0.307,0.182,0.809,500,94,6.520E-01,0.809,True,False
proteina-338d550b43ef30abe0f4,reference0::denovo_pdb__5cwm_A,0.343,0.344,0.872,500,226,1.843E-06,0.872,True,True
proteina-338d550b43ef30abe0f4,reference0::denovo_pdb__8g9j_A,0.342,0.336,0.721,500,201,1.705E-05,0.721,True,True
proteina-7936ff1519803491a9f8,reference0::denovo_pdb__8gl3_A,0.308,0.380,0.873,500,189,7.692E-03,0.873,True,False
proteina-7936ff1519803491a9f8,reference0::denovo_pdb__5cwj_A,0.309,0.282,0.988,500,160,7.085E-02,0.988,True,False
proteina-7936ff1519803491a9f8,reference1::foldbench_all__8UPB_A,0.400,0.064,0.547,500,64,4.173E+01,0.547,True,False
proteina-7936ff1519803491a9f8,reference1::foldbench_all__8TMZ_C,0.400,0.030,0.556,500,27,2.019E+03,0.556,True,False
proteina-89fed22ee31e0dc43595,reference0::denovo_pdb__9lm8_A,0.331,0.424,0.522,500,381,1.919E-03,0.522,True,False
proteina-89fed22ee31e0dc43595,reference0::denovo_pdb__5cwq_A,0.339,0.296,0.717,500,233,7.085E-02,0.717,True,False
proteina-e00f2b4eb94ddb7adcf9,reference0::denovo_pdb__8g9j_A,0.457,0.272,0.687,500,201,2.662E-11,0.687,True,True
proteina-e00f2b4eb94ddb7adcf9,reference0::denovo_pdb__8gl3_A,0.393,0.422,0.847,500,189,1.291E-05,0.847,True,True
proteina-e00f2b4eb94ddb7adcf9,reference1::foldbench_all__8UPB_A,0.428,0.084,0.656,500,64,1.977E+00,0.656,True,False
