case,worker,length,condition,generated,refolded,quality_pass,sequences_saved,complete
c007891-l441-unconditional,587,441,unconditional,256,256,144,256,1
c013273-l495-3.x.x.x,587,495,3.x.x.x,208,208,92,208,1
c008204-l445-1.x.x.x,587,445,1.x.x.x,240,240,135,240,1
c008605-l450-1.x.x.x,587,450,1.x.x.x,240,240,146,240,1
c004119-l365-unconditional,587,365,unconditional,368,368,240,368,1
c009467-l460-1.x.x.x,587,460,1.x.x.x,224,224,139,224,1
c000111-l87-3.x.x.x,587,87,3.x.x.x,1184,1184,936,1184,1
c006109-l412-3.x.x.x,587,412,3.x.x.x,288,288,136,288,1
c007812-l439-3.x.x.x,587,439,3.x.x.x,256,256,122,256,1
c003186-l337-unconditional,587,337,unconditional,432,432,276,432,1
c003593-l349-3.x.x.x,587,349,3.x.x.x,224,224,114,224,1
c008540-l449-1.x.x.x,587,449,1.x.x.x,240,240,157,240,1
c005017-l388-1.x.x.x,588,388,1.x.x.x,320,320,220,320,1
c008655-l450-3.x.x.x,588,450,3.x.x.x,240,240,110,240,1
c007010-l428-1.x.x.x,588,428,1.x.x.x,272,272,162,272,1
c008249-l445-3.x.x.x,588,445,3.x.x.x,240,240,119,240,1
c003493-l346-3.x.x.x,588,346,3.x.x.x,400,400,222,400,1
c003092-l333-3.x.x.x,588,333,3.x.x.x,432,432,229,432,1
c004334-l370-3.x.x.x,588,370,3.x.x.x,352,352,181,352,1
c010258-l468-3.x.x.x,588,468,3.x.x.x,224,224,96,224,1
c002442-l309-2.x.x.x,588,309,2.x.x.x,176,176,109,176,1
c011784-l483-1.x.x.x,588,483,1.x.x.x,208,208,117,208,1
c000858-l214-2.x.x.x,588,214,2.x.x.x,960,960,332,960,1
c001355-l254-1.x.x.x,588,254,1.x.x.x,480,480,381,480,1
c011282-l478-3.x.x.x,588,478,3.x.x.x,208,208,89,208,1
c010725-l473-1.x.x.x,588,473,1.x.x.x,224,224,132,224,1
c013250-l495-3.x.x.x,588,495,3.x.x.x,208,208,100,208,1
c003187-l337-unconditional,588,337,unconditional,432,432,289,432,1
c001588-l268-3.x.x.x,588,268,3.x.x.x,640,640,382,640,1
c009236-l457-3.x.x.x,588,457,3.x.x.x,240,240,109,240,1
c001538-l266-unconditional,589,266,unconditional,656,656,472,656,1
c010597-l472-1.x.x.x,589,472,1.x.x.x,224,224,133,224,1
c000979-l225-3.x.x.x,589,225,3.x.x.x,864,864,512,864,1
c011047-l476-3.x.x.x,589,476,3.x.x.x,224,224,89,224,1
c012683-l491-unconditional,589,491,unconditional,208,208,117,208,1
c008470-l448-2.x.x.x,589,448,2.x.x.x,240,240,85,240,1
c011247-l478-2.x.x.x,589,478,2.x.x.x,208,208,71,208,1
c001674-l273-2.x.x.x,589,273,2.x.x.x,448,448,298,448,1
c003188-l337-unconditional,589,337,unconditional,432,432,289,432,1
c008680-l451-1.x.x.x,589,451,1.x.x.x,240,240,157,240,1
c000027-l66-3.x.x.x,589,66,3.x.x.x,992,992,820,992,1
c008873-l453-2.x.x.x,589,453,2.x.x.x,240,240,80,240,1
c012490-l489-1.x.x.x,589,489,1.x.x.x,208,208,127,208,1
c009221-l457-2.x.x.x,589,457,2.x.x.x,240,240,91,240,1
c009946-l465-2.x.x.x,589,465,2.x.x.x,224,224,75,224,1
c007531-l436-unconditional,589,436,unconditional,256,256,149,256,1
c011457-l480-1.x.x.x,589,480,1.x.x.x,208,208,118,208,1
c001755-l278-unconditional,589,278,unconditional,608,608,427,608,1
c001539-l266-unconditional,590,266,unconditional,656,656,444,656,1
c011741-l482-3.x.x.x,590,482,3.x.x.x,208,208,112,208,1
c002400-l307-3.x.x.x,590,307,3.x.x.x,464,464,247,464,1
c008804-l452-3.x.x.x,590,452,3.x.x.x,240,240,109,240,1
c012174-l486-3.x.x.x,590,486,3.x.x.x,208,208,92,208,1
c010623-l472-1.x.x.x,590,472,1.x.x.x,224,224,124,224,1
c010692-l473-unconditional,590,473,unconditional,224,224,131,224,1
c007530-l435-3.x.x.x,590,435,3.x.x.x,32,32,14,32,1
c013550-l498-1.x.x.x,590,498,1.x.x.x,192,192,104,192,1
c010534-l471-2.x.x.x,590,471,2.x.x.x,224,224,72,224,1
c001311-l251-2.x.x.x,590,251,2.x.x.x,720,720,489,720,1
c011048-l476-3.x.x.x,590,476,3.x.x.x,224,224,100,224,1
c003189-l337-unconditional,590,337,unconditional,432,432,288,432,1
c007269-l432-1.x.x.x,590,432,1.x.x.x,256,256,172,256,1
c002737-l321-unconditional,590,321,unconditional,464,464,342,464,1
c003037-l331-3.x.x.x,590,331,3.x.x.x,432,432,229,432,1
c001524-l265-unconditional,590,265,unconditional,656,656,481,656,1
c010037-l466-1.x.x.x,590,466,1.x.x.x,224,224,144,224,1
c000929-l221-1.x.x.x,591,221,1.x.x.x,896,896,709,896,1
c008239-l445-3.x.x.x,591,445,3.x.x.x,240,240,111,240,1
c010687-l473-unconditional,591,473,unconditional,224,224,132,224,1
c007851-l440-1.x.x.x,591,440,1.x.x.x,256,256,153,256,1
c003032-l331-2.x.x.x,591,331,2.x.x.x,304,304,183,304,1
c012138-l486-1.x.x.x,591,486,1.x.x.x,208,208,127,208,1
c000118-l89-2.x.x.x,591,89,2.x.x.x,896,896,692,896,1
c012337-l488-unconditional,591,488,unconditional,208,208,119,208,1
c011049-l476-3.x.x.x,591,476,3.x.x.x,224,224,110,224,1
c001540-l266-unconditional,591,266,unconditional,656,656,462,656,1
c003190-l337-unconditional,591,337,unconditional,432,432,293,432,1
c003733-l354-unconditional,591,354,unconditional,384,384,251,384,1
c011272-l478-3.x.x.x,591,478,3.x.x.x,208,208,93,208,1
c001312-l251-2.x.x.x,591,251,2.x.x.x,720,720,493,720,1
c002730-l320-3.x.x.x,591,320,3.x.x.x,464,464,249,464,1
c002494-l311-3.x.x.x,591,311,3.x.x.x,496,496,288,496,1
c005007-l388-1.x.x.x,591,388,1.x.x.x,320,320,236,320,1
c011774-l483-1.x.x.x,591,483,1.x.x.x,208,208,125,208,1
c001541-l266-unconditional,592,266,unconditional,656,656,459,656,1
c006679-l422-3.x.x.x,592,422,3.x.x.x,272,272,126,272,1
c013578-l498-1.x.x.x,592,498,1.x.x.x,192,192,111,192,1
c010018-l466-1.x.x.x,592,466,1.x.x.x,224,224,135,224,1
c002728-l320-2.x.x.x,592,320,2.x.x.x,464,464,298,464,1
c002272-l302-2.x.x.x,592,302,2.x.x.x,528,528,344,528,1
c011050-l476-3.x.x.x,592,476,3.x.x.x,224,224,92,224,1
c010629-l472-1.x.x.x,592,472,1.x.x.x,32,32,16,32,1
c001307-l251-1.x.x.x,592,251,1.x.x.x,720,720,554,720,1
c010637-l472-2.x.x.x,592,472,2.x.x.x,224,224,78,224,1
c009759-l463-2.x.x.x,592,463,2.x.x.x,224,224,77,224,1
c008785-l452-1.x.x.x,592,452,1.x.x.x,240,240,151,240,1
c001961-l288-3.x.x.x,592,288,3.x.x.x,576,576,341,576,1
c003541-l348-1.x.x.x,592,348,1.x.x.x,400,400,288,400,1
c003191-l337-unconditional,592,337,unconditional,432,432,292,432,1
c008156-l444-2.x.x.x,592,444,2.x.x.x,224,224,83,224,1
c007279-l432-1.x.x.x,592,432,1.x.x.x,256,256,159,256,1
c001655-l272-2.x.x.x,592,272,2.x.x.x,624,624,417,624,1
c006541-l420-2.x.x.x,593,420,2.x.x.x,272,272,98,272,1
c003192-l337-unconditional,593,337,unconditional,432,432,282,432,1
c002604-l316-unconditional,593,316,unconditional,480,480,330,480,1
c012412-l488-3.x.x.x,593,488,3.x.x.x,208,208,108,208,1
c002983-l329-3.x.x.x,593,329,3.x.x.x,336,336,181,336,1
c008744-l452-unconditional,593,452,unconditional,240,240,131,240,1
c002026-l291-3.x.x.x,593,291,3.x.x.x,560,560,336,560,1
c004084-l364-unconditional,593,364,unconditional,368,368,253,368,1
c002439-l309-2.x.x.x,593,309,2.x.x.x,512,512,330,512,1
c008576-l449-3.x.x.x,593,449,3.x.x.x,144,0,0,0,0
c007479-l435-1.x.x.x,594,435,1.x.x.x,256,256,166,256,1
c011746-l482-3.x.x.x,594,482,3.x.x.x,208,208,96,208,1
c003082-l333-1.x.x.x,594,333,1.x.x.x,432,432,318,432,1
c003393-l343-3.x.x.x,594,343,3.x.x.x,416,416,228,416,1
c008047-l443-unconditional,594,443,unconditional,256,256,139,256,1
c002632-l317-unconditional,594,317,unconditional,480,480,315,480,1
c000988-l226-2.x.x.x,594,226,2.x.x.x,768,768,258,768,1
c010067-l466-3.x.x.x,594,466,3.x.x.x,224,224,96,224,1
c002001-l290-3.x.x.x,594,290,3.x.x.x,576,576,332,576,1
c004874-l385-unconditional,594,385,unconditional,336,336,205,336,1
c002711-l320-unconditional,594,320,unconditional,464,464,300,464,1
c006773-l424-1.x.x.x,594,424,1.x.x.x,272,272,190,272,1
c008911-l454-unconditional,594,454,unconditional,240,240,132,240,1
c007274-l432-1.x.x.x,594,432,1.x.x.x,256,256,159,256,1
c006970-l427-2.x.x.x,594,427,2.x.x.x,272,272,116,272,1
c005790-l406-1.x.x.x,594,406,1.x.x.x,304,304,204,304,1
c013568-l498-1.x.x.x,594,498,1.x.x.x,192,192,112,192,1
c008956-l454-1.x.x.x,594,454,1.x.x.x,32,32,21,32,1
c001738-l277-unconditional,595,277,unconditional,528,528,367,528,1
c013641-l498-3.x.x.x,595,498,3.x.x.x,192,192,87,192,1
c010068-l466-3.x.x.x,595,466,3.x.x.x,224,224,114,224,1
c006774-l424-1.x.x.x,595,424,1.x.x.x,272,272,187,272,1
c008912-l454-unconditional,595,454,unconditional,240,240,135,240,1
c003394-l343-3.x.x.x,595,343,3.x.x.x,416,416,223,416,1
c008048-l443-unconditional,595,443,unconditional,256,256,150,256,1
c004875-l385-unconditional,595,385,unconditional,336,336,225,336,1
c000864-l215-unconditional,595,215,unconditional,160,160,115,160,1
c004508-l375-1.x.x.x,595,375,1.x.x.x,336,336,241,336,1
c006971-l427-2.x.x.x,595,427,2.x.x.x,272,272,117,272,1
c003083-l333-1.x.x.x,595,333,1.x.x.x,432,432,306,432,1
c011660-l482-1.x.x.x,595,482,1.x.x.x,208,208,123,208,1
c002002-l290-3.x.x.x,595,290,3.x.x.x,576,576,351,576,1
c002633-l317-unconditional,595,317,unconditional,480,480,340,480,1
c007480-l435-1.x.x.x,595,435,1.x.x.x,256,256,175,256,1
c002712-l320-unconditional,595,320,unconditional,464,464,320,464,1
c005791-l406-1.x.x.x,595,406,1.x.x.x,304,304,211,304,1
c012413-l488-3.x.x.x,596,488,3.x.x.x,208,208,102,208,1
c002027-l291-3.x.x.x,596,291,3.x.x.x,560,560,338,560,1
c013777-l499-3.x.x.x,596,499,3.x.x.x,192,192,86,192,1
c005810-l406-3.x.x.x,596,406,3.x.x.x,304,304,137,304,1
c008745-l452-unconditional,596,452,unconditional,240,240,139,240,1
c002605-l316-unconditional,596,316,unconditional,480,480,318,480,1
c001863-l283-3.x.x.x,596,283,3.x.x.x,592,592,365,592,1
c006542-l420-2.x.x.x,596,420,2.x.x.x,272,272,112,272,1
c011615-l481-3.x.x.x,596,481,3.x.x.x,208,208,95,208,1
c008577-l449-3.x.x.x,596,449,3.x.x.x,240,240,117,240,1
c004085-l364-unconditional,596,364,unconditional,368,368,246,368,1
c001981-l289-3.x.x.x,596,289,3.x.x.x,576,576,339,576,1
c003395-l343-3.x.x.x,596,343,3.x.x.x,416,416,203,416,1
c002003-l290-3.x.x.x,596,290,3.x.x.x,576,576,360,576,1
c000567-l178-3.x.x.x,596,178,3.x.x.x,352,352,247,352,1
c007514-l435-3.x.x.x,596,435,3.x.x.x,256,256,125,256,1
c012870-l492-2.x.x.x,596,492,2.x.x.x,208,208,48,208,1
c008010-l442-2.x.x.x,596,442,2.x.x.x,192,192,79,192,1
c003581-l349-1.x.x.x,597,349,1.x.x.x,64,64,46,64,1
c001982-l289-3.x.x.x,597,289,3.x.x.x,576,576,325,576,1
c002004-l290-3.x.x.x,597,290,3.x.x.x,576,576,352,576,1
c007253-l432-unconditional,597,432,unconditional,256,256,153,256,1
c001864-l283-3.x.x.x,597,283,3.x.x.x,592,592,354,592,1
c007528-l435-3.x.x.x,597,435,3.x.x.x,256,256,134,256,1
c013629-l498-3.x.x.x,597,498,3.x.x.x,192,192,82,192,1
c002179-l298-3.x.x.x,597,298,3.x.x.x,544,544,323,544,1
c003396-l343-3.x.x.x,597,343,3.x.x.x,416,416,219,416,1
c002907-l327-unconditional,597,327,unconditional,448,448,311,448,1
c006515-l420-unconditional,597,420,unconditional,272,272,164,272,1
c005811-l406-3.x.x.x,597,406,3.x.x.x,304,304,138,304,1
c004319-l370-1.x.x.x,597,370,1.x.x.x,352,352,254,352,1
c005528-l400-1.x.x.x,597,400,1.x.x.x,304,304,208,304,1
c004082-l364-unconditional,597,364,unconditional,368,368,241,368,1
c012425-l488-3.x.x.x,597,488,3.x.x.x,208,208,91,208,1
c002613-l316-1.x.x.x,597,316,1.x.x.x,480,480,346,480,1
c001156-l240-3.x.x.x,597,240,3.x.x.x,672,672,378,672,1
c012864-l492-2.x.x.x,598,492,2.x.x.x,208,208,71,208,1
c001983-l289-3.x.x.x,598,289,3.x.x.x,576,576,320,576,1
c011177-l477-3.x.x.x,598,477,3.x.x.x,208,208,97,208,1
c004320-l370-1.x.x.x,598,370,1.x.x.x,352,352,257,352,1
c003923-l359-3.x.x.x,598,359,3.x.x.x,368,368,173,368,1
c012428-l488-3.x.x.x,598,488,3.x.x.x,208,208,88,208,1
c008924-l454-unconditional,598,454,unconditional,240,240,128,240,1
c001685-l274-1.x.x.x,598,274,1.x.x.x,624,624,501,624,1
c005812-l406-3.x.x.x,598,406,3.x.x.x,304,304,168,304,1
c008382-l447-1.x.x.x,598,447,1.x.x.x,240,240,164,240,1
c005663-l403-1.x.x.x,598,403,1.x.x.x,240,240,155,240,1
c012085-l485-3.x.x.x,598,485,3.x.x.x,208,208,85,208,1
c003397-l343-3.x.x.x,598,343,3.x.x.x,416,416,224,416,1
c008661-l450-3.x.x.x,598,450,3.x.x.x,64,64,28,64,1
c004078-l364-unconditional,598,364,unconditional,368,368,253,368,1
c008284-l446-1.x.x.x,598,446,1.x.x.x,240,240,162,240,1
c006201-l414-1.x.x.x,598,414,1.x.x.x,288,288,200,288,1
c002005-l290-3.x.x.x,598,290,3.x.x.x,576,576,354,576,1
c004214-l367-2.x.x.x,599,367,2.x.x.x,368,368,203,368,1
c006972-l427-2.x.x.x,599,427,2.x.x.x,272,272,111,272,1
c010072-l466-3.x.x.x,599,466,3.x.x.x,224,224,95,224,1
c013555-l498-1.x.x.x,599,498,1.x.x.x,192,192,104,192,1
c003085-l333-1.x.x.x,599,333,1.x.x.x,432,432,299,432,1
c005357-l396-2.x.x.x,599,396,2.x.x.x,320,320,146,320,1
c010935-l475-2.x.x.x,599,475,2.x.x.x,224,224,73,224,1
c009744-l463-1.x.x.x,599,463,1.x.x.x,224,224,138,224,1
c001069-l234-unconditional,599,234,unconditional,816,816,606,816,1
c006776-l424-1.x.x.x,599,424,1.x.x.x,272,272,164,272,1
c007484-l435-1.x.x.x,599,435,1.x.x.x,256,256,170,256,1
c002714-l320-unconditional,599,320,unconditional,464,464,288,464,1
c005792-l406-1.x.x.x,599,406,1.x.x.x,304,304,208,304,1
c003819-l356-2.x.x.x,599,356,2.x.x.x,48,48,29,48,1
c000999-l227-2.x.x.x,599,227,2.x.x.x,768,768,248,768,1
c002634-l317-unconditional,599,317,unconditional,480,480,324,480,1
c009725-l463-1.x.x.x,599,463,1.x.x.x,224,224,136,224,1
c008914-l454-unconditional,599,454,unconditional,240,240,152,240,1
c008591-l450-unconditional,600,450,unconditional,240,240,128,240,1
c009681-l462-3.x.x.x,600,462,3.x.x.x,224,224,107,224,1
c002635-l317-unconditional,600,317,unconditional,480,480,315,480,1
c013783-l499-3.x.x.x,600,499,3.x.x.x,192,192,82,192,1
c002955-l328-3.x.x.x,600,328,3.x.x.x,336,336,186,336,1
c005208-l393-unconditional,600,393,unconditional,320,320,191,320,1
c001070-l234-unconditional,600,234,unconditional,816,816,593,816,1
c005793-l406-1.x.x.x,600,406,1.x.x.x,304,304,196,304,1
c005358-l396-2.x.x.x,600,396,2.x.x.x,320,320,158,320,1
c010936-l475-2.x.x.x,600,475,2.x.x.x,224,224,78,224,1
c003070-l333-unconditional,600,333,unconditional,432,432,288,432,1
c004215-l367-2.x.x.x,600,367,2.x.x.x,368,368,199,368,1
c008396-l447-3.x.x.x,600,447,3.x.x.x,240,240,111,240,1
c000610-l184-1.x.x.x,600,184,1.x.x.x,1184,1184,947,1184,1
c012063-l485-3.x.x.x,600,485,3.x.x.x,208,208,91,208,1
c012360-l488-1.x.x.x,600,488,1.x.x.x,208,208,111,208,1
c003701-l353-unconditional,600,353,unconditional,384,384,245,384,1
c001332-l252-3.x.x.x,600,252,3.x.x.x,208,208,129,208,1
c004761-l382-unconditional,601,382,unconditional,336,336,219,336,1
c000805-l208-2.x.x.x,601,208,2.x.x.x,592,592,195,592,1
c012055-l485-3.x.x.x,601,485,3.x.x.x,208,208,89,208,1
c010294-l469-unconditional,601,469,unconditional,224,224,144,224,1
c007329-l433-unconditional,601,433,unconditional,256,256,162,256,1
c007750-l439-unconditional,601,439,unconditional,256,256,150,256,1
c012833-l492-1.x.x.x,601,492,1.x.x.x,208,208,121,208,1
c012352-l488-1.x.x.x,601,488,1.x.x.x,208,208,117,208,1
c013798-l500-unconditional,601,500,unconditional,192,192,96,192,1
c001899-l285-2.x.x.x,601,285,2.x.x.x,592,592,412,592,1
c003550-l348-2.x.x.x,601,348,2.x.x.x,400,400,253,400,1
c000717-l197-2.x.x.x,601,197,2.x.x.x,480,480,197,480,1
c005359-l396-2.x.x.x,601,396,2.x.x.x,320,320,150,320,1
c002861-l325-2.x.x.x,601,325,2.x.x.x,464,464,295,464,1
c004885-l385-unconditional,601,385,unconditional,320,320,197,320,1
c004478-l374-3.x.x.x,601,374,3.x.x.x,352,352,187,352,1
c008583-l450-unconditional,601,450,unconditional,240,240,149,240,1
c010937-l475-2.x.x.x,601,475,2.x.x.x,224,224,68,224,1
c004246-l368-1.x.x.x,602,368,1.x.x.x,352,352,248,352,1
c004212-l367-2.x.x.x,602,367,2.x.x.x,368,368,188,368,1
c011168-l477-3.x.x.x,602,477,3.x.x.x,208,208,97,208,1
c008324-l446-3.x.x.x,602,446,3.x.x.x,240,240,110,240,1
c002931-l328-unconditional,602,328,unconditional,448,448,312,448,1
c002862-l325-2.x.x.x,602,325,2.x.x.x,464,464,288,464,1
c001806-l281-unconditional,602,281,unconditional,592,592,417,592,1
c002670-l318-1.x.x.x,602,318,1.x.x.x,480,480,367,480,1
c006957-l427-1.x.x.x,602,427,1.x.x.x,272,272,183,272,1
c000256-l124-unconditional,602,124,unconditional,1312,0,0,0,0
c011703-l482-2.x.x.x,603,482,2.x.x.x,208,208,57,208,1
c000890-l217-3.x.x.x,603,217,3.x.x.x,928,928,597,928,1
c006224-l414-3.x.x.x,603,414,3.x.x.x,288,288,144,288,1
c004698-l380-1.x.x.x,603,380,1.x.x.x,336,336,221,336,1
c000889-l217-2.x.x.x,603,217,2.x.x.x,688,688,230,688,1
c004213-l367-2.x.x.x,603,367,2.x.x.x,368,368,202,368,1
c002863-l325-2.x.x.x,603,325,2.x.x.x,464,464,299,464,1
c003578-l349-1.x.x.x,603,349,1.x.x.x,400,400,298,400,1
c006953-l427-1.x.x.x,603,427,1.x.x.x,272,272,179,272,1
c001913-l286-1.x.x.x,603,286,1.x.x.x,576,576,428,576,1
c013673-l499-unconditional,603,499,unconditional,192,192,117,192,1
c003599-l350-unconditional,603,350,unconditional,400,400,271,400,1
c006641-l422-1.x.x.x,603,422,1.x.x.x,272,272,185,272,1
c004610-l378-unconditional,603,378,unconditional,336,336,210,336,1
c002609-l316-unconditional,603,316,unconditional,144,144,99,144,1
c009707-l463-unconditional,603,463,unconditional,224,224,137,224,1
c002928-l328-unconditional,603,328,unconditional,448,448,293,448,1
c005123-l391-unconditional,603,391,unconditional,320,320,196,320,1
c000671-l191-3.x.x.x,604,191,3.x.x.x,480,480,318,480,1
c003535-l348-unconditional,604,348,unconditional,400,400,263,400,1
c011211-l478-1.x.x.x,604,478,1.x.x.x,208,208,110,208,1
c012053-l485-3.x.x.x,604,485,3.x.x.x,208,208,85,208,1
c003166-l336-1.x.x.x,604,336,1.x.x.x,432,432,328,432,1
c007994-l442-1.x.x.x,604,442,1.x.x.x,256,256,152,256,1
c001898-l285-2.x.x.x,604,285,2.x.x.x,592,592,383,592,1
c010293-l469-unconditional,604,469,unconditional,224,224,138,224,1
c012841-l492-1.x.x.x,604,492,1.x.x.x,208,208,123,208,1
c008581-l450-unconditional,604,450,unconditional,240,240,132,240,1
c004377-l372-unconditional,604,372,unconditional,352,352,245,352,1
c007749-l439-unconditional,604,439,unconditional,256,256,148,256,1
c007244-l431-3.x.x.x,604,431,3.x.x.x,256,256,121,256,1
c001321-l252-unconditional,604,252,unconditional,432,432,325,432,1
c007326-l433-unconditional,604,433,unconditional,256,256,161,256,1
c001201-l244-unconditional,604,244,unconditional,752,752,524,752,1
c012350-l488-1.x.x.x,604,488,1.x.x.x,208,208,126,208,1
c000798-l207-3.x.x.x,604,207,3.x.x.x,1024,1024,626,1024,1
c004269-l369-unconditional,605,369,unconditional,352,352,223,352,1
c000525-l173-2.x.x.x,605,173,2.x.x.x,96,96,40,96,1
c008986-l454-3.x.x.x,605,454,3.x.x.x,240,240,107,240,1
c013234-l495-3.x.x.x,605,495,3.x.x.x,208,208,93,208,1
c006932-l427-unconditional,605,427,unconditional,272,272,154,272,1
c009958-l465-3.x.x.x,605,465,3.x.x.x,224,224,103,224,1
c001281-l249-2.x.x.x,605,249,2.x.x.x,736,736,201,736,1
c009529-l461-unconditional,605,461,unconditional,224,224,140,224,1
c001605-l269-3.x.x.x,605,269,3.x.x.x,640,640,388,640,1
c008487-l448-3.x.x.x,605,448,3.x.x.x,240,240,120,240,1
c011340-l479-1.x.x.x,605,479,1.x.x.x,208,208,120,208,1
c000641-l188-unconditional,605,188,unconditional,608,608,462,608,1
c009351-l459-unconditional,605,459,unconditional,240,240,143,240,1
c006856-l425-3.x.x.x,605,425,3.x.x.x,272,272,141,272,1
c006142-l413-1.x.x.x,605,413,1.x.x.x,288,288,193,288,1
c010186-l468-unconditional,605,468,unconditional,224,224,117,224,1
c010713-l473-1.x.x.x,605,473,1.x.x.x,224,224,128,224,1
c006374-l417-2.x.x.x,605,417,2.x.x.x,288,288,119,288,1
c001997-l290-1.x.x.x,605,290,1.x.x.x,272,272,198,272,1
c009530-l461-unconditional,606,461,unconditional,224,224,118,224,1
c008987-l454-3.x.x.x,606,454,3.x.x.x,240,240,115,240,1
c009959-l465-3.x.x.x,606,465,3.x.x.x,224,224,98,224,1
c000727-l198-3.x.x.x,606,198,3.x.x.x,576,576,377,576,1
c006857-l425-3.x.x.x,606,425,3.x.x.x,272,272,130,272,1
c006375-l417-2.x.x.x,606,417,2.x.x.x,288,288,111,288,1
c005850-l407-1.x.x.x,606,407,1.x.x.x,144,144,101,144,1
c003224-l338-unconditional,606,338,unconditional,32,32,20,32,1
c009352-l459-unconditional,606,459,unconditional,240,240,136,240,1
c010187-l468-unconditional,606,468,unconditional,224,224,121,224,1
c008488-l448-3.x.x.x,606,448,3.x.x.x,240,240,112,240,1
c001606-l269-3.x.x.x,606,269,3.x.x.x,640,640,382,640,1
c006933-l427-unconditional,606,427,unconditional,272,272,163,272,1
c001282-l249-2.x.x.x,606,249,2.x.x.x,736,736,207,736,1
c004270-l369-unconditional,606,369,unconditional,352,352,233,352,1
c006143-l413-1.x.x.x,606,413,1.x.x.x,288,288,192,288,1
c010714-l473-1.x.x.x,606,473,1.x.x.x,224,224,135,224,1
c011341-l479-1.x.x.x,606,479,1.x.x.x,208,208,126,208,1
c013235-l495-3.x.x.x,606,495,3.x.x.x,208,208,87,208,1
c006790-l424-3.x.x.x,607,424,3.x.x.x,272,272,136,272,1
c007979-l442-1.x.x.x,607,442,1.x.x.x,256,256,177,256,1
c012657-l490-3.x.x.x,607,490,3.x.x.x,208,208,99,208,1
c003993-l361-2.x.x.x,607,361,2.x.x.x,368,368,199,368,1
c009682-l462-3.x.x.x,607,462,3.x.x.x,224,224,99,224,1
c007790-l439-2.x.x.x,607,439,2.x.x.x,256,256,105,256,1
c001886-l285-unconditional,607,285,unconditional,592,592,413,592,1
c000259-l124-3.x.x.x,607,124,3.x.x.x,1408,1408,1016,1408,1
c001470-l262-unconditional,607,262,unconditional,672,672,460,672,1
c007037-l428-2.x.x.x,607,428,2.x.x.x,80,80,32,80,1
c001826-l282-unconditional,607,282,unconditional,592,592,407,592,1
c013784-l499-3.x.x.x,607,499,3.x.x.x,192,192,87,192,1
c006962-l427-1.x.x.x,607,427,1.x.x.x,272,272,178,272,1
c010825-l474-1.x.x.x,607,474,1.x.x.x,224,224,135,224,1
c008569-l449-3.x.x.x,607,449,3.x.x.x,240,240,115,240,1
c009346-l459-unconditional,607,459,unconditional,240,240,133,240,1
c008397-l447-3.x.x.x,607,447,3.x.x.x,240,240,116,240,1
c007512-l435-3.x.x.x,607,435,3.x.x.x,256,256,96,256,1
c012097-l486-unconditional,608,486,unconditional,208,208,123,208,1
c006791-l424-3.x.x.x,608,424,3.x.x.x,272,272,129,272,1
c013852-l500-1.x.x.x,608,500,1.x.x.x,192,192,100,192,1
c001827-l282-unconditional,608,282,unconditional,592,592,414,592,1
c008561-l449-3.x.x.x,608,449,3.x.x.x,240,240,101,240,1
c000089-l82-1.x.x.x,608,82,1.x.x.x,1216,1216,1025,1216,1
c001887-l285-unconditional,608,285,unconditional,592,592,432,592,1
c012658-l490-3.x.x.x,608,490,3.x.x.x,208,208,83,208,1
c011528-l481-unconditional,608,481,unconditional,208,208,129,208,1
c007791-l439-2.x.x.x,608,439,2.x.x.x,256,256,94,256,1
c001471-l262-unconditional,608,262,unconditional,672,672,480,672,1
c004678-l380-unconditional,608,380,unconditional,336,336,207,336,1
c010826-l474-1.x.x.x,608,474,1.x.x.x,224,224,140,224,1
c007980-l442-1.x.x.x,608,442,1.x.x.x,256,256,166,256,1
c009347-l459-unconditional,608,459,unconditional,240,240,138,240,1
c011761-l483-unconditional,608,483,unconditional,208,208,125,208,1
c004373-l371-3.x.x.x,608,371,3.x.x.x,208,208,106,208,1
c006963-l427-1.x.x.x,608,427,1.x.x.x,272,272,175,272,1
c001888-l285-unconditional,609,285,unconditional,592,592,407,592,1
c004679-l380-unconditional,609,380,unconditional,336,336,224,336,1
c006964-l427-1.x.x.x,609,427,1.x.x.x,272,272,174,272,1
c000274-l128-2.x.x.x,609,128,2.x.x.x,1056,1056,642,1056,1
c001472-l262-unconditional,609,262,unconditional,672,672,480,672,1
c010827-l474-1.x.x.x,609,474,1.x.x.x,224,224,137,224,1
c012098-l486-unconditional,609,486,unconditional,208,208,116,208,1
c007792-l439-2.x.x.x,609,439,2.x.x.x,256,256,105,256,1
c009348-l459-unconditional,609,459,unconditional,240,240,141,240,1
c012659-l490-3.x.x.x,609,490,3.x.x.x,208,208,84,208,1
c006792-l424-3.x.x.x,609,424,3.x.x.x,272,272,132,272,1
c001828-l282-unconditional,609,282,unconditional,592,592,420,592,1
c011529-l481-unconditional,609,481,unconditional,208,208,114,208,1
c007981-l442-1.x.x.x,609,442,1.x.x.x,256,256,145,256,1
c011762-l483-unconditional,609,483,unconditional,208,208,113,208,1
c002752-l321-1.x.x.x,609,321,1.x.x.x,208,208,152,208,1
c008562-l449-3.x.x.x,609,449,3.x.x.x,240,240,113,240,1
c013853-l500-1.x.x.x,609,500,1.x.x.x,192,192,117,192,1
c001889-l285-unconditional,610,285,unconditional,592,592,392,592,1
