case,worker,length,condition,generated,refolded,quality_pass,sequences_saved,complete
c012373-l488-1.x.x.x,530,488,1.x.x.x,208,208,109,208,1
c001318-l252-unconditional,530,252,unconditional,720,720,510,720,1
c006442-l418-3.x.x.x,530,418,3.x.x.x,288,288,149,288,1
c001245-l247-unconditional,530,247,unconditional,128,0,0,0,0
c004755-l381-3.x.x.x,531,381,3.x.x.x,336,336,174,336,1
c010669-l472-3.x.x.x,531,472,3.x.x.x,224,224,93,224,1
c001499-l263-2.x.x.x,531,263,2.x.x.x,336,336,226,336,1
c005548-l401-unconditional,531,401,unconditional,304,304,192,304,1
c001442-l260-unconditional,531,260,unconditional,32,32,20,32,1
c011403-l479-3.x.x.x,531,479,3.x.x.x,208,208,84,208,1
c009592-l461-3.x.x.x,531,461,3.x.x.x,224,32,13,48,0
c001320-l252-unconditional,532,252,unconditional,96,0,0,0,0
c007248-l431-3.x.x.x,534,431,3.x.x.x,256,256,109,256,1
c004784-l382-2.x.x.x,534,382,2.x.x.x,336,336,175,336,1
c007510-l435-3.x.x.x,534,435,3.x.x.x,256,256,128,256,1
c005836-l407-1.x.x.x,534,407,1.x.x.x,304,304,198,304,1
c002273-l302-2.x.x.x,534,302,2.x.x.x,528,528,349,528,1
c002348-l305-3.x.x.x,534,305,3.x.x.x,80,0,0,0,0
c013151-l494-3.x.x.x,535,494,3.x.x.x,208,208,91,208,1
c005919-l409-unconditional,535,409,unconditional,288,288,184,288,1
c007808-l439-3.x.x.x,535,439,3.x.x.x,256,256,125,256,1
c005593-l402-unconditional,535,402,unconditional,304,304,183,304,1
c011287-l478-3.x.x.x,535,478,3.x.x.x,208,208,99,208,1
c004714-l380-3.x.x.x,535,380,3.x.x.x,336,336,153,336,1
c006439-l418-3.x.x.x,535,418,3.x.x.x,288,288,141,288,1
c008254-l445-3.x.x.x,535,445,3.x.x.x,240,240,131,240,1
c008637-l450-3.x.x.x,535,450,3.x.x.x,240,160,74,160,0
c004591-l377-3.x.x.x,537,377,3.x.x.x,336,336,163,336,1
c011793-l483-1.x.x.x,537,483,1.x.x.x,208,208,132,208,1
c000595-l182-1.x.x.x,537,182,1.x.x.x,384,384,293,384,1
c009026-l455-1.x.x.x,537,455,1.x.x.x,240,240,157,240,1
c008639-l450-3.x.x.x,537,450,3.x.x.x,240,240,112,240,1
c005839-l407-1.x.x.x,537,407,1.x.x.x,304,304,219,304,1
c008218-l445-1.x.x.x,537,445,1.x.x.x,240,240,146,240,1
c013153-l494-3.x.x.x,537,494,3.x.x.x,208,208,94,208,1
c005595-l402-unconditional,537,402,unconditional,304,304,179,304,1
c008905-l453-3.x.x.x,537,453,3.x.x.x,192,0,0,0,0
c008126-l444-1.x.x.x,541,444,1.x.x.x,256,256,174,256,1
c002076-l294-unconditional,541,294,unconditional,560,560,384,560,1
c002159-l297-3.x.x.x,541,297,3.x.x.x,544,544,328,544,1
c004805-l383-unconditional,541,383,unconditional,336,336,205,336,1
c011079-l476-3.x.x.x,541,476,3.x.x.x,224,224,104,224,1
c002353-l306-unconditional,541,306,unconditional,512,512,350,512,1
c004236-l368-unconditional,541,368,unconditional,352,352,233,352,1
c009775-l463-3.x.x.x,541,463,3.x.x.x,224,224,120,224,1
c010222-l468-1.x.x.x,541,468,1.x.x.x,224,80,41,80,0
c002449-l310-unconditional,544,310,unconditional,496,496,327,496,1
c000257-l124-1.x.x.x,544,124,1.x.x.x,1184,1184,1012,1184,1
c002743-l321-unconditional,544,321,unconditional,464,464,309,464,1
c009619-l462-unconditional,544,462,unconditional,224,224,118,224,1
c008129-l444-1.x.x.x,544,444,1.x.x.x,256,256,160,256,1
c000650-l189-1.x.x.x,544,189,1.x.x.x,832,0,0,0,0
c012838-l492-1.x.x.x,546,492,1.x.x.x,32,0,0,0,0
c013231-l495-2.x.x.x,549,495,2.x.x.x,208,208,70,208,1
c012906-l492-3.x.x.x,549,492,3.x.x.x,208,208,92,208,1
c009586-l461-3.x.x.x,549,461,3.x.x.x,224,224,104,224,1
c008519-l449-1.x.x.x,549,449,1.x.x.x,240,240,152,240,1
c000870-l215-3.x.x.x,549,215,3.x.x.x,944,944,555,944,1
c008134-l444-1.x.x.x,549,444,1.x.x.x,64,0,0,0,0
c010055-l466-3.x.x.x,550,466,3.x.x.x,224,224,106,224,1
c008341-l447-unconditional,550,447,unconditional,240,240,140,240,1
c005883-l408-unconditional,550,408,unconditional,240,240,145,240,1
c008135-l444-1.x.x.x,550,444,1.x.x.x,256,256,152,256,1
c006226-l414-3.x.x.x,550,414,3.x.x.x,288,288,146,288,1
c003889-l358-3.x.x.x,550,358,3.x.x.x,384,384,188,384,1
c008314-l446-3.x.x.x,550,446,3.x.x.x,240,240,96,240,1
c007509-l435-2.x.x.x,550,435,2.x.x.x,64,64,33,64,1
c007637-l437-1.x.x.x,550,437,1.x.x.x,256,256,162,256,1
c001915-l286-1.x.x.x,550,286,1.x.x.x,288,0,0,0,0
c003987-l361-1.x.x.x,553,361,1.x.x.x,48,0,0,0,0
c000807-l208-3.x.x.x,554,208,3.x.x.x,752,752,469,752,1
c008139-l444-1.x.x.x,554,444,1.x.x.x,256,256,162,256,1
c003069-l333-unconditional,554,333,unconditional,432,432,286,432,1
c008394-l447-3.x.x.x,554,447,3.x.x.x,240,240,113,240,1
c009203-l457-1.x.x.x,554,457,1.x.x.x,240,240,141,240,1
c009180-l457-unconditional,554,457,unconditional,144,0,0,0,0
c008507-l449-unconditional,556,449,unconditional,32,0,0,0,0
c012424-l488-3.x.x.x,559,488,3.x.x.x,208,208,99,208,1
c013628-l498-3.x.x.x,559,498,3.x.x.x,192,192,71,192,1
c003793-l355-3.x.x.x,559,355,3.x.x.x,336,336,175,336,1
c008144-l444-1.x.x.x,559,444,1.x.x.x,256,256,163,256,1
c004811-l383-1.x.x.x,559,383,1.x.x.x,336,336,251,336,1
c007527-l435-3.x.x.x,559,435,3.x.x.x,256,256,118,256,1
c002906-l327-unconditional,559,327,unconditional,448,448,293,448,1
c002292-l303-1.x.x.x,559,303,1.x.x.x,528,528,398,528,1
c000912-l219-3.x.x.x,559,219,3.x.x.x,912,560,340,512,0
c000004-l61-unconditional,560,61,unconditional,1056,1056,850,1056,1
c005990-l410-1.x.x.x,560,410,1.x.x.x,288,288,198,288,1
c012900-l492-3.x.x.x,560,492,3.x.x.x,208,208,92,208,1
c008145-l444-1.x.x.x,560,444,1.x.x.x,256,256,161,256,1
c008228-l445-2.x.x.x,560,445,2.x.x.x,240,240,82,240,1
c000447-l163-1.x.x.x,560,163,1.x.x.x,1376,928,757,960,0
c000818-l210-1.x.x.x,561,210,1.x.x.x,992,992,767,992,1
c006436-l418-3.x.x.x,561,418,3.x.x.x,288,288,152,288,1
c005035-l389-unconditional,561,389,unconditional,320,320,209,320,1
c006986-l427-3.x.x.x,561,427,3.x.x.x,272,272,118,272,1
c002888-l326-1.x.x.x,561,326,1.x.x.x,368,368,255,368,1
c009791-l463-3.x.x.x,561,463,3.x.x.x,96,0,0,0,0
c012325-l488-unconditional,562,488,unconditional,208,208,102,208,1
c012126-l486-1.x.x.x,562,486,1.x.x.x,208,208,115,208,1
c011217-l478-1.x.x.x,562,478,1.x.x.x,208,208,135,208,1
c007018-l428-1.x.x.x,562,428,1.x.x.x,272,272,179,272,1
c004951-l387-unconditional,562,387,unconditional,336,336,209,336,1
c013256-l495-3.x.x.x,562,495,3.x.x.x,208,208,98,208,1
c010340-l469-2.x.x.x,562,469,2.x.x.x,224,224,83,224,1
c000091-l82-3.x.x.x,562,82,3.x.x.x,1152,1152,924,1152,1
c011063-l476-3.x.x.x,562,476,3.x.x.x,224,224,100,224,1
c009243-l457-3.x.x.x,562,457,3.x.x.x,128,0,0,0,0
c009244-l457-3.x.x.x,563,457,3.x.x.x,240,240,103,240,1
c011064-l476-3.x.x.x,563,476,3.x.x.x,224,224,88,224,1
c013257-l495-3.x.x.x,563,495,3.x.x.x,208,208,103,208,1
c004952-l387-unconditional,563,387,unconditional,336,336,210,336,1
c007019-l428-1.x.x.x,563,428,1.x.x.x,272,272,191,272,1
c012443-l489-unconditional,563,489,unconditional,208,208,102,208,1
c008293-l446-1.x.x.x,563,446,1.x.x.x,240,240,140,240,1
c001598-l269-1.x.x.x,563,269,1.x.x.x,640,640,473,640,1
c008392-l447-2.x.x.x,563,447,2.x.x.x,96,0,0,0,0
c008969-l454-3.x.x.x,564,454,3.x.x.x,240,240,94,240,1
c009245-l457-3.x.x.x,564,457,3.x.x.x,240,240,99,240,1
c002491-l311-2.x.x.x,564,311,2.x.x.x,224,224,148,224,1
c007020-l428-1.x.x.x,564,428,1.x.x.x,272,272,181,272,1
c009955-l465-2.x.x.x,564,465,2.x.x.x,224,224,75,224,1
c004953-l387-unconditional,564,387,unconditional,336,336,226,336,1
c005174-l392-1.x.x.x,564,392,1.x.x.x,320,320,211,320,1
c007540-l436-unconditional,564,436,unconditional,256,256,157,256,1
c010603-l472-1.x.x.x,564,472,1.x.x.x,224,160,100,176,0
c011066-l476-3.x.x.x,565,476,3.x.x.x,32,0,0,0,0
c011067-l476-3.x.x.x,566,476,3.x.x.x,32,0,0,0,0
c000314-l138-2.x.x.x,568,138,2.x.x.x,1120,1120,607,1120,1
c003724-l353-3.x.x.x,568,353,3.x.x.x,384,384,199,384,1
c007562-l436-1.x.x.x,568,436,1.x.x.x,256,256,165,256,1
c002014-l291-1.x.x.x,568,291,1.x.x.x,560,560,430,560,1
c011069-l476-3.x.x.x,568,476,3.x.x.x,224,224,88,224,1
c004957-l387-unconditional,568,387,unconditional,336,336,209,336,1
c010726-l473-1.x.x.x,568,473,1.x.x.x,224,224,128,224,1
c012675-l491-unconditional,568,491,unconditional,208,208,121,208,1
c001832-l282-1.x.x.x,568,282,1.x.x.x,544,0,0,0,0
c005589-l401-3.x.x.x,574,401,3.x.x.x,48,48,25,48,1
c010220-l468-1.x.x.x,574,468,1.x.x.x,224,224,133,224,1
c005185-l392-1.x.x.x,574,392,1.x.x.x,320,320,209,320,1
c013268-l495-3.x.x.x,574,495,3.x.x.x,208,208,98,208,1
c005604-l402-unconditional,574,402,unconditional,272,80,52,96,0
c003171-l336-1.x.x.x,577,336,1.x.x.x,432,432,321,432,1
c003627-l351-unconditional,577,351,unconditional,400,400,248,400,1
c008753-l452-unconditional,577,452,unconditional,240,240,140,240,1
c009212-l457-2.x.x.x,577,457,2.x.x.x,240,144,66,160,0
c006541-l420-2.x.x.x,593,420,2.x.x.x,272,272,98,272,1
c003192-l337-unconditional,593,337,unconditional,432,432,282,432,1
c002604-l316-unconditional,593,316,unconditional,480,480,330,480,1
c012412-l488-3.x.x.x,593,488,3.x.x.x,208,160,82,176,0
c004246-l368-1.x.x.x,602,368,1.x.x.x,352,352,248,352,1
c004212-l367-2.x.x.x,602,367,2.x.x.x,368,368,188,368,1
c011168-l477-3.x.x.x,602,477,3.x.x.x,208,208,97,208,1
c008324-l446-3.x.x.x,602,446,3.x.x.x,240,192,91,208,0
c003759-l354-3.x.x.x,613,354,3.x.x.x,336,336,185,336,1
c007493-l435-1.x.x.x,613,435,1.x.x.x,256,256,159,256,1
c007650-l437-2.x.x.x,613,437,2.x.x.x,256,256,98,256,1
c010932-l475-2.x.x.x,613,475,2.x.x.x,224,208,67,224,0
c006746-l424-unconditional,620,424,unconditional,272,272,174,272,1
c009336-l459-unconditional,620,459,unconditional,240,240,137,240,1
c011546-l481-1.x.x.x,620,481,1.x.x.x,208,208,126,208,1
c002398-l307-3.x.x.x,620,307,3.x.x.x,512,304,173,320,0
c009190-l457-1.x.x.x,621,457,1.x.x.x,240,240,141,240,1
c003226-l338-1.x.x.x,621,338,1.x.x.x,416,416,301,416,1
c001620-l270-2.x.x.x,621,270,2.x.x.x,416,416,279,416,1
c006012-l410-3.x.x.x,621,410,3.x.x.x,288,288,138,288,1
c005630-l402-3.x.x.x,621,402,3.x.x.x,64,0,0,0,0
c009067-l455-3.x.x.x,624,455,3.x.x.x,240,240,116,240,1
c009396-l459-3.x.x.x,624,459,3.x.x.x,240,240,123,240,1
c009677-l462-3.x.x.x,624,462,3.x.x.x,224,224,89,224,1
c011831-l483-3.x.x.x,624,483,3.x.x.x,208,144,63,160,0
c009291-l458-1.x.x.x,626,458,1.x.x.x,240,240,158,240,1
c010811-l474-1.x.x.x,626,474,1.x.x.x,224,224,144,224,1
c011038-l476-2.x.x.x,626,476,2.x.x.x,224,224,77,224,1
c012892-l492-3.x.x.x,626,492,3.x.x.x,208,208,79,208,1
c003219-l338-unconditional,626,338,unconditional,416,416,286,416,1
c008198-l445-1.x.x.x,626,445,1.x.x.x,240,240,154,240,1
c013138-l494-3.x.x.x,626,494,3.x.x.x,208,208,95,208,1
c009454-l460-1.x.x.x,626,460,1.x.x.x,224,224,149,224,1
c012598-l490-1.x.x.x,626,490,1.x.x.x,208,208,127,208,1
c010520-l471-1.x.x.x,626,471,1.x.x.x,224,224,131,224,1
c009069-l455-3.x.x.x,626,455,3.x.x.x,240,224,102,240,0
c012893-l492-3.x.x.x,627,492,3.x.x.x,208,208,79,208,1
c011039-l476-2.x.x.x,627,476,2.x.x.x,224,224,70,224,1
c010521-l471-1.x.x.x,627,471,1.x.x.x,224,224,145,224,1
c010812-l474-1.x.x.x,627,474,1.x.x.x,224,224,152,224,1
c012599-l490-1.x.x.x,627,490,1.x.x.x,208,208,111,208,1
c013139-l494-3.x.x.x,627,494,3.x.x.x,208,208,89,208,1
c003220-l338-unconditional,627,338,unconditional,416,416,280,416,1
c005679-l403-3.x.x.x,627,403,3.x.x.x,176,176,82,176,1
c011853-l483-3.x.x.x,627,483,3.x.x.x,208,208,101,208,1
c008199-l445-1.x.x.x,627,445,1.x.x.x,240,240,160,240,1
c005997-l410-1.x.x.x,627,410,1.x.x.x,288,288,179,288,1
c009070-l455-3.x.x.x,627,455,3.x.x.x,240,240,96,240,1
c009292-l458-1.x.x.x,627,458,1.x.x.x,240,240,157,240,1
c009399-l459-3.x.x.x,627,459,3.x.x.x,240,48,20,64,0
c010300-l469-1.x.x.x,628,469,1.x.x.x,224,224,139,224,1
c005228-l393-1.x.x.x,628,393,1.x.x.x,144,144,96,144,1
c000797-l207-2.x.x.x,628,207,2.x.x.x,576,576,185,576,1
c008200-l445-1.x.x.x,628,445,1.x.x.x,240,240,156,240,1
c013140-l494-3.x.x.x,628,494,3.x.x.x,208,208,100,208,1
c003221-l338-unconditional,628,338,unconditional,416,416,271,416,1
c009293-l458-1.x.x.x,628,458,1.x.x.x,240,240,156,240,1
c010522-l471-1.x.x.x,628,471,1.x.x.x,224,224,139,224,1
c012894-l492-3.x.x.x,628,492,3.x.x.x,208,208,97,208,1
c009071-l455-3.x.x.x,628,455,3.x.x.x,240,240,107,240,1
c011854-l483-3.x.x.x,628,483,3.x.x.x,208,208,91,208,1
c010813-l474-1.x.x.x,628,474,1.x.x.x,224,112,61,128,0
c003222-l338-unconditional,629,338,unconditional,416,416,284,416,1
c010301-l469-1.x.x.x,629,469,1.x.x.x,224,224,147,224,1
c009401-l459-3.x.x.x,629,459,3.x.x.x,240,240,112,240,1
c011836-l483-3.x.x.x,629,483,3.x.x.x,192,0,0,0,0
c008622-l450-1.x.x.x,630,450,1.x.x.x,240,240,153,240,1
c013142-l494-3.x.x.x,630,494,3.x.x.x,208,208,92,208,1
c011837-l483-3.x.x.x,630,483,3.x.x.x,208,208,89,208,1
c009073-l455-3.x.x.x,630,455,3.x.x.x,240,240,108,240,1
c001250-l247-1.x.x.x,630,247,1.x.x.x,272,272,196,272,1
c010302-l469-1.x.x.x,630,469,1.x.x.x,224,224,145,224,1
c012602-l490-1.x.x.x,630,490,1.x.x.x,208,208,129,208,1
c009295-l458-1.x.x.x,630,458,1.x.x.x,240,240,155,240,1
c011558-l481-1.x.x.x,630,481,1.x.x.x,208,208,136,208,1
c010524-l471-1.x.x.x,630,471,1.x.x.x,224,224,133,224,1
c011204-l478-unconditional,630,478,unconditional,208,208,104,208,1
c003223-l338-unconditional,630,338,unconditional,416,416,277,416,1
c010815-l474-1.x.x.x,630,474,1.x.x.x,224,224,135,224,1
c009402-l459-3.x.x.x,630,459,3.x.x.x,240,240,100,240,1
c006282-l415-3.x.x.x,630,415,3.x.x.x,192,0,0,16,0
c012588-l490-1.x.x.x,631,490,1.x.x.x,208,208,136,208,1
c006545-l420-2.x.x.x,631,420,2.x.x.x,272,272,114,272,1
c000488-l169-unconditional,631,169,unconditional,1312,1312,1007,1312,1
c012884-l492-3.x.x.x,631,492,3.x.x.x,208,208,95,208,1
c002865-l325-3.x.x.x,631,325,3.x.x.x,448,448,228,448,1
c011627-l481-3.x.x.x,631,481,3.x.x.x,208,208,98,208,1
c011043-l476-2.x.x.x,631,476,2.x.x.x,224,224,65,224,1
c010510-l471-1.x.x.x,631,471,1.x.x.x,224,224,140,224,1
c012177-l486-3.x.x.x,631,486,3.x.x.x,208,208,89,208,1
c013704-l499-1.x.x.x,631,499,1.x.x.x,192,192,114,192,1
c010806-l474-1.x.x.x,631,474,1.x.x.x,224,224,141,224,1
c003709-l353-1.x.x.x,631,353,1.x.x.x,384,384,288,384,1
c001782-l279-2.x.x.x,631,279,2.x.x.x,496,496,332,496,1
c009403-l459-3.x.x.x,631,459,3.x.x.x,240,240,112,240,1
c013134-l494-3.x.x.x,631,494,3.x.x.x,208,208,89,208,1
c001891-l285-unconditional,631,285,unconditional,128,128,98,128,1
c012078-l485-3.x.x.x,631,485,3.x.x.x,208,208,90,208,1
c009061-l455-3.x.x.x,631,455,3.x.x.x,240,240,109,240,1
c005552-l401-unconditional,632,401,unconditional,304,304,188,304,1
c009075-l455-3.x.x.x,632,455,3.x.x.x,240,240,108,240,1
c012898-l492-3.x.x.x,632,492,3.x.x.x,208,208,89,208,1
c010305-l469-1.x.x.x,632,469,1.x.x.x,224,224,143,224,1
c009404-l459-3.x.x.x,632,459,3.x.x.x,240,240,111,240,1
c000991-l226-3.x.x.x,632,226,3.x.x.x,288,288,170,288,1
c011843-l483-3.x.x.x,632,483,3.x.x.x,208,208,100,208,1
c009206-l457-1.x.x.x,632,457,1.x.x.x,240,240,141,240,1
c005987-l410-1.x.x.x,632,410,1.x.x.x,288,288,194,288,1
c013903-l500-3.x.x.x,632,500,3.x.x.x,192,192,86,192,1
c001116-l237-3.x.x.x,632,237,3.x.x.x,560,560,354,560,1
c010527-l471-1.x.x.x,632,471,1.x.x.x,224,224,134,224,1
c007605-l437-unconditional,632,437,unconditional,256,256,148,256,1
c011044-l476-2.x.x.x,632,476,2.x.x.x,224,224,70,224,1
c010816-l474-1.x.x.x,632,474,1.x.x.x,80,0,0,0,0
c010306-l469-1.x.x.x,633,469,1.x.x.x,224,224,133,224,1
c005553-l401-unconditional,633,401,unconditional,304,304,185,304,1
c010817-l474-1.x.x.x,633,474,1.x.x.x,224,224,144,224,1
c009405-l459-3.x.x.x,633,459,3.x.x.x,240,240,110,240,1
c007606-l437-unconditional,633,437,unconditional,256,256,175,256,1
c012899-l492-3.x.x.x,633,492,3.x.x.x,48,0,0,0,0
c006651-l422-1.x.x.x,634,422,1.x.x.x,272,272,179,272,1
c003317-l341-unconditional,634,341,unconditional,64,64,37,64,1
c013049-l494-unconditional,634,494,unconditional,208,208,109,208,1
c013118-l494-3.x.x.x,634,494,3.x.x.x,208,208,102,208,1
c007166-l430-3.x.x.x,634,430,3.x.x.x,272,272,138,272,1
c006220-l414-3.x.x.x,634,414,3.x.x.x,288,288,149,288,1
c011699-l482-2.x.x.x,634,482,2.x.x.x,208,208,67,208,1
c005543-l400-3.x.x.x,634,400,3.x.x.x,304,304,142,304,1
c009406-l459-3.x.x.x,634,459,3.x.x.x,240,240,106,240,1
c004428-l373-1.x.x.x,634,373,1.x.x.x,352,352,235,352,1
c006493-l419-3.x.x.x,634,419,3.x.x.x,272,272,139,272,1
c009272-l458-1.x.x.x,634,458,1.x.x.x,240,48,31,64,0
c003000-l330-1.x.x.x,635,330,1.x.x.x,384,384,293,384,1
c004126-l365-unconditional,635,365,unconditional,64,64,40,64,1
c013050-l494-unconditional,635,494,unconditional,208,208,119,208,1
c006221-l414-3.x.x.x,635,414,3.x.x.x,288,288,134,288,1
c009273-l458-1.x.x.x,635,458,1.x.x.x,240,240,139,240,1
c010052-l466-3.x.x.x,635,466,3.x.x.x,224,224,114,224,1
c007167-l430-3.x.x.x,635,430,3.x.x.x,272,272,135,272,1
c002268-l302-1.x.x.x,635,302,1.x.x.x,528,528,390,528,1
c006950-l427-1.x.x.x,635,427,1.x.x.x,272,272,195,272,1
c008330-l446-3.x.x.x,635,446,3.x.x.x,240,240,107,240,1
c004429-l373-1.x.x.x,635,373,1.x.x.x,352,352,241,352,1
c002721-l320-1.x.x.x,635,320,1.x.x.x,464,464,351,464,1
c007661-l437-3.x.x.x,635,437,3.x.x.x,256,256,122,256,1
c006652-l422-1.x.x.x,635,422,1.x.x.x,272,272,174,272,1
c000449-l163-2.x.x.x,635,163,2.x.x.x,1280,0,0,0,0
c009408-l459-3.x.x.x,636,459,3.x.x.x,240,240,99,240,1
c006951-l427-1.x.x.x,636,427,1.x.x.x,272,272,171,272,1
c013120-l494-3.x.x.x,636,494,3.x.x.x,208,208,88,208,1
c009720-l463-unconditional,636,463,unconditional,224,224,146,224,1
c002722-l320-1.x.x.x,636,320,1.x.x.x,464,464,347,464,1
c002269-l302-1.x.x.x,636,302,1.x.x.x,368,0,0,0,0
c007169-l430-3.x.x.x,637,430,3.x.x.x,272,272,142,272,1
c000497-l170-unconditional,637,170,unconditional,384,384,302,384,1
c002927-l327-3.x.x.x,637,327,3.x.x.x,336,336,176,336,1
c006640-l422-1.x.x.x,637,422,1.x.x.x,272,272,183,272,1
c013121-l494-3.x.x.x,637,494,3.x.x.x,208,112,42,128,0
c009410-l459-3.x.x.x,638,459,3.x.x.x,240,240,108,240,1
c001192-l243-1.x.x.x,638,243,1.x.x.x,112,112,89,112,1
c001571-l267-3.x.x.x,638,267,3.x.x.x,608,608,373,608,1
c004808-l383-1.x.x.x,638,383,1.x.x.x,336,336,224,336,1
c009276-l458-1.x.x.x,638,458,1.x.x.x,240,240,152,240,1
c002903-l327-unconditional,638,327,unconditional,448,448,302,448,1
c007170-l430-3.x.x.x,638,430,3.x.x.x,272,272,139,272,1
c000865-l215-1.x.x.x,638,215,1.x.x.x,944,944,725,944,1
c012431-l488-3.x.x.x,638,488,3.x.x.x,208,208,85,208,1
c003926-l359-3.x.x.x,638,359,3.x.x.x,368,368,190,368,1
c012088-l485-3.x.x.x,638,485,3.x.x.x,208,208,104,208,1
c003983-l361-1.x.x.x,638,361,1.x.x.x,368,368,259,368,1
c008333-l446-3.x.x.x,638,446,3.x.x.x,240,240,111,240,1
c006507-l420-unconditional,638,420,unconditional,272,272,166,272,1
c006207-l414-1.x.x.x,638,414,1.x.x.x,288,288,176,288,1
c013122-l494-3.x.x.x,638,494,3.x.x.x,160,0,0,0,0
c013544-l498-1.x.x.x,639,498,1.x.x.x,192,192,105,192,1
c007521-l435-3.x.x.x,639,435,3.x.x.x,256,256,125,256,1
c006508-l420-unconditional,639,420,unconditional,272,272,166,272,1
c002610-l316-1.x.x.x,639,316,1.x.x.x,480,480,354,480,1
c013123-l494-3.x.x.x,639,494,3.x.x.x,208,208,92,208,1
c008334-l446-3.x.x.x,639,446,3.x.x.x,240,240,118,240,1
c002904-l327-unconditional,639,327,unconditional,448,448,310,448,1
c004809-l383-1.x.x.x,639,383,1.x.x.x,336,336,235,336,1
c000866-l215-1.x.x.x,639,215,1.x.x.x,944,944,709,944,1
c005521-l400-1.x.x.x,639,400,1.x.x.x,304,304,216,304,1
c002290-l303-1.x.x.x,639,303,1.x.x.x,528,528,397,528,1
c004313-l370-1.x.x.x,639,370,1.x.x.x,352,352,248,352,1
c013812-l500-1.x.x.x,640,500,1.x.x.x,192,192,106,192,1
c003446-l345-1.x.x.x,640,345,1.x.x.x,400,400,301,400,1
c002407-l308-unconditional,640,308,unconditional,336,336,225,336,1
c000063-l75-3.x.x.x,640,75,3.x.x.x,1056,1056,862,1056,1
c007172-l430-3.x.x.x,640,430,3.x.x.x,272,272,127,272,1
c004398-l372-2.x.x.x,640,372,2.x.x.x,352,352,199,352,1
c013124-l494-3.x.x.x,640,494,3.x.x.x,208,208,82,208,1
c006801-l424-3.x.x.x,640,424,3.x.x.x,272,272,140,272,1
c012663-l490-3.x.x.x,640,490,3.x.x.x,208,208,98,208,1
c006534-l420-1.x.x.x,640,420,1.x.x.x,272,272,174,272,1
c006008-l410-3.x.x.x,640,410,3.x.x.x,288,288,142,288,1
c002508-l312-1.x.x.x,640,312,1.x.x.x,496,176,125,192,0
c007173-l430-3.x.x.x,641,430,3.x.x.x,272,272,131,272,1
c012873-l492-3.x.x.x,641,492,3.x.x.x,208,208,91,208,1
c003447-l345-1.x.x.x,641,345,1.x.x.x,400,400,292,400,1
c010797-l474-1.x.x.x,641,474,1.x.x.x,224,224,133,224,1
c002509-l312-1.x.x.x,641,312,1.x.x.x,496,496,351,496,1
c013813-l500-1.x.x.x,641,500,1.x.x.x,192,192,115,192,1
c009413-l459-3.x.x.x,641,459,3.x.x.x,240,240,112,240,1
c004399-l372-2.x.x.x,641,372,2.x.x.x,352,352,175,352,1
c006009-l410-3.x.x.x,641,410,3.x.x.x,288,288,147,288,1
c006535-l420-1.x.x.x,641,420,1.x.x.x,272,272,161,272,1
c004256-l368-3.x.x.x,641,368,3.x.x.x,352,256,123,272,0
c007210-l431-1.x.x.x,642,431,1.x.x.x,256,256,175,256,1
c007174-l430-3.x.x.x,642,430,3.x.x.x,272,272,121,272,1
c001340-l253-1.x.x.x,642,253,1.x.x.x,464,464,343,464,1
c004400-l372-2.x.x.x,642,372,2.x.x.x,352,352,178,352,1
c006010-l410-3.x.x.x,642,410,3.x.x.x,288,288,127,288,1
c004257-l368-3.x.x.x,642,368,3.x.x.x,352,352,186,352,1
c013814-l500-1.x.x.x,642,500,1.x.x.x,64,0,0,0,0
c007785-l439-2.x.x.x,643,439,2.x.x.x,256,256,88,256,1
c012638-l490-3.x.x.x,643,490,3.x.x.x,208,208,88,208,1
c012875-l492-3.x.x.x,643,492,3.x.x.x,208,208,98,208,1
c011850-l483-3.x.x.x,643,483,3.x.x.x,208,208,99,208,1
c008232-l445-2.x.x.x,643,445,2.x.x.x,240,240,83,240,1
c006117-l412-3.x.x.x,643,412,3.x.x.x,128,0,0,0,0
c010249-l468-3.x.x.x,644,468,3.x.x.x,224,224,90,224,1
c012608-l490-1.x.x.x,644,490,1.x.x.x,208,208,123,208,1
c009416-l459-3.x.x.x,644,459,3.x.x.x,240,240,111,240,1
c001449-l260-2.x.x.x,644,260,2.x.x.x,336,336,225,336,1
c009282-l458-1.x.x.x,644,458,1.x.x.x,240,240,150,240,1
c005229-l393-2.x.x.x,644,393,2.x.x.x,320,320,152,320,1
c010318-l469-1.x.x.x,644,469,1.x.x.x,224,224,138,224,1
c004598-l377-3.x.x.x,644,377,3.x.x.x,336,336,163,336,1
c012876-l492-3.x.x.x,644,492,3.x.x.x,208,208,96,208,1
c010800-l474-1.x.x.x,644,474,1.x.x.x,224,224,140,224,1
c011800-l483-1.x.x.x,644,483,1.x.x.x,208,208,121,208,1
c007291-l432-1.x.x.x,644,432,1.x.x.x,16,16,12,16,1
c008646-l450-3.x.x.x,644,450,3.x.x.x,240,240,108,240,1
c013128-l494-3.x.x.x,644,494,3.x.x.x,208,208,97,208,1
c011469-l480-2.x.x.x,644,480,2.x.x.x,208,208,63,208,1
c009053-l455-3.x.x.x,644,455,3.x.x.x,240,240,103,240,1
c009514-l460-3.x.x.x,644,460,3.x.x.x,96,0,0,0,0
c012609-l490-1.x.x.x,645,490,1.x.x.x,208,208,117,208,1
