stem,method,eval_set,range,cut,precision,n_candidate,n_true,n_top
8ra0_A,boltz2,eval-test,long,L/5,0.8686868686868687,106030,338,99
8ra0_A,boltz2,eval-test,long,R,0.8136094674556213,106030,338,338
8ra0_A,boltz2,eval-test,long,AUC,0.9360608792501243,106030,338,106030
8rcw_A,boltz2,eval-test,all,L,0.7991266375545851,19900,203,229
8rcw_A,boltz2,eval-test,all,L/2,0.9473684210526315,19900,203,114
8rcw_A,boltz2,eval-test,all,L/5,0.9555555555555556,19900,203,45
8rcw_A,boltz2,eval-test,all,R,0.8817733990147784,19900,203,203
8rcw_A,boltz2,eval-test,all,AUC,0.9576393944615607,19900,203,19900
8rcw_A,boltz2,eval-test,short,L,0.08733624454148471,1179,22,229
8rcw_A,boltz2,eval-test,short,L/2,0.17543859649122806,1179,22,114
8rcw_A,boltz2,eval-test,short,L/5,0.4444444444444444,1179,22,45
8rcw_A,boltz2,eval-test,short,R,0.8636363636363636,1179,22,22
8rcw_A,boltz2,eval-test,short,AUC,0.9525811267384301,1179,22,1179
8rcw_A,boltz2,eval-test,medium,L,0.1615720524017467,2250,38,229
8rcw_A,boltz2,eval-test,medium,L/2,0.32456140350877194,2250,38,114
8rcw_A,boltz2,eval-test,medium,L/5,0.8222222222222222,2250,38,45
8rcw_A,boltz2,eval-test,medium,R,0.9210526315789473,2250,38,38
8rcw_A,boltz2,eval-test,medium,AUC,0.9865149424193396,2250,38,2250
8rcw_A,boltz2,eval-test,long,L,0.5633187772925764,16471,143,229
8rcw_A,boltz2,eval-test,long,L/2,0.9473684210526315,16471,143,114
8rcw_A,boltz2,eval-test,long,L/5,0.9555555555555556,16471,143,45
8rcw_A,boltz2,eval-test,long,R,0.8671328671328671,16471,143,143
8rcw_A,boltz2,eval-test,long,AUC,0.9506348012594951,16471,143,16471
8rdd_A,boltz2,eval-test,all,L,0.8294117647058824,12408,156,170
8rdd_A,boltz2,eval-test,all,L/2,0.9529411764705882,12408,156,85
8rdd_A,boltz2,eval-test,all,L/5,0.9705882352941176,12408,156,34
8rdd_A,boltz2,eval-test,all,R,0.8653846153846154,12408,156,156
8rdd_A,boltz2,eval-test,all,AUC,0.963999336581364,12408,156,12408
8rdd_A,boltz2,eval-test,short,L,0.11176470588235295,922,21,170
8rdd_A,boltz2,eval-test,short,L/2,0.2235294117647059,922,21,85
8rdd_A,boltz2,eval-test,short,L/5,0.5588235294117647,922,21,34
8rdd_A,boltz2,eval-test,short,R,0.8571428571428571,922,21,21
8rdd_A,boltz2,eval-test,short,AUC,0.9506368585169918,922,21,922
8rdd_A,boltz2,eval-test,medium,L,0.08823529411764706,1746,15,170
8rdd_A,boltz2,eval-test,medium,L/2,0.17647058823529413,1746,15,85
8rdd_A,boltz2,eval-test,medium,L/5,0.4411764705882353,1746,15,34
8rdd_A,boltz2,eval-test,medium,R,0.8,1746,15,15
8rdd_A,boltz2,eval-test,medium,AUC,0.9990371654149818,1746,15,1746
8rdd_A,boltz2,eval-test,long,L,0.6529411764705882,9740,120,170
8rdd_A,boltz2,eval-test,long,L/2,0.9176470588235294,9740,120,85
8rdd_A,boltz2,eval-test,long,L/5,0.9411764705882353,9740,120,34
8rdd_A,boltz2,eval-test,long,R,0.8833333333333333,9740,120,120
8rdd_A,boltz2,eval-test,long,AUC,0.9618810637560637,9740,120,9740
8re3_A,boltz2,eval-test,all,L,0.8943820224719101,96580,510,445
8re3_A,boltz2,eval-test,all,L/2,0.963963963963964,96580,510,222
8re3_A,boltz2,eval-test,all,L/5,0.9550561797752809,96580,510,89
8re3_A,boltz2,eval-test,all,R,0.8607843137254902,96580,510,510
8re3_A,boltz2,eval-test,all,AUC,0.9644003249264731,96580,510,96580
8re3_A,boltz2,eval-test,short,L,0.1393258426966292,2619,65,445
8re3_A,boltz2,eval-test,short,L/2,0.2747747747747748,2619,65,222
8re3_A,boltz2,eval-test,short,L/5,0.6853932584269663,2619,65,89
8re3_A,boltz2,eval-test,short,R,0.8615384615384616,2619,65,65
8re3_A,boltz2,eval-test,short,AUC,0.9681585446659839,2619,65,2619
8re3_A,boltz2,eval-test,medium,L,0.12359550561797752,5130,62,445
8re3_A,boltz2,eval-test,medium,L/2,0.24774774774774774,5130,62,222
8re3_A,boltz2,eval-test,medium,L/5,0.6179775280898876,5130,62,89
8re3_A,boltz2,eval-test,medium,R,0.8548387096774194,5130,62,62
8re3_A,boltz2,eval-test,medium,AUC,0.9428784657687707,5130,62,5130
8re3_A,boltz2,eval-test,long,L,0.7820224719101123,88831,383,445
8re3_A,boltz2,eval-test,long,L/2,0.9369369369369369,88831,383,222
8re3_A,boltz2,eval-test,long,L/5,0.9438202247191011,88831,383,89
8re3_A,boltz2,eval-test,long,R,0.8642297650130548,88831,383,383
8re3_A,boltz2,eval-test,long,AUC,0.9671027959252304,88831,383,88831
8rom_A,boltz2,eval-test,all,L,0.7772277227722773,17766,180,202
8rom_A,boltz2,eval-test,all,L/2,0.9108910891089109,17766,180,101
8rom_A,boltz2,eval-test,all,L/5,0.95,17766,180,40
8rom_A,boltz2,eval-test,all,R,0.8277777777777777,17766,180,180
8rom_A,boltz2,eval-test,all,AUC,0.938153929261913,17766,180,17766
8rom_A,boltz2,eval-test,short,L,0.10891089108910891,1113,24,202
8rom_A,boltz2,eval-test,short,L/2,0.21782178217821782,1113,24,101
8rom_A,boltz2,eval-test,short,L/5,0.55,1113,24,40
8rom_A,boltz2,eval-test,short,R,0.7083333333333334,1113,24,24
8rom_A,boltz2,eval-test,short,AUC,0.9545454545454545,1113,24,1113
8rom_A,boltz2,eval-test,medium,L,0.09405940594059406,2118,21,202
8rom_A,boltz2,eval-test,medium,L/2,0.1782178217821782,2118,21,101
8rom_A,boltz2,eval-test,medium,L/5,0.45,2118,21,40
8rom_A,boltz2,eval-test,medium,R,0.8571428571428571,2118,21,21
8rom_A,boltz2,eval-test,medium,AUC,0.9280604945840997,2118,21,2118
8rom_A,boltz2,eval-test,long,L,0.5841584158415841,14535,135,202
8rom_A,boltz2,eval-test,long,L/2,0.9306930693069307,14535,135,101
8rom_A,boltz2,eval-test,long,L/5,0.95,14535,135,40
8rom_A,boltz2,eval-test,long,R,0.8518518518518519,14535,135,135
8rom_A,boltz2,eval-test,long,AUC,0.93645987654321,14535,135,14535
8s5b_A,boltz2,eval-test,all,L,0.851010101010101,69033,407,396
8s5b_A,boltz2,eval-test,all,L/2,0.9242424242424242,69033,407,198
8s5b_A,boltz2,eval-test,all,L/5,0.9746835443037974,69033,407,79
8s5b_A,boltz2,eval-test,all,R,0.8378378378378378,69033,407,407
8s5b_A,boltz2,eval-test,all,AUC,0.9504386593973632,69033,407,69033
8s5b_A,boltz2,eval-test,short,L,0.11868686868686869,2160,48,396
8s5b_A,boltz2,eval-test,short,L/2,0.23737373737373738,2160,48,198
8s5b_A,boltz2,eval-test,short,L/5,0.5949367088607594,2160,48,79
8s5b_A,boltz2,eval-test,short,R,0.8333333333333334,2160,48,48
8s5b_A,boltz2,eval-test,short,AUC,0.988384824810606,2160,48,2160
8s5b_A,boltz2,eval-test,medium,L,0.20202020202020202,4272,82,396
8s5b_A,boltz2,eval-test,medium,L/2,0.398989898989899,4272,82,198
8s5b_A,boltz2,eval-test,medium,L/5,0.8987341772151899,4272,82,79
8s5b_A,boltz2,eval-test,medium,R,0.9024390243902439,4272,82,82
8s5b_A,boltz2,eval-test,medium,AUC,0.9808283369229874,4272,82,4272
8s5b_A,boltz2,eval-test,long,L,0.6085858585858586,62601,277,396
8s5b_A,boltz2,eval-test,long,L/2,0.8939393939393939,62601,277,198
8s5b_A,boltz2,eval-test,long,L/5,0.9240506329113924,62601,277,79
8s5b_A,boltz2,eval-test,long,R,0.8194945848375451,62601,277,277
8s5b_A,boltz2,eval-test,long,AUC,0.9346528343671374,62601,277,62601
8s9l_A,boltz2,eval-test,all,L,0.7444444444444445,27760,243,270
8s9l_A,boltz2,eval-test,all,L/2,0.8740740740740741,27760,243,135
8s9l_A,boltz2,eval-test,all,L/5,0.8888888888888888,27760,243,54
8s9l_A,boltz2,eval-test,all,R,0.7818930041152263,27760,243,243
8s9l_A,boltz2,eval-test,all,AUC,0.9414442041141495,27760,243,27760
8s9l_A,boltz2,eval-test,short,L,0.10740740740740741,1305,32,270
8s9l_A,boltz2,eval-test,short,L/2,0.21481481481481482,1305,32,135
8s9l_A,boltz2,eval-test,short,L/5,0.5370370370370371,1305,32,54
8s9l_A,boltz2,eval-test,short,R,0.875,1305,32,32
8s9l_A,boltz2,eval-test,short,AUC,0.9512593283582089,1305,32,1305
8s9l_A,boltz2,eval-test,medium,L,0.14074074074074075,2490,43,270
8s9l_A,boltz2,eval-test,medium,L/2,0.2814814814814815,2490,43,135
8s9l_A,boltz2,eval-test,medium,L/5,0.7037037037037037,2490,43,54
8s9l_A,boltz2,eval-test,medium,R,0.7674418604651163,2490,43,43
8s9l_A,boltz2,eval-test,medium,AUC,0.9402258104370801,2490,43,2490
8s9l_A,boltz2,eval-test,long,L,0.5481481481481482,23965,168,270
8s9l_A,boltz2,eval-test,long,L/2,0.8444444444444444,23965,168,135
8s9l_A,boltz2,eval-test,long,L/5,0.9074074074074074,23965,168,54
8s9l_A,boltz2,eval-test,long,R,0.7678571428571429,23965,168,168
8s9l_A,boltz2,eval-test,long,AUC,0.9396324966932607,23965,168,23965
8sot_A,boltz2,eval-test,all,L,0.6551724137931034,6105,89,116
8sot_A,boltz2,eval-test,all,L/2,0.8275862068965517,6105,89,58
8sot_A,boltz2,eval-test,all,L/5,0.8695652173913043,6105,89,23
8sot_A,boltz2,eval-test,all,R,0.8202247191011236,6105,89,89
8sot_A,boltz2,eval-test,all,AUC,0.9420365915610805,6105,89,6105
8sot_A,boltz2,eval-test,short,L,0.09482758620689655,645,12,116
8sot_A,boltz2,eval-test,short,L/2,0.1896551724137931,645,12,58
8sot_A,boltz2,eval-test,short,L/5,0.4782608695652174,645,12,23
8sot_A,boltz2,eval-test,short,R,0.8333333333333334,645,12,12
8sot_A,boltz2,eval-test,short,AUC,0.9574776197998947,645,12,645
8sot_A,boltz2,eval-test,medium,L,0.1810344827586207,1182,22,116
8sot_A,boltz2,eval-test,medium,L/2,0.3620689655172414,1182,22,58
8sot_A,boltz2,eval-test,medium,L/5,0.9130434782608695,1182,22,23
8sot_A,boltz2,eval-test,medium,R,0.9545454545454546,1182,22,22
8sot_A,boltz2,eval-test,medium,AUC,0.9770572100313479,1182,22,1182
8sot_A,boltz2,eval-test,long,L,0.4051724137931034,4278,55,116
8sot_A,boltz2,eval-test,long,L/2,0.7413793103448276,4278,55,58
8sot_A,boltz2,eval-test,long,L/5,0.7391304347826086,4278,55,23
8sot_A,boltz2,eval-test,long,R,0.7636363636363637,4278,55,55
8sot_A,boltz2,eval-test,long,AUC,0.9250984866424128,4278,55,4278
8spc_A,boltz2,eval-test,all,L,0.7132530120481928,66445,327,415
8spc_A,boltz2,eval-test,all,L/2,0.9227053140096618,66445,327,207
8spc_A,boltz2,eval-test,all,L/5,0.927710843373494,66445,327,83
8spc_A,boltz2,eval-test,all,R,0.8532110091743119,66445,327,327
8spc_A,boltz2,eval-test,all,AUC,0.9537999571334469,66445,327,66445
8spc_A,boltz2,eval-test,short,L,0.10361445783132531,2118,45,415
8spc_A,boltz2,eval-test,short,L/2,0.2028985507246377,2118,45,207
8spc_A,boltz2,eval-test,short,L/5,0.5060240963855421,2118,45,83
8spc_A,boltz2,eval-test,short,R,0.8666666666666667,2118,45,45
8spc_A,boltz2,eval-test,short,AUC,0.9656965214128745,2118,45,2118
8spc_A,boltz2,eval-test,medium,L,0.06987951807228916,4065,33,415
8spc_A,boltz2,eval-test,medium,L/2,0.13526570048309178,4065,33,207
8spc_A,boltz2,eval-test,medium,L/5,0.3373493975903614,4065,33,83
8spc_A,boltz2,eval-test,medium,R,0.6666666666666666,4065,33,33
8spc_A,boltz2,eval-test,medium,AUC,0.9222056878306879,4065,33,4065
8spc_A,boltz2,eval-test,long,L,0.5469879518072289,60262,249,415
8spc_A,boltz2,eval-test,long,L/2,0.9178743961352657,60262,249,207
8spc_A,boltz2,eval-test,long,L/5,0.963855421686747,60262,249,83
8spc_A,boltz2,eval-test,long,R,0.8755020080321285,60262,249,249
8spc_A,boltz2,eval-test,long,AUC,0.9556165775862352,60262,249,60262
8suc_A,boltz2,eval-test,all,L,0.7703180212014135,38226,269,283
8suc_A,boltz2,eval-test,all,L/2,0.8581560283687943,38226,269,141
8suc_A,boltz2,eval-test,all,L/5,0.8392857142857143,38226,269,56
8suc_A,boltz2,eval-test,all,R,0.7769516728624535,38226,269,269
8suc_A,boltz2,eval-test,all,AUC,0.947080794712624,38226,269,38226
8suc_A,boltz2,eval-test,short,L,0.22968197879858657,1641,66,283
8suc_A,boltz2,eval-test,short,L/2,0.46099290780141844,1641,66,141
8suc_A,boltz2,eval-test,short,L/5,0.8928571428571429,1641,66,56
8suc_A,boltz2,eval-test,short,R,0.8787878787878788,1641,66,66
8suc_A,boltz2,eval-test,short,AUC,0.99,1641,66,1641
8suc_A,boltz2,eval-test,medium,L,0.26855123674911663,3174,87,283
8suc_A,boltz2,eval-test,medium,L/2,0.5390070921985816,3174,87,141
8suc_A,boltz2,eval-test,medium,L/5,0.8392857142857143,3174,87,56
8suc_A,boltz2,eval-test,medium,R,0.8160919540229885,3174,87,87
8suc_A,boltz2,eval-test,medium,AUC,0.9341398299878244,3174,87,3174
8suc_A,boltz2,eval-test,long,L,0.35335689045936397,33411,116,283
8suc_A,boltz2,eval-test,long,L/2,0.6666666666666666,33411,116,141
8suc_A,boltz2,eval-test,long,L/5,0.8214285714285714,33411,116,56
8suc_A,boltz2,eval-test,long,R,0.7068965517241379,33411,116,116
8suc_A,boltz2,eval-test,long,AUC,0.9303814904381418,33411,116,33411
8sv7_A,boltz2,eval-test,all,L,0.894927536231884,35523,286,276
8sv7_A,boltz2,eval-test,all,L/2,0.9565217391304348,35523,286,138
8sv7_A,boltz2,eval-test,all,L/5,0.9636363636363636,35523,286,55
8sv7_A,boltz2,eval-test,all,R,0.8776223776223776,35523,286,286
8sv7_A,boltz2,eval-test,all,AUC,0.9768658421069238,35523,286,35523
8sv7_A,boltz2,eval-test,short,L,0.13405797101449277,1563,40,276
8sv7_A,boltz2,eval-test,short,L/2,0.26811594202898553,1563,40,138
8sv7_A,boltz2,eval-test,short,L/5,0.6727272727272727,1563,40,55
8sv7_A,boltz2,eval-test,short,R,0.825,1563,40,40
8sv7_A,boltz2,eval-test,short,AUC,0.9602675640183848,1563,40,1563
8sv7_A,boltz2,eval-test,medium,L,0.213768115942029,3048,62,276
8sv7_A,boltz2,eval-test,medium,L/2,0.427536231884058,3048,62,138
8sv7_A,boltz2,eval-test,medium,L/5,0.9090909090909091,3048,62,55
8sv7_A,boltz2,eval-test,medium,R,0.8548387096774194,3048,62,62
8sv7_A,boltz2,eval-test,medium,AUC,0.9746883304885163,3048,62,3048
8sv7_A,boltz2,eval-test,long,L,0.6413043478260869,30912,184,276
8sv7_A,boltz2,eval-test,long,L/2,0.927536231884058,30912,184,138
8sv7_A,boltz2,eval-test,long,L/5,0.9818181818181818,30912,184,55
8sv7_A,boltz2,eval-test,long,R,0.9021739130434783,30912,184,184
8sv7_A,boltz2,eval-test,long,AUC,0.980711456340627,30912,184,30912
8sx0_A,boltz2,eval-test,all,L,0.7657657657657657,4095,105,111
8sx0_A,boltz2,eval-test,all,L/2,0.8727272727272727,4095,105,55
8sx0_A,boltz2,eval-test,all,L/5,0.8636363636363636,4095,105,22
8sx0_A,boltz2,eval-test,all,R,0.8095238095238095,4095,105,105
8sx0_A,boltz2,eval-test,all,AUC,0.9123165055495883,4095,105,4095
8sx0_A,boltz2,eval-test,short,L,0.1981981981981982,525,23,111
8sx0_A,boltz2,eval-test,short,L/2,0.4,525,23,55
8sx0_A,boltz2,eval-test,short,L/5,0.9090909090909091,525,23,22
8sx0_A,boltz2,eval-test,short,R,0.8695652173913043,525,23,23
8sx0_A,boltz2,eval-test,short,AUC,0.934133033085051,525,23,525
8sx0_A,boltz2,eval-test,medium,L,0.25225225225225223,942,32,111
8sx0_A,boltz2,eval-test,medium,L/2,0.509090909090909,942,32,55
8sx0_A,boltz2,eval-test,medium,L/5,0.9545454545454546,942,32,22
8sx0_A,boltz2,eval-test,medium,R,0.875,942,32,32
8sx0_A,boltz2,eval-test,medium,AUC,0.9365384615384615,942,32,942
8sx0_A,boltz2,eval-test,long,L,0.35135135135135137,2628,50,111
8sx0_A,boltz2,eval-test,long,L/2,0.6909090909090909,2628,50,55
8sx0_A,boltz2,eval-test,long,L/5,0.6818181818181818,2628,50,22
8sx0_A,boltz2,eval-test,long,R,0.76,2628,50,50
8sx0_A,boltz2,eval-test,long,AUC,0.8873506594259115,2628,50,2628
8sxs_A,boltz2,eval-test,all,L,0.753968253968254,7260,107,126
8sxs_A,boltz2,eval-test,all,L/2,0.8412698412698413,7260,107,63
8sxs_A,boltz2,eval-test,all,L/5,0.88,7260,107,25
8sxs_A,boltz2,eval-test,all,R,0.8130841121495327,7260,107,107
8sxs_A,boltz2,eval-test,all,AUC,0.9655376281568024,7260,107,7260
8sxs_A,boltz2,eval-test,short,L,0.15873015873015872,705,21,126
8sxs_A,boltz2,eval-test,short,L/2,0.31746031746031744,705,21,63
8sxs_A,boltz2,eval-test,short,L/5,0.8,705,21,25
8sxs_A,boltz2,eval-test,short,R,0.9047619047619048,705,21,21
8sxs_A,boltz2,eval-test,short,AUC,0.9742063492063492,705,21,705
8sxs_A,boltz2,eval-test,medium,L,0.12698412698412698,1302,17,126
8sxs_A,boltz2,eval-test,medium,L/2,0.25396825396825395,1302,17,63
8sxs_A,boltz2,eval-test,medium,L/5,0.64,1302,17,25
8sxs_A,boltz2,eval-test,medium,R,0.7647058823529411,1302,17,17
8sxs_A,boltz2,eval-test,medium,AUC,0.9688944838635843,1302,17,1302
8sxs_A,boltz2,eval-test,long,L,0.5079365079365079,5253,69,126
8sxs_A,boltz2,eval-test,long,L/2,0.7936507936507936,5253,69,63
8sxs_A,boltz2,eval-test,long,L/5,0.88,5253,69,25
8sxs_A,boltz2,eval-test,long,R,0.782608695652174,5253,69,69
8sxs_A,boltz2,eval-test,long,AUC,0.9620096394703883,5253,69,5253
8t27_A,boltz2,eval-test,all,L,0.8860510805500982,124251,621,509
8t27_A,boltz2,eval-test,all,L/2,0.905511811023622,124251,621,254
8t27_A,boltz2,eval-test,all,L/5,0.9504950495049505,124251,621,101
8t27_A,boltz2,eval-test,all,R,0.855072463768116,124251,621,621
8t27_A,boltz2,eval-test,all,AUC,0.9577902507130323,124251,621,124251
8t27_A,boltz2,eval-test,short,L,0.15324165029469547,2973,86,509
8t27_A,boltz2,eval-test,short,L/2,0.30708661417322836,2973,86,254
8t27_A,boltz2,eval-test,short,L/5,0.7623762376237624,2973,86,101
8t27_A,boltz2,eval-test,short,R,0.8488372093023255,2973,86,86
8t27_A,boltz2,eval-test,short,AUC,0.9459143232292313,2973,86,2973
8t27_A,boltz2,eval-test,medium,L,0.24950884086444008,5838,138,509
8t27_A,boltz2,eval-test,medium,L/2,0.5,5838,138,254
8t27_A,boltz2,eval-test,medium,L/5,0.9405940594059405,5838,138,101
8t27_A,boltz2,eval-test,medium,R,0.8840579710144928,5838,138,138
8t27_A,boltz2,eval-test,medium,AUC,0.9591011950165269,5838,138,5838
8t27_A,boltz2,eval-test,long,L,0.7151277013752456,115440,397,509
8t27_A,boltz2,eval-test,long,L/2,0.8976377952755905,115440,397,254
8t27_A,boltz2,eval-test,long,L/5,0.900990099009901,115440,397,101
8t27_A,boltz2,eval-test,long,R,0.8438287153652393,115440,397,397
8t27_A,boltz2,eval-test,long,AUC,0.9594225867270174,115440,397,115440
8t2j_A,boltz2,eval-test,all,L,0.7884057971014493,55634,356,345
8t2j_A,boltz2,eval-test,all,L/2,0.8488372093023255,55634,356,172
8t2j_A,boltz2,eval-test,all,L/5,0.8695652173913043,55634,356,69
8t2j_A,boltz2,eval-test,all,R,0.7837078651685393,55634,356,356
8t2j_A,boltz2,eval-test,all,AUC,0.912165363549552,55634,356,55634
8t2j_A,boltz2,eval-test,short,L,0.11884057971014493,1947,47,345
8t2j_A,boltz2,eval-test,short,L/2,0.23255813953488372,1947,47,172
8t2j_A,boltz2,eval-test,short,L/5,0.5797101449275363,1947,47,69
8t2j_A,boltz2,eval-test,short,R,0.7659574468085106,1947,47,47
8t2j_A,boltz2,eval-test,short,AUC,0.9213997760358342,1947,47,1947
8t2j_A,boltz2,eval-test,medium,L,0.11884057971014493,3800,51,345
8t2j_A,boltz2,eval-test,medium,L/2,0.23837209302325582,3800,51,172
8t2j_A,boltz2,eval-test,medium,L/5,0.5797101449275363,3800,51,69
8t2j_A,boltz2,eval-test,medium,R,0.6274509803921569,3800,51,51
8t2j_A,boltz2,eval-test,medium,AUC,0.8989063750333424,3800,51,3800
8t2j_A,boltz2,eval-test,long,L,0.6173913043478261,49887,258,345
8t2j_A,boltz2,eval-test,long,L/2,0.8895348837209303,49887,258,172
8t2j_A,boltz2,eval-test,long,L/5,0.8985507246376812,49887,258,69
8t2j_A,boltz2,eval-test,long,R,0.8023255813953488,49887,258,258
8t2j_A,boltz2,eval-test,long,AUC,0.9123313591500094,49887,258,49887
8t41_A,boltz2,eval-test,all,L,0.9273356401384083,364231,979,867
8t41_A,boltz2,eval-test,all,L/2,0.953810623556582,364231,979,433
8t41_A,boltz2,eval-test,all,L/5,0.953757225433526,364231,979,173
8t41_A,boltz2,eval-test,all,R,0.8958120531154239,364231,979,979
8t41_A,boltz2,eval-test,all,AUC,0.9707749419788402,364231,979,364231
8t41_A,boltz2,eval-test,short,L,0.09919261822376009,5103,96,867
8t41_A,boltz2,eval-test,short,L/2,0.19630484988452657,5103,96,433
8t41_A,boltz2,eval-test,short,L/5,0.4913294797687861,5103,96,173
8t41_A,boltz2,eval-test,short,R,0.8854166666666666,5103,96,96
8t41_A,boltz2,eval-test,short,AUC,0.94180022967845,5103,96,5103
8t41_A,boltz2,eval-test,medium,L,0.15340253748558247,10098,141,867
8t41_A,boltz2,eval-test,medium,L/2,0.3071593533487298,10098,141,433
8t41_A,boltz2,eval-test,medium,L/5,0.7687861271676301,10098,141,173
8t41_A,boltz2,eval-test,medium,R,0.9290780141843972,10098,141,141
8t41_A,boltz2,eval-test,medium,AUC,0.971277913467627,10098,141,10098
8t41_A,boltz2,eval-test,long,L,0.803921568627451,349030,742,867
8t41_A,boltz2,eval-test,long,L/2,0.9376443418013857,349030,742,433
8t41_A,boltz2,eval-test,long,L/5,0.9479768786127167,349030,742,173
8t41_A,boltz2,eval-test,long,R,0.8921832884097035,349030,742,742
8t41_A,boltz2,eval-test,long,AUC,0.9742964659138863,349030,742,349030
8t4c_A,boltz2,eval-test,all,L,0.8571428571428571,9591,160,147
8t4c_A,boltz2,eval-test,all,L/2,0.9178082191780822,9591,160,73
8t4c_A,boltz2,eval-test,all,L/5,0.9310344827586207,9591,160,29
8t4c_A,boltz2,eval-test,all,R,0.83125,9591,160,160
8t4c_A,boltz2,eval-test,all,AUC,0.9269698997985367,9591,160,9591
8t4c_A,boltz2,eval-test,short,L,0.16326530612244897,813,25,147
8t4c_A,boltz2,eval-test,short,L/2,0.3287671232876712,813,25,73
8t4c_A,boltz2,eval-test,short,L/5,0.7586206896551724,813,25,29
8t4c_A,boltz2,eval-test,short,R,0.88,813,25,25
8t4c_A,boltz2,eval-test,short,AUC,0.9391624365482234,813,25,813
8t4c_A,boltz2,eval-test,medium,L,0.1564625850340136,1518,26,147
8t4c_A,boltz2,eval-test,medium,L/2,0.3150684931506849,1518,26,73
8t4c_A,boltz2,eval-test,medium,L/5,0.6896551724137931,1518,26,29
8t4c_A,boltz2,eval-test,medium,R,0.7692307692307693,1518,26,26
8t4c_A,boltz2,eval-test,medium,AUC,0.8834811301299237,1518,26,1518
8t4c_A,boltz2,eval-test,long,L,0.6462585034013606,7260,109,147
8t4c_A,boltz2,eval-test,long,L/2,0.8904109589041096,7260,109,73
8t4c_A,boltz2,eval-test,long,L/5,0.9310344827586207,7260,109,29
8t4c_A,boltz2,eval-test,long,R,0.8440366972477065,7260,109,109
8t4c_A,boltz2,eval-test,long,AUC,0.9346226036263613,7260,109,7260
8t5t_A,boltz2,eval-test,all,L,0.7596153846153846,17955,196,208
8t5t_A,boltz2,eval-test,all,L/2,0.8557692307692307,17955,196,104
8t5t_A,boltz2,eval-test,all,L/5,0.8780487804878049,17955,196,41
8t5t_A,boltz2,eval-test,all,R,0.7857142857142857,17955,196,196
8t5t_A,boltz2,eval-test,all,AUC,0.914567319128789,17955,196,17955
8t5t_A,boltz2,eval-test,short,L,0.14423076923076922,1119,35,208
8t5t_A,boltz2,eval-test,short,L/2,0.28846153846153844,1119,35,104
8t5t_A,boltz2,eval-test,short,L/5,0.7317073170731707,1119,35,41
8t5t_A,boltz2,eval-test,short,R,0.8285714285714286,1119,35,35
8t5t_A,boltz2,eval-test,short,AUC,0.9248813916710595,1119,35,1119
8t5t_A,boltz2,eval-test,medium,L,0.2403846153846154,2130,56,208
8t5t_A,boltz2,eval-test,medium,L/2,0.4807692307692308,2130,56,104
8t5t_A,boltz2,eval-test,medium,L/5,0.8536585365853658,2130,56,41
8t5t_A,boltz2,eval-test,medium,R,0.8571428571428571,2130,56,56
8t5t_A,boltz2,eval-test,medium,AUC,0.9441641410662626,2130,56,2130
8t5t_A,boltz2,eval-test,long,L,0.39903846153846156,14706,105,208
8t5t_A,boltz2,eval-test,long,L/2,0.7596153846153846,14706,105,104
8t5t_A,boltz2,eval-test,long,L/5,0.8292682926829268,14706,105,41
8t5t_A,boltz2,eval-test,long,R,0.7523809523809524,14706,105,105
8t5t_A,boltz2,eval-test,long,AUC,0.8943014340178917,14706,105,14706
8t8k_A,boltz2,eval-test,all,L,0.8097826086956522,15753,183,184
8t8k_A,boltz2,eval-test,all,L/2,0.8913043478260869,15753,183,92
8t8k_A,boltz2,eval-test,all,L/5,0.9166666666666666,15753,183,36
8t8k_A,boltz2,eval-test,all,R,0.8087431693989071,15753,183,183
8t8k_A,boltz2,eval-test,all,AUC,0.9442307084873179,15753,183,15753
8t8k_A,boltz2,eval-test,short,L,0.10869565217391304,1047,22,184
8t8k_A,boltz2,eval-test,short,L/2,0.21739130434782608,1047,22,92
8t8k_A,boltz2,eval-test,short,L/5,0.5555555555555556,1047,22,36
8t8k_A,boltz2,eval-test,short,R,0.8181818181818182,1047,22,22
8t8k_A,boltz2,eval-test,short,AUC,0.9529933481152993,1047,22,1047
8t8k_A,boltz2,eval-test,medium,L,0.15217391304347827,1986,28,184
8t8k_A,boltz2,eval-test,medium,L/2,0.30434782608695654,1986,28,92
8t8k_A,boltz2,eval-test,medium,L/5,0.75,1986,28,36
8t8k_A,boltz2,eval-test,medium,R,0.8571428571428571,1986,28,28
8t8k_A,boltz2,eval-test,medium,AUC,0.9989785495403473,1986,28,1986
8t8k_A,boltz2,eval-test,long,L,0.625,12720,133,184
8t8k_A,boltz2,eval-test,long,L/2,0.8369565217391305,12720,133,92
8t8k_A,boltz2,eval-test,long,L/5,0.8888888888888888,12720,133,36
8t8k_A,boltz2,eval-test,long,R,0.8045112781954887,12720,133,133
8t8k_A,boltz2,eval-test,long,AUC,0.9312962233979323,12720,133,12720
8t93_A,boltz2,eval-test,all,L,0.5903614457831325,22155,213,249
8t93_A,boltz2,eval-test,all,L/2,0.7016129032258065,22155,213,124
8t93_A,boltz2,eval-test,all,L/5,0.6326530612244898,22155,213,49
8t93_A,boltz2,eval-test,all,R,0.6525821596244131,22155,213,213
8t93_A,boltz2,eval-test,all,AUC,0.8591409148232452,22155,213,22155
8t93_A,boltz2,eval-test,short,L,0.10441767068273092,1245,31,249
