stem,eval_set,arm,map_seed,sample_idx,L,n_present,n_absent,n_unknown,ranking_score,ptm,iptm,mean_plddt,has_clash,n_matched_atoms,lddt,tm_score,gdt_ts,rmsd
8q79_A,eval-test,separation_matched,2,0,236,263,21478,1479,0.2315489500761032,0.21563798189163208,0.2355266809463501,26.943891525268555,0.0,1715,0.2125622232491211,0.3150205149394816,0.028037383177570093,9.890097398931397
8q79_A,eval-test,separation_matched,2,1,236,263,21478,1479,0.19483712315559387,0.22577103972434998,0.18710362911224365,,0.0,1715,0.21012155103330077,0.3630072576035145,0.06074766355140187,9.090789308985187
8q79_A,eval-test,separation_matched,2,2,236,263,21478,1479,0.21449479460716248,0.20442913472652435,0.2170111984014511,,0.0,1715,0.20460408172815386,0.2604541400228414,0.03271028037383177,10.41022687040295
8q79_A,eval-test,separation_matched,3,0,236,263,21478,1479,0.22055765986442566,0.2322063148021698,0.21764549612998962,26.837623596191406,0.0,1715,0.24565826494381626,0.360345009265533,0.07476635514018691,10.239309342873856
8q79_A,eval-test,separation_matched,3,1,236,263,21478,1479,0.18847286701202393,0.22131435573101044,0.180262491106987,,0.0,1715,0.22667176541469491,0.284856234387119,0.018691588785046728,11.705854582895437
8q79_A,eval-test,separation_matched,3,2,236,263,21478,1479,0.2017584592103958,0.2248167097568512,0.19599388539791107,,0.0,1715,0.22784311259556497,0.354800442151365,0.052570093457943924,10.38267155379245
8q79_A,eval-test,separation_matched,4,0,236,263,21478,1479,0.19291561841964722,0.21597996354103088,0.1871495246887207,,0.0,1715,0.2039233549957007,0.30419453306479605,0.05724299065420561,11.067531645416427
8q79_A,eval-test,separation_matched,4,1,236,263,21478,1479,0.20135498046875,0.2108817994594574,0.19897326827049255,27.997020721435547,0.0,1715,0.22128078990623373,0.31809045056095114,0.029205607476635514,10.681134580914915
8q79_A,eval-test,separation_matched,4,2,236,263,21478,1479,0.19944337010383606,0.2104821354150772,0.19668366014957428,,0.0,1715,0.22072070754634204,0.3763220399090125,0.052570093457943924,11.598961320135544
8q79_A,eval-test,separation_matched,5,0,236,263,21478,1479,0.22335374355316162,0.25795137882232666,0.21470433473587036,,0.0,1715,0.2080318442649321,0.29543818080725454,0.03154205607476635,11.345219435007428
8q79_A,eval-test,separation_matched,5,1,236,263,21478,1479,0.20469826459884644,0.252990186214447,0.1926252841949463,,0.0,1715,0.20091382628380236,0.2934031951784059,0.036214953271028034,11.726297589769027
8q79_A,eval-test,separation_matched,5,2,236,263,21478,1479,0.2239014059305191,0.2580391466617584,0.21536695957183838,31.095428466796875,0.0,1715,0.2159877922518528,0.2799006553892027,0.018691588785046728,11.47329427225952
8qoh_A,eval-test,oracle,0,0,278,266,35780,1355,0.9237357974052429,0.9237357974052429,0.0,,0.0,2161,0.83617768940548,0.9616013945130902,0.9078467153284672,0.82509059470783
8qoh_A,eval-test,oracle,0,1,278,266,35780,1355,0.9240306615829468,0.9240306615829468,0.0,,0.0,2161,0.8413685437889571,0.9630347581474138,0.906021897810219,0.7867333427566064
8qoh_A,eval-test,oracle,0,2,278,266,35780,1355,0.9247055649757385,0.9247055649757385,0.0,87.6773452758789,0.0,2161,0.8386419707836907,0.9620589098776628,0.9032846715328466,0.769469239370681
8qoh_A,eval-test,uniform,1,0,278,266,35780,1355,0.21131156384944916,0.21131156384944916,0.0,,0.0,2161,0.24366720346728915,0.27386595673330555,0.04288321167883212,11.730215612289484
8qoh_A,eval-test,uniform,1,1,278,266,35780,1355,0.22465239465236664,0.22465239465236664,0.0,27.23370361328125,0.0,2161,0.23759956200734417,0.32188107417500667,0.023722627737226276,12.378773972805869
8qoh_A,eval-test,uniform,1,2,278,266,35780,1355,0.21930348873138428,0.21930348873138428,0.0,,0.0,2161,0.26824072186320974,0.2987814525029332,0.021897810218978103,13.237596585489523
8qoh_A,eval-test,uniform,2,0,278,266,35780,1355,0.20348957180976868,0.20348957180976868,0.0,26.02436065673828,0.0,2161,0.2349886722087704,0.2547229839767093,0.025547445255474453,13.443549840473475
8qoh_A,eval-test,uniform,2,1,278,266,35780,1355,0.17784000933170319,0.17784000933170319,0.0,,0.0,2161,0.2440675131775772,0.26780465292726413,0.02281021897810219,12.465093520107406
8qoh_A,eval-test,uniform,2,2,278,266,35780,1355,0.18784160912036896,0.18784160912036896,0.0,,0.0,2161,0.23391316200001375,0.27317424938325974,0.028284671532846715,12.127109951428228
8qoh_A,eval-test,uniform,3,0,278,266,35780,1355,0.19106127321720123,0.19106127321720123,0.0,26.00189971923828,0.0,2161,0.256174734329507,0.27841474158177015,0.052007299270073,12.154575797143522
8qoh_A,eval-test,uniform,3,1,278,266,35780,1355,0.1855565309524536,0.1855565309524536,0.0,,0.0,2161,0.2527168372898517,0.34463444398563203,0.052919708029197085,12.160791381909544
8qoh_A,eval-test,uniform,3,2,278,266,35780,1355,0.18691715598106384,0.18691715598106384,0.0,,0.0,2161,0.2266004943452674,0.2585169232655049,0.013686131386861313,13.424961434487296
8qoh_A,eval-test,uniform,4,0,278,266,35780,1355,0.2115611433982849,0.2115611433982849,0.0,,0.0,2161,0.2513045858655738,0.30237159540792,0.03102189781021898,10.086206031617001
8qoh_A,eval-test,uniform,4,1,278,266,35780,1355,0.2165309339761734,0.2165309339761734,0.0,26.299835205078125,0.0,2161,0.2426598432664356,0.306013983937709,0.040145985401459854,11.205229934591156
8qoh_A,eval-test,uniform,4,2,278,266,35780,1355,0.1967582404613495,0.1967582404613495,0.0,,0.0,2161,0.2364999988546217,0.29041231001679524,0.017335766423357664,12.912538140032694
8qoh_A,eval-test,uniform,5,0,278,266,35780,1355,0.18344976007938385,0.18344976007938385,0.0,,0.0,2161,0.23807718475180795,0.25723312683064203,0.04288321167883212,11.54964616520691
8qoh_A,eval-test,uniform,5,1,278,266,35780,1355,0.1831105649471283,0.1831105649471283,0.0,,0.0,2161,0.21986910616969466,0.2607526052097994,0.002737226277372263,13.127674593015811
8qoh_A,eval-test,uniform,5,2,278,266,35780,1355,0.19206717610359192,0.19206717610359192,0.0,25.549348831176758,0.0,2161,0.2500727315210395,0.2594570616827267,0.02737226277372263,12.739700342467788
8qoh_A,eval-test,separation_matched,1,0,278,266,35780,1355,0.1551377773284912,0.1551377773284912,0.0,,0.0,2161,0.23305470097609138,0.2869885515206635,0.024635036496350363,12.008449097152724
8qoh_A,eval-test,separation_matched,1,1,278,266,35780,1355,0.16016577184200287,0.16016577184200287,0.0,,0.0,2161,0.23762819646444633,0.27084370605325503,0.01186131386861314,13.597460957907161
8qoh_A,eval-test,separation_matched,1,2,278,266,35780,1355,0.17388758063316345,0.17388758063316345,0.0,26.058530807495117,0.0,2161,0.2310651788966342,0.2809161417407242,0.006386861313868613,12.534791651907806
8qoh_A,eval-test,separation_matched,2,0,278,266,35780,1355,0.1890096664428711,0.1890096664428711,0.0,27.295040130615234,0.0,2161,0.24104256912930633,0.314758630475335,0.02645985401459854,10.914354399139773
8qoh_A,eval-test,separation_matched,2,1,278,266,35780,1355,0.18353191018104553,0.18353191018104553,0.0,,0.0,2161,0.23805828601012055,0.3198736419536912,0.03193430656934306,10.50726556446694
8qoh_A,eval-test,separation_matched,2,2,278,266,35780,1355,0.18508385121822357,0.18508385121822357,0.0,,0.0,2161,0.22594648334505438,0.31737517672648724,0.030109489051094892,11.547812903478794
8qoh_A,eval-test,separation_matched,3,0,278,266,35780,1355,0.2308705747127533,0.2308705747127533,0.0,,0.0,2161,0.2395764849256764,0.33061685117292866,0.02281021897810219,10.496026209436662
8qoh_A,eval-test,separation_matched,3,1,278,266,35780,1355,0.23179934918880463,0.23179934918880463,0.0,29.36808967590332,0.0,2161,0.26100651262092334,0.33738432258725415,0.03832116788321168,9.619423296711311
8qoh_A,eval-test,separation_matched,3,2,278,266,35780,1355,0.21434052288532257,0.21434052288532257,0.0,,0.0,2161,0.25096612658262646,0.3275658660392387,0.02281021897810219,11.798293196092198
8qoh_A,eval-test,separation_matched,4,0,278,266,35780,1355,0.196130633354187,0.196130633354187,0.0,26.785079956054688,0.0,2161,0.23660422827847355,0.3014426925165314,0.028284671532846715,11.656261482785236
8qoh_A,eval-test,separation_matched,4,1,278,266,35780,1355,0.17838457226753235,0.17838457226753235,0.0,,0.0,2161,0.22909169211315422,0.3065874657601813,0.04288321167883212,11.51804690098287
8qoh_A,eval-test,separation_matched,4,2,278,266,35780,1355,0.19552311301231384,0.19552311301231384,0.0,,0.0,2161,0.2263227401113766,0.263224512823831,0.014598540145985401,11.796675377100494
8qoh_A,eval-test,separation_matched,5,0,278,266,35780,1355,0.19690516591072083,0.19690516591072083,0.0,,0.0,2161,0.2463405163823456,0.28356403715398604,0.03193430656934306,11.741515529088334
8qoh_A,eval-test,separation_matched,5,1,278,266,35780,1355,0.19938592612743378,0.19938592612743378,0.0,26.370935440063477,0.0,2161,0.24599461214055166,0.2704392848999634,0.01551094890510949,12.263466469447323
8qoh_A,eval-test,separation_matched,5,2,278,266,35780,1355,0.18061181902885437,0.18061181902885437,0.0,,0.0,2161,0.23730176365348182,0.2870090895799428,0.02737226277372263,11.460618013692487
8spc_A,eval-test,oracle,0,0,415,327,66103,19890,0.9301644563674927,0.9416135549545288,0.9273021817207336,,0.0,2880,0.8691230061282942,0.978810796444034,0.9452702702702703,0.7257399865807319
8spc_A,eval-test,oracle,0,1,415,327,66103,19890,0.9327982664108276,0.9415909051895142,0.930600106716156,91.10182189941406,0.0,2880,0.8609290701431052,0.9715395667108744,0.9175675675675675,0.8467551137085724
8spc_A,eval-test,oracle,0,2,415,327,66103,19890,0.931567907333374,0.9416521787643433,0.9290468096733093,,0.0,2880,0.8596309297229796,0.9707195265677924,0.9148648648648648,0.9015243157295216
8spc_A,eval-test,uniform,1,0,415,327,66103,19890,0.22209033370018005,0.2130839079618454,0.22434192895889282,,0.0,2880,0.25706151561869656,0.2988551586369424,0.0445945945945946,10.750181550506225
8spc_A,eval-test,uniform,1,1,415,327,66103,19890,0.22749879956245422,0.209455668926239,0.23200955986976624,27.712682723999023,0.0,2880,0.2636622792700952,0.3014291478741756,0.03581081081081081,11.049479877727775
8spc_A,eval-test,uniform,1,2,415,327,66103,19890,-99.77799987792969,0.214604452252388,0.22385205328464508,,1.0,2880,0.2587283413096571,0.3191785945785022,0.0472972972972973,10.183472716458057
8spc_A,eval-test,uniform,2,0,415,327,66103,19890,-99.72000122070312,0.2694533169269562,0.282636433839798,28.335838317871094,1.0,2880,0.2341256091048941,0.27538154786710395,0.020945945945945947,13.00709935506574
8spc_A,eval-test,uniform,2,1,415,327,66103,19890,-99.72664642333984,0.2580462098121643,0.27718329429626465,,1.0,2880,0.2327571632074698,0.27921404042825343,0.025,12.899989405142431
8spc_A,eval-test,uniform,2,2,415,327,66103,19890,-99.7230224609375,0.2703723907470703,0.27862682938575745,,1.0,2880,0.2324771967532261,0.33530081622317687,0.02837837837837838,13.246835071759296
8spc_A,eval-test,uniform,3,0,415,327,66103,19890,-99.75731658935547,0.21626470983028412,0.24928803741931915,,1.0,2880,0.2581106574733885,0.32769051076742806,0.025,13.534305866787543
8spc_A,eval-test,uniform,3,1,415,327,66103,19890,-99.75421142578125,0.24266839027404785,0.2465721219778061,,1.0,2880,0.25055825896855166,0.2932429951318264,0.006081081081081081,13.922725775660178
8spc_A,eval-test,uniform,3,2,415,327,66103,19890,-99.75077819824219,0.22320468723773956,0.25572270154953003,28.56609344482422,1.0,2880,0.26198499145453663,0.3210504858005454,0.027702702702702704,13.22564022726789
8spc_A,eval-test,uniform,4,0,415,327,66103,19890,0.3138886094093323,0.3209860622882843,0.31211426854133606,33.212100982666016,0.0,2880,0.24644999188139133,0.294387964720239,0.03175675675675676,12.229904324568164
8spc_A,eval-test,uniform,4,1,415,327,66103,19890,-99.6697769165039,0.32670778036117554,0.33110588788986206,,1.0,2880,0.24571429527965677,0.32486589675893635,0.03310810810810811,12.229877472976563
8spc_A,eval-test,uniform,4,2,415,327,66103,19890,0.3118308484554291,0.31959664821624756,0.30988940596580505,,0.0,2880,0.24298535469950266,0.28564741660561116,0.031081081081081083,11.899269401350805
8spc_A,eval-test,uniform,5,0,415,327,66103,19890,0.20729181170463562,0.2528141736984253,0.1959111988544464,,0.0,2880,0.22742566451230595,0.2777321296388532,0.015540540540540541,14.744835391330142
8spc_A,eval-test,uniform,5,1,415,327,66103,19890,0.21193227171897888,0.25526875257492065,0.20109815895557404,29.60491180419922,0.0,2880,0.22578729580025209,0.2644806973907607,0.00945945945945946,14.695294861104147
8spc_A,eval-test,uniform,5,2,415,327,66103,19890,-99.7796859741211,0.24978619813919067,0.21294592320919037,,1.0,2880,0.22428535319295673,0.29446578382113925,0.012162162162162163,14.77048216034779
8spc_A,eval-test,separation_matched,1,0,415,327,66103,19890,-99.71719360351562,0.23849724233150482,0.29388490319252014,,1.0,2880,0.23915830952153774,0.31290774812662453,0.01891891891891892,13.28472604030141
8spc_A,eval-test,separation_matched,1,1,415,327,66103,19890,0.2766430675983429,0.23783650994300842,0.2863447070121765,,0.0,2880,0.24508573083380625,0.2890920415109707,0.014864864864864866,13.14478647373666
8spc_A,eval-test,separation_matched,1,2,415,327,66103,19890,0.2830907106399536,0.25159522891044617,0.2909645736217499,28.34486961364746,0.0,2880,0.24624828211914096,0.3040233187674768,0.008108108108108109,13.747672547554775
8spc_A,eval-test,separation_matched,2,0,415,327,66103,19890,0.28971096873283386,0.31099891662597656,0.2843889892101288,,0.0,2880,0.23788988153527077,0.24136753661810023,0.010810810810810811,13.933413463141438
8spc_A,eval-test,separation_matched,2,1,415,327,66103,19890,0.2913894057273865,0.3117770850658417,0.2862924635410309,,0.0,2880,0.24795193448868666,0.2630302640495957,0.015540540540540541,14.60321987875263
8spc_A,eval-test,separation_matched,2,2,415,327,66103,19890,0.2957395911216736,0.31653866171836853,0.29053983092308044,35.35744857788086,0.0,2880,0.23600544365267084,0.2598162382643163,0.01756756756756757,14.506679153632833
8spc_A,eval-test,separation_matched,3,0,415,327,66103,19890,-99.74984741210938,0.19362926483154297,0.26428791880607605,,1.0,2880,0.2363921237778146,0.2641798928712725,0.027702702702702704,12.667720007301915
8spc_A,eval-test,separation_matched,3,1,415,327,66103,19890,-99.73594665527344,0.19814230501651764,0.28052765130996704,,1.0,2880,0.25812948929766505,0.31506765799063213,0.04864864864864865,12.480851984481415
8spc_A,eval-test,separation_matched,3,2,415,327,66103,19890,0.2597336769104004,0.20053188502788544,0.2745341360569,27.697214126586914,0.0,2880,0.24212034623773632,0.3283288566104602,0.032432432432432434,12.50931088444004
8spc_A,eval-test,separation_matched,4,0,415,327,66103,19890,0.3590319752693176,0.35093528032302856,0.3610561192035675,39.19626998901367,0.0,2880,0.24463753341602595,0.261218898915518,0.0222972972972973,13.095392802829107
8spc_A,eval-test,separation_matched,4,1,415,327,66103,19890,0.3535213768482208,0.3518374562263489,0.3539423644542694,,0.0,2880,0.2528247736414722,0.2714697366680412,0.02837837837837838,12.385635792738151
8spc_A,eval-test,separation_matched,4,2,415,327,66103,19890,-99.64397430419922,0.3508158028125763,0.3573262095451355,,1.0,2880,0.24886465023862014,0.3123471299379824,0.015540540540540541,13.030325958279617
8spc_A,eval-test,separation_matched,5,0,415,327,66103,19890,-99.75318145751953,0.2750285863876343,0.2397639900445938,,1.0,2880,0.23653524564231587,0.30300403316159724,0.011486486486486487,12.825237240057724
8spc_A,eval-test,separation_matched,5,1,415,327,66103,19890,-99.7593994140625,0.2713693380355835,0.23290887475013733,,1.0,2880,0.2453234303046738,0.2763975899514015,0.011486486486486487,12.967500265392593
8spc_A,eval-test,separation_matched,5,2,415,327,66103,19890,-99.73318481445312,0.2782677412033081,0.2639566957950592,32.77142333984375,1.0,2880,0.23604603669611124,0.2899181178755199,0.012837837837837839,12.908240250537446
8uk7_A,eval-test,oracle,0,0,138,102,6003,565,0.9301783442497253,0.9301783442497253,0.0,,0.0,946,0.8875954852299259,0.9688787359301958,0.9655172413793103,0.5255407863507714
8uk7_A,eval-test,oracle,0,1,138,102,6003,565,0.9306764006614685,0.9306764006614685,0.0,,0.0,946,0.8705762739823367,0.9677749439433619,0.9655172413793103,0.5022980193174016
8uk7_A,eval-test,oracle,0,2,138,102,6003,565,0.9307785034179688,0.9307785034179688,0.0,90.34464263916016,0.0,946,0.8796204065577098,0.9641256950044684,0.9525862068965518,0.5356808064829887
8uk7_A,eval-test,uniform,1,0,138,102,6003,565,0.5994304418563843,0.5994304418563843,0.0,,0.0,946,0.39135303522485027,0.3691928534455984,0.15517241379310343,7.383888307939399
8uk7_A,eval-test,uniform,1,1,138,102,6003,565,0.6037580370903015,0.6037580370903015,0.0,68.03025817871094,0.0,946,0.4131084407674348,0.371314085859558,0.1875,6.738388282107153
8uk7_A,eval-test,uniform,1,2,138,102,6003,565,0.6015121340751648,0.6015121340751648,0.0,,0.0,946,0.40588836158765607,0.36946303899857114,0.16163793103448276,7.146103229825123
8uk7_A,eval-test,uniform,2,0,138,102,6003,565,0.38154837489128113,0.38154837489128113,0.0,48.46066665649414,0.0,946,0.3438784768043853,0.34327003547892393,0.12284482758620689,8.160663710159794
8uk7_A,eval-test,uniform,2,1,138,102,6003,565,0.3724757432937622,0.3724757432937622,0.0,,0.0,946,0.35024363008831594,0.38130239622415985,0.1271551724137931,6.895131818299198
8uk7_A,eval-test,uniform,2,2,138,102,6003,565,0.3792524039745331,0.3792524039745331,0.0,,0.0,946,0.3443225941528779,0.31967898410801143,0.11206896551724138,7.493385174926168
8uk7_A,eval-test,uniform,3,0,138,102,6003,565,0.48806336522102356,0.48806336522102356,0.0,,0.0,946,0.4107910998883362,0.3394722255337522,0.08189655172413793,8.282183340986258
8uk7_A,eval-test,uniform,3,1,138,102,6003,565,0.5376171469688416,0.5376171469688416,0.0,63.07228469848633,0.0,946,0.4185393614861435,0.35035867868977144,0.1336206896551724,7.155743470120453
8uk7_A,eval-test,uniform,3,2,138,102,6003,565,0.5182773470878601,0.5182773470878601,0.0,,0.0,946,0.4466424728453964,0.42332439367443025,0.125,7.133923413626846
8uk7_A,eval-test,uniform,4,0,138,102,6003,565,0.21849030256271362,0.21849030256271362,0.0,35.803382873535156,0.0,946,0.3687982184549792,0.3754411164920775,0.13793103448275862,6.959796174112201
8uk7_A,eval-test,uniform,4,1,138,102,6003,565,0.2118605524301529,0.2118605524301529,0.0,,0.0,946,0.34354221652624095,0.29140645648143,0.09698275862068967,6.9398828306806255
8uk7_A,eval-test,uniform,4,2,138,102,6003,565,0.21358351409435272,0.21358351409435272,0.0,,0.0,946,0.3229986168916862,0.3524944626246101,0.08836206896551724,8.217813958199498
8uk7_A,eval-test,uniform,5,0,138,102,6003,565,0.3821403980255127,0.3821403980255127,0.0,,0.0,946,0.35127303065678606,0.4470694727678398,0.08405172413793102,7.252373065599668
8uk7_A,eval-test,uniform,5,1,138,102,6003,565,0.38953155279159546,0.38953155279159546,0.0,53.171939849853516,0.0,946,0.36811618109836564,0.47599517714955425,0.1163793103448276,6.367590164254101
8uk7_A,eval-test,uniform,5,2,138,102,6003,565,0.3701626658439636,0.3701626658439636,0.0,,0.0,946,0.3832700994822861,0.4345493290908901,0.09482758620689655,7.499042014012366
8uk7_A,eval-test,separation_matched,1,0,138,102,6003,565,0.2889954447746277,0.2889954447746277,0.0,44.69999313354492,0.0,946,0.38629802811897274,0.40835888950587246,0.07327586206896551,8.366158261663935
8uk7_A,eval-test,separation_matched,1,1,138,102,6003,565,0.2592456638813019,0.2592456638813019,0.0,,0.0,946,0.34678744543701145,0.2898681295841602,0.040948275862068964,8.731214576776257
8uk7_A,eval-test,separation_matched,1,2,138,102,6003,565,0.28086477518081665,0.28086477518081665,0.0,,0.0,946,0.3648043345853213,0.36855723049210204,0.05818965517241379,8.543482368518523
8uk7_A,eval-test,separation_matched,2,0,138,102,6003,565,0.6097639799118042,0.6097639799118042,0.0,,0.0,946,0.49834249061009034,0.5596068775285192,0.37284482758620685,3.857331365853857
8uk7_A,eval-test,separation_matched,2,1,138,102,6003,565,0.6091753244400024,0.6091753244400024,0.0,,0.0,946,0.45330581920617197,0.5867996586215358,0.34913793103448276,3.963786671346119
8uk7_A,eval-test,separation_matched,2,2,138,102,6003,565,0.6191376447677612,0.6191376447677612,0.0,65.98165893554688,0.0,946,0.5553306770886205,0.6532080354049462,0.4224137931034483,3.7192986598858426
8uk7_A,eval-test,separation_matched,3,0,138,102,6003,565,0.37997496128082275,0.37997496128082275,0.0,,0.0,946,0.48351848797076435,0.5694030641950628,0.20905172413793105,5.127194057490675
8uk7_A,eval-test,separation_matched,3,1,138,102,6003,565,0.38414594531059265,0.38414594531059265,0.0,,0.0,946,0.357116346056238,0.4027841071749309,0.06465517241379311,8.870102175783222
8uk7_A,eval-test,separation_matched,3,2,138,102,6003,565,0.3906424939632416,0.3906424939632416,0.0,48.01689910888672,0.0,946,0.37140899401076033,0.3976918126297598,0.10344827586206898,9.560231124502035
8uk7_A,eval-test,separation_matched,4,0,138,102,6003,565,0.34788188338279724,0.34788188338279724,0.0,46.79791259765625,0.0,946,0.3948980433458532,0.40565705646299915,0.22844827586206895,6.758763802553357
8uk7_A,eval-test,separation_matched,4,1,138,102,6003,565,0.3452913165092468,0.3452913165092468,0.0,,0.0,946,0.35240711602882957,0.3725540713997444,0.0668103448275862,8.109759078309084
8uk7_A,eval-test,separation_matched,4,2,138,102,6003,565,0.3381049335002899,0.3381049335002899,0.0,,0.0,946,0.3915528880316719,0.36704035397778556,0.10344827586206898,7.505891675613628
8uk7_A,eval-test,separation_matched,5,0,138,102,6003,565,0.31189724802970886,0.31189724802970886,0.0,,0.0,946,0.3852258019490407,0.43269557101409145,0.15732758620689655,7.014222925743994
8uk7_A,eval-test,separation_matched,5,1,138,102,6003,565,0.3081132173538208,0.3081132173538208,0.0,,0.0,946,0.37868141559232565,0.45319127492445427,0.1314655172413793,6.70972365603402
8uk7_A,eval-test,separation_matched,5,2,138,102,6003,565,0.3131653368473053,0.3131653368473053,0.0,43.99204635620117,0.0,946,0.4784254136635875,0.6298100331713095,0.4073275862068966,7.20987385644356
8ux2_A,eval-test,oracle,0,0,246,216,25469,14501,0.6780381202697754,0.892994225025177,0.6242990493774414,,0.0,1873,0.8217960210592453,0.9674124228234336,0.9083333333333333,0.6525841661763679
8ux2_A,eval-test,oracle,0,1,246,216,25469,14501,0.6941133141517639,0.8959216475486755,0.6436612606048584,,0.0,1873,0.8168169286433903,0.9604338581496404,0.89375,0.7363031990493895
8ux2_A,eval-test,oracle,0,2,246,216,25469,14501,0.6967189908027649,0.8960971236228943,0.6468744277954102,90.41568756103516,0.0,1873,0.8266478263695551,0.9643320356105274,0.9020833333333333,0.6863585783176755
8ux2_A,eval-test,uniform,1,0,246,216,25469,14501,-99.6316909790039,0.4172596037387848,0.35606977343559265,,1.0,1873,0.2467961564710598,0.31127542812113085,0.058333333333333334,10.436977484234184
8ux2_A,eval-test,uniform,1,1,246,216,25469,14501,0.35830482840538025,0.41148442029953003,0.3450099229812622,,0.0,1873,0.26501378492270694,0.30354129996609347,0.05625,10.036640157785067
8ux2_A,eval-test,uniform,1,2,246,216,25469,14501,0.3806006908416748,0.4188132882118225,0.3710475564002991,35.49250030517578,0.0,1873,0.24736285491436555,0.2961498172762265,0.053125,10.392893940829426
8ux2_A,eval-test,uniform,2,0,246,216,25469,14501,0.24626490473747253,0.2664729356765747,0.2412128895521164,30.551490783691406,0.0,1873,0.256591847125478,0.3011589530059038,0.030208333333333334,10.391176921036221
8ux2_A,eval-test,uniform,2,1,246,216,25469,14501,0.23708632588386536,0.2661365568637848,0.2298237681388855,,0.0,1873,0.2490169102273835,0.2509952726625946,0.014583333333333334,12.197681452507066
8ux2_A,eval-test,uniform,2,2,246,216,25469,14501,-99.76504516601562,0.25728243589401245,0.22937490046024323,,1.0,1873,0.24522064001039967,0.2964771702716554,0.021875,12.070308915685413
8ux2_A,eval-test,uniform,3,0,246,216,25469,14501,-99.58292388916016,0.4333006739616394,0.4130181074142456,,1.0,1873,0.261122049376564,0.299742835785129,0.026041666666666664,11.677198405198382
8ux2_A,eval-test,uniform,3,1,246,216,25469,14501,0.36462223529815674,0.40549731254577637,0.35440343618392944,,0.0,1873,0.2611714746888236,0.32315245610530924,0.029166666666666667,12.128632084109368
8ux2_A,eval-test,uniform,3,2,246,216,25469,14501,0.3924616575241089,0.41884368658065796,0.3858661651611328,38.154808044433594,0.0,1873,0.25240829911928153,0.31207016482456884,0.012499999999999999,11.693529067784885
8ux2_A,eval-test,uniform,4,0,246,216,25469,14501,0.3085017204284668,0.3577998876571655,0.2961771786212921,,0.0,1873,0.2479234598260229,0.302138898288686,0.04583333333333334,9.895448840417764
8ux2_A,eval-test,uniform,4,1,246,216,25469,14501,0.3078191578388214,0.36250197887420654,0.29414844512939453,,0.0,1873,0.24598097734831165,0.30393121213499413,0.053125,10.198115730294932
8ux2_A,eval-test,uniform,4,2,246,216,25469,14501,0.3131522834300995,0.36341241002082825,0.3005872368812561,35.32907485961914,0.0,1873,0.26833475967111176,0.30959740787790163,0.035416666666666666,9.51872920196363
8ux2_A,eval-test,uniform,5,0,246,216,25469,14501,0.20349185168743134,0.24033188819885254,0.19428184628486633,28.842370986938477,0.0,1873,0.23126509841730672,0.2787384695874931,0.024999999999999998,11.937166874862617
8ux2_A,eval-test,uniform,5,1,246,216,25469,14501,0.19260528683662415,0.2218601405620575,0.18529155850410461,,0.0,1873,0.2259400288156341,0.24361093423073704,0.035416666666666666,11.912906737396622
8ux2_A,eval-test,uniform,5,2,246,216,25469,14501,-99.7974624633789,0.2218872457742691,0.19770337641239166,,1.0,1873,0.24929518150599603,0.2811504785619797,0.015625,11.709184717681346
8ux2_A,eval-test,separation_matched,1,0,246,216,25469,14501,0.3004676103591919,0.35819530487060547,0.2860356569290161,35.619232177734375,0.0,1873,0.2512735481145259,0.35828635806053893,0.034375,10.330269781320391
8ux2_A,eval-test,separation_matched,1,1,246,216,25469,14501,0.29301053285598755,0.35847365856170654,0.276644766330719,,0.0,1873,0.27173495033094647,0.36042518443674415,0.025,11.271718943184295
8ux2_A,eval-test,separation_matched,1,2,246,216,25469,14501,-99.71886444091797,0.32532867789268494,0.27008315920829773,,1.0,1873,0.25565005795625656,0.3282918025565731,0.008333333333333333,11.898329247823465
8ux2_A,eval-test,separation_matched,2,0,246,216,25469,14501,0.27424919605255127,0.29587194323539734,0.26884350180625916,,0.0,1873,0.25214898549468645,0.28781390791282835,0.03333333333333333,13.037268634781032
8ux2_A,eval-test,separation_matched,2,1,246,216,25469,14501,0.2883599102497101,0.3107954263687134,0.28275102376937866,33.26353073120117,0.0,1873,0.25473670526806125,0.2775514336333353,0.028124999999999997,12.829195995936175
8ux2_A,eval-test,separation_matched,2,2,246,216,25469,14501,0.2812313437461853,0.2950480878353119,0.27777713537216187,,0.0,1873,0.24391188482412712,0.2756201721546583,0.01875,11.804460858908868
8ux2_A,eval-test,separation_matched,3,0,246,216,25469,14501,-99.78585052490234,0.25423499941825867,0.20412872731685638,,1.0,1873,0.25992636305532385,0.2643277485035563,0.0375,11.368055014595793
8ux2_A,eval-test,separation_matched,3,1,246,216,25469,14501,0.24098803102970123,0.2763823866844177,0.23213942348957062,,0.0,1873,0.254082666204461,0.27349966630194256,0.01875,11.718506165099107
8ux2_A,eval-test,separation_matched,3,2,246,216,25469,14501,0.24600888788700104,0.28239110112190247,0.23691333830356598,29.7608699798584,0.0,1873,0.2402090487590861,0.2987602281089996,0.036458333333333336,11.850728685007674
8ux2_A,eval-test,separation_matched,4,0,246,216,25469,14501,0.23048624396324158,0.27687063813209534,0.21889014542102814,,0.0,1873,0.26577886167412335,0.29961647262468205,0.021875,11.478594935724661
