target,decoy_id,map_mode,sample_idx,ptm,ranking_score,candidate_output_tm,helico_composite,selected_by_helico
1z2u,empty_tag_4873_0001_0001.pdb,full,2,0.3939043879508972,0.3939043879508972,0.4168834642273025,0.16421222582330533,0
1hz6,empty_tag_1358_0001_0001.pdb,full,0,0.9221693277359009,0.9221693277359009,0.7234647639418722,0.6671570150048886,0
1hz6,empty_tag_1358_0001_0001.pdb,full,1,0.9221702814102173,0.9221702814102173,0.7279399618099707,0.6712845994320434,1
1hz6,empty_tag_1358_0001_0001.pdb,full,2,0.9221640229225159,0.9221640229225159,0.7256518824783948,0.6691700591875733,0
2ic6,empty_tag_324_0001_0001.pdb,full,0,0.809326171875,0.809326171875,0.4255062295749915,0.3443733278908928,0
2ic6,empty_tag_324_0001_0001.pdb,full,1,0.80878746509552,0.80878746509552,0.4321735967750963,0.3495365878169436,0
2ic6,empty_tag_324_0001_0001.pdb,full,2,0.809455394744873,0.809455394744873,0.45058914897548297,0.36473181745170596,1
1kaf,empty_tag_840_0001_0001.pdb,full,0,0.692659854888916,0.692659854888916,0.7988600272097808,0.5533382705236822,1
1kaf,empty_tag_840_0001_0001.pdb,full,1,0.6920157074928284,0.6920157074928284,0.7070327208038053,0.48927774850762473,0
1kaf,empty_tag_840_0001_0001.pdb,full,2,0.6894223093986511,0.6894223093986511,0.6984727532211397,0.4815426985777522,0
2i4a,empty_tag_1944_0001_0001.pdb,full,0,0.5451631546020508,0.5451631546020508,0.5642583328969599,0.3076128527726008,0
2i4a,empty_tag_1944_0001_0001.pdb,full,1,0.5517858266830444,0.5517858266830444,0.6459442320326301,0.35642287206326906,1
2i4a,empty_tag_1944_0001_0001.pdb,full,2,0.5339658260345459,0.5339658260345459,0.5182787624451969,0.27674314750521173,0
2ic6,empty_tag_478_0001_0001.pdb,full,0,0.8178593516349792,0.8178593516349792,0.4139219270065165,0.33852991884905076,1
2ic6,empty_tag_478_0001_0001.pdb,full,1,0.8167652487754822,0.8167652487754822,0.41737498792093486,0.3408973858419062,0
2ic6,empty_tag_478_0001_0001.pdb,full,2,0.8169170618057251,0.8169170618057251,0.43242014999030126,0.3532513983956678,0
1kaf,empty_tag_405_0001_0001.pdb,full,0,0.9020926356315613,0.9020926356315613,0.7356201770318966,0.6635975443224593,0
1kaf,empty_tag_405_0001_0001.pdb,full,1,0.9024197459220886,0.9024197459220886,0.7186642842530765,0.6485368407989409,0
1kaf,empty_tag_405_0001_0001.pdb,full,2,0.9025348424911499,0.9025348424911499,0.7141519242195307,0.6445469944402258,1
1uow,empty_tag_855_0001_0001.pdb,full,0,0.8424789309501648,0.8424789309501648,0.8216629193665709,0.6922336979093401,0
1uow,empty_tag_855_0001_0001.pdb,full,1,0.8394678831100464,0.8394678831100464,0.7736885945547574,0.6494867266572691,0
1uow,empty_tag_855_0001_0001.pdb,full,2,0.8434236645698547,0.8434236645698547,0.8223409770646765,0.6935818404018442,1
