pair_id,method,rank,candidate_id,source_arm,split,primary,tier,seq_class,L,n_pred,n_pred_fs,finished,recall_a,recall_b,phi,recall_a_fs,recall_b_fs,phi_fs,recall_shared,precision_union
4phqa_2wcdx,random,1,root:30,root,test,False,B,identical,291,185,7,True,0.027624309392265192,0.0,0.027624309392265192,0.0,0.0,0.0,0.0,0.02702702702702703
4phqa_2wcdx,random,2,random:70,random,test,False,B,identical,291,170,11,True,0.049723756906077346,0.10606060606060606,-0.05633684915452872,0.0,0.0,0.0,0.2857142857142857,0.19411764705882353
4phqa_2wcdx,random,3,root:48,root,test,False,B,identical,291,182,16,True,0.03867403314917127,0.06060606060606061,-0.02193202745688934,0.0,0.0,0.0,0.08571428571428572,0.0989010989010989
4phqa_2wcdx,random,4,root:69,root,test,False,B,identical,291,192,31,True,0.022099447513812154,0.007575757575757576,0.014523689938054578,0.0,0.0,0.0,0.0,0.026041666666666668
4phqa_2wcdx,random,5,root:25,root,test,False,B,identical,291,187,2,True,0.04419889502762431,0.022727272727272728,0.02147162230035158,0.0,0.0,0.0,0.14285714285714285,0.0855614973262032
4phqa_2wcdx,random,6,root:31,root,test,False,B,identical,291,203,21,True,0.022099447513812154,0.0,0.022099447513812154,0.0625,0.0,0.0625,0.02857142857142857,0.024630541871921183
4phqa_2wcdx,random,7,random:66,random,test,False,B,identical,291,180,10,True,0.03867403314917127,0.08333333333333333,-0.04465930018416206,0.0,0.0,0.0,0.2,0.1388888888888889
4phqa_2wcdx,random,8,random:81,random,test,False,B,identical,291,140,11,True,0.011049723756906077,0.0,0.011049723756906077,0.0625,0.0,0.0625,0.0,0.014285714285714285
4phqa_2wcdx,random,9,root:39,root,test,False,B,identical,291,199,11,True,0.022099447513812154,0.045454545454545456,-0.023355097940733302,0.0,0.0,0.0,0.17142857142857143,0.08040201005025126
4phqa_2wcdx,random,10,root:98,root,test,False,B,identical,291,224,25,True,0.016574585635359115,0.022727272727272728,-0.006152687091913613,0.0,0.0,0.0,0.0,0.026785714285714284
4phqa_2wcdx,random,11,root:45,root,test,False,B,identical,291,186,5,True,0.027624309392265192,0.015151515151515152,0.01247279424075004,0.0,0.0,0.0,0.05714285714285714,0.04838709677419355
4phqa_2wcdx,random,12,root:66,root,test,False,B,identical,291,243,22,True,0.03314917127071823,0.015151515151515152,0.01799765611920308,0.125,0.0,0.125,0.2857142857142857,0.07407407407407407
4phqa_2wcdx,random,13,random:72,random,test,False,B,identical,291,170,14,True,0.022099447513812154,0.0,0.022099447513812154,0.0,0.0,0.0,0.0,0.023529411764705882
4phqa_2wcdx,random,14,root:82,root,test,False,B,identical,291,181,8,True,0.07734806629834254,0.022727272727272728,0.05462079357106981,0.0,0.0,0.0,0.17142857142857143,0.1270718232044199
4phqa_2wcdx,random,15,random:64,random,test,False,B,identical,291,210,30,True,0.022099447513812154,0.007575757575757576,0.014523689938054578,0.0625,0.0,0.0625,0.08571428571428572,0.0380952380952381
4phqa_2wcdx,random,16,root:91,root,test,False,B,identical,291,194,21,True,0.055248618784530384,0.0,0.055248618784530384,0.125,0.0,0.125,0.0,0.05154639175257732
4phqa_2wcdx,temp,1,root:25,root,test,False,B,identical,291,187,2,True,0.04419889502762431,0.022727272727272728,0.02147162230035158,0.0,0.0,0.0,0.14285714285714285,0.0855614973262032
4phqa_2wcdx,temp,2,root:31,root,test,False,B,identical,291,203,21,True,0.022099447513812154,0.0,0.022099447513812154,0.0625,0.0,0.0625,0.02857142857142857,0.024630541871921183
4phqa_2wcdx,temp,3,root:2,root,test,False,B,identical,291,185,4,True,0.055248618784530384,0.030303030303030304,0.02494558848150008,0.0625,0.0,0.0625,0.0,0.07567567567567568
4phqa_2wcdx,temp,4,root:91,root,test,False,B,identical,291,194,21,True,0.055248618784530384,0.0,0.055248618784530384,0.125,0.0,0.125,0.0,0.05154639175257732
4phqa_2wcdx,temp,5,root:33,root,test,False,B,identical,291,192,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4phqa_2wcdx,temp,6,root:48,root,test,False,B,identical,291,182,16,True,0.03867403314917127,0.06060606060606061,-0.02193202745688934,0.0,0.0,0.0,0.08571428571428572,0.0989010989010989
4phqa_2wcdx,temp,7,root:82,root,test,False,B,identical,291,181,8,True,0.07734806629834254,0.022727272727272728,0.05462079357106981,0.0,0.0,0.0,0.17142857142857143,0.1270718232044199
4phqa_2wcdx,temp,8,root:30,root,test,False,B,identical,291,185,7,True,0.027624309392265192,0.0,0.027624309392265192,0.0,0.0,0.0,0.0,0.02702702702702703
4phqa_2wcdx,temp,9,root:39,root,test,False,B,identical,291,199,11,True,0.022099447513812154,0.045454545454545456,-0.023355097940733302,0.0,0.0,0.0,0.17142857142857143,0.08040201005025126
4phqa_2wcdx,temp,10,root:92,root,test,False,B,identical,291,226,5,True,0.04419889502762431,0.022727272727272728,0.02147162230035158,0.0625,0.0,0.0625,0.08571428571428572,0.061946902654867256
4phqa_2wcdx,temp,11,root:45,root,test,False,B,identical,291,186,5,True,0.027624309392265192,0.015151515151515152,0.01247279424075004,0.0,0.0,0.0,0.05714285714285714,0.04838709677419355
4phqa_2wcdx,temp,12,root:26,root,test,False,B,identical,291,257,5,True,0.016574585635359115,0.015151515151515152,0.0014230704838439634,0.0625,0.0,0.0625,0.02857142857142857,0.023346303501945526
4phqa_2wcdx,temp,13,root:42,root,test,False,B,identical,291,197,0,True,0.022099447513812154,0.015151515151515152,0.006947932362297002,0.0,0.0,0.0,0.11428571428571428,0.050761421319796954
4phqa_2wcdx,temp,14,root:79,root,test,False,B,identical,291,215,22,True,0.016574585635359115,0.007575757575757576,0.00899882805960154,0.0,0.0,0.0,0.08571428571428572,0.03255813953488372
4phqa_2wcdx,temp,15,root:68,root,test,False,B,identical,291,194,5,True,0.022099447513812154,0.12878787878787878,-0.10668843127406663,0.0,0.6666666666666666,-0.6666666666666666,0.11428571428571428,0.12886597938144329
4phqa_2wcdx,temp,16,root:9,root,test,False,B,identical,291,254,24,True,0.016574585635359115,0.0,0.016574585635359115,0.125,0.0,0.125,0.08571428571428572,0.023622047244094488
4pyia_4pyja,branch10,1,root:92,root,test,True,B,identical,208,177,8,True,0.09836065573770492,0.05263157894736842,0.0457290767903365,0.05,0.0,0.05,0.5827814569536424,0.5423728813559322
4pyia_4pyja,branch10,2,root:48,root,test,True,B,identical,208,159,17,True,0.06557377049180328,0.07894736842105263,-0.013373597929249345,0.0,0.0,0.0,0.5827814569536424,0.5974842767295597
4pyia_4pyja,branch10,3,root:97,root,test,True,B,identical,208,164,4,True,0.09836065573770492,0.05263157894736842,0.0457290767903365,0.025,0.0,0.025,0.5827814569536424,0.5853658536585366
4pyia_4pyja,branch10,4,branch10:90,branch10,test,True,B,identical,208,192,47,True,0.5409836065573771,0.05263157894736842,0.4883520276100087,0.7,0.0,0.7,0.5894039735099338,0.6458333333333334
4pyia_4pyja,branch10,5,root:87,root,test,True,B,identical,208,174,5,True,0.08196721311475409,0.02631578947368421,0.05565142364106988,0.0,0.0,0.0,0.48344370860927155,0.4540229885057471
4pyia_4pyja,branch10,6,branch10:61,branch10,test,True,B,identical,208,183,13,True,0.09836065573770492,0.07894736842105263,0.01941328731665229,0.025,0.0,0.025,0.46357615894039733,0.43169398907103823
4pyia_4pyja,branch10,7,branch10:19,branch10,test,True,B,identical,208,191,36,True,0.3114754098360656,0.05263157894736842,0.25884383088869717,0.4,0.0,0.4,0.48344370860927155,0.49214659685863876
4pyia_4pyja,branch10,8,root:78,root,test,True,B,identical,208,182,24,True,0.13114754098360656,0.02631578947368421,0.10483175150992236,0.15,0.0,0.15,0.5562913907284768,0.510989010989011
4pyia_4pyja,branch10,9,branch10:67,branch10,test,True,B,identical,208,188,8,True,0.06557377049180328,0.13157894736842105,-0.06600517687661776,0.025,0.0,0.025,0.5165562913907285,0.4627659574468085
4pyia_4pyja,branch10,10,branch10:45,branch10,test,True,B,identical,208,219,37,True,0.21311475409836064,0.07894736842105263,0.13416738567730802,0.2,0.0,0.2,0.5629139072847682,0.4611872146118721
4pyia_4pyja,branch10,11,root:25,root,test,True,B,identical,208,184,1,True,0.06557377049180328,0.10526315789473684,-0.039689387402933554,0.0,0.0,0.0,0.4900662251655629,0.44565217391304346
4pyia_4pyja,branch10,12,root:62,root,test,True,B,identical,208,196,24,True,0.14754098360655737,0.07894736842105263,0.06859361518550475,0.075,0.0,0.075,0.5629139072847682,0.49489795918367346
4pyia_4pyja,branch10,13,root:28,root,test,True,B,identical,208,193,8,True,0.09836065573770492,0.07894736842105263,0.01941328731665229,0.0,0.0,0.0,0.7019867549668874,0.5958549222797928
4pyia_4pyja,branch10,14,root:1,root,test,True,B,identical,208,202,36,True,0.2459016393442623,0.10526315789473684,0.14063848144952545,0.35,0.0,0.35,0.5629139072847682,0.5148514851485149
4pyia_4pyja,branch10,15,root:23,root,test,True,B,identical,208,174,13,True,0.04918032786885246,0.15789473684210525,-0.1087144089732528,0.0,0.0,0.0,0.5496688741721855,0.5287356321839081
4pyia_4pyja,branch10,16,root:68,root,test,True,B,identical,208,203,42,True,0.21311475409836064,0.18421052631578946,0.02890422778257118,0.125,0.21052631578947367,-0.08552631578947367,0.6556291390728477,0.5862068965517241
4pyia_4pyja,branch20,1,root:92,root,test,True,B,identical,208,177,8,True,0.09836065573770492,0.05263157894736842,0.0457290767903365,0.05,0.0,0.05,0.5827814569536424,0.5423728813559322
4pyia_4pyja,branch20,2,root:97,root,test,True,B,identical,208,164,4,True,0.09836065573770492,0.05263157894736842,0.0457290767903365,0.025,0.0,0.025,0.5827814569536424,0.5853658536585366
4pyia_4pyja,branch20,3,root:48,root,test,True,B,identical,208,159,17,True,0.06557377049180328,0.07894736842105263,-0.013373597929249345,0.0,0.0,0.0,0.5827814569536424,0.5974842767295597
4pyia_4pyja,branch20,4,branch20:50,branch20,test,True,B,identical,208,199,42,True,0.5409836065573771,0.07894736842105263,0.46203623813632444,0.75,0.0,0.75,0.6754966887417219,0.6934673366834171
4pyia_4pyja,branch20,5,root:8,root,test,True,B,identical,208,198,37,True,0.26229508196721313,0.10526315789473684,0.1570319240724763,0.3,0.0,0.3,0.5099337748344371,0.4898989898989899
4pyia_4pyja,branch20,6,branch20:96,branch20,test,True,B,identical,208,153,3,True,0.08196721311475409,0.07894736842105263,0.003019844693701465,0.0,0.0,0.0,0.4900662251655629,0.5359477124183006
4pyia_4pyja,branch20,7,branch20:19,branch20,test,True,B,identical,208,211,38,True,0.14754098360655737,0.10526315789473684,0.04227782571182054,0.15,0.05263157894736842,0.09736842105263158,0.5298013245033113,0.44075829383886256
4pyia_4pyja,branch20,8,root:32,root,test,True,B,identical,208,203,30,True,0.3442622950819672,0.05263157894736842,0.2916307161345988,0.375,0.0,0.375,0.5231788079470199,0.5024630541871922
4pyia_4pyja,branch20,9,branch20:1,branch20,test,True,B,identical,208,190,11,True,0.13114754098360656,0.18421052631578946,-0.0530629853321829,0.025,0.0,0.025,0.5033112582781457,0.4789473684210526
4pyia_4pyja,branch20,10,root:25,root,test,True,B,identical,208,184,1,True,0.06557377049180328,0.10526315789473684,-0.039689387402933554,0.0,0.0,0.0,0.4900662251655629,0.44565217391304346
4pyia_4pyja,branch20,11,branch20:47,branch20,test,True,B,identical,208,187,24,True,0.11475409836065574,0.05263157894736842,0.06212251941328732,0.025,0.0,0.025,0.5695364238410596,0.5080213903743316
4pyia_4pyja,branch20,12,root:71,root,test,True,B,identical,208,221,28,True,0.18032786885245902,0.07894736842105263,0.1013805004314064,0.1,0.0,0.1,0.5629139072847682,0.4479638009049774
4pyia_4pyja,branch20,13,root:78,root,test,True,B,identical,208,182,24,True,0.13114754098360656,0.02631578947368421,0.10483175150992236,0.15,0.0,0.15,0.5562913907284768,0.510989010989011
4pyia_4pyja,branch20,14,root:1,root,test,True,B,identical,208,202,36,True,0.2459016393442623,0.10526315789473684,0.14063848144952545,0.35,0.0,0.35,0.5629139072847682,0.5148514851485149
4pyia_4pyja,branch20,15,root:96,root,test,True,B,identical,208,220,33,True,0.18032786885245902,0.13157894736842105,0.04874892148403798,0.125,0.0,0.125,0.7350993377483444,0.5772727272727273
4pyia_4pyja,branch20,16,root:47,root,test,True,B,identical,208,196,22,True,0.13114754098360656,0.13157894736842105,-0.0004314063848144811,0.0,0.0,0.0,0.5695364238410596,0.5051020408163265
4pyia_4pyja,branch5,1,root:92,root,test,True,B,identical,208,177,8,True,0.09836065573770492,0.05263157894736842,0.0457290767903365,0.05,0.0,0.05,0.5827814569536424,0.5423728813559322
4pyia_4pyja,branch5,2,root:48,root,test,True,B,identical,208,159,17,True,0.06557377049180328,0.07894736842105263,-0.013373597929249345,0.0,0.0,0.0,0.5827814569536424,0.5974842767295597
4pyia_4pyja,branch5,3,root:97,root,test,True,B,identical,208,164,4,True,0.09836065573770492,0.05263157894736842,0.0457290767903365,0.025,0.0,0.025,0.5827814569536424,0.5853658536585366
4pyia_4pyja,branch5,4,branch5:60,branch5,test,True,B,identical,208,179,45,True,0.4918032786885246,0.10526315789473684,0.38654012079378774,0.65,0.0,0.65,0.5099337748344371,0.6201117318435754
4pyia_4pyja,branch5,5,branch5:68,branch5,test,True,B,identical,208,158,4,True,0.09836065573770492,0.07894736842105263,0.01941328731665229,0.0,0.0,0.0,0.5364238410596026,0.569620253164557
4pyia_4pyja,branch5,6,branch5:58,branch5,test,True,B,identical,208,154,8,True,0.08196721311475409,0.0,0.08196721311475409,0.0,0.0,0.0,0.4900662251655629,0.512987012987013
4pyia_4pyja,branch5,7,root:87,root,test,True,B,identical,208,174,5,True,0.08196721311475409,0.02631578947368421,0.05565142364106988,0.0,0.0,0.0,0.48344370860927155,0.4540229885057471
4pyia_4pyja,branch5,8,root:5,root,test,True,B,identical,208,199,39,True,0.16393442622950818,0.10526315789473684,0.05867126833477135,0.125,0.0,0.125,0.5231788079470199,0.46733668341708545
4pyia_4pyja,branch5,9,branch5:39,branch5,test,True,B,identical,208,220,39,True,0.22950819672131148,0.05263157894736842,0.17687661777394306,0.2,0.0,0.2,0.5761589403973509,0.4681818181818182
4pyia_4pyja,branch5,10,branch5:55,branch5,test,True,B,identical,208,197,36,True,0.3442622950819672,0.0,0.3442622950819672,0.425,0.0,0.425,0.5695364238410596,0.5431472081218274
4pyia_4pyja,branch5,11,root:78,root,test,True,B,identical,208,182,24,True,0.13114754098360656,0.02631578947368421,0.10483175150992236,0.15,0.0,0.15,0.5562913907284768,0.510989010989011
4pyia_4pyja,branch5,12,root:28,root,test,True,B,identical,208,193,8,True,0.09836065573770492,0.07894736842105263,0.01941328731665229,0.0,0.0,0.0,0.7019867549668874,0.5958549222797928
4pyia_4pyja,branch5,13,root:36,root,test,True,B,identical,208,185,12,True,0.06557377049180328,0.05263157894736842,0.012942191544434864,0.0,0.0,0.0,0.5298013245033113,0.4648648648648649
4pyia_4pyja,branch5,14,branch5:18,branch5,test,True,B,identical,208,145,0,True,0.04918032786885246,0.07894736842105263,-0.02976704055220017,0.0,0.0,0.0,0.5562913907284768,0.6206896551724138
4pyia_4pyja,branch5,15,branch5:75,branch5,test,True,B,identical,208,200,41,True,0.16393442622950818,0.07894736842105263,0.08498705780845556,0.15,0.0,0.15,0.4900662251655629,0.435
4pyia_4pyja,branch5,16,root:62,root,test,True,B,identical,208,196,24,True,0.14754098360655737,0.07894736842105263,0.06859361518550475,0.075,0.0,0.075,0.5629139072847682,0.49489795918367346
4pyia_4pyja,iid,1,iid:35,iid,test,True,B,identical,208,151,0,True,0.09836065573770492,0.05263157894736842,0.0457290767903365,0.0,0.0,0.0,0.609271523178808,0.6622516556291391
4pyia_4pyja,iid,2,root:10,root,test,True,B,identical,208,200,43,True,0.39344262295081966,0.13157894736842105,0.26186367558239865,0.45,0.0,0.45,0.5827814569536424,0.585
4pyia_4pyja,iid,3,iid:8,iid,test,True,B,identical,208,197,39,True,0.21311475409836064,0.13157894736842105,0.0815358067299396,0.225,0.0,0.225,0.5629139072847682,0.5228426395939086
4pyia_4pyja,iid,4,root:87,root,test,True,B,identical,208,174,5,True,0.08196721311475409,0.02631578947368421,0.05565142364106988,0.0,0.0,0.0,0.48344370860927155,0.4540229885057471
4pyia_4pyja,iid,5,root:49,root,test,True,B,identical,208,200,34,True,0.47540983606557374,0.05263157894736842,0.4227782571182053,0.575,0.0,0.575,0.4900662251655629,0.525
4pyia_4pyja,iid,6,iid:56,iid,test,True,B,identical,208,205,22,True,0.04918032786885246,0.07894736842105263,-0.02976704055220017,0.0,0.0,0.0,0.5231788079470199,0.4146341463414634
4pyia_4pyja,iid,7,root:25,root,test,True,B,identical,208,184,1,True,0.06557377049180328,0.10526315789473684,-0.039689387402933554,0.0,0.0,0.0,0.4900662251655629,0.44565217391304346
4pyia_4pyja,iid,8,root:21,root,test,True,B,identical,208,212,44,True,0.5245901639344263,0.21052631578947367,0.3140638481449526,0.625,0.15789473684210525,0.46710526315789475,0.7152317880794702,0.6981132075471698
4pyia_4pyja,iid,9,root:62,root,test,True,B,identical,208,196,24,True,0.14754098360655737,0.07894736842105263,0.06859361518550475,0.075,0.0,0.075,0.5629139072847682,0.49489795918367346
4pyia_4pyja,iid,10,root:97,root,test,True,B,identical,208,164,4,True,0.09836065573770492,0.05263157894736842,0.0457290767903365,0.025,0.0,0.025,0.5827814569536424,0.5853658536585366
4pyia_4pyja,iid,11,iid:61,iid,test,True,B,identical,208,191,15,True,0.13114754098360656,0.13157894736842105,-0.0004314063848144811,0.025,0.0,0.025,0.6158940397350994,0.5549738219895288
4pyia_4pyja,iid,12,root:29,root,test,True,B,identical,208,193,36,True,0.13114754098360656,0.10526315789473684,0.025884383088869728,0.1,0.0,0.1,0.6225165562913907,0.5492227979274611
4pyia_4pyja,iid,13,root:14,root,test,True,B,identical,208,186,20,True,0.09836065573770492,0.13157894736842105,-0.03321829163071613,0.025,0.10526315789473684,-0.08026315789473684,0.5165562913907285,0.478494623655914
4pyia_4pyja,iid,14,iid:93,iid,test,True,B,identical,208,177,17,True,0.06557377049180328,0.05263157894736842,0.012942191544434864,0.0,0.0,0.0,0.5033112582781457,0.4632768361581921
4pyia_4pyja,iid,15,iid:69,iid,test,True,B,identical,208,206,33,True,0.16393442622950818,0.07894736842105263,0.08498705780845556,0.075,0.0,0.075,0.6423841059602649,0.5339805825242718
4pyia_4pyja,iid,16,root:32,root,test,True,B,identical,208,203,30,True,0.3442622950819672,0.05263157894736842,0.2916307161345988,0.375,0.0,0.375,0.5231788079470199,0.5024630541871922
4pyia_4pyja,random,1,random:88,random,test,True,B,identical,208,200,42,True,0.5573770491803278,0.15789473684210525,0.39948231233822257,0.725,0.0,0.725,0.6887417218543046,0.72
4pyia_4pyja,random,2,root:50,root,test,True,B,identical,208,193,17,True,0.08196721311475409,0.05263157894736842,0.029335634167385674,0.0,0.0,0.0,0.4900662251655629,0.41968911917098445
4pyia_4pyja,random,3,random:86,random,test,True,B,identical,208,210,31,True,0.13114754098360656,0.02631578947368421,0.10483175150992236,0.075,0.0,0.075,0.4768211920529801,0.38571428571428573
4pyia_4pyja,random,4,random:82,random,test,True,B,identical,208,184,10,True,0.08196721311475409,0.10526315789473684,-0.023295944779982744,0.0,0.0,0.0,0.5629139072847682,0.5108695652173914
4pyia_4pyja,random,5,random:87,random,test,True,B,identical,208,163,6,True,0.14754098360655737,0.10526315789473684,0.04227782571182054,0.05,0.0,0.05,0.5496688741721855,0.588957055214724
4pyia_4pyja,random,6,random:30,random,test,True,B,identical,208,174,12,True,0.16393442622950818,0.10526315789473684,0.05867126833477135,0.05,0.0,0.05,0.5629139072847682,0.5689655172413793
4pyia_4pyja,random,7,random:95,random,test,True,B,identical,208,221,43,True,0.16393442622950818,0.07894736842105263,0.08498705780845556,0.15,0.05263157894736842,0.09736842105263158,0.6026490066225165,0.47058823529411764
4pyia_4pyja,random,8,root:8,root,test,True,B,identical,208,198,37,True,0.26229508196721313,0.10526315789473684,0.1570319240724763,0.3,0.0,0.3,0.5099337748344371,0.4898989898989899
4pyia_4pyja,random,9,random:13,random,test,True,B,identical,208,183,33,True,0.19672131147540983,0.05263157894736842,0.14408973252804141,0.175,0.0,0.175,0.5894039735099338,0.5628415300546448
4pyia_4pyja,random,10,random:67,random,test,True,B,identical,208,174,30,True,0.18032786885245902,0.05263157894736842,0.1276962899050906,0.15,0.0,0.15,0.5496688741721855,0.5517241379310345
4pyia_4pyja,random,11,root:97,root,test,True,B,identical,208,164,4,True,0.09836065573770492,0.05263157894736842,0.0457290767903365,0.025,0.0,0.025,0.5827814569536424,0.5853658536585366
4pyia_4pyja,random,12,random:17,random,test,True,B,identical,208,152,8,True,0.06557377049180328,0.02631578947368421,0.03925798101811907,0.0,0.0,0.0,0.5960264900662252,0.625
4pyia_4pyja,random,13,root:48,root,test,True,B,identical,208,159,17,True,0.06557377049180328,0.07894736842105263,-0.013373597929249345,0.0,0.0,0.0,0.5827814569536424,0.5974842767295597
4pyia_4pyja,random,14,root:36,root,test,True,B,identical,208,185,12,True,0.06557377049180328,0.05263157894736842,0.012942191544434864,0.0,0.0,0.0,0.5298013245033113,0.4648648648648649
4pyia_4pyja,random,15,root:25,root,test,True,B,identical,208,184,1,True,0.06557377049180328,0.10526315789473684,-0.039689387402933554,0.0,0.0,0.0,0.4900662251655629,0.44565217391304346
4pyia_4pyja,random,16,root:67,root,test,True,B,identical,208,197,23,True,0.11475409836065574,0.15789473684210525,-0.043140638481449514,0.0,0.0,0.0,0.5827814569536424,0.5126903553299492
4pyia_4pyja,temp,1,root:92,root,test,True,B,identical,208,177,8,True,0.09836065573770492,0.05263157894736842,0.0457290767903365,0.05,0.0,0.05,0.5827814569536424,0.5423728813559322
4pyia_4pyja,temp,2,root:8,root,test,True,B,identical,208,198,37,True,0.26229508196721313,0.10526315789473684,0.1570319240724763,0.3,0.0,0.3,0.5099337748344371,0.4898989898989899
4pyia_4pyja,temp,3,root:48,root,test,True,B,identical,208,159,17,True,0.06557377049180328,0.07894736842105263,-0.013373597929249345,0.0,0.0,0.0,0.5827814569536424,0.5974842767295597
4pyia_4pyja,temp,4,root:97,root,test,True,B,identical,208,164,4,True,0.09836065573770492,0.05263157894736842,0.0457290767903365,0.025,0.0,0.025,0.5827814569536424,0.5853658536585366
4pyia_4pyja,temp,5,root:93,root,test,True,B,identical,208,212,35,True,0.5573770491803278,0.07894736842105263,0.47842968075927517,0.6,0.0,0.6,0.5629139072847682,0.5754716981132075
4pyia_4pyja,temp,6,root:47,root,test,True,B,identical,208,196,22,True,0.13114754098360656,0.13157894736842105,-0.0004314063848144811,0.0,0.0,0.0,0.5695364238410596,0.5051020408163265
4pyia_4pyja,temp,7,root:12,root,test,True,B,identical,208,218,45,True,0.32786885245901637,0.18421052631578946,0.1436583261432269,0.4,0.0,0.4,0.5562913907284768,0.5091743119266054
4pyia_4pyja,temp,8,root:87,root,test,True,B,identical,208,174,5,True,0.08196721311475409,0.02631578947368421,0.05565142364106988,0.0,0.0,0.0,0.48344370860927155,0.4540229885057471
4pyia_4pyja,temp,9,root:50,root,test,True,B,identical,208,193,17,True,0.08196721311475409,0.05263157894736842,0.029335634167385674,0.0,0.0,0.0,0.4900662251655629,0.41968911917098445
4pyia_4pyja,temp,10,root:41,root,test,True,B,identical,208,217,42,True,0.2459016393442623,0.10526315789473684,0.14063848144952545,0.2,0.0,0.2,0.5165562913907285,0.4470046082949309
4pyia_4pyja,temp,11,root:28,root,test,True,B,identical,208,193,8,True,0.09836065573770492,0.07894736842105263,0.01941328731665229,0.0,0.0,0.0,0.7019867549668874,0.5958549222797928
4pyia_4pyja,temp,12,root:62,root,test,True,B,identical,208,196,24,True,0.14754098360655737,0.07894736842105263,0.06859361518550475,0.075,0.0,0.075,0.5629139072847682,0.49489795918367346
4pyia_4pyja,temp,13,root:60,root,test,True,B,identical,208,215,44,True,0.2459016393442623,0.10526315789473684,0.14063848144952545,0.25,0.0,0.25,0.6158940397350994,0.5209302325581395
4pyia_4pyja,temp,14,root:18,root,test,True,B,identical,208,217,49,True,0.3114754098360656,0.13157894736842105,0.17989646246764454,0.325,0.0,0.325,0.5960264900662252,0.5253456221198156
4pyia_4pyja,temp,15,root:25,root,test,True,B,identical,208,184,1,True,0.06557377049180328,0.10526315789473684,-0.039689387402933554,0.0,0.0,0.0,0.4900662251655629,0.44565217391304346
4pyia_4pyja,temp,16,root:70,root,test,True,B,identical,208,198,37,True,0.26229508196721313,0.0,0.26229508196721313,0.2,0.0,0.2,0.5629139072847682,0.51010101010101
4qhfa_4qhha,branch10,1,root:90,root,dev,True,B,identical,109,72,17,True,0.22580645161290322,0.11538461538461539,0.11042183622828783,0.2222222222222222,0.0,0.2222222222222222,0.9459459459459459,0.7222222222222222
4qhfa_4qhha,branch10,2,branch10:30,branch10,dev,True,B,identical,109,97,31,True,0.46774193548387094,0.19230769230769232,0.2754342431761786,0.48148148148148145,0.13333333333333333,0.3481481481481481,0.7837837837837838,0.6494845360824743
4qhfa_4qhha,branch10,3,root:71,root,dev,True,B,identical,109,75,25,True,0.16129032258064516,0.19230769230769232,-0.03101736972704716,0.14814814814814814,0.06666666666666667,0.08148148148148147,0.8108108108108109,0.6
4qhfa_4qhha,branch10,4,branch10:44,branch10,dev,True,B,identical,109,92,25,True,0.20967741935483872,0.15384615384615385,0.05583126550868486,0.18518518518518517,0.06666666666666667,0.11851851851851851,0.6756756756756757,0.45652173913043476
4qhfa_4qhha,branch10,5,branch10:53,branch10,dev,True,B,identical,109,104,29,True,0.3548387096774194,0.23076923076923078,0.12406947890818859,0.37037037037037035,0.06666666666666667,0.3037037037037037,0.8108108108108109,0.5576923076923077
4qhfa_4qhha,branch10,6,root:61,root,dev,True,B,identical,109,89,32,True,0.24193548387096775,0.19230769230769232,0.04962779156327543,0.3333333333333333,0.13333333333333333,0.19999999999999998,0.8378378378378378,0.5730337078651685
4qhfa_4qhha,branch10,7,branch10:17,branch10,dev,True,B,identical,109,105,42,True,0.2903225806451613,0.15384615384615385,0.13647642679900746,0.14814814814814814,0.13333333333333333,0.014814814814814808,0.8108108108108109,0.49523809523809526
4qhfa_4qhha,branch10,8,root:53,root,dev,True,B,identical,109,88,20,True,0.1935483870967742,0.23076923076923078,-0.037220843672456594,0.14814814814814814,0.06666666666666667,0.08148148148148147,0.8648648648648649,0.5681818181818182
4qhfa_4qhha,branch10,9,root:66,root,dev,True,B,identical,109,87,22,True,0.14516129032258066,0.23076923076923078,-0.08560794044665013,0.07407407407407407,0.13333333333333333,-0.05925925925925926,0.8918918918918919,0.5517241379310345
4qhfa_4qhha,branch10,10,branch10:62,branch10,dev,True,B,identical,109,90,35,True,0.1774193548387097,0.34615384615384615,-0.16873449131513646,0.14814814814814814,0.26666666666666666,-0.11851851851851852,0.8378378378378378,0.5666666666666667
4qhfa_4qhha,branch10,11,root:12,root,dev,True,B,identical,109,82,25,True,0.22580645161290322,0.23076923076923078,-0.0049627791563275625,0.25925925925925924,0.06666666666666667,0.1925925925925926,0.8378378378378378,0.6219512195121951
4qhfa_4qhha,branch10,12,branch10:65,branch10,dev,True,B,identical,109,86,34,True,0.1774193548387097,0.11538461538461539,0.062034739454094295,0.18518518518518517,0.06666666666666667,0.11851851851851851,0.7837837837837838,0.5
4qhfa_4qhha,branch10,13,root:84,root,dev,True,B,identical,109,74,23,True,0.20967741935483872,0.11538461538461539,0.09429280397022333,0.18518518518518517,0.06666666666666667,0.11851851851851851,0.8378378378378378,0.6351351351351351
4qhfa_4qhha,branch10,14,root:20,root,dev,True,B,identical,109,105,32,True,0.3709677419354839,0.3076923076923077,0.06327543424317617,0.3333333333333333,0.13333333333333333,0.19999999999999998,0.918918918918919,0.6190476190476191
