stem,dataset,subset,eval_set,L,is_viral,kingdom,msa_volume,msa_depth,msa_neff,n_eff_0.62,query_len,range,cut,precision,predictor,depth_tier,neff_tier
9ijc_A,foldbench_monomer,foldbench_natural,eval-test,321,0.0,bacteria,foldbench,2173.0,1254.280338813306,342.8006346603022,321.0,all,R,0.3827493261455525,seq-KNN (decontaminated corpus),1000+,1000+
9ijc_A,foldbench_monomer,foldbench_natural,eval-test,321,0.0,bacteria,foldbench,2173.0,1254.280338813306,342.8006346603022,321.0,all,AUC,0.7911598846319011,seq-KNN (decontaminated corpus),1000+,1000+
9ijc_A,foldbench_monomer,foldbench_natural,eval-test,321,0.0,bacteria,foldbench,2173.0,1254.280338813306,342.8006346603022,321.0,long,R,0.3984962406015037,seq-KNN (decontaminated corpus),1000+,1000+
9iuh_A,foldbench_monomer,foldbench_natural,eval-test,411,0.0,bacteria,foldbench,10724.0,5326.4074902557295,1204.257757395955,411.0,all,R,0.7308533916849015,MarinFold #232 m2-p06 (step 363k),1000+,1000+
9iuh_A,foldbench_monomer,foldbench_natural,eval-test,411,0.0,bacteria,foldbench,10724.0,5326.4074902557295,1204.257757395955,411.0,all,AUC,0.9759198077391552,MarinFold #232 m2-p06 (step 363k),1000+,1000+
9iuh_A,foldbench_monomer,foldbench_natural,eval-test,411,0.0,bacteria,foldbench,10724.0,5326.4074902557295,1204.257757395955,411.0,long,R,0.7363636363636363,MarinFold #232 m2-p06 (step 363k),1000+,1000+
9iuh_A,foldbench_monomer,foldbench_natural,eval-test,411,0.0,bacteria,foldbench,10724.0,5326.4074902557295,1204.257757395955,411.0,all,R,0.8796498905908097,ESMFold2,1000+,1000+
9iuh_A,foldbench_monomer,foldbench_natural,eval-test,411,0.0,bacteria,foldbench,10724.0,5326.4074902557295,1204.257757395955,411.0,long,R,0.8727272727272727,ESMFold2,1000+,1000+
9iuh_A,foldbench_monomer,foldbench_natural,eval-test,411,0.0,bacteria,foldbench,10724.0,5326.4074902557295,1204.257757395955,411.0,all,R,0.1334792122538293,Protenix-v2 single-seq,1000+,1000+
9iuh_A,foldbench_monomer,foldbench_natural,eval-test,411,0.0,bacteria,foldbench,10724.0,5326.4074902557295,1204.257757395955,411.0,long,R,0.0818181818181818,Protenix-v2 single-seq,1000+,1000+
9iuh_A,foldbench_monomer,foldbench_natural,eval-test,411,0.0,bacteria,foldbench,10724.0,5326.4074902557295,1204.257757395955,411.0,all,R,0.8862144420131292,Protenix-v2 + MSA,1000+,1000+
9iuh_A,foldbench_monomer,foldbench_natural,eval-test,411,0.0,bacteria,foldbench,10724.0,5326.4074902557295,1204.257757395955,411.0,long,R,0.8787878787878788,Protenix-v2 + MSA,1000+,1000+
9iuh_A,foldbench_monomer,foldbench_natural,eval-test,411,0.0,bacteria,foldbench,10724.0,5326.4074902557295,1204.257757395955,411.0,all,R,0.5951859956236324,seq-KNN (decontaminated corpus),1000+,1000+
9iuh_A,foldbench_monomer,foldbench_natural,eval-test,411,0.0,bacteria,foldbench,10724.0,5326.4074902557295,1204.257757395955,411.0,all,AUC,0.8820365172275781,seq-KNN (decontaminated corpus),1000+,1000+
9iuh_A,foldbench_monomer,foldbench_natural,eval-test,411,0.0,bacteria,foldbench,10724.0,5326.4074902557295,1204.257757395955,411.0,long,R,0.6242424242424243,seq-KNN (decontaminated corpus),1000+,1000+
9j0v_A,foldbench_monomer,foldbench_natural,eval-test,286,0.0,bacteria,foldbench,3040.0,2238.469876238657,1143.056757048646,286.0,all,R,0.7455357142857143,MarinFold #232 m2-p06 (step 363k),1000+,1000+
9j0v_A,foldbench_monomer,foldbench_natural,eval-test,286,0.0,bacteria,foldbench,3040.0,2238.469876238657,1143.056757048646,286.0,all,AUC,0.9890262583635752,MarinFold #232 m2-p06 (step 363k),1000+,1000+
9j0v_A,foldbench_monomer,foldbench_natural,eval-test,286,0.0,bacteria,foldbench,3040.0,2238.469876238657,1143.056757048646,286.0,long,R,0.7391304347826086,MarinFold #232 m2-p06 (step 363k),1000+,1000+
9j0v_A,foldbench_monomer,foldbench_natural,eval-test,286,0.0,bacteria,foldbench,3040.0,2238.469876238657,1143.056757048646,286.0,all,R,0.8035714285714286,ESMFold2,1000+,1000+
9j0v_A,foldbench_monomer,foldbench_natural,eval-test,286,0.0,bacteria,foldbench,3040.0,2238.469876238657,1143.056757048646,286.0,long,R,0.8074534161490683,ESMFold2,1000+,1000+
9j0v_A,foldbench_monomer,foldbench_natural,eval-test,286,0.0,bacteria,foldbench,3040.0,2238.469876238657,1143.056757048646,286.0,all,R,0.0714285714285714,Protenix-v2 single-seq,1000+,1000+
9j0v_A,foldbench_monomer,foldbench_natural,eval-test,286,0.0,bacteria,foldbench,3040.0,2238.469876238657,1143.056757048646,286.0,long,R,0.0248447204968944,Protenix-v2 single-seq,1000+,1000+
9j0v_A,foldbench_monomer,foldbench_natural,eval-test,286,0.0,bacteria,foldbench,3040.0,2238.469876238657,1143.056757048646,286.0,all,R,0.8035714285714286,Protenix-v2 + MSA,1000+,1000+
9j0v_A,foldbench_monomer,foldbench_natural,eval-test,286,0.0,bacteria,foldbench,3040.0,2238.469876238657,1143.056757048646,286.0,long,R,0.8012422360248447,Protenix-v2 + MSA,1000+,1000+
9j0v_A,foldbench_monomer,foldbench_natural,eval-test,286,0.0,bacteria,foldbench,3040.0,2238.469876238657,1143.056757048646,286.0,all,R,0.3883928571428571,seq-KNN (decontaminated corpus),1000+,1000+
9j0v_A,foldbench_monomer,foldbench_natural,eval-test,286,0.0,bacteria,foldbench,3040.0,2238.469876238657,1143.056757048646,286.0,all,AUC,0.8176887263021578,seq-KNN (decontaminated corpus),1000+,1000+
9j0v_A,foldbench_monomer,foldbench_natural,eval-test,286,0.0,bacteria,foldbench,3040.0,2238.469876238657,1143.056757048646,286.0,long,R,0.4099378881987577,seq-KNN (decontaminated corpus),1000+,1000+
9jq9_A,foldbench_monomer,foldbench_natural,eval-test,179,0.0,eukaryote,foldbench,3726.0,2096.156535020672,497.938585678675,179.0,all,R,0.5852272727272727,MarinFold #232 m2-p06 (step 363k),1000+,1000+
9jq9_A,foldbench_monomer,foldbench_natural,eval-test,179,0.0,eukaryote,foldbench,3726.0,2096.156535020672,497.938585678675,179.0,all,AUC,0.8998536515103202,MarinFold #232 m2-p06 (step 363k),1000+,1000+
9jq9_A,foldbench_monomer,foldbench_natural,eval-test,179,0.0,eukaryote,foldbench,3726.0,2096.156535020672,497.938585678675,179.0,long,R,0.5491803278688525,MarinFold #232 m2-p06 (step 363k),1000+,1000+
9jq9_A,foldbench_monomer,foldbench_natural,eval-test,179,0.0,eukaryote,foldbench,3726.0,2096.156535020672,497.938585678675,179.0,all,AUC,,ESMFold2,1000+,1000+
9jq9_A,foldbench_monomer,foldbench_natural,eval-test,179,0.0,eukaryote,foldbench,3726.0,2096.156535020672,497.938585678675,179.0,all,R,0.6477272727272727,ESMFold2,1000+,1000+
9jq9_A,foldbench_monomer,foldbench_natural,eval-test,179,0.0,eukaryote,foldbench,3726.0,2096.156535020672,497.938585678675,179.0,long,R,0.6065573770491803,ESMFold2,1000+,1000+
9jq9_A,foldbench_monomer,foldbench_natural,eval-test,179,0.0,eukaryote,foldbench,3726.0,2096.156535020672,497.938585678675,179.0,all,AUC,,Protenix-v2 single-seq,1000+,1000+
9jq9_A,foldbench_monomer,foldbench_natural,eval-test,179,0.0,eukaryote,foldbench,3726.0,2096.156535020672,497.938585678675,179.0,all,R,0.2840909090909091,Protenix-v2 single-seq,1000+,1000+
9jq9_A,foldbench_monomer,foldbench_natural,eval-test,179,0.0,eukaryote,foldbench,3726.0,2096.156535020672,497.938585678675,179.0,long,R,0.2786885245901639,Protenix-v2 single-seq,1000+,1000+
9jq9_A,foldbench_monomer,foldbench_natural,eval-test,179,0.0,eukaryote,foldbench,3726.0,2096.156535020672,497.938585678675,179.0,all,AUC,,Protenix-v2 + MSA,1000+,1000+
9jq9_A,foldbench_monomer,foldbench_natural,eval-test,179,0.0,eukaryote,foldbench,3726.0,2096.156535020672,497.938585678675,179.0,all,R,0.8579545454545454,Protenix-v2 + MSA,1000+,1000+
9jq9_A,foldbench_monomer,foldbench_natural,eval-test,179,0.0,eukaryote,foldbench,3726.0,2096.156535020672,497.938585678675,179.0,long,R,0.8442622950819673,Protenix-v2 + MSA,1000+,1000+
9jq9_A,foldbench_monomer,foldbench_natural,eval-test,179,0.0,eukaryote,foldbench,3726.0,2096.156535020672,497.938585678675,179.0,all,R,0.3863636363636363,seq-KNN (decontaminated corpus),1000+,1000+
9jq9_A,foldbench_monomer,foldbench_natural,eval-test,179,0.0,eukaryote,foldbench,3726.0,2096.156535020672,497.938585678675,179.0,all,AUC,0.7112165178571429,seq-KNN (decontaminated corpus),1000+,1000+
9jq9_A,foldbench_monomer,foldbench_natural,eval-test,179,0.0,eukaryote,foldbench,3726.0,2096.156535020672,497.938585678675,179.0,long,R,0.3852459016393442,seq-KNN (decontaminated corpus),1000+,1000+
8j4i_A,cameo_hard,nonfoldbench_natural,,190,,,exp74,6543.0,1912.4341769571188,626.0123989629058,190.0,all,R,0.4724409448818897,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8j4i_A,cameo_hard,nonfoldbench_natural,,190,,,exp74,6543.0,1912.4341769571188,626.0123989629058,190.0,all,AUC,0.8876418084926384,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8j4i_A,cameo_hard,nonfoldbench_natural,,190,,,exp74,6543.0,1912.4341769571188,626.0123989629058,190.0,long,R,0.4772727272727273,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8j4i_A,cameo_hard,nonfoldbench_natural,,190,,,exp74,6543.0,1912.4341769571188,626.0123989629058,190.0,all,R,0.4409448818897638,ESMFold2,1000+,1000+
8j4i_A,cameo_hard,nonfoldbench_natural,,190,,,exp74,6543.0,1912.4341769571188,626.0123989629058,190.0,long,R,0.4431818181818182,ESMFold2,1000+,1000+
8j4i_A,cameo_hard,nonfoldbench_natural,,190,,,exp74,6543.0,1912.4341769571188,626.0123989629058,190.0,all,R,0.1338582677165354,Protenix-v2 single-seq,1000+,1000+
8j4i_A,cameo_hard,nonfoldbench_natural,,190,,,exp74,6543.0,1912.4341769571188,626.0123989629058,190.0,long,R,0.1136363636363636,Protenix-v2 single-seq,1000+,1000+
8j4i_A,cameo_hard,nonfoldbench_natural,,190,,,exp74,6543.0,1912.4341769571188,626.0123989629058,190.0,all,R,0.4409448818897638,Protenix-v2 + MSA,1000+,1000+
8j4i_A,cameo_hard,nonfoldbench_natural,,190,,,exp74,6543.0,1912.4341769571188,626.0123989629058,190.0,long,R,0.4318181818181818,Protenix-v2 + MSA,1000+,1000+
8j4i_A,cameo_hard,nonfoldbench_natural,,190,,,exp74,6543.0,1912.4341769571188,626.0123989629058,190.0,all,AUC,0.7882163371027741,ESMFold2,1000+,1000+
8j4i_A,cameo_hard,nonfoldbench_natural,,190,,,exp74,6543.0,1912.4341769571188,626.0123989629058,190.0,all,AUC,0.5881635267088684,Protenix-v2 single-seq,1000+,1000+
8j4i_A,cameo_hard,nonfoldbench_natural,,190,,,exp74,6543.0,1912.4341769571188,626.0123989629058,190.0,all,AUC,0.7958864292203219,Protenix-v2 + MSA,1000+,1000+
8jvx_B,cameo_hard,nonfoldbench_natural,,39,,,exp74,1.0,1.0,1.0,39.0,all,R,0.7142857142857143,MarinFold #232 m2-p06 (step 363k),<10,<10
8jvx_B,cameo_hard,nonfoldbench_natural,,39,,,exp74,1.0,1.0,1.0,39.0,all,AUC,0.9836119091146514,MarinFold #232 m2-p06 (step 363k),<10,<10
8jvx_B,cameo_hard,nonfoldbench_natural,,39,,,exp74,1.0,1.0,1.0,39.0,long,R,0.875,MarinFold #232 m2-p06 (step 363k),<10,<10
8jvx_B,cameo_hard,nonfoldbench_natural,,39,,,exp74,1.0,1.0,1.0,39.0,all,R,0.5714285714285714,ESMFold2,<10,<10
8jvx_B,cameo_hard,nonfoldbench_natural,,39,,,exp74,1.0,1.0,1.0,39.0,long,R,0.875,ESMFold2,<10,<10
8jvx_B,cameo_hard,nonfoldbench_natural,,39,,,exp74,1.0,1.0,1.0,39.0,all,R,0.5714285714285714,Protenix-v2 single-seq,<10,<10
8jvx_B,cameo_hard,nonfoldbench_natural,,39,,,exp74,1.0,1.0,1.0,39.0,long,R,0.875,Protenix-v2 single-seq,<10,<10
8jvx_B,cameo_hard,nonfoldbench_natural,,39,,,exp74,1.0,1.0,1.0,39.0,all,R,0.6428571428571429,Protenix-v2 + MSA,<10,<10
8jvx_B,cameo_hard,nonfoldbench_natural,,39,,,exp74,1.0,1.0,1.0,39.0,long,R,0.875,Protenix-v2 + MSA,<10,<10
8jvx_B,cameo_hard,nonfoldbench_natural,,39,,,exp74,1.0,1.0,1.0,39.0,all,AUC,0.956254896839906,ESMFold2,<10,<10
8jvx_B,cameo_hard,nonfoldbench_natural,,39,,,exp74,1.0,1.0,1.0,39.0,all,AUC,0.7831026377644292,Protenix-v2 single-seq,<10,<10
8jvx_B,cameo_hard,nonfoldbench_natural,,39,,,exp74,1.0,1.0,1.0,39.0,all,AUC,0.8186210498824759,Protenix-v2 + MSA,<10,<10
8raj_A,cameo_hard,nonfoldbench_natural,,62,,,exp74,4.0,3.0,3.0,62.0,all,R,0.8461538461538461,MarinFold #232 m2-p06 (step 363k),<10,<10
8raj_A,cameo_hard,nonfoldbench_natural,,62,,,exp74,4.0,3.0,3.0,62.0,all,AUC,0.9880217697652948,MarinFold #232 m2-p06 (step 363k),<10,<10
8raj_A,cameo_hard,nonfoldbench_natural,,62,,,exp74,4.0,3.0,3.0,62.0,long,R,1.0,MarinFold #232 m2-p06 (step 363k),<10,<10
8raj_A,cameo_hard,nonfoldbench_natural,,62,,,exp74,4.0,3.0,3.0,62.0,all,R,0.6153846153846154,ESMFold2,<10,<10
8raj_A,cameo_hard,nonfoldbench_natural,,62,,,exp74,4.0,3.0,3.0,62.0,long,R,0.0,ESMFold2,<10,<10
8raj_A,cameo_hard,nonfoldbench_natural,,62,,,exp74,4.0,3.0,3.0,62.0,all,R,0.2307692307692307,Protenix-v2 single-seq,<10,<10
8raj_A,cameo_hard,nonfoldbench_natural,,62,,,exp74,4.0,3.0,3.0,62.0,long,R,0.0,Protenix-v2 single-seq,<10,<10
8raj_A,cameo_hard,nonfoldbench_natural,,62,,,exp74,4.0,3.0,3.0,62.0,all,R,0.3076923076923077,Protenix-v2 + MSA,<10,<10
8raj_A,cameo_hard,nonfoldbench_natural,,62,,,exp74,4.0,3.0,3.0,62.0,long,R,0.0,Protenix-v2 + MSA,<10,<10
8raj_A,cameo_hard,nonfoldbench_natural,,62,,,exp74,4.0,3.0,3.0,62.0,all,AUC,0.8059429515525536,ESMFold2,<10,<10
8raj_A,cameo_hard,nonfoldbench_natural,,62,,,exp74,4.0,3.0,3.0,62.0,all,AUC,0.7609699207930414,Protenix-v2 single-seq,<10,<10
8raj_A,cameo_hard,nonfoldbench_natural,,62,,,exp74,4.0,3.0,3.0,62.0,all,AUC,0.8380387773944313,Protenix-v2 + MSA,<10,<10
8s3m_A,cameo_hard,nonfoldbench_natural,,345,,,exp74,2131.0,1466.9013602247492,348.1523208251434,345.0,all,R,0.3387533875338753,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8s3m_A,cameo_hard,nonfoldbench_natural,,345,,,exp74,2131.0,1466.9013602247492,348.1523208251434,345.0,all,AUC,0.8892907714114077,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8s3m_A,cameo_hard,nonfoldbench_natural,,345,,,exp74,2131.0,1466.9013602247492,348.1523208251434,345.0,long,R,0.3059701492537313,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8s3m_A,cameo_hard,nonfoldbench_natural,,345,,,exp74,2131.0,1466.9013602247492,348.1523208251434,345.0,all,R,0.4525745257452574,ESMFold2,1000+,1000+
8s3m_A,cameo_hard,nonfoldbench_natural,,345,,,exp74,2131.0,1466.9013602247492,348.1523208251434,345.0,long,R,0.4365671641791044,ESMFold2,1000+,1000+
8s3m_A,cameo_hard,nonfoldbench_natural,,345,,,exp74,2131.0,1466.9013602247492,348.1523208251434,345.0,all,R,0.084010840108401,Protenix-v2 single-seq,1000+,1000+
8s3m_A,cameo_hard,nonfoldbench_natural,,345,,,exp74,2131.0,1466.9013602247492,348.1523208251434,345.0,long,R,0.0373134328358208,Protenix-v2 single-seq,1000+,1000+
8s3m_A,cameo_hard,nonfoldbench_natural,,345,,,exp74,2131.0,1466.9013602247492,348.1523208251434,345.0,all,R,0.7588075880758808,Protenix-v2 + MSA,1000+,1000+
8s3m_A,cameo_hard,nonfoldbench_natural,,345,,,exp74,2131.0,1466.9013602247492,348.1523208251434,345.0,long,R,0.7761194029850746,Protenix-v2 + MSA,1000+,1000+
8s3m_A,cameo_hard,nonfoldbench_natural,,345,,,exp74,2131.0,1466.9013602247492,348.1523208251434,345.0,all,AUC,0.7472791467056495,ESMFold2,1000+,1000+
8s3m_A,cameo_hard,nonfoldbench_natural,,345,,,exp74,2131.0,1466.9013602247492,348.1523208251434,345.0,all,AUC,0.5510422039831023,Protenix-v2 single-seq,1000+,1000+
8s3m_A,cameo_hard,nonfoldbench_natural,,345,,,exp74,2131.0,1466.9013602247492,348.1523208251434,345.0,all,AUC,0.9354315846296726,Protenix-v2 + MSA,1000+,1000+
8s89_A,cameo_hard,nonfoldbench_natural,,401,,,exp74,1.0,1.0,1.0,401.0,all,R,0.3196480938416422,MarinFold #232 m2-p06 (step 363k),<10,<10
8s89_A,cameo_hard,nonfoldbench_natural,,401,,,exp74,1.0,1.0,1.0,401.0,all,AUC,0.8631170690499861,MarinFold #232 m2-p06 (step 363k),<10,<10
8s89_A,cameo_hard,nonfoldbench_natural,,401,,,exp74,1.0,1.0,1.0,401.0,long,R,0.1992337164750957,MarinFold #232 m2-p06 (step 363k),<10,<10
8s89_A,cameo_hard,nonfoldbench_natural,,401,,,exp74,1.0,1.0,1.0,401.0,all,R,0.873900293255132,ESMFold2,<10,<10
8s89_A,cameo_hard,nonfoldbench_natural,,401,,,exp74,1.0,1.0,1.0,401.0,long,R,0.8697318007662835,ESMFold2,<10,<10
8s89_A,cameo_hard,nonfoldbench_natural,,401,,,exp74,1.0,1.0,1.0,401.0,all,R,0.8973607038123167,Protenix-v2 single-seq,<10,<10
8s89_A,cameo_hard,nonfoldbench_natural,,401,,,exp74,1.0,1.0,1.0,401.0,long,R,0.896551724137931,Protenix-v2 single-seq,<10,<10
8s89_A,cameo_hard,nonfoldbench_natural,,401,,,exp74,1.0,1.0,1.0,401.0,all,R,0.9002932551319648,Protenix-v2 + MSA,<10,<10
8s89_A,cameo_hard,nonfoldbench_natural,,401,,,exp74,1.0,1.0,1.0,401.0,long,R,0.896551724137931,Protenix-v2 + MSA,<10,<10
8s89_A,cameo_hard,nonfoldbench_natural,,401,,,exp74,1.0,1.0,1.0,401.0,all,AUC,0.9719032404562156,ESMFold2,<10,<10
8s89_A,cameo_hard,nonfoldbench_natural,,401,,,exp74,1.0,1.0,1.0,401.0,all,AUC,0.9792880207223736,Protenix-v2 single-seq,<10,<10
8s89_A,cameo_hard,nonfoldbench_natural,,401,,,exp74,1.0,1.0,1.0,401.0,all,AUC,0.9792894894647672,Protenix-v2 + MSA,<10,<10
8u1a_A,cameo_hard,nonfoldbench_natural,,324,,,exp74,1.0,1.0,1.0,324.0,all,R,0.1832229580573951,MarinFold #232 m2-p06 (step 363k),<10,<10
8u1a_A,cameo_hard,nonfoldbench_natural,,324,,,exp74,1.0,1.0,1.0,324.0,all,AUC,0.8232146335816624,MarinFold #232 m2-p06 (step 363k),<10,<10
8u1a_A,cameo_hard,nonfoldbench_natural,,324,,,exp74,1.0,1.0,1.0,324.0,long,R,0.1639344262295081,MarinFold #232 m2-p06 (step 363k),<10,<10
8u1a_A,cameo_hard,nonfoldbench_natural,,324,,,exp74,1.0,1.0,1.0,324.0,all,R,0.0441501103752759,ESMFold2,<10,<10
8u1a_A,cameo_hard,nonfoldbench_natural,,324,,,exp74,1.0,1.0,1.0,324.0,long,R,0.0437158469945355,ESMFold2,<10,<10
8u1a_A,cameo_hard,nonfoldbench_natural,,324,,,exp74,1.0,1.0,1.0,324.0,all,R,0.6666666666666666,Protenix-v2 single-seq,<10,<10
8u1a_A,cameo_hard,nonfoldbench_natural,,324,,,exp74,1.0,1.0,1.0,324.0,long,R,0.6775956284153005,Protenix-v2 single-seq,<10,<10
8u1a_A,cameo_hard,nonfoldbench_natural,,324,,,exp74,1.0,1.0,1.0,324.0,all,R,0.6644591611479028,Protenix-v2 + MSA,<10,<10
8u1a_A,cameo_hard,nonfoldbench_natural,,324,,,exp74,1.0,1.0,1.0,324.0,long,R,0.680327868852459,Protenix-v2 + MSA,<10,<10
8u1a_A,cameo_hard,nonfoldbench_natural,,324,,,exp74,1.0,1.0,1.0,324.0,all,AUC,0.5181413056480839,ESMFold2,<10,<10
8u1a_A,cameo_hard,nonfoldbench_natural,,324,,,exp74,1.0,1.0,1.0,324.0,all,AUC,0.8724354457898159,Protenix-v2 single-seq,<10,<10
8u1a_A,cameo_hard,nonfoldbench_natural,,324,,,exp74,1.0,1.0,1.0,324.0,all,AUC,0.8701906566674589,Protenix-v2 + MSA,<10,<10
8v4w_A,cameo_hard,nonfoldbench_natural,,207,,,exp74,66.0,4.406585488360975,2.0930050923458863,207.0,all,R,0.2268518518518518,MarinFold #232 m2-p06 (step 363k),10-100,<10
8v4w_A,cameo_hard,nonfoldbench_natural,,207,,,exp74,66.0,4.406585488360975,2.0930050923458863,207.0,all,AUC,0.8183527876893573,MarinFold #232 m2-p06 (step 363k),10-100,<10
8v4w_A,cameo_hard,nonfoldbench_natural,,207,,,exp74,66.0,4.406585488360975,2.0930050923458863,207.0,long,R,0.1020408163265306,MarinFold #232 m2-p06 (step 363k),10-100,<10
8v4w_A,cameo_hard,nonfoldbench_natural,,207,,,exp74,66.0,4.406585488360975,2.0930050923458863,207.0,all,R,0.449074074074074,ESMFold2,10-100,<10
8v4w_A,cameo_hard,nonfoldbench_natural,,207,,,exp74,66.0,4.406585488360975,2.0930050923458863,207.0,long,R,0.3333333333333333,ESMFold2,10-100,<10
8v4w_A,cameo_hard,nonfoldbench_natural,,207,,,exp74,66.0,4.406585488360975,2.0930050923458863,207.0,all,R,0.2268518518518518,Protenix-v2 single-seq,10-100,<10
8v4w_A,cameo_hard,nonfoldbench_natural,,207,,,exp74,66.0,4.406585488360975,2.0930050923458863,207.0,long,R,0.1020408163265306,Protenix-v2 single-seq,10-100,<10
8v4w_A,cameo_hard,nonfoldbench_natural,,207,,,exp74,66.0,4.406585488360975,2.0930050923458863,207.0,all,R,0.7222222222222222,Protenix-v2 + MSA,10-100,<10
8v4w_A,cameo_hard,nonfoldbench_natural,,207,,,exp74,66.0,4.406585488360975,2.0930050923458863,207.0,long,R,0.7142857142857143,Protenix-v2 + MSA,10-100,<10
8v4w_A,cameo_hard,nonfoldbench_natural,,207,,,exp74,66.0,4.406585488360975,2.0930050923458863,207.0,all,AUC,0.7263434800247097,ESMFold2,10-100,<10
8v4w_A,cameo_hard,nonfoldbench_natural,,207,,,exp74,66.0,4.406585488360975,2.0930050923458863,207.0,all,AUC,0.6215072054877882,Protenix-v2 single-seq,10-100,<10
8v4w_A,cameo_hard,nonfoldbench_natural,,207,,,exp74,66.0,4.406585488360975,2.0930050923458863,207.0,all,AUC,0.9102683963525388,Protenix-v2 + MSA,10-100,<10
8vd6_A,cameo_hard,nonfoldbench_natural,,174,,,exp74,1.0,1.0,1.0,174.0,all,R,0.5,MarinFold #232 m2-p06 (step 363k),<10,<10
8vd6_A,cameo_hard,nonfoldbench_natural,,174,,,exp74,1.0,1.0,1.0,174.0,all,AUC,0.9356718917019862,MarinFold #232 m2-p06 (step 363k),<10,<10
8vd6_A,cameo_hard,nonfoldbench_natural,,174,,,exp74,1.0,1.0,1.0,174.0,long,R,0.4027777777777778,MarinFold #232 m2-p06 (step 363k),<10,<10
8vd6_A,cameo_hard,nonfoldbench_natural,,174,,,exp74,1.0,1.0,1.0,174.0,all,R,0.7017543859649122,ESMFold2,<10,<10
8vd6_A,cameo_hard,nonfoldbench_natural,,174,,,exp74,1.0,1.0,1.0,174.0,long,R,0.7222222222222222,ESMFold2,<10,<10
8vd6_A,cameo_hard,nonfoldbench_natural,,174,,,exp74,1.0,1.0,1.0,174.0,all,R,0.5964912280701754,Protenix-v2 single-seq,<10,<10
8vd6_A,cameo_hard,nonfoldbench_natural,,174,,,exp74,1.0,1.0,1.0,174.0,long,R,0.5416666666666666,Protenix-v2 single-seq,<10,<10
8vd6_A,cameo_hard,nonfoldbench_natural,,174,,,exp74,1.0,1.0,1.0,174.0,all,R,0.5964912280701754,Protenix-v2 + MSA,<10,<10
8vd6_A,cameo_hard,nonfoldbench_natural,,174,,,exp74,1.0,1.0,1.0,174.0,long,R,0.5555555555555556,Protenix-v2 + MSA,<10,<10
8vd6_A,cameo_hard,nonfoldbench_natural,,174,,,exp74,1.0,1.0,1.0,174.0,all,AUC,0.9194009647752388,ESMFold2,<10,<10
8vd6_A,cameo_hard,nonfoldbench_natural,,174,,,exp74,1.0,1.0,1.0,174.0,all,AUC,0.9010753431654692,Protenix-v2 single-seq,<10,<10
8vd6_A,cameo_hard,nonfoldbench_natural,,174,,,exp74,1.0,1.0,1.0,174.0,all,AUC,0.8967267533270045,Protenix-v2 + MSA,<10,<10
8vej_B,cameo_hard,nonfoldbench_natural,,242,,,exp74,1.0,1.0,1.0,242.0,all,R,0.3920454545454545,MarinFold #232 m2-p06 (step 363k),<10,<10
8vej_B,cameo_hard,nonfoldbench_natural,,242,,,exp74,1.0,1.0,1.0,242.0,all,AUC,0.9204951298701298,MarinFold #232 m2-p06 (step 363k),<10,<10
8vej_B,cameo_hard,nonfoldbench_natural,,242,,,exp74,1.0,1.0,1.0,242.0,long,R,0.3492063492063492,MarinFold #232 m2-p06 (step 363k),<10,<10
8vej_B,cameo_hard,nonfoldbench_natural,,242,,,exp74,1.0,1.0,1.0,242.0,all,R,0.7556818181818182,ESMFold2,<10,<10
8vej_B,cameo_hard,nonfoldbench_natural,,242,,,exp74,1.0,1.0,1.0,242.0,long,R,0.746031746031746,ESMFold2,<10,<10
8vej_B,cameo_hard,nonfoldbench_natural,,242,,,exp74,1.0,1.0,1.0,242.0,all,R,0.7613636363636364,Protenix-v2 single-seq,<10,<10
8vej_B,cameo_hard,nonfoldbench_natural,,242,,,exp74,1.0,1.0,1.0,242.0,long,R,0.7380952380952381,Protenix-v2 single-seq,<10,<10
8vej_B,cameo_hard,nonfoldbench_natural,,242,,,exp74,1.0,1.0,1.0,242.0,all,R,0.7670454545454546,Protenix-v2 + MSA,<10,<10
8vej_B,cameo_hard,nonfoldbench_natural,,242,,,exp74,1.0,1.0,1.0,242.0,long,R,0.746031746031746,Protenix-v2 + MSA,<10,<10
8vej_B,cameo_hard,nonfoldbench_natural,,242,,,exp74,1.0,1.0,1.0,242.0,all,AUC,0.9450091391605876,ESMFold2,<10,<10
8vej_B,cameo_hard,nonfoldbench_natural,,242,,,exp74,1.0,1.0,1.0,242.0,all,AUC,0.9507764197389512,Protenix-v2 single-seq,<10,<10
8vej_B,cameo_hard,nonfoldbench_natural,,242,,,exp74,1.0,1.0,1.0,242.0,all,AUC,0.9536266315548432,Protenix-v2 + MSA,<10,<10
8wwc_C,cameo_hard,nonfoldbench_natural,,113,,,exp74,1.0,1.0,1.0,113.0,all,R,0.6494845360824743,MarinFold #232 m2-p06 (step 363k),<10,<10
8wwc_C,cameo_hard,nonfoldbench_natural,,113,,,exp74,1.0,1.0,1.0,113.0,all,AUC,0.98119613760464,MarinFold #232 m2-p06 (step 363k),<10,<10
