stem,length,fine_cluster,contacts_emitted,num_tokens,truncated,document_sha256,source_parquet
proteina-89ac92520f226d791657,60,proteina-89ac92520f226d791657,32,224,False,2ce76cd2d38a65554de8c29cc250285db640f7d58124036ab6c2db8f78878106,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/1f51c6e45e0ad889d606.parquet
proteina-8a8d443dd96f32584fe7,200,proteina-8a8d443dd96f32584fe7,225,1083,False,4d1f8f45935d568b63931286169983dde7a5d4c0deadf07f3fddb17c70f6300b,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/61b17ab70a69b214148b.parquet
proteina-8ad116fa87210f61e0e0,200,proteina-8ad116fa87210f61e0e0,213,1047,False,cbc7856da30f3f1448d5309f181c1b4434c7f13b72288476f958645110108eb9,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/939f6ee146f3d9569cf7.parquet
proteina-8b09bb05a236dea90a40,60,proteina-8b09bb05a236dea90a40,35,233,False,8ae30e334abf8a22eb1f4ecc32e5646c57f68ca0077f7e5137b84c842b912676,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/98f91b68a0eb17e9ebf0.parquet
proteina-8b7919e8c8f9b7d17c50,100,proteina-8b7919e8c8f9b7d17c50,99,505,False,7056ba58a7348475cadef2dfc7a3c48ba120ec3d16b096ddccadf4949971b0bd,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/5b88ed200d13b0d3f9bc.parquet
proteina-8c1cefb25e2cad51013f,200,proteina-8c1cefb25e2cad51013f,214,1050,False,9a30d01a65733e8d2fe1c97966748f4d4450c03ee4d634fb980dca16ccc6476b,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/61b17ab70a69b214148b.parquet
proteina-8d26f8e7888b4dba7d42,400,proteina-8d26f8e7888b4dba7d42,341,1831,False,1d3db13fe7f015916e9c45bcd246f721cbb5465084a61bab3cd2b1692852ca09,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/5ab5b9c0440823598306.parquet
proteina-8d666fc85f33fc1f3b19,100,proteina-8d666fc85f33fc1f3b19,95,493,False,14db83ac20f1cd536cf1613deda7adb193fffec92194cfc10478d89f1d1bff47,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/106536dde600e7daa177.parquet
proteina-8da4da18773613a1d5b6,60,proteina-8da4da18773613a1d5b6,38,242,False,51492df9f7404b7af3117c6e174938e5fe8af2c2444798a4c0bf74a42fb75f48,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/6cdbaba65516fcb40052.parquet
proteina-8daf0a137dbc708eb6f0,100,proteina-8daf0a137dbc708eb6f0,105,523,False,97fe9827a01c0c935a6478eced45459aa96bac397ca17711e6383db2971a842e,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/be5d3c6ac9a605935969.parquet
proteina-8e7d1cc8435810881fc4,200,proteina-8e7d1cc8435810881fc4,207,1029,False,e51bb55ea983f136a290962d25107fc4b1c42b2d7be130e8dd5e321bcd2ad80f,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/ee09aa4072bcc9f570db.parquet
proteina-8eab5c77f3584284662d,100,proteina-8eab5c77f3584284662d,100,508,False,d51d75087ac88ce505fb37119db11495e1b4f44cbbfd800345d485a861a06be6,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/be5d3c6ac9a605935969.parquet
proteina-8eb104bea88b17e3f756,500,proteina-8eb104bea88b17e3f756,617,2859,False,d3e88361e972bbea178f0138af24fdeadbe83b03f5f0478762de2425fe9b6a08,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l500-v1/documents-provisional/9ced09592eed16224dee.parquet
proteina-8f42a829b267e412dcca,400,proteina-8f42a829b267e412dcca,428,2092,False,825b66c55c88d9ac242f5aa0c4b760fca323ed21edaaf352260c85c20eefee1f,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/1517f02594723eb22347.parquet
proteina-8f4c8cdc3b6416d0556f,100,proteina-8f4c8cdc3b6416d0556f,102,514,False,e8e03b3ace3cead017653546a686ce43c56c5d17d307274d077728cd1d78d3ad,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/be5d3c6ac9a605935969.parquet
proteina-8fd6f6afd68a7595bf88,100,proteina-8fd6f6afd68a7595bf88,113,547,False,7613ea2d4067e44e9abf33714eb292c93c57638830107f4128b4a94a550aa3f5,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/947fb8c94a3ad7f02463.parquet
proteina-902a7b7c464bf3c315f7,100,proteina-902a7b7c464bf3c315f7,85,463,False,ab176f4447793377c96da6e49d53ac96e018293cdad823b1fe1ee3bd4eb39194,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/106536dde600e7daa177.parquet
proteina-90fa216b6a842477c9af,60,proteina-90fa216b6a842477c9af,38,242,False,8dfae8244571408bfcf2634b5b35d2207c94b8035fe9b7ee7f0451cb3a2ceca3,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/67fd8b160bb02d6adc11.parquet
proteina-9119e9f57cdf2279166c,60,proteina-9119e9f57cdf2279166c,34,230,False,1628434827dc67806f232539d9c010eaf1af9395a0d6d4e6f5572ef5518efa29,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/67fd8b160bb02d6adc11.parquet
proteina-9256cde418873fdbeff4,500,proteina-9256cde418873fdbeff4,507,2529,False,df240d95935e7bb092dbdb80386a9ea55b12f44a8c58b696410513f2a8832c1f,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l500-v1/documents-provisional/a81fc8f02b11de0e0c18.parquet
proteina-9341aec71a5de958048d,200,proteina-9341aec71a5de958048d,186,966,False,0180df39c838cd74cbaa48f89830ce33573c5a6258560dacd967471422d9edc8,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/6eb672d283c08189deb7.parquet
proteina-938b23882ed36cdd4619,100,proteina-938b23882ed36cdd4619,100,508,False,9f38198bad92c0d574e18468537f1534e73d7c6ca53ed24b8424e0b4a6612088,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/2085eadd669c0cad8edd.parquet
proteina-93da499d188caa4e0493,300,proteina-93da499d188caa4e0493,332,1604,False,e1a2e50565d3616cf317a68dec8819e40b10d56af82a78df3338b26540fb5495,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/d4bcc4632553d2921112.parquet
proteina-9538f6a8bc69c75641d0,100,proteina-9538f6a8bc69c75641d0,92,484,False,d8b9bb20a65e4dc63928f685852d6008cbc42891b8dedc6b6930e9be32887974,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/facc89fba0efb2f9ad84.parquet
proteina-9587fa2bb26a01c42ab7,60,proteina-56bcd3e32df3795e0367,54,290,False,09314e00076ab9736dcd5cb41607a784bb36e668e2de03e7dc1d3a7221c18fd4,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/7acfe5ae4bc143bf3f0d.parquet
proteina-95aacf0d7f2a2890bd82,200,proteina-95aacf0d7f2a2890bd82,198,1002,False,71e2dfa7138597c5a3800689c7354f46a759316376ee55f931275c9b39b36aed,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/6eb672d283c08189deb7.parquet
proteina-95b17d1b8ab1f8cd5610,100,proteina-95b17d1b8ab1f8cd5610,89,475,False,4c9017663fa5a493674fff92f665e23da6de9ec4cb721a5e38ed9eb877379e4f,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/f3568cd0506e0516c73a.parquet
proteina-95b7b25d7fa63e1f9bd5,400,proteina-95b7b25d7fa63e1f9bd5,481,2251,False,ab15be32f6b90a05380532e227e384fa6188948b80ab0f6bc90428f67af2ff92,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/5ab5b9c0440823598306.parquet
proteina-9624a89ffa2f046ce541,100,proteina-9624a89ffa2f046ce541,89,475,False,b5c86d03b0c928c6f06cfaf3840c284ef3708b020792808580d37e662154b940,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/96469653a4df51ca0ade.parquet
proteina-96b139efa602866e8308,400,proteina-96b139efa602866e8308,485,2263,False,bddf3042051961679c856184e41699fbdbcda3c72a09e8d416ef1b7df05120d4,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/21145e4ce7a942ed42d8.parquet
proteina-97af2369b2eb3ae5aabb,100,proteina-97af2369b2eb3ae5aabb,84,460,False,6ffcca8d0be9a5ae24780751324df0184d1c3e558744a88108cc2599903cfee1,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/be5d3c6ac9a605935969.parquet
proteina-97b43890e6250b8a584b,100,proteina-97b43890e6250b8a584b,85,463,False,a1f3ea67f3f5a8e5ceb3e8337ea8d2ebf2a60eac7d0163db656048cf2fa73b9f,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/facc89fba0efb2f9ad84.parquet
proteina-97c2ba57dd7cd5809599,60,proteina-97c2ba57dd7cd5809599,46,266,False,aa947138f37c1710e150d9056df95ea328a4461000b87b7ad5a2d981eefa9aeb,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/7acfe5ae4bc143bf3f0d.parquet
proteina-97cc10fd31c7ee4d6d65,400,proteina-97cc10fd31c7ee4d6d65,474,2230,False,36aa651a80676c3b3bbfdc2ac57122378f094e7a627f82eed161036c89feded9,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/6740c5523478eaad9932.parquet
proteina-97f80220aedc30db37fd,100,proteina-97f80220aedc30db37fd,80,448,False,f697dd26130efd0abb3063126777d32a126dbece769a308887eb585e3a865be9,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/facc89fba0efb2f9ad84.parquet
proteina-98523458573ea83b213c,300,proteina-98523458573ea83b213c,238,1322,False,46084cab98a747859b299310bd0a810081a04584c41cf27c6557257b2c1c9502,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/d4bcc4632553d2921112.parquet
proteina-989e96969511276812d8,200,proteina-989e96969511276812d8,216,1056,False,3ca94d2a2f9fe11687f2325d9a58d74fcb566b604ac5ec628f73b96466bc6561,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/200e73b1e699dba10fb9.parquet
proteina-9b8b8f143e1620188b5b,300,proteina-1ebbbfb6ba268bcf2e28,181,1151,False,2b052618b1d4115eefa2a2280488ddab1283701fbfda62f8a6ddbe8586237ca4,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/207c3ae6375a421407ac.parquet
proteina-9c65910f3628d6ce9256,400,proteina-9c65910f3628d6ce9256,449,2155,False,376809f5ae3b700fe2764f93e8af911e57eef5bfb1abdda93ea28b053f9bac99,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/7527c377d872c40dba49.parquet
proteina-9d40fd11d91026e054d4,100,proteina-9d40fd11d91026e054d4,112,544,False,a5bb6f787ef3551418076d765ac810fc24021efc15c9c763b49c381f37da2528,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/2085eadd669c0cad8edd.parquet
proteina-9ea00cebeec271a31f40,100,proteina-9ea00cebeec271a31f40,117,559,False,7b583ec5766558ce8916e035d854a85f46e7a4b970681996af2474bdf2634408,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/f3568cd0506e0516c73a.parquet
proteina-9f6fe94a8b0da5df9f41,500,proteina-74c8164388bd2b8296d3,416,2256,False,459b995548f2156a93a371080fcd7782f6ad6a6316c4b2e673123955760c3d77,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l500-v1/documents-provisional/a81fc8f02b11de0e0c18.parquet
proteina-9f8632942e48996a6db1,500,proteina-9f8632942e48996a6db1,525,2583,False,8e3d67b05540679799b4b1f5dbf747bad5941229d7714958badd5b6a6936dff3,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l500-v1/documents-provisional/49e2034caf56756e608f.parquet
proteina-9f8f92f73c26a8508671,100,proteina-9f8f92f73c26a8508671,97,499,False,8a84f7e9ba825ef3350caf49169c3fbe06562659e00d0a888acf1437fdccd9a6,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/106536dde600e7daa177.parquet
proteina-9ff0aefb696b6732940d,300,proteina-93da499d188caa4e0493,327,1589,False,81851aa2aec36213c5766b425e21e4ed6d18923d1cb00a740595af8a3d543064,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/9599deefbe1be91a7993.parquet
proteina-a0065253a28c3e9c2305,400,proteina-a0065253a28c3e9c2305,448,2152,False,f0bb8a2f19ae7aaabe5e24f9dc55e5718dfb4053209aa50359152ed4972c3b9a,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/e98ce5bdb99851e833c6.parquet
proteina-a1a9449af20cbef5d55b,60,proteina-a1a9449af20cbef5d55b,59,305,False,1438071be51dc51c040a1e6cee72eb4adbd74508fdefc52f82ad97afa446f079,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/7acfe5ae4bc143bf3f0d.parquet
proteina-a1f2f5d7984b5d983ae3,500,proteina-a1f2f5d7984b5d983ae3,539,2625,False,68b5eb288d3a81368daa1fe207076712c328ce745a43a58329d8a440dda9319b,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l500-v1/documents-provisional/0abff8779ff8b20cddc2.parquet
proteina-a260f273e112bbfeb9e7,60,proteina-a260f273e112bbfeb9e7,49,275,False,5b9bc2fef702381f2e1419d83f163df444930bd8928b647d349f3ef3bd5fb443,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/1f51c6e45e0ad889d606.parquet
proteina-a373a1c62a885386a711,100,proteina-a373a1c62a885386a711,115,553,False,fc929fa111475a79840ce873def90d9510522cbc029ad695f97526f6d64cc0f7,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/f3568cd0506e0516c73a.parquet
proteina-a525107988f39ac5f3b2,300,proteina-a525107988f39ac5f3b2,322,1574,False,335ab6fd4fc96eab892f3770db18ada8e7689dee331314202fc3e3d33f45f0f3,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/6134256297f168d5f3d4.parquet
proteina-a5586e474d3ca7789e21,400,proteina-a5586e474d3ca7789e21,393,1987,False,12ebbdd64fc5c410775e9fa0bedd18180aa3f729dafbf4e92c89e12b0bcc60f7,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/1517f02594723eb22347.parquet
proteina-a57ec9536230be57026f,100,proteina-a57ec9536230be57026f,112,544,False,e9f39effe519d8b9f6f8d87f46cc0634bba89f988d9606e618fa0fb5c42c9e97,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/2085eadd669c0cad8edd.parquet
proteina-a63fcefa4c2d91649c98,100,proteina-a63fcefa4c2d91649c98,82,454,False,3cb992d0fa026d5856d6d3e73608412050ae08a00b242db897f9e862ca1a008b,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/be5d3c6ac9a605935969.parquet
proteina-a6541676d6e657602bc0,400,proteina-a6541676d6e657602bc0,338,1822,False,7e829e7ddbec5eaf4ed508289c541b9493530c7ade979683bc4ce9aba67dc782,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/c3093e9ef71cf9800833.parquet
proteina-a6688467907748128858,100,proteina-a6688467907748128858,87,469,False,280244e922c50d5028512d966454c46cfb6203ba41181f00adb53bd05a6d9672,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/2085eadd669c0cad8edd.parquet
proteina-a77de2bc280c49e382ed,200,proteina-a77de2bc280c49e382ed,180,948,False,7e1ac538a38706e68e22a2e24b397b4283b97c48b75e5fc2ef046f8e1930a9ab,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/939f6ee146f3d9569cf7.parquet
proteina-a81dbf596dce0d01f55f,100,proteina-a81dbf596dce0d01f55f,72,424,False,ab6bf78091b793677780f0430c118a439c248710cefe62651f4e885762af54c2,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/106536dde600e7daa177.parquet
proteina-a821b8dec5fb6f2349d0,300,proteina-a821b8dec5fb6f2349d0,333,1607,False,119733ee50907c82940663548f8fe82c471f3be6b213b5b720fc953399debc4d,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/168bbab4c134c7498a33.parquet
proteina-a82b675270acd9430112,400,proteina-a6541676d6e657602bc0,327,1789,False,e105f34f2be974c7ddb14063d2f8165a7be2be22ff2b035b9c371cb7df81feae,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/25383cd12ee84de9a6d7.parquet
proteina-a85a76c978eac08e2687,100,proteina-a85a76c978eac08e2687,88,472,False,d65a3ca0704404205e32e34cef6835ca2b2d2959bc1b787a0d51ccf9d1698217,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/2085eadd669c0cad8edd.parquet
proteina-a89db34ae3d3f170d137,200,proteina-a89db34ae3d3f170d137,204,1020,False,3f19ca3fa05fd89b0d5236d497771f1416c74985659b4c4253c530cdafe24d35,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/9f9af92f298c2cb26872.parquet
proteina-a8d4f0b91f8794606451,60,proteina-29639e56bac37dcfdb2b,39,245,False,918421e5b9da713503af2ff9d27a8dbd297b415f50a7fa4f49aef129893999e7,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/98f91b68a0eb17e9ebf0.parquet
proteina-aaf18abce866d4cb0e2a,300,proteina-aaf18abce866d4cb0e2a,360,1688,False,0923656d74557ac4e711a641672cd77d21568bd0efae34d641aa9a4f5910d367,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/207c3ae6375a421407ac.parquet
proteina-ab2624a8eb3fb992a199,500,proteina-ab2624a8eb3fb992a199,393,2187,False,338c5cd4a35bb4f235b7863c4810852d8071ee84b698ee2180f33d95ddba7ec5,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l500-v1/documents-provisional/a81fc8f02b11de0e0c18.parquet
proteina-ab5747d7b225b1ee1e23,200,proteina-ab5747d7b225b1ee1e23,198,1002,False,f7eedea912f8d72161f3eca9628d8b311c3cb25790eedb41bd36763f868ac2a4,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/a813c3e6f004e266b7f5.parquet
proteina-acc447238320e8010371,60,proteina-5bd13459e72a78e5b009,52,284,False,7c9cfaf86d8e8717aa25e5495ddc6b999bcc9294ddab7943b5d90c1567ecdcd9,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/a919b4c557ee7a7ccd74.parquet
proteina-ad1087408b909f69a5cd,200,proteina-ad1087408b909f69a5cd,211,1041,False,c8de0d08b935d024c83c2c91a3bed3912ea8a2a0b2efb26e55420780f9ec0e01,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/9f9af92f298c2cb26872.parquet
proteina-adb3bf0e89d8640640ae,60,proteina-adb3bf0e89d8640640ae,59,305,False,d2796c09e377467ef03c33d8b33ca4de8dd9c4a5912ef3d80b2094d003db521e,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/7674651d62cf1d031f65.parquet
proteina-adeafa1b8a1263f9f707,100,proteina-adeafa1b8a1263f9f707,76,436,False,4785459f169c76e8a60e11589e0b64f6c77bb4c36d1bfe758b9e882566d7df42,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/be5d3c6ac9a605935969.parquet
proteina-aed534b8f45dfa7d0a3a,60,proteina-aed534b8f45dfa7d0a3a,60,308,False,a964aa97e991cd846cfaa2ea2330d0cd6b4ed70f9a0dce43479703dab5616dc4,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/1f51c6e45e0ad889d606.parquet
proteina-af5a73ca43204968f539,60,proteina-af5a73ca43204968f539,42,254,False,142f671b1b98e28dd973ca383754ee0595e7bef6c34484b8d76092450874107b,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/98f91b68a0eb17e9ebf0.parquet
proteina-af7d027679bf8dba3c04,100,proteina-af7d027679bf8dba3c04,85,463,False,a4deb337bfae30b464cbd95922b7790e020ad4c2c6d7d4732af83f01a496ad63,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/106536dde600e7daa177.parquet
proteina-afe752a5018bdd8793ec,200,proteina-afe752a5018bdd8793ec,181,951,False,a000901e6fefa2759116a6290ceb71a5e2ca4b57c41a19e512b13a1b84597db4,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/9f9af92f298c2cb26872.parquet
proteina-b036562b21a98b738693,500,proteina-b036562b21a98b738693,636,2916,False,a730f01449490f18c39719ad1f44090415ddbb8d39ae7a48ea86fe50c9c1c100,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l500-v1/documents-provisional/d0c4fad5cf0f0ee62359.parquet
proteina-b1114d1c05070b4c169d,60,proteina-5bd13459e72a78e5b009,58,302,False,515a9441149e643dd482128116176d7784ac757b0f122df0a078e2d41f0ac320,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/a919b4c557ee7a7ccd74.parquet
proteina-b423c32e0a135575a28c,500,proteina-b423c32e0a135575a28c,449,2355,False,b991f739d5dacad89b3f881d371bb78dc02d41dcc85cf0090b0cdba73eb83c21,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l500-v1/documents-provisional/8962be48efe4e31e6368.parquet
proteina-b4ffc736a6fdd4a2a55b,400,proteina-b4ffc736a6fdd4a2a55b,439,2125,False,97d96c1e844d4f9c015f180f7e86fb3a14cbdc3c328fca171b9ec919f6dad919,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/5ab5b9c0440823598306.parquet
proteina-b557716341031c563061,200,proteina-b557716341031c563061,170,918,False,a4ca27eeb5e383900104612a27c286b6f8c5cc7f5ab5bde64d43283dc789f095,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/9f9af92f298c2cb26872.parquet
proteina-b55cbb9d584613aaa5da,100,proteina-b55cbb9d584613aaa5da,105,523,False,e849c9ddb905cf564720237cf84cc5ef855a5535e5c0b8805f1add072076ba48,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/2085eadd669c0cad8edd.parquet
proteina-b63b19baa1ffa6a70b4b,60,proteina-b63b19baa1ffa6a70b4b,62,314,False,d2fdfc254234ce08d2e0121b28f1c3c8281592ffc88b4ad3919cc48d388e3f0e,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/6732899e8165c8b123c0.parquet
proteina-b7039883e288a72be7ba,300,proteina-7cbbe861dc47194a54e2,297,1499,False,fbb3f465404439251f3f959ee7019a51888cb3fe4256cc31dbd79701148ea3a2,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/9599deefbe1be91a7993.parquet
proteina-b7937ca5b6432774e4db,100,proteina-b7937ca5b6432774e4db,91,481,False,f60626b8f2c439fb75fda50693aae664f1b68541eb875a19c5e9065e8b00ccd3,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/947fb8c94a3ad7f02463.parquet
proteina-b8965cc8c74ddabdb6bc,200,proteina-b8965cc8c74ddabdb6bc,262,1194,False,7a98b93b89c2ff9a24785f504bbf6214ff6143fdc845bec139d08219d66064a4,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/0718f68136e9854c332d.parquet
proteina-b8daefb32840ea85f9a1,60,proteina-af5a73ca43204968f539,40,248,False,c6573fc0e60f67865968678ae4ea3d50b505f46c64ca2b09b22b732274cc91be,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/67fd8b160bb02d6adc11.parquet
proteina-b8fc6ca2cc15d41da5b2,200,proteina-b8fc6ca2cc15d41da5b2,157,879,False,1f4d60c2345875f98ced293a55bb500646df5f7609f25bc7f07280e93fd3a113,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/a813c3e6f004e266b7f5.parquet
proteina-b973158da8600beb120e,100,proteina-b973158da8600beb120e,67,409,False,cc53805cefb91b21d99eb0a45c5198a87515854cb8bcceb5bf40223ba098da73,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/106536dde600e7daa177.parquet
proteina-b9aadf91707eb79d4a51,200,proteina-b9aadf91707eb79d4a51,243,1137,False,1edc3c4849a92f19a29a3eb756dd8acb3e3243d5e280f43dc0d80b29a971fa69,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/61b17ab70a69b214148b.parquet
proteina-baa6df85d9f71c21fffa,60,proteina-29639e56bac37dcfdb2b,46,266,False,b77134939f6d564d70e98f110bcdda8a8faed32f623065f2e435687c12bde7c8,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/67fd8b160bb02d6adc11.parquet
proteina-bd30db90a9e24c1cbd02,200,proteina-bd30db90a9e24c1cbd02,183,957,False,9d4f6de143f0a34cea53928553fc5e4f0175789252613bbe8d88f6c2c6791395,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/61b17ab70a69b214148b.parquet
proteina-bd6762cea62cae9fffa7,100,proteina-bd6762cea62cae9fffa7,95,493,False,527b351515b205549537e7e2c100f864cf33548b12bde7f7d587bd8efee24af0,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/2085eadd669c0cad8edd.parquet
proteina-bd8e71cf7d3dbd099ee0,60,proteina-bd8e71cf7d3dbd099ee0,28,212,False,cfcf255f04b03a0244c38a9248298ea36057f862128cef9a80c77bfeeaa72507,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/98f91b68a0eb17e9ebf0.parquet
