entry_id,r,L,n_gt,n_gen_tokens,finished,prompt_ok,n_sections_mine,n_sections_theirs,best_f1_mine,best_f1_theirs,last_f1_mine,last_f1_theirs,first_f1_mine,first_f1_theirs,mean_jaccard,precision,n_pred,max_section_f1_delta
denovo_pdb__9r1l_A,15,133,108,355,True,True,1,1,0.6283185840707964,0.6283185840707964,0.6283185840707964,0.6283185840707964,0.6283185840707964,0.6283185840707964,,0.6016949152542372,118.0,0.0
denovo_pdb__9r1l_A,7,133,108,3536,True,True,17,17,0.3103448275862069,0.3103448275862069,0.09708737864077671,0.09708737864077671,0.025477707006369425,0.025477707006369425,0.051689492590525854,0.17647058823529413,1171.0,0.0
denovo_pdb__9r1l_A,1,133,108,3203,True,True,11,11,0.2152466367713004,0.2152466367713004,0.10138248847926266,0.10138248847926266,0.2152466367713004,0.2152466367713004,0.06079890018588714,0.1137218045112782,1063.0,0.0
denovo_pdb__9r1l_A,2,133,108,2648,True,True,11,11,0.5798319327731093,0.5798319327731093,0.5798319327731093,0.5798319327731093,0.11382113821138212,0.11382113821138212,0.06696761803343843,0.3447098976109215,874.0,0.0
foldbench100__8add_A,23,213,210,6663,False,True,22,22,0.06116207951070336,0.06116207951070336,0.0,0.0,0.055045871559633024,0.055045871559633024,0.018236883131787875,0.04832881662149955,2211.0,0.0
foldbench100__8add_A,3,213,210,6663,False,True,21,21,0.04833836858006043,0.04833836858006043,0.03389830508474577,0.03389830508474577,0.00634920634920635,0.00634920634920635,0.015060682438674639,0.04110207768744354,2209.0,0.0
foldbench100__8add_A,12,213,210,6663,False,True,19,19,0.04242424242424242,0.04242424242424242,0.007220216606498196,0.007220216606498196,0.030864197530864196,0.030864197530864196,0.013287696010807462,0.03611738148984198,2210.0,0.0
foldbench100__8add_A,11,213,210,6663,False,True,20,20,0.07339449541284404,0.07339449541284404,0.03460207612456748,0.03460207612456748,0.037854889589905356,0.037854889589905356,0.015115595576145873,0.04832881662149955,2211.0,0.0
denovo_pdb__3o4b_A,18,123,145,3974,True,True,14,14,0.25702811244979923,0.25702811244979923,0.25702811244979923,0.25702811244979923,0.2076923076923077,0.2076923076923077,0.10729424985744493,0.23484848484848486,1320.0,0.0
denovo_pdb__3o4b_A,9,123,145,3954,True,True,15,15,0.3238866396761133,0.3238866396761133,0.3238866396761133,0.3238866396761133,0.16806722689075632,0.16806722689075632,0.14487321203350173,0.28484386900228487,1311.0,0.0
denovo_pdb__3o4b_A,13,123,145,3339,True,True,12,12,0.2377049180327869,0.2377049180327869,0.2377049180327869,0.2377049180327869,0.1370967741935484,0.1370967741935484,0.1249174401492479,0.22272317403065825,1105.0,0.0
denovo_pdb__3o4b_A,5,123,145,3798,True,True,15,15,0.24137931034482757,0.24137931034482757,0.23628691983122363,0.23628691983122363,0.2300884955752212,0.2300884955752212,0.1798229944193249,0.2521808088818398,1257.0,0.0
denovo_pdb__9quc_A,2,171,164,1471,True,True,4,4,0.1672727272727273,0.1672727272727273,0.16129032258064516,0.16129032258064516,0.0979020979020979,0.0979020979020979,0.14381796811703354,0.1554192229038855,488.0,0.0
denovo_pdb__9quc_A,20,171,164,2828,True,True,8,8,0.1958041958041958,0.1958041958041958,0.1712538226299694,0.1712538226299694,0.15498154981549814,0.15498154981549814,0.15429120028338197,0.18723404255319148,939.0,0.0
denovo_pdb__9quc_A,17,171,164,6663,False,True,19,19,0.16176470588235295,0.16176470588235295,0.08306709265175719,0.08306709265175719,0.060150375939849635,0.060150375939849635,0.06780324234088958,0.10609480812641084,2204.0,0.0
denovo_pdb__9quc_A,9,171,164,6663,False,True,20,20,0.18726591760299624,0.18726591760299624,0.0,0.0,0.13138686131386862,0.13138686131386862,0.06505127500509225,0.12917795844625113,2208.0,0.0
denovo_pdb__9r2k_A,19,177,222,6663,False,True,19,19,0.1875,0.1875,0.12106537530266345,0.12106537530266345,0.1235294117647059,0.1235294117647059,0.040392582198411436,0.12821670428893905,2190.0,0.0
denovo_pdb__9r2k_A,8,177,222,6663,False,True,16,16,0.17857142857142858,0.17857142857142858,0.09251101321585903,0.09251101321585903,0.06432748538011696,0.06432748538011696,0.034779726786065765,0.10063176895306859,2166.0,0.0
denovo_pdb__9r2k_A,11,177,222,6663,False,True,20,20,0.15853658536585366,0.15853658536585366,0.016597510373443983,0.016597510373443983,0.05373134328358209,0.05373134328358209,0.0360340349330274,0.12420957542908763,2197.0,0.0
denovo_pdb__9r2k_A,22,177,222,3098,True,True,8,8,0.14879649890590807,0.14879649890590807,0.14879649890590807,0.14879649890590807,0.05294117647058824,0.05294117647058824,0.040610215219085484,0.10679611650485436,1028.0,0.0
denovo_pdb__5lea_A,6,316,225,1851,True,True,3,3,0.6899563318777292,0.6899563318777292,0.6899563318777292,0.6899563318777292,0.3939393939393939,0.3939393939393939,0.3019584647739222,0.6363636363636364,612.0,0.0
denovo_pdb__5lea_A,4,316,225,796,True,True,1,1,0.7022587268993841,0.7022587268993841,0.7022587268993841,0.7022587268993841,0.7022587268993841,0.7022587268993841,,0.6452830188679245,262.0,0.0
denovo_pdb__5lea_A,11,316,225,2947,True,True,7,7,0.6485436893203884,0.6485436893203884,0.6485436893203884,0.6485436893203884,0.4201183431952663,0.4201183431952663,0.20120297927218922,0.636734693877551,977.0,0.0
denovo_pdb__5lea_A,8,316,225,2454,True,True,6,6,0.702355460385439,0.702355460385439,0.702355460385439,0.702355460385439,0.3928571428571429,0.3928571428571429,0.15487426694815856,0.6372549019607843,814.0,0.0
denovo_pdb__9rar_A,20,208,144,6663,False,True,19,19,0.12244897959183675,0.12244897959183675,0.05776173285198556,0.05776173285198556,0.08800000000000001,0.08800000000000001,0.03366938608775878,0.08306997742663656,2208.0,0.0
denovo_pdb__9rar_A,1,208,144,6663,False,True,17,17,0.100418410041841,0.100418410041841,0.06266318537859007,0.06266318537859007,0.047244094488188976,0.047244094488188976,0.037535795433195664,0.06455981941309255,2190.0,0.0
denovo_pdb__9rar_A,6,208,144,6663,False,True,20,20,0.09146341463414635,0.09146341463414635,0.012658227848101266,0.012658227848101266,0.06666666666666667,0.06666666666666667,0.027719276555548872,0.07452574525745258,2202.0,0.0
denovo_pdb__9rar_A,16,208,144,6663,False,True,19,19,0.13584905660377358,0.13584905660377358,0.027272727272727275,0.027272727272727275,0.07968127490039842,0.07968127490039842,0.03570033560836053,0.0889390519187359,2203.0,0.0
denovo_pdb__2xen_A,8,91,60,187,True,True,1,1,0.6721311475409835,0.6721311475409835,0.6721311475409835,0.6721311475409835,0.6721311475409835,0.6721311475409835,,0.6612903225806451,62.0,0.0
denovo_pdb__2xen_A,6,91,60,223,True,True,1,1,0.6417910447761194,0.6417910447761194,0.6417910447761194,0.6417910447761194,0.6417910447761194,0.6417910447761194,,0.581081081081081,74.0,0.0
denovo_pdb__2xen_A,14,91,60,244,True,True,1,1,0.723404255319149,0.723404255319149,0.723404255319149,0.723404255319149,0.723404255319149,0.723404255319149,,0.6296296296296297,81.0,0.0
denovo_pdb__2xen_A,12,91,60,229,True,True,1,1,0.6911764705882353,0.6911764705882353,0.6911764705882353,0.6911764705882353,0.6911764705882353,0.6911764705882353,,0.618421052631579,76.0,0.0
denovo_pdb__6i37_A,13,251,205,736,True,True,1,1,0.6696428571428572,0.6696428571428572,0.6696428571428572,0.6696428571428572,0.6696428571428572,0.6696428571428572,,0.6122448979591837,243.0,0.0
denovo_pdb__6i37_A,12,251,205,1034,True,True,2,2,0.6726457399103138,0.6726457399103138,0.6726457399103138,0.6726457399103138,0.3973941368078176,0.3973941368078176,0.21201413427561838,0.6133720930232558,343.0,0.0
denovo_pdb__6i37_A,8,251,205,1064,True,True,2,2,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.40483383685800606,0.40483383685800606,0.24295774647887325,0.5621468926553672,353.0,0.0
denovo_pdb__6i37_A,11,251,205,715,True,True,1,1,0.5941043083900227,0.5941043083900227,0.5941043083900227,0.5941043083900227,0.5941043083900227,0.5941043083900227,,0.5504201680672269,236.0,0.0
denovo_pdb__7jrq_A,2,127,95,370,True,True,1,1,0.5779816513761469,0.5779816513761469,0.5779816513761469,0.5779816513761469,0.5779816513761469,0.5779816513761469,,0.5121951219512195,123.0,0.0
denovo_pdb__7jrq_A,5,127,95,329,True,True,2,2,0.3595505617977528,0.3595505617977528,0.3595505617977528,0.3595505617977528,0.23140495867768593,0.23140495867768593,0.1595744680851064,0.42201834862385323,109.0,0.0
denovo_pdb__7jrq_A,0,127,95,3146,True,True,11,11,0.32967032967032966,0.32967032967032966,0.24875621890547261,0.24875621890547261,0.06521739130434784,0.06521739130434784,0.06404714352776386,0.17799043062200956,1043.0,0.0
denovo_pdb__7jrq_A,14,127,95,2703,True,True,9,9,0.47058823529411764,0.47058823529411764,0.3417085427135679,0.3417085427135679,0.20765027322404372,0.20765027322404372,0.06346202259782777,0.24498886414253898,898.0,0.0
denovo_pdb__8j98_A,17,184,172,6663,False,True,20,20,0.11387900355871887,0.11387900355871887,0.018099547511312215,0.018099547511312215,0.10452961672473868,0.10452961672473868,0.03172641019100137,0.07091237579042457,2210.0,0.0
denovo_pdb__8j98_A,2,184,172,6663,False,True,19,19,0.06338028169014086,0.06338028169014086,0.045454545454545456,0.045454545454545456,0.03333333333333334,0.03333333333333334,0.03126890143583374,0.03882618510158013,2199.0,0.0
denovo_pdb__8j98_A,18,184,172,3791,True,True,11,11,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.028268551236749116,0.028268551236749116,0.026395243180874488,0.06746031746031746,1259.0,0.0
denovo_pdb__8j98_A,9,184,172,6663,False,True,21,21,0.06474820143884892,0.06474820143884892,0.03389830508474576,0.03389830508474576,0.013986013986013984,0.013986013986013984,0.02303083643602496,0.04787714543812105,2207.0,0.0
denovo_pdb__4etj_A,0,164,113,6663,False,True,25,25,0.24,0.24,0.05333333333333334,0.05333333333333334,0.1702127659574468,0.1702127659574468,0.04172175701515591,0.1174875734297334,2211.0,0.0
denovo_pdb__4etj_A,23,164,113,6663,False,True,26,26,0.15454545454545454,0.15454545454545454,0.0,0.0,0.10679611650485438,0.10679611650485438,0.04467543903456856,0.09945750452079566,2211.0,0.0
denovo_pdb__4etj_A,13,164,113,1559,True,True,5,5,0.17272727272727273,0.17272727272727273,0.17272727272727273,0.17272727272727273,0.14354066985645936,0.14354066985645936,0.06001651172289876,0.12355212355212356,517.0,0.0
denovo_pdb__4etj_A,1,164,113,3197,True,True,11,11,0.18565400843881857,0.18565400843881857,0.18565400843881857,0.18565400843881857,0.07804878048780488,0.07804878048780488,0.05699829863013715,0.09792843691148775,1062.0,0.0
denovo_pdb__3teu_A,6,98,74,163,True,True,1,1,0.45312500000000006,0.45312500000000006,0.45312500000000006,0.45312500000000006,0.45312500000000006,0.45312500000000006,,0.5370370370370371,54.0,0.0
denovo_pdb__3teu_A,4,98,74,235,True,True,1,1,0.513157894736842,0.513157894736842,0.513157894736842,0.513157894736842,0.513157894736842,0.513157894736842,,0.5,78.0,0.0
denovo_pdb__3teu_A,7,98,74,727,True,True,4,4,0.5616438356164383,0.5616438356164383,0.5616438356164383,0.5616438356164383,0.36641221374045807,0.36641221374045807,0.1880804953560372,0.4979253112033195,241.0,0.0
denovo_pdb__3teu_A,20,98,74,178,True,True,1,1,0.43609022556390975,0.43609022556390975,0.43609022556390975,0.43609022556390975,0.43609022556390975,0.43609022556390975,,0.4915254237288136,59.0,0.0
denovo_pdb__3lt9_A,6,69,56,3633,True,True,27,27,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.1,0.1,0.04504275425039294,0.15224625623960067,1200.0,0.0
denovo_pdb__3lt9_A,12,69,56,1705,True,True,13,13,0.1941747572815534,0.1941747572815534,0.13675213675213677,0.13675213675213677,0.07079646017699115,0.07079646017699115,0.05453756945545448,0.12411347517730496,562.0,0.0
denovo_pdb__3lt9_A,14,69,56,2280,True,True,15,15,0.25688073394495414,0.25688073394495414,0.19642857142857142,0.19642857142857142,0.042105263157894736,0.042105263157894736,0.04173395616618227,0.1390728476821192,755.0,0.0
denovo_pdb__3lt9_A,23,69,56,3200,True,True,23,23,0.2736842105263158,0.2736842105263158,0.1864406779661017,0.1864406779661017,0.1276595744680851,0.1276595744680851,0.0456745587688266,0.14353163361661944,1055.0,0.0
cameo_hard__8raj_A,16,62,13,1356,True,True,21,21,0.44000000000000006,0.44000000000000006,0.29508196721311475,0.29508196721311475,0.0,0.0,0.041657241575772275,0.16853932584269662,440.0,0.0
cameo_hard__8raj_A,11,62,13,28,True,True,1,1,0.27272727272727276,0.27272727272727276,0.27272727272727276,0.27272727272727276,0.27272727272727276,0.27272727272727276,,0.3333333333333333,9.0,0.0
cameo_hard__8raj_A,3,62,13,1298,True,True,23,23,0.4375,0.4375,0.2448979591836735,0.2448979591836735,0.0,0.0,0.04812131340466943,0.12705882352941175,423.0,0.0
cameo_hard__8raj_A,22,62,13,34,True,True,1,1,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,,0.7272727272727273,11.0,0.0
denovo_pdb__6qsg_A,12,251,203,685,True,True,1,1,0.6960556844547564,0.6960556844547564,0.6960556844547564,0.6960556844547564,0.6960556844547564,0.6960556844547564,,0.6578947368421053,228.0,0.0
denovo_pdb__6qsg_A,17,251,203,712,True,True,1,1,0.6681922196796339,0.6681922196796339,0.6681922196796339,0.6681922196796339,0.6681922196796339,0.6681922196796339,,0.6160337552742616,234.0,0.0
denovo_pdb__6qsg_A,23,251,203,709,True,True,1,1,0.6270022883295195,0.6270022883295195,0.6270022883295195,0.6270022883295195,0.6270022883295195,0.6270022883295195,,0.5805084745762712,234.0,0.0
denovo_pdb__6qsg_A,16,251,203,1034,True,True,2,2,0.625,0.625,0.625,0.625,0.35435435435435436,0.35435435435435436,0.2206405693950178,0.5494186046511628,343.0,0.0
denovo_pdb__7hjo_A,14,126,90,877,True,True,4,4,0.3841059602649007,0.3841059602649007,0.2626262626262626,0.2626262626262626,0.2773722627737226,0.2773722627737226,0.16742316784869973,0.32989690721649484,291.0,0.0
denovo_pdb__7hjo_A,10,126,90,1249,True,True,7,7,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.23140495867768598,0.23140495867768598,0.08455221111831797,0.42028985507246375,412.0,0.0
denovo_pdb__7hjo_A,5,126,90,989,True,True,5,5,0.43165467625899284,0.43165467625899284,0.43165467625899284,0.43165467625899284,0.1590909090909091,0.1590909090909091,0.06531458507089241,0.32621951219512196,327.0,0.0
denovo_pdb__7hjo_A,19,126,90,1046,True,True,5,5,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.22900763358778628,0.22900763358778628,0.0762062040413945,0.2968299711815562,343.0,0.0
denovo_pdb__5cwk_A,16,172,149,1961,True,True,5,5,0.524390243902439,0.524390243902439,0.524390243902439,0.524390243902439,0.3623188405797102,0.3623188405797102,0.1376254343905692,0.38190184049079756,651.0,0.0
denovo_pdb__5cwk_A,3,172,149,1555,True,True,4,4,0.5017421602787455,0.5017421602787455,0.5017421602787455,0.5017421602787455,0.4306569343065693,0.4306569343065693,0.18181057544036208,0.4584139264990329,517.0,0.0
denovo_pdb__5cwk_A,0,172,149,2575,True,True,7,7,0.5070422535211268,0.5070422535211268,0.5070422535211268,0.5070422535211268,0.38848920863309355,0.38848920863309355,0.19675147319231756,0.3726635514018692,854.0,0.0
denovo_pdb__5cwk_A,17,172,149,2241,True,True,6,6,0.5230769230769231,0.5230769230769231,0.5230769230769231,0.5230769230769231,0.38434163701067614,0.38434163701067614,0.11738160550183578,0.3731543624161074,743.0,0.0
denovo_pdb__6mrs_A,23,77,66,169,True,True,1,1,0.5573770491803278,0.5573770491803278,0.5573770491803278,0.5573770491803278,0.5573770491803278,0.5573770491803278,,0.6071428571428571,56.0,0.0
denovo_pdb__6mrs_A,15,77,66,664,True,True,4,4,0.5270270270270271,0.5270270270270271,0.5270270270270271,0.5270270270270271,0.16161616161616163,0.16161616161616163,0.05922271499677214,0.32272727272727275,220.0,0.0
denovo_pdb__6mrs_A,21,77,66,1003,True,True,7,7,0.6165413533834586,0.6165413533834586,0.5413533834586466,0.5413533834586466,0.5,0.5,0.2701543280513797,0.5753012048192772,331.0,0.0
denovo_pdb__6mrs_A,8,77,66,214,True,True,1,1,0.5294117647058822,0.5294117647058822,0.5294117647058822,0.5294117647058822,0.5294117647058822,0.5294117647058822,,0.5070422535211268,70.0,0.0
denovo_pdb__9x1x_A,5,90,44,188,True,True,2,2,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.3384615384615385,0.3384615384615385,0.17307692307692307,0.6129032258064516,61.0,0.0
denovo_pdb__9x1x_A,0,90,44,3358,True,True,37,37,0.5074626865671641,0.5074626865671641,0.22471910112359547,0.22471910112359547,0.23076923076923078,0.23076923076923078,0.1178732611139272,0.3062330623306233,1105.0,0.0
denovo_pdb__9x1x_A,16,90,44,1504,True,True,19,19,0.5316455696202532,0.5316455696202532,0.5000000000000001,0.5000000000000001,0.23529411764705885,0.23529411764705885,0.08869364329851798,0.38585858585858585,495.0,0.0
denovo_pdb__9x1x_A,14,90,44,744,True,True,9,9,0.6216216216216216,0.6216216216216216,0.6216216216216216,0.6216216216216216,0.41666666666666663,0.41666666666666663,0.0806574983683114,0.4204081632653061,245.0,0.0
foldbench100__8b5w_A,16,459,370,6663,False,True,20,20,0.028629856850715747,0.028629856850715747,0.010471204188481676,0.010471204188481676,0.024390243902439025,0.024390243902439025,0.007061114629915967,0.036133694670280034,2213.0,0.0
foldbench100__8b5w_A,20,459,370,6663,False,True,21,21,0.03696098562628337,0.03696098562628337,0.0,0.0,0.02145922746781116,0.02145922746781116,0.006941198028125009,0.04200542005420054,2210.0,0.0
foldbench100__8b5w_A,5,459,370,6663,False,True,19,19,0.030534351145038167,0.030534351145038167,0.008676789587852495,0.008676789587852495,0.012605042016806723,0.012605042016806723,0.007618569460332252,0.033408577878103835,2214.0,0.0
foldbench100__8b5w_A,9,459,370,6663,False,True,20,20,0.03333333333333333,0.03333333333333333,0.0255863539445629,0.0255863539445629,0.0,0.0,0.00794598990849069,0.032520325203252036,2214.0,0.0
denovo_pdb__8qup_A,2,114,93,6663,False,True,25,25,0.4418604651162791,0.4418604651162791,0.036585365853658534,0.036585365853658534,0.0989010989010989,0.0989010989010989,0.04433641505197028,0.12200632625395391,2189.0,0.0
denovo_pdb__8qup_A,19,114,93,6663,False,True,29,29,0.45833333333333337,0.45833333333333337,0.10666666666666666,0.10666666666666666,0.09467455621301775,0.09467455621301775,0.07795908918789149,0.2261420171867933,2204.0,0.0
denovo_pdb__8qup_A,13,114,93,3444,True,True,15,15,0.6108374384236454,0.6108374384236454,0.6108374384236454,0.6108374384236454,0.3448275862068965,0.3448275862068965,0.09166430068501126,0.30708661417322836,1142.0,0.0
denovo_pdb__8qup_A,3,114,93,2697,True,True,15,15,0.3958333333333333,0.3958333333333333,0.3958333333333333,0.3958333333333333,0.04285714285714285,0.04285714285714285,0.03542521179754614,0.19574944071588368,894.0,0.0
denovo_pdb__5hrz_A,7,122,105,337,True,True,1,1,0.8663594470046083,0.8663594470046083,0.8663594470046083,0.8663594470046083,0.8663594470046083,0.8663594470046083,,0.8392857142857143,112.0,0.0
denovo_pdb__5hrz_A,1,122,105,364,True,True,1,1,0.8407079646017699,0.8407079646017699,0.8407079646017699,0.8407079646017699,0.8407079646017699,0.8407079646017699,,0.7851239669421488,121.0,0.0
denovo_pdb__5hrz_A,4,122,105,325,True,True,1,1,0.7830188679245284,0.7830188679245284,0.7830188679245284,0.7830188679245284,0.7830188679245284,0.7830188679245284,,0.7685185185185185,107.0,0.0
denovo_pdb__5hrz_A,9,122,105,364,True,True,1,1,0.8266666666666667,0.8266666666666667,0.8266666666666667,0.8266666666666667,0.8266666666666667,0.8266666666666667,,0.768595041322314,120.0,0.0
denovo_pdb__9h4c_A,18,106,67,250,True,True,1,1,0.18666666666666665,0.18666666666666665,0.18666666666666665,0.18666666666666665,0.18666666666666665,0.18666666666666665,,0.1686746987951807,83.0,0.0
denovo_pdb__9h4c_A,9,106,67,3037,True,True,16,16,0.27272727272727276,0.27272727272727276,0.2127659574468085,0.2127659574468085,0.037735849056603765,0.037735849056603765,0.09742248321445322,0.11916583912611718,1005.0,0.0
denovo_pdb__9h4c_A,6,106,67,1800,True,True,9,9,0.13749999999999998,0.13749999999999998,0.052980132450331126,0.052980132450331126,0.1212121212121212,0.1212121212121212,0.15894077692636527,0.07705192629815745,596.0,0.0
denovo_pdb__9h4c_A,10,106,67,289,True,True,1,1,0.08588957055214724,0.08588957055214724,0.08588957055214724,0.08588957055214724,0.08588957055214724,0.08588957055214724,,0.07291666666666667,96.0,0.0
denovo_pdb__5od1_A,4,94,57,1772,True,True,11,11,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.021052631578947368,0.021052631578947368,0.07966050258599025,0.21635434412265758,585.0,0.0
denovo_pdb__5od1_A,19,94,57,765,True,True,6,6,0.3013698630136986,0.3013698630136986,0.3013698630136986,0.3013698630136986,0.14814814814814814,0.14814814814814814,0.026253892532962297,0.15810276679841898,253.0,0.0
denovo_pdb__5od1_A,11,94,57,6663,False,True,41,41,0.46153846153846156,0.46153846153846156,0.0816326530612245,0.0816326530612245,0.038834951456310676,0.038834951456310676,0.05596969898305095,0.17942908926144088,2169.0,0.0
denovo_pdb__5od1_A,14,94,57,1708,True,True,10,10,0.3511450381679389,0.3511450381679389,0.3511450381679389,0.3511450381679389,0.20338983050847456,0.20338983050847456,0.0694566952305458,0.2137809187279152,564.0,0.0
denovo_pdb__7f1l_A,18,194,251,6663,False,True,17,17,0.09243697478991597,0.09243697478991597,0.09243697478991597,0.09243697478991597,0.03846153846153846,0.03846153846153846,0.0287329031711598,0.07584650112866817,2194.0,0.0
denovo_pdb__7f1l_A,21,194,251,6663,False,True,19,19,0.11204481792717087,0.11204481792717087,0.0,0.0,0.01634877384196185,0.01634877384196185,0.022993662489017026,0.0654627539503386,2192.0,0.0
denovo_pdb__7f1l_A,14,194,251,6663,False,True,19,19,0.10242587601078168,0.10242587601078168,0.0072992700729927005,0.0072992700729927005,0.07123287671232877,0.07123287671232877,0.020827412280784705,0.0853273137697517,2201.0,0.0
denovo_pdb__7f1l_A,11,194,251,3691,True,True,10,10,0.06469002695417791,0.06469002695417791,0.04489795918367347,0.04489795918367347,0.05665722379603399,0.05665722379603399,0.022603266423039378,0.06682966585167074,1224.0,0.0
denovo_pdb__8g9j_A,16,201,153,6663,False,True,20,20,0.149812734082397,0.149812734082397,0.10746268656716416,0.10746268656716416,0.044247787610619475,0.044247787610619475,0.05371985538106566,0.10749774164408311,2192.0,0.0
denovo_pdb__8g9j_A,5,201,153,6663,False,True,22,22,0.1478599221789883,0.1478599221789883,0.08304498269896193,0.08304498269896193,0.04405286343612335,0.04405286343612335,0.031570766788055114,0.1070460704607046,2206.0,0.0
denovo_pdb__8g9j_A,23,201,153,6663,False,True,24,24,0.20512820512820512,0.20512820512820512,0.06278026905829596,0.06278026905829596,0.09606986899563318,0.09606986899563318,0.025466621448455583,0.11296882060551287,2206.0,0.0
denovo_pdb__8g9j_A,10,201,153,6663,False,True,21,21,0.2527075812274368,0.2527075812274368,0.0948905109489051,0.0948905109489051,0.08979591836734693,0.08979591836734693,0.02624533401367925,0.10749774164408311,2198.0,0.0
denovo_pdb__9tas_A,16,126,95,1962,True,True,9,9,0.4,0.4,0.4,0.4,0.11560693641618495,0.11560693641618495,0.057402448811587646,0.26881720430107525,649.0,0.0
denovo_pdb__9tas_A,12,126,95,2124,True,True,9,9,0.575609756097561,0.575609756097561,0.575609756097561,0.575609756097561,0.18421052631578944,0.18421052631578944,0.09992725988416472,0.2978723404255319,703.0,0.0
denovo_pdb__9tas_A,18,126,95,2720,True,True,11,11,0.48847926267281105,0.48847926267281105,0.48847926267281105,0.48847926267281105,0.2893081761006289,0.2893081761006289,0.09574446334780298,0.3266888150609081,903.0,0.0
denovo_pdb__9tas_A,5,126,95,3133,True,True,13,13,0.49162011173184356,0.49162011173184356,0.3550295857988166,0.3550295857988166,0.12222222222222223,0.12222222222222223,0.09257988023305187,0.2951923076923077,1037.0,0.0
denovo_pdb__7hjw_A,9,126,97,1453,True,True,7,7,0.430939226519337,0.430939226519337,0.3891891891891892,0.3891891891891892,0.11188811188811189,0.11188811188811189,0.06267137752558605,0.3381742738589212,482.0,0.0
denovo_pdb__7hjw_A,15,126,97,1155,True,True,6,6,0.3666666666666667,0.3666666666666667,0.3391812865497076,0.3391812865497076,0.1639344262295082,0.1639344262295082,0.05715719160228696,0.25326370757180156,381.0,0.0
denovo_pdb__7hjw_A,3,126,97,1325,True,True,5,5,0.48341232227488157,0.48341232227488157,0.48341232227488157,0.48341232227488157,0.18181818181818185,0.18181818181818185,0.051721753242359336,0.22954545454545455,438.0,0.0
denovo_pdb__7hjw_A,19,126,97,133,True,True,1,1,0.39716312056737585,0.39716312056737585,0.39716312056737585,0.39716312056737585,0.39716312056737585,0.39716312056737585,,0.6363636363636364,44.0,0.0
denovo_pdb__7dgw_A,0,94,60,1817,True,True,11,11,0.2975206611570248,0.2975206611570248,0.2831858407079646,0.2831858407079646,0.2888888888888889,0.2888888888888889,0.061185410331239344,0.19269102990033224,596.0,0.0
denovo_pdb__7dgw_A,23,94,60,2941,True,True,16,16,0.4714285714285714,0.4714285714285714,0.4714285714285714,0.4714285714285714,0.20588235294117646,0.20588235294117646,0.0732093805558554,0.23076923076923078,971.0,0.0
denovo_pdb__7dgw_A,14,94,60,1804,True,True,13,13,0.4715447154471545,0.4715447154471545,0.4715447154471545,0.4715447154471545,0.08000000000000002,0.08000000000000002,0.05354777047702993,0.19262981574539365,597.0,0.0
denovo_pdb__7dgw_A,2,94,60,3101,True,True,17,17,0.1523809523809524,0.1523809523809524,0.1142857142857143,0.1142857142857143,0.03333333333333333,0.03333333333333333,0.09887930914197589,0.08365758754863813,1026.0,0.0
casp_fm__T1121-D1,11,196,156,6663,False,True,21,21,0.07200000000000001,0.07200000000000001,0.04687500000000001,0.04687500000000001,0.04545454545454546,0.04545454545454546,0.015612810208612205,0.04019873532068654,2209.0,0.0
casp_fm__T1121-D1,22,196,156,6663,False,True,20,20,0.06779661016949153,0.06779661016949153,0.008547008547008546,0.008547008547008546,0.046948356807511735,0.046948356807511735,0.021155975453211157,0.03884372177055104,2199.0,0.0
casp_fm__T1121-D1,17,196,156,6663,False,True,20,20,0.1090909090909091,0.1090909090909091,0.009090909090909092,0.009090909090909092,0.037037037037037035,0.037037037037037035,0.022251299347306627,0.05058717253839205,2213.0,0.0
casp_fm__T1121-D1,6,196,156,6663,False,True,19,19,0.05970149253731343,0.05970149253731343,0.0111731843575419,0.0111731843575419,0.05166051660516605,0.05166051660516605,0.016038886954852567,0.033860045146726865,2202.0,0.0
denovo_pdb__7hk2_A,21,126,95,1694,True,True,8,8,0.5483870967741935,0.5483870967741935,0.5483870967741935,0.5483870967741935,0.1806451612903226,0.1806451612903226,0.0386342057105465,0.23487544483985764,560.0,0.0
denovo_pdb__7hk2_A,3,126,95,1403,True,True,5,5,0.5729729729729729,0.5729729729729729,0.5729729729729729,0.5729729729729729,0.3798882681564246,0.3798882681564246,0.11638113600938235,0.34120171673819744,466.0,0.0
denovo_pdb__7hk2_A,11,126,95,1150,True,True,4,4,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.15217391304347827,0.15217391304347827,0.10610758273266029,0.306282722513089,382.0,0.0
denovo_pdb__7hk2_A,0,126,95,4532,True,True,20,20,0.544502617801047,0.544502617801047,0.544502617801047,0.544502617801047,0.072992700729927,0.072992700729927,0.09178079604748432,0.2752659574468085,1498.0,0.0
