model,stem,n_residues,elapsed_seconds,num_recycles,n_samples,num_loops,num_sampling_steps,gpu_name
esmfold2,7zoi_A,151,28.5349,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7hk0_A,126,19.9847,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,3v1a_A,48,12.4962,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,3qa9_A,142,23.7574,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7hjr_A,126,11.5501,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7hjv_A,126,12.5689,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8v4w_A,207,28.2481,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,6i38_A,251,36.5742,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9mrb_A,141,16.3898,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,5j0i_A,73,20.0501,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8kck_A,206,31.3072,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,T1121-D1,196,23.9435,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,T1125-D5,150,17.5012,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7hjp_A,126,14.4612,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8yl4_B,207,32.4148,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,6n9h_A,75,8.698,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9jwt_A,292,49.9817,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,6qsh_A,246,33.8845,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7w15_A,302,60.8572,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,4wsp_A,79,10.5277,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,6g6p_A,318,57.7607,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7sq4_A,48,17.7645,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,6idc_A,251,37.5994,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,3pg0_A,140,23.3732,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,5ys7_A,315,58.5428,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7hj4_A,126,11.5518,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,6ds9_A,93,20.5934,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8ycm_A,229,42.9383,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,2i5v_O,246,36.6131,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,6yqx_A,181,25.9874,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8bcs_A,49,9.0271,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,5cwh_A,159,17.4417,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7xg9_A,288,48.1402,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8vez_A,115,12.2187,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7ax2_A,311,56.7115,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,2wqh_A,104,22.5149,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9jwo_A,280,45.3153,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,6z2i_A,168,18.9666,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8xtn_A,33,8.742,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7hjk_A,126,21.141,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7x8l_A,514,203.3944,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,6mrr_A,68,10.8549,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,6naf_A,74,20.9048,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8adc_A,215,29.3433,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7udo_A,172,21.4148,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8eo5_A,290,50.1728,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7hje_A,126,20.8011,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,5cwm_A,226,33.4982,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7uk8_A,394,102.2773,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9dbu_A,106,14.1778,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7yug_A,118,14.4032,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7hji_A,126,11.5326,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8oyw_A,178,24.8618,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8dmu_A,489,173.471,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,5di5_A,191,23.423,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9qul_A,169,20.5498,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8d03_A,65,14.2329,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9dd2_A,258,40.4573,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7qnl_AAA,240,33.4213,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9j46_F,124,12.778,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,5vnv_A,120,20.8195,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7sq3_A,146,16.4743,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7xcd_A,178,25.0544,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,3dgl_A,69,10.3277,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8s89_A,401,105.0156,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7dgu_A,97,13.8893,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9dw2_A,126,11.9314,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,4pq8_A,241,39.1448,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,3dgn_A,69,10.5709,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,T1123-D1,214,27.9353,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,4d8h_A,124,20.9964,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8b4u_A,277,46.0398,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,T1038-D2,76,11.5821,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7v3o_A,328,74.1123,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8ah9_A,120,11.7288,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,4gvw_A,192,22.0909,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8cih_A,214,28.3724,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,6i37_A,251,40.7496,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,3wwa_A,251,40.9211,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9fw7_A,199,26.3788,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8d05_A,60,11.0303,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,4j8y_A,157,16.9844,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7vu4_A,117,13.4946,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,5le4_A,313,61.6047,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,5d2y_A,250,40.4173,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8b2s_A,245,37.7672,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9h4c_A,106,11.9473,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,4oxw_A,106,9.8714,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7hjh_A,126,12.2938,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8zaf_A,353,78.0872,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8ak2_A,297,53.5466,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7tjb_A,227,34.692,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9dba_A,107,13.2406,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,5d2w_A,250,36.6103,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8baq_A,208,29.1439,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7tlh_A,136,18.0049,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,5le9_A,315,58.9736,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,4qks_A,124,21.1454,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8eov_A,139,23.3252,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8a3k_UNK,127,11.7722,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,6qsd_A,250,35.222,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,4psj_A,255,41.8905,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9raa_A,208,26.3423,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,2zgg_A,88,21.0696,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,T1038-D1,114,11.9038,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,5vjs_A,196,24.0883,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7hiy_A,126,12.5034,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7yd4_A,185,22.813,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7ot7_A,183,21.6129,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,6f0s_A,251,40.8945,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7ur2_A,195,33.5724,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,5cwi_A,233,37.2628,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7vqv_A,115,10.5543,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8b6e_A,66,16.2551,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,3ww9_A,251,42.0711,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,2fkg_A,315,59.0852,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9bch_A,198,24.2509,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8dx0_A,154,24.9138,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7hjo_A,126,12.3093,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,6ais_O,244,35.7739,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,3dgm_A,69,19.5621,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,T1042-D1,276,50.3422,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,5cwn_A,207,26.7226,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7xyr_A,591,344.3407,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7f1l_A,194,29.7578,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9qud_A,170,19.5158,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,3dgo_A,69,9.4109,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7uww_A,635,399.0053,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9dea_A,79,8.6618,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9j5h_A,35,7.6543,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,4pjs_A,175,20.5735,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,T1112-D1,460,146.4726,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,1qys_A,92,9.5242,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8bl3_A,141,14.5885,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,T1125-D1,134,14.1359,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8dhj_A,249,36.0346,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7hj8_A,126,11.9552,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9hnh_A,151,23.126,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8k8g_A,209,28.6365,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9qdp_A,206,25.8545,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7wzm_A,492,170.736,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,3o49_A,123,13.6213,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8b5w_A,459,153.4293,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,6qb2_A,95,9.8659,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,5d2v_A,251,37.4864,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9f4c_A,141,15.0051,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8j98_A,184,22.5974,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8fjg_A,104,9.5939,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8kc0_A,115,20.3492,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8r8o_A,262,46.5323,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7hj0_A,126,11.7564,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9dbb_A,107,20.0681,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,5bvl_A,180,20.3023,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8b61_A,238,33.2735,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9deg_A,157,17.1202,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9lns_A,64,17.8804,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9r2k_A,177,20.332,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7x3h_A,290,50.0846,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9szu_A,322,63.5237,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8e5h_A,372,84.7237,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,T1120-D1,118,10.8973,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7smj_A,174,24.1758,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8gl3_A,189,22.631,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,6nla_A,56,12.4524,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7y5m_A,170,24.325,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9hac_B,127,12.3783,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8cba_A,214,34.2399,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9gvf_A,211,28.3143,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7y5j_A,102,11.8776,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7hjj_A,126,12.3399,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9dbv_A,107,19.9069,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9db8_A,107,10.1917,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7hja_A,126,14.2377,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,6rem_A,251,35.6547,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7t9r_A,38,11.5496,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7hjn_A,126,20.4424,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7x4p_A,307,58.8363,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,4z08_A,253,38.5261,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,7hj5_A,126,20.2043,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9v4l_A,68,10.5069,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9had_C,108,11.454,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8qup_A,114,20.8455,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,8bl5_A,117,11.4725,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
esmfold2,9jwq_A,286,48.2341,,5.0,20.0,100.0,NVIDIA H100 80GB HBM3
