stem,cohort,n_residues,n_pairs,mode,elapsed_seconds,model_load_seconds,total_seconds,n_rollouts,n_finished,n_malformed,generated_tokens,batch_size,bundle_size,temperature,top_p,timestamp_utc,model_nickname,runner_tag,gpu_name,gpu_total_memory_gb,gpu_compute_capability,hostname,platform,torch_version,total_seconds_reconstructed
8b5w_A,eval-val,459,105111,random_k5,27.694364245049655,0.03415686250549316,27.863438862505493,50,50,1,69179,128,5,1.0,0.95,2026-09-23T21:12:30.180487+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8e0r_A,eval-val,468,109278,random_k5,29.482867639046162,0.03415686250549316,29.657602862505495,50,50,2,81881,128,5,1.0,0.95,2026-09-23T21:13:31.463798+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8dmu_A,eval-val,489,119316,random_k5,32.685335306916386,0.03415686250549316,32.86741086250549,50,50,1,87620,128,5,1.0,0.95,2026-09-23T21:14:34.629973+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7wzm_A,eval-val,492,120786,random_k5,22.149410963989794,0.03415686250549316,22.322575862505495,50,50,0,67658,128,5,1.0,0.95,2026-09-23T21:15:18.393492+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7x8l_A,eval-val,514,131841,random_k5,30.377632159739733,0.03415686250549316,30.819206862505492,50,50,1,89459,128,5,1.0,0.95,2026-09-23T21:16:19.411820+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7xq4_A,eval-val,514,131841,random_k5,26.232337736990303,0.0876038242501044,26.457779824250107,50,50,0,76754,128,5,1.0,0.95,2026-09-23T20:38:37.656455+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8azb_A,eval-val,521,135460,random_k5,31.132168262731284,0.03415686250549316,31.321904862505495,50,50,0,93500,128,5,1.0,0.95,2026-09-23T21:17:22.338003+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7xyr_A,eval-val,591,174345,random_k5,39.46312450012192,0.03415686250549316,39.67332386250549,50,50,0,109901,128,5,1.0,0.95,2026-09-23T21:18:40.543630+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7uww_A,eval-val,635,201295,random_k5,41.92236386612058,0.03415686250549316,42.13930686250549,50,50,0,109811,128,5,1.0,0.95,2026-09-23T21:20:05.276612+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8bke_A,eval-val,638,203203,random_k5,39.3335814839229,0.03415686250549316,39.54751486250549,50,50,1,104239,128,5,1.0,0.95,2026-09-23T21:21:22.226455+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8dge_A,eval-val,738,271953,random_k5,59.961010549683124,0.03415686250549316,60.44606886250549,50,50,0,144566,128,5,1.0,0.95,2026-09-23T21:23:22.333204+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7znz_A,eval-val,761,289180,random_k5,64.73201523395255,0.0876038242501044,65.03695782425011,50,50,1,153725,128,5,1.0,0.95,2026-09-23T20:42:57.004978+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
4qhfa_4qhha,foldswitch,109,5886,cluster_k5,4.936436262913048,0.1821141010305534,5.207434936557167,50,50,0,14846,128,5,1.0,0.95,2026-09-23T21:35:03.945852+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
2frha_1fzpd,foldswitch,127,8001,cluster_k5,4.633173582144082,0.1821141010305534,4.873422101030553,50,50,0,13070,128,5,1.0,0.95,2026-09-23T21:35:13.559808+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
4gqcc_4gqcb,foldswitch,161,12880,cluster_k5,7.0170496250502765,0.1821141010305534,7.270481101030553,50,50,0,23225,128,5,1.0,0.95,2026-09-23T21:35:25.871863+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
3hdea_3hdfa,foldswitch,165,13530,cluster_k5,6.232895298860967,0.1821141010305534,6.480821101030553,50,50,0,19049,128,5,1.0,0.95,2026-09-23T21:35:39.279972+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
1xjta_1xjub,foldswitch,178,15753,cluster_k5,6.84061294188723,0.1821141010305534,7.095301101030553,50,50,1,21206,128,5,1.0,0.95,2026-09-23T21:35:52.356692+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
4yhdg_7ahle,foldswitch,293,42778,cluster_k5,16.10697445087135,0.1821141010305534,16.384667101030555,50,50,0,40595,128,5,1.0,0.95,2026-09-23T21:36:15.801324+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
2grmb_2axza,foldswitch,315,49455,cluster_k5,14.915112442336977,0.1821141010305534,15.200034101030553,50,50,0,46205,128,5,1.0,0.95,2026-09-23T21:36:47.989375+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
2h44a_1rkpa,foldswitch,326,52975,cluster_k5,16.301035524345934,0.1821141010305534,16.59116210103055,50,50,0,50819,128,5,1.0,0.95,2026-09-23T21:37:20.118922+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
4rwna_4rwqb,foldswitch,349,60726,cluster_k5,18.01542821340263,0.1821141010305534,18.552444101030552,50,50,0,56051,128,5,1.0,0.95,2026-09-23T21:37:56.311128+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
4nc9c_4n9wa,foldswitch,376,70500,cluster_k5,15.97140084579587,0.1821141010305534,16.266369101030552,50,50,0,51440,128,5,1.0,0.95,2026-09-23T21:38:29.944945+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
3kdsg_2ce7c,foldswitch,435,94395,cluster_k5,17.990348271094263,0.1821141010305534,18.294433101030553,50,50,1,57179,128,5,1.0,0.95,2026-09-23T21:39:04.340880+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
5aoeb_5ly6b,foldswitch,490,119805,cluster_k5,29.59202912589535,0.1821141010305534,29.916450101030552,50,50,1,79589,128,5,1.0,0.95,2026-09-23T21:39:52.772962+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
4ow6b_4ae0a,foldswitch,523,136503,cluster_k5,26.304369726683944,0.1821141010305534,26.63169510103055,50,50,0,69221,128,5,1.0,0.95,2026-09-23T21:40:46.859422+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
4h2aa_3j9ca,foldswitch,724,261726,cluster_k5,47.969220529310405,0.1821141010305534,48.348808101030556,50,50,1,110321,128,5,1.0,0.95,2026-09-23T21:42:04.684254+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
3t5oa_4a5wb,foldswitch,897,401856,cluster_k5,56.87279483675957,0.1821141010305534,57.28134910103056,50,50,0,124514,128,5,1.0,0.95,2026-09-23T21:43:49.836591+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
4qhfa_4qhha,foldswitch,109,5886,iid100,6.571067022159696,0.3701614232733846,7.091244008875862,100,100,0,30016,128,0,1.0,0.95,2026-09-23T21:27:02.557264+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
2frha_1fzpd,foldswitch,127,8001,iid100,6.217927752994001,0.3701614232733846,6.663602423273384,100,100,0,27061,128,0,1.0,0.95,2026-09-23T21:27:08.850705+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
4gqcc_4gqcb,foldswitch,161,12880,iid100,9.19524151738733,0.3701614232733846,9.663173423273383,100,100,0,48031,128,0,1.0,0.95,2026-09-23T21:27:18.143717+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
3hdea_3hdfa,foldswitch,165,13530,iid100,7.927806257735938,0.3701614232733846,8.395067423273384,100,100,0,35893,128,0,1.0,0.95,2026-09-23T21:27:26.168623+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
1xjta_1xjub,foldswitch,178,15753,iid100,9.265465509146452,0.3701614232733846,9.736522423273383,100,100,0,43693,128,0,1.0,0.95,2026-09-23T21:27:35.534984+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
4yhdg_7ahle,foldswitch,293,42778,iid100,23.31556872278452,0.3701614232733846,23.852937423273385,100,100,1,91186,128,0,1.0,0.95,2026-09-23T21:27:59.017760+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
2grmb_2axza,foldswitch,315,49455,iid100,20.60553745785728,0.3701614232733846,21.147556423273382,100,100,0,91315,128,0,1.0,0.95,2026-09-23T21:28:19.795155+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
2h44a_1rkpa,foldswitch,326,52975,iid100,25.31553842034191,0.3701614232733846,26.103517423273384,100,100,0,104479,128,0,1.0,0.95,2026-09-23T21:28:45.528511+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
4rwna_4rwqb,foldswitch,349,60726,iid100,25.996543704066426,0.3701614232733846,26.560675423273384,100,100,0,114862,128,0,1.0,0.95,2026-09-23T21:29:11.719025+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
4nc9c_4n9wa,foldswitch,376,70500,iid100,23.396857440005988,0.3701614232733846,23.965018423273385,100,100,1,104029,128,0,1.0,0.95,2026-09-23T21:29:35.313882+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
3kdsg_2ce7c,foldswitch,435,94395,iid100,27.68883811077103,0.3701614232733846,28.277013423273385,100,100,1,116800,128,0,1.0,0.95,2026-09-23T21:30:03.220734+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
5aoeb_5ly6b,foldswitch,490,119805,iid100,46.42446625279263,0.3701614232733846,47.28472242327339,100,100,2,160590,128,0,1.0,0.95,2026-09-23T21:30:50.135295+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
4ow6b_4ae0a,foldswitch,523,136503,iid100,45.01045750407502,0.3701614232733846,45.646006423273384,100,100,0,155338,128,0,1.0,0.95,2026-09-23T21:31:35.411140+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
4h2aa_3j9ca,foldswitch,724,261726,iid100,73.01547183189541,0.3701614232733846,73.73327042327338,100,100,1,223423,128,0,1.0,0.95,2026-09-23T21:32:48.774249+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
3t5oa_4a5wb,foldswitch,897,401856,iid100,97.12936907727271,0.3701614232733846,98.16197542327339,100,100,1,253108,128,0,1.0,0.95,2026-09-23T21:34:26.566063+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
4qhfa_4qhha,foldswitch,109,5886,random_k5,4.867010689806193,0.1821141010305534,5.104762101030553,50,50,0,14870,128,5,1.0,0.95,2026-09-23T21:35:08.868500+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
2frha_1fzpd,foldswitch,127,8001,random_k5,5.162780848797411,0.1821141010305534,5.405802101030553,50,50,0,12782,128,5,1.0,0.95,2026-09-23T21:35:18.783496+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
4gqcc_4gqcb,foldswitch,161,12880,random_k5,7.026533492375165,0.1821141010305534,7.291516101030553,50,50,2,23471,128,5,1.0,0.95,2026-09-23T21:35:32.981265+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
3hdea_3hdfa,foldswitch,165,13530,random_k5,6.097398251760751,0.1821141010305534,6.345647101030553,50,50,0,17516,128,5,1.0,0.95,2026-09-23T21:35:45.443505+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
1xjta_1xjub,foldswitch,178,15753,random_k5,7.182320720050484,0.1821141010305534,7.4241931010305535,50,50,0,21308,128,5,1.0,0.95,2026-09-23T21:35:59.598771+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
4yhdg_7ahle,foldswitch,293,42778,random_k5,17.070755102671683,0.1821141010305534,17.352245101030555,50,50,0,45398,128,5,1.0,0.95,2026-09-23T21:36:32.971455+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
2grmb_2axza,foldswitch,315,49455,random_k5,15.61961702303961,0.1821141010305534,15.902613101030553,50,50,0,45368,128,5,1.0,0.95,2026-09-23T21:37:03.709874+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
2h44a_1rkpa,foldswitch,326,52975,random_k5,17.714337285142392,0.1821141010305534,18.003990101030553,50,50,1,50708,128,5,1.0,0.95,2026-09-23T21:37:37.940798+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
4rwna_4rwqb,foldswitch,349,60726,random_k5,17.43664111290127,0.1821141010305534,17.731676101030555,50,50,0,57251,128,5,1.0,0.95,2026-09-23T21:38:13.860690+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
4nc9c_4n9wa,foldswitch,376,70500,random_k5,16.171904377173632,0.1821141010305534,16.46573010103055,50,50,0,51707,128,5,1.0,0.95,2026-09-23T21:38:46.228561+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
3kdsg_2ce7c,foldswitch,435,94395,random_k5,18.572888244874775,0.1821141010305534,18.879860101030552,50,50,0,57416,128,5,1.0,0.95,2026-09-23T21:39:23.038626+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
5aoeb_5ly6b,foldswitch,490,119805,random_k5,27.49635875178501,0.1821141010305534,27.818993101030554,50,50,1,78098,128,5,1.0,0.95,2026-09-23T21:40:20.409841+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
4ow6b_4ae0a,foldswitch,523,136503,random_k5,29.277920607943088,0.1821141010305534,29.840252101030554,50,50,1,73499,128,5,1.0,0.95,2026-09-23T21:41:16.517560+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
4h2aa_3j9ca,foldswitch,724,261726,random_k5,47.85511529818177,0.1821141010305534,48.23521610103056,50,50,1,113612,128,5,1.0,0.95,2026-09-23T21:42:52.737356+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
3t5oa_4a5wb,foldswitch,897,401856,random_k5,55.52039687009528,0.1821141010305534,55.918206101030556,50,50,1,125762,128,5,1.0,0.95,2026-09-23T21:44:45.572683+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
