entry_id,gcs_uri,struct_cluster_id,seq_cluster_id,global_plddt,seq_len,split,uniprot_accession,tax_id,organism_name,is_anchor,was_excluded,cluster_size,n_anchors,n_candidates,length_bin,size_bin,nearest_anchor,nearest_anchor_tm,min_coverage,min_length_ratio,nearest_anchor_core_tm,max_anchor_core_tm,nearest_anchor_ca_jaccard,selected_order,selection_reason
AF-A0A430AK60-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A430AK60-F1-model_v4.cif,A0A7U0H7B2,A0A430AK60,86.12,590,train,A0A430AK60,1160095,Vagococcus entomophilus,false,false,17,5,10,500-1000,<20,AF-A0A3D2HQY7-F1,0.9243198884435426,0.7983050847457627,0.888135593220339,0.9385631978661978,0.9385631978661978,0.7024185068349106,0,coverage_or_length
AF-A0A6B0Q6F8-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A6B0Q6F8-F1-model_v4.cif,A0A7U0H7B2,A0A6B0Q6F8,86.06,581,train,A0A6B0Q6F8,2691605,Paenibacillus sp. OT2-17,false,false,17,5,10,500-1000,<20,AF-A0A3D2HQY7-F1,0.8870197217664758,0.7728055077452668,0.9018932874354562,0.919406230419499,0.919406230419499,0.6816720257234726,0,coverage_or_length
AF-A0A7W1HXU6-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7W1HXU6-F1-model_v4.cif,A0A7U0H7B2,A0A7W1HXU6,82.75,501,train,A0A7W1HXU6,2740537,Rubrobacteraceae bacterium,false,false,17,5,10,500-1000,<20,AF-A0A1V4ARI9-F1,0.8792643132911551,0.7464788732394366,0.8213114754098361,0.921418422545122,0.921418422545122,0.7125984251968503,0,coverage_or_length
AF-W0I1Q0-F1,gs://public-datasets-deepmind-alphafold-v4/AF-W0I1Q0-F1-model_v4.cif,A0A7U0H7B2,W0I1Q0,81.94,663,train,W0I1Q0,582419,Thermococcus paralvinellae,false,false,17,5,10,500-1000,<20,AF-D3SNB7-F1,0.8017260111946236,0.698340874811463,0.7903469079939668,0.7581519635599382,0.7581519635599382,0.5464320625610948,0,coverage_or_length
AF-A0A087KPL5-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A087KPL5-F1-model_v4.cif,A0A7V3UNF3,A0A087KPL5,81.31,585,train,A0A087KPL5,1524467,Serratia sp. Ag1,false,false,82,5,50,500-1000,20-99,AF-A0A6P2G3S3-F1,0.7090580427027218,0.5982905982905983,0.8632478632478633,0.6975933811464727,0.6975933811464727,0.5613207547169812,0,coverage_or_length
AF-A0A0L7SVW3-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A0L7SVW3-F1-model_v4.cif,A0A7V3UNF3,A0A0L7SVW3,83.06,554,train,A0A0L7SVW3,1560201,Erwinia iniecta,false,false,82,5,50,500-1000,20-99,AF-A0A6P2G3S3-F1,0.713923169496696,0.6353790613718412,0.9115523465703971,0.7052324676383529,0.7065717960959653,0.5404624277456648,0,coverage_or_length
AF-A0A1H0SIY5-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1H0SIY5-F1-model_v4.cif,A0A7V3UNF3,A0A1H0SIY5,81.38,574,train,A0A1H0SIY5,1761899,Ralstonia sp. 25mfcol4.1,false,false,82,5,50,500-1000,20-99,AF-A0A6P2G3S3-F1,0.725524357667955,0.45818815331010454,0.8797909407665505,0.7214620415296733,0.7214620415296733,0.46458333333333335,0,coverage_or_length
AF-A0A1Y1KYZ3-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1Y1KYZ3-F1-model_v4.cif,A0A7V3UNF3,A0A1Y1KYZ3,83.19,412,train,A0A1Y1KYZ3,7054,Photinus pyralis,false,false,82,5,50,500-1000,20-99,AF-K0DNA2-F1,0.22554844248590936,0.24356435643564356,0.753199268738574,0.25612310551889567,0.25612310551889567,0.05970149253731343,0,coverage_or_length
AF-A0A5C7C1H7-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A5C7C1H7-F1-model_v4.cif,A0A7V3UNF3,A0A5C7C1H7,81.38,568,train,A0A5C7C1H7,615,Serratia marcescens,false,false,82,5,50,500-1000,20-99,AF-K0DNA2-F1,0.6322431744164723,0.6038732394366197,0.8890845070422535,0.635836349480818,0.635836349480818,0.5945072697899838,0,coverage_or_length
AF-A0A6L6GWT9-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A6L6GWT9-F1-model_v4.cif,A0A7V3UNF3,A0A6L6GWT9,81.94,571,train,A0A6L6GWT9,2675300,Erwinia sp. J316,false,false,82,5,50,500-1000,20-99,AF-K0DNA2-F1,0.668337559530774,0.5849387040280211,0.8844133099824869,0.6692812985383487,0.6692812985383487,0.5553822152886115,0,coverage_or_length
AF-A0A6P1Q245-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A6P1Q245-F1-model_v4.cif,A0A7V3UNF3,A0A6P1Q245,84.81,555,train,A0A6P1Q245,1615494,Mixta intestinalis,false,false,82,5,50,500-1000,20-99,AF-K0DNA2-F1,0.6595902929179213,0.618018018018018,0.9099099099099099,0.6574108186670564,0.6574108186670564,0.5331278890600925,0,coverage_or_length
AF-A0A806NWG2-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A806NWG2-F1-model_v4.cif,A0A7V3UNF3,A0A806NWG2,82.88,570,train,A0A806NWG2,61647,Pluralibacter gergoviae,false,false,82,5,50,500-1000,20-99,AF-K0DNA2-F1,0.6264587699002993,0.4280701754385965,0.8859649122807017,0.6426955080943276,0.6426955080943276,0.5367762128325508,0,coverage_or_length
AF-A0A1S7SGD9-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1S7SGD9-F1-model_v4.cif,A0A7W8A5E5,A0A1S7SGD9,81.12,213,train,A0A1S7SGD9,1183424,Agrobacterium tumefaciens str. Kerr 14,false,false,20,5,7,60-249,20-99,AF-A0A0U9I960-F1,0.5421558993694232,0.5211267605633803,0.9102564102564102,0.5810203712430175,0.5810203712430175,0.5993031358885017,0,coverage_or_length
AF-A0A2T2WZS8-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2T2WZS8-F1-model_v4.cif,A0A7W8A5E5,A0A2T2WZS8,80.94,214,train,A0A2T2WZS8,453960,Sulfobacillus benefaciens,false,false,20,5,7,60-249,20-99,AF-A0A1Q6M393-F1,0.5065518025022414,0.4672897196261682,0.9145299145299145,0.5212161972054471,0.5212161972054471,0.4708333333333333,0,coverage_or_length
AF-A0A430FK25-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A430FK25-F1-model_v4.cif,A0A7W8A5E5,A0A430FK25,80.5,234,train,A0A430FK25,2306975,Bifidobacterium goeldii,false,false,20,5,7,60-249,20-99,AF-A0A0U9I960-F1,0.8324212627369786,0.45726495726495725,0.8974358974358975,0.8592564462356315,0.8592564462356315,0.6082191780821918,0,coverage_or_length
AF-A0A7U9SFY6-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7U9SFY6-F1-model_v4.cif,A0A7W8A5E5,A0A7U9SFY6,83.19,245,train,A0A7U9SFY6,1898203,Lachnospiraceae bacterium,false,false,20,5,7,60-249,20-99,AF-A0A0U9I960-F1,0.7416029386695023,0.4489795918367347,0.8571428571428571,0.7477771786739846,0.7477771786739846,0.6181818181818182,0,coverage_or_length
AF-A0A7Y0Q195-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7Y0Q195-F1-model_v4.cif,A0A7W8A5E5,A0A7Y0Q195,81.75,204,train,A0A7Y0Q195,2729629,Sulfobacillus sp. DSM 109850,false,false,20,5,7,60-249,20-99,AF-A0A1Q6M393-F1,0.4817580285694157,0.43722943722943725,0.8717948717948718,0.5385297825737974,0.5385297825737974,0.4835680751173709,0,coverage_or_length
AF-H1LRI2-F1,gs://public-datasets-deepmind-alphafold-v4/AF-H1LRI2-F1-model_v4.cif,A0A7W8A5E5,H1LRI2,82.38,230,train,H1LRI2,861454,Lachnospiraceae bacterium oral taxon 082 str. F0431,false,false,20,5,7,60-249,20-99,AF-A0A0U9I960-F1,0.8346368523148543,0.46956521739130436,0.9130434782608695,0.8573270047345863,0.8573270047345863,0.6783783783783783,0,coverage_or_length
AF-Q51420-F1,gs://public-datasets-deepmind-alphafold-v4/AF-Q51420-F1-model_v4.cif,A0A7W8A5E5,Q51420,80.12,239,train,Q51420,287,Pseudomonas aeruginosa,false,false,20,5,7,60-249,20-99,AF-A0A0U9I960-F1,0.7184328882272564,0.4560669456066946,0.8786610878661087,0.7617358314821874,0.7617358314821874,0.5951742627345844,0,coverage_or_length
AF-A0A1V6GZD1-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1V6GZD1-F1-model_v4.cif,A0A7X7FB92,A0A1V6GZD1,93.38,190,train,A0A1V6GZD1,1852927,Verrucomicrobia bacterium ADurb.Bin070,false,false,44,5,36,60-249,20-99,AF-A0A6P1MBJ2-F1,0.9267156894197305,0.9368421052631579,0.9421052631578948,0.9275431530518241,0.9275431530518241,0.696113074204947,0,covered_by_training_anchor
AF-A0A1W9L8E3-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1W9L8E3-F1-model_v4.cif,A0A7X7FB92,A0A1W9L8E3,88.5,194,train,A0A1W9L8E3,1934251,Verrucomicrobia bacterium A1,false,false,44,5,36,60-249,20-99,AF-A0A7X7DG51-F1,0.9402528027121385,0.9226804123711341,0.9226804123711341,0.9277504625990068,0.9340587205979041,0.7660377358490567,0,covered_by_training_anchor
AF-A0A4P6PD31-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A4P6PD31-F1-model_v4.cif,A0A7X7FB92,A0A4P6PD31,94.75,183,train,A0A4P6PD31,2488809,Verrucomicrobia bacterium S94,false,false,44,5,36,60-249,20-99,AF-A0A6P1MBJ2-F1,0.9527275699049436,0.9672131147540983,0.9781420765027322,0.9555009151481281,0.9555009151481281,0.7553956834532374,0,covered_by_training_anchor
AF-A0A6C2UCU8-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A6C2UCU8-F1-model_v4.cif,A0A7X7FB92,A0A6C2UCU8,93.56,189,train,A0A6C2UCU8,2750659,Pontiella desulfatans,false,false,44,5,36,60-249,20-99,AF-A0A6P1MBJ2-F1,0.9638741014568689,0.9365079365079365,0.9470899470899471,0.9609466908766608,0.9609466908766608,0.7904411764705882,0,covered_by_training_anchor
AF-A0A7C4DPF1-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7C4DPF1-F1-model_v4.cif,A0A7X7FB92,A0A7C4DPF1,85.0,207,train,A0A7C4DPF1,2184738,Desulfurococcaceae archaeon,false,false,44,5,36,60-249,20-99,AF-A0A6C2UB23-F1,0.5422145567419993,0.7053140096618358,0.8647342995169082,0.5464755710746649,0.5488215061578727,0.36363636363636365,0,coverage_or_length
AF-A0A7C4W7V3-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7C4W7V3-F1-model_v4.cif,A0A7X7FB92,A0A7C4W7V3,94.44,186,train,A0A7C4W7V3,1932692,Lentisphaerae bacterium,false,false,44,5,36,60-249,20-99,AF-A0A6P1MBJ2-F1,0.9558210025506151,0.9516129032258065,0.9623655913978495,0.9545793667385335,0.9545793667385335,0.7700729927007299,0,covered_by_training_anchor
AF-A0A7X6V0T4-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7X6V0T4-F1-model_v4.cif,A0A7X7FB92,A0A7X6V0T4,94.81,181,train,A0A7X6V0T4,1932692,Lentisphaerae bacterium,false,false,44,5,36,60-249,20-99,AF-A0A7X7DG51-F1,0.9536675334809509,0.9668508287292817,0.988950276243094,0.9525310959111626,0.9525310959111626,0.7794117647058824,0,covered_by_training_anchor
AF-A0A7X7IUR3-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7X7IUR3-F1-model_v4.cif,A0A7X7FB92,A0A7X7IUR3,93.25,189,train,A0A7X7IUR3,1932692,Lentisphaerae bacterium,false,false,44,5,36,60-249,20-99,AF-A0A6P1MBJ2-F1,0.9362459938542562,0.9365079365079365,0.9470899470899471,0.9445276590843926,0.9445276590843926,0.6985815602836879,0,covered_by_training_anchor
AF-A0A067JSJ7-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A067JSJ7-F1-model_v4.cif,A0A804HT43,A0A067JSJ7,85.69,611,train,A0A067JSJ7,180498,Jatropha curcas,false,false,817,2,704,500-1000,100+,AF-A0A523E882-F1,0.5213507188003633,0.40589198036006546,0.8265139116202946,0.5021515971610134,0.5021515971610134,0.1553973902728351,0,coverage_or_length
AF-A0A0K9R841-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A0K9R841-F1-model_v4.cif,A0A804HT43,A0A0K9R841,85.0,535,train,A0A0K9R841,3562,Spinacia oleracea,false,false,817,2,704,500-1000,100+,AF-A0A523E882-F1,0.4956040673348274,0.45981308411214955,0.9439252336448598,0.4561168363728834,0.4561168363728834,0.1919463087248322,0,coverage_or_length
AF-A0A453QHI7-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A453QHI7-F1-model_v4.cif,A0A804HT43,A0A453QHI7,87.56,502,train,A0A453QHI7,200361,Aegilops tauschii subsp. strangulata,false,false,817,2,704,500-1000,100+,AF-A0A523E882-F1,0.5476430045396045,0.49306930693069306,0.9348230912476723,0.54572899627368,0.54572899627368,0.1882510013351135,0,coverage_or_length
AF-A0A5D2WJ08-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A5D2WJ08-F1-model_v4.cif,A0A804HT43,A0A5D2WJ08,86.88,524,train,A0A5D2WJ08,34275,Gossypium mustelinum,false,false,817,2,704,500-1000,100+,AF-A0A523E882-F1,0.45827653832134213,0.4618320610687023,0.9637404580152672,0.4791148548628943,0.4791148548628943,0.168,0,coverage_or_length
AF-A0A6A3AUR8-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A6A3AUR8-F1-model_v4.cif,A0A804HT43,A0A6A3AUR8,80.62,594,train,A0A6A3AUR8,106335,Hibiscus syriacus,false,false,817,2,704,500-1000,100+,AF-A0A523E882-F1,0.43732267596806346,0.39225589225589225,0.8501683501683501,0.4173513272382414,0.4173513272382414,0.1832797427652733,0,coverage_or_length
AF-A0A6I9SF53-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A6I9SF53-F1-model_v4.cif,A0A804HT43,A0A6I9SF53,88.31,505,train,A0A6I9SF53,51953,Elaeis guineensis var. tenera,false,false,817,2,704,500-1000,100+,AF-A0A523E882-F1,0.4784322468624913,0.5128712871287129,0.9404096834264432,0.4830568513730499,0.4830568513730499,0.19744318181818182,0,coverage_or_length
AF-A0A7I8JH73-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7I8JH73-F1-model_v4.cif,A0A804HT43,A0A7I8JH73,86.25,546,train,A0A7I8JH73,51605,Spirodela intermedia,false,false,817,2,704,500-1000,100+,AF-A0A523E882-F1,0.5097554908958469,0.4432234432234432,0.924908424908425,0.48470794093020075,0.48470794093020075,0.19016817593790428,0,coverage_or_length
AF-F6H8V1-F1,gs://public-datasets-deepmind-alphafold-v4/AF-F6H8V1-F1-model_v4.cif,A0A804HT43,F6H8V1,88.31,511,train,F6H8V1,29760,Vitis vinifera,false,false,817,2,704,500-1000,100+,AF-A0A523E882-F1,0.4569255706922186,0.4598825831702544,0.9515828677839852,0.4623493899787638,0.4623493899787638,0.19703703703703704,0,coverage_or_length
AF-A0A1F3VEX6-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1F3VEX6-F1-model_v4.cif,A0A838F088,A0A1F3VEX6,86.31,605,train,A0A1F3VEX6,1797396,Bdellovibrionales bacterium RIFOXYC1_FULL_39_130,false,false,12,5,7,500-1000,<20,AF-A0A292QP83-F1,0.5299006761881404,0.543801652892562,0.915702479338843,0.517604804472784,0.5490908686998563,0.5863267670915412,0,coverage_or_length
AF-A0A292SQ88-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A292SQ88-F1-model_v4.cif,A0A838F088,A0A292SQ88,85.12,590,train,A0A292SQ88,1916319,Candidatus Gastranaerophilales bacterium HUM_21,false,false,12,5,7,500-1000,<20,AF-R5SHM1-F1,0.727887800490245,0.6360655737704918,0.9389830508474576,0.7531436640698734,0.7531436640698734,0.7337723424270931,0,coverage_or_length
AF-A0A327J9P5-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A327J9P5-F1-model_v4.cif,A0A838F088,A0A327J9P5,87.06,608,train,A0A327J9P5,2052166,Candidatus Melainabacteria bacterium,false,false,12,5,7,500-1000,<20,AF-R7HSL7-F1,0.9326669339598423,0.6377049180327868,0.9111842105263158,0.9200855367051829,0.9200855367051829,0.8133535660091047,0,coverage_or_length
AF-A0A359BNF0-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A359BNF0-F1-model_v4.cif,A0A838F088,A0A359BNF0,87.75,613,train,A0A359BNF0,2055784,Cyanobacteria bacterium UBA11440,false,false,12,5,7,500-1000,<20,AF-R5SHM1-F1,0.6711669095162458,0.6264274061990212,0.9037520391517129,0.6749784285131876,0.6749784285131876,0.8510405257393209,0,coverage_or_length
AF-A0A432IP99-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A432IP99-F1-model_v4.cif,A0A838F088,A0A432IP99,87.44,641,train,A0A432IP99,2044941,Flavobacteriia bacterium,false,false,12,5,7,500-1000,<20,AF-R7HSL7-F1,0.5396771822405414,0.5241809672386896,0.8642745709828393,0.5348794936516864,0.5348794936516864,0.5422077922077922,0,coverage_or_length
AF-A0A838F088-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A838F088-F1-model_v4.cif,A0A838F088,A0A838F088,80.69,647,train,A0A838F088,2053517,Bdellovibrionales bacterium,false,false,12,5,7,500-1000,<20,AF-R7HSL7-F1,0.5436580532967428,0.5115919629057187,0.8562596599690881,0.5612688564858952,0.5612688564858952,0.5308775731310943,0,coverage_or_length
AF-R7LUQ6-F1,gs://public-datasets-deepmind-alphafold-v4/AF-R7LUQ6-F1-model_v4.cif,A0A838F088,R7LUQ6,87.75,609,train,R7LUQ6,1262901,Fusobacterium sp. CAG:815,false,false,12,5,7,500-1000,<20,AF-R7HSL7-F1,0.6920454668850743,0.6371100164203612,0.909688013136289,0.6822840727011574,0.6822840727011574,0.7764589515331355,0,coverage_or_length
AF-A0A0Q0UBN5-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A0Q0UBN5-F1-model_v4.cif,A4FXK0,A0A0Q0UBN5,91.31,292,train,A0A0Q0UBN5,1544416,Corynebacterium oculi,false,false,240,5,224,250-499,100+,AF-A0A1S9V8L0-F1,0.938583667853929,0.9143835616438356,0.9452054794520548,0.9446451281157129,0.9446451281157129,0.8130511463844797,0,covered_by_training_anchor
AF-A0A101IQ28-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A101IQ28-F1-model_v4.cif,A4FXK0,A0A101IQ28,91.62,274,train,A0A101IQ28,1641387,Parcubacteria bacterium 32_520,false,false,240,5,224,250-499,100+,AF-A0A6I2MKN9-F1,0.9192873274126034,0.9565217391304348,0.9785714285714285,0.9235870692421871,0.9235870692421871,0.7589285714285714,0,covered_by_training_anchor
AF-A0A1Y1R4Q3-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1Y1R4Q3-F1-model_v4.cif,A4FXK0,A0A1Y1R4Q3,86.44,292,train,A0A1Y1R4Q3,1940822,Oceanospirillales bacterium LUC14_002_19_P2,false,false,240,5,224,250-499,100+,AF-A0A2D6J0A4-F1,0.5908281034397881,0.6095890410958904,0.9452054794520548,0.6004403336758279,0.6004403336758279,0.75,0,coverage_or_length
AF-A0A554I8A6-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A554I8A6-F1-model_v4.cif,A4FXK0,A0A554I8A6,89.81,275,train,A0A554I8A6,2017206,Parcubacteria group bacterium LiPW_41,false,false,240,5,224,250-499,100+,AF-A0A6I2MKN9-F1,0.9083766257434421,0.9422382671480144,0.9821428571428571,0.9188020019888846,0.9188020019888846,0.7887067395264117,0,covered_by_training_anchor
AF-A0A5C7FNX5-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A5C7FNX5-F1-model_v4.cif,A4FXK0,A0A5C7FNX5,91.06,284,train,A0A5C7FNX5,2602767,Lewinella aurantiaca,false,false,240,5,224,250-499,100+,AF-A0A6I2MKN9-F1,0.9221201357533785,0.9366197183098591,0.971830985915493,0.9205632592878968,0.9205632592878968,0.8375,0,covered_by_training_anchor
AF-A0A7Y6X4F9-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7Y6X4F9-F1-model_v4.cif,A4FXK0,A0A7Y6X4F9,87.38,289,train,A0A7Y6X4F9,2745200,Myxococcus sp. AM011,false,false,240,5,224,250-499,100+,AF-A0A2D6J0A4-F1,0.9153393439904199,0.9273356401384083,0.9550173010380623,0.8979406998030531,0.8979406998030531,0.785,0,covered_by_training_anchor
AF-A0A7Z2BXX2-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7Z2BXX2-F1-model_v4.cif,A4FXK0,A0A7Z2BXX2,85.44,271,train,A0A7Z2BXX2,2575375,Pantoea sp. SO10,false,false,240,5,224,250-499,100+,AF-A0A6I2MKN9-F1,0.6075603530773097,0.6928571428571428,0.9678571428571429,0.611684470842744,0.611684470842744,0.5880952380952381,0,coverage_or_length
AF-H1HV74-F1,gs://public-datasets-deepmind-alphafold-v4/AF-H1HV74-F1-model_v4.cif,A4FXK0,H1HV74,88.12,292,train,H1HV74,796942,Stomatobaculum longum,false,false,240,5,224,250-499,100+,AF-A0A2D6J0A4-F1,0.5808305377311598,0.613013698630137,0.9452054794520548,0.5565054354249656,0.5565054354249656,0.6090425531914894,0,coverage_or_length
AF-A0A1B9EZN9-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1B9EZN9-F1-model_v4.cif,I3RCU5,A0A1B9EZN9,94.75,184,train,A0A1B9EZN9,1819298,Streptomyces sp. PTY087I2,false,false,14,5,9,60-249,<20,AF-A0A169P387-F1,0.9822309130194008,0.8429319371727748,0.8913043478260869,0.9901248578133649,0.9901248578133649,0.899390243902439,0,covered_by_training_anchor
AF-A0A1F2W0N5-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1F2W0N5-F1-model_v4.cif,I3RCU5,A0A1F2W0N5,94.75,163,train,A0A1F2W0N5,1797201,Actinobacteria bacterium RBG_16_67_10,false,false,14,5,9,60-249,<20,AF-A0A169P387-F1,0.8279453267297232,0.7958115183246073,0.8534031413612565,0.8310190274846916,0.8310190274846916,0.5638629283489096,0,coverage_or_length
AF-A0A1Q6DTI7-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1Q6DTI7-F1-model_v4.cif,I3RCU5,A0A1Q6DTI7,87.94,162,train,A0A1Q6DTI7,1903181,Candidatus Methanohalarchaeum thermophilum,false,false,14,5,9,60-249,<20,AF-A0A2I0P161-F1,0.8758660035683701,0.837696335078534,0.8481675392670157,0.9238425158894551,0.9238425158894551,0.6956521739130435,0,covered_by_training_anchor
AF-A0A381NM32-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A381NM32-F1-model_v4.cif,I3RCU5,A0A381NM32,93.81,179,train,A0A381NM32,408172,marine metagenome,false,false,14,5,9,60-249,<20,AF-A0A7Y6CFD8-F1,0.8460328324262611,0.8429319371727748,0.9162011173184358,0.8490228378760967,0.8490228378760967,0.6207951070336392,0,covered_by_training_anchor
AF-A0A381VC90-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A381VC90-F1-model_v4.cif,I3RCU5,A0A381VC90,92.69,189,train,A0A381VC90,408172,marine metagenome,false,false,14,5,9,60-249,<20,AF-A0A2I0P161-F1,0.8491260767521914,0.8571428571428571,0.8677248677248677,0.8497355744995922,0.8557592675602547,0.6465256797583081,0,covered_by_training_anchor
AF-A0A382ACY5-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A382ACY5-F1-model_v4.cif,I3RCU5,A0A382ACY5,90.0,187,train,A0A382ACY5,408172,marine metagenome,false,false,14,5,9,60-249,<20,AF-A0A7Y6CFD8-F1,0.8506612657656898,0.8556149732620321,0.8770053475935828,0.8401961459050866,0.8401961459050866,0.662379421221865,0,covered_by_training_anchor
AF-A0A3N6H3P1-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A3N6H3P1-F1-model_v4.cif,I3RCU5,A0A3N6H3P1,86.75,174,train,A0A3N6H3P1,1522762,Streptomyces sp. ADI97-07,false,false,14,5,9,60-249,<20,AF-A0A169P387-F1,0.9602779529936356,0.806282722513089,0.9109947643979057,0.986671505390325,0.986671505390325,0.8771929824561403,0,covered_by_training_anchor
AF-A0A831LCX5-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A831LCX5-F1-model_v4.cif,I3RCU5,A0A831LCX5,94.69,211,train,A0A831LCX5,90427,Methanoculleus sp,false,false,14,5,9,60-249,<20,AF-A0A1V5A1I4-F1,0.9744491971405793,0.7251184834123223,0.7772511848341233,0.9819529141007156,0.9819529141007156,0.8902439024390244,0,coverage_or_length
AF-A0A074S320-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A074S320-F1-model_v4.cif,U5HGY5,A0A074S320,80.94,733,train,A0A074S320,1423351,Rhizoctonia solani 123E,false,false,20,5,7,500-1000,20-99,AF-S8EKZ3-F1,0.846651206141308,0.3615279672578445,0.9181446111869032,0.9012834209931812,0.9091408545190159,0.8236347358997315,0,coverage_or_length
AF-A0A0B7FJA1-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A0B7FJA1-F1-model_v4.cif,U5HGY5,A0A0B7FJA1,81.06,731,train,A0A0B7FJA1,1108050,Thanatephorus cucumeris (strain AG1-IB / isolate 7/3/14),false,false,20,5,7,500-1000,20-99,AF-S8EKZ3-F1,0.8493626215565581,0.36388508891928867,0.920656634746922,0.9036400718325318,0.9176909305171413,0.822262118491921,0,coverage_or_length
AF-A0A0D0ECZ5-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A0D0ECZ5-F1-model_v4.cif,U5HGY5,A0A0D0ECZ5,80.44,729,train,A0A0D0ECZ5,930991,Paxillus rubicundulus Ve08.2h10,false,false,20,5,7,500-1000,20-99,AF-S8EKZ3-F1,0.8631472388770001,0.3676268861454047,0.9231824417009602,0.9191133016444882,0.9412617953894297,0.8449682683590208,0,coverage_or_length
AF-A0A0D7AUL6-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A0D7AUL6-F1-model_v4.cif,U5HGY5,A0A0D7AUL6,80.06,681,train,A0A0D7AUL6,1314674,Cylindrobasidium torrendii FP15055 ss-10,false,false,20,5,7,500-1000,20-99,AF-A0A5E3X1P6-F1,0.7910907862841888,0.37679083094555876,0.930327868852459,0.929240884155462,0.9332302413271366,0.7885338345864662,0,coverage_or_length
AF-A0A164XN87-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A164XN87-F1-model_v4.cif,U5HGY5,A0A164XN87,80.12,766,train,A0A164XN87,1314777,Sistotremastrum niveocremeum HHB9708,false,false,20,5,7,500-1000,20-99,AF-S8EKZ3-F1,0.9239995342356172,0.34595300261096606,0.8785900783289817,0.9420731496323891,0.949321561544448,0.8609154929577465,0,coverage_or_length
AF-A0A550CNX1-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A550CNX1-F1-model_v4.cif,U5HGY5,A0A550CNX1,81.88,713,train,A0A550CNX1,97359,Auriculariopsis ampla,false,false,20,5,7,500-1000,20-99,AF-S8EKZ3-F1,0.8903383585831737,0.37307152875175315,0.9438990182328191,0.9485428059481074,0.9497351261898427,0.8585858585858586,0,coverage_or_length
