dataset,stem,scope,arm,precision,n_repeats,L,n_true_mean,n_true_min,n_true_max,n_candidates_mean,n_context,n_rollouts
foldbench_monomer,8c4y_A,withheld_continuation,false_large,0.012626262626262626,2,314,196.0,194,198,46688.0,104.0,100
foldbench_monomer,8c4y_A,withheld_continuation,false_small,0.32856919712589816,2,314,196.0,194,198,46688.0,10.0,100
foldbench_monomer,8c4y_A,withheld_continuation,iid,0.6019473081328752,2,314,196.0,194,198,46688.0,0.0,100
foldbench_monomer,8c4y_A,withheld_continuation,iid200,0.5968447360199938,2,314,196.0,194,198,46688.0,0.0,200
foldbench_monomer,8c4y_A,withheld_continuation,iid_repeat,0.5892689784442362,2,314,196.0,194,198,46688.0,0.0,100
foldbench_monomer,8c4y_A,withheld_continuation,pred_large,0.6145735707591378,2,314,196.0,194,198,46688.0,104.0,100
foldbench_monomer,8c4y_A,withheld_continuation,pred_small,0.5943194834947412,2,314,196.0,194,198,46688.0,10.0,100
foldbench_monomer,8c4y_A,withheld_continuation,source_plus_iid200,0.5866916588566073,2,314,196.0,194,198,46688.0,0.0,200
foldbench_monomer,8c4y_A,withheld_continuation,true_large,0.6681766114755805,2,314,196.0,194,198,46688.0,104.0,100
foldbench_monomer,8c4y_A,withheld_continuation,true_small,0.6171508903467666,2,314,196.0,194,198,46688.0,10.0,100
foldbench_monomer,8cba_A,full_pipeline,false_large,0.03265306122448979,2,214,245.0,245,245,17955.0,71.0,100
foldbench_monomer,8cba_A,full_pipeline,false_small,0.07959183673469387,2,214,245.0,245,245,17955.0,10.0,100
foldbench_monomer,8cba_A,full_pipeline,iid,0.17346938775510204,2,214,245.0,245,245,17955.0,0.0,100
foldbench_monomer,8cba_A,full_pipeline,iid200,0.19591836734693877,2,214,245.0,245,245,17955.0,0.0,200
foldbench_monomer,8cba_A,full_pipeline,iid_repeat,0.2020408163265306,2,214,245.0,245,245,17955.0,0.0,100
foldbench_monomer,8cba_A,full_pipeline,pred_large,0.12244897959183673,2,214,245.0,245,245,17955.0,71.0,100
foldbench_monomer,8cba_A,full_pipeline,pred_small,0.15102040816326529,2,214,245.0,245,245,17955.0,10.0,100
foldbench_monomer,8cba_A,full_pipeline,source_plus_iid200,0.19183673469387755,2,214,245.0,245,245,17955.0,0.0,200
foldbench_monomer,8cba_A,full_pipeline,true_large,0.7571428571428571,2,214,245.0,245,245,17955.0,71.0,100
foldbench_monomer,8cba_A,full_pipeline,true_small,0.3571428571428571,2,214,245.0,245,245,17955.0,10.0,100
foldbench_monomer,8cba_A,withheld_continuation,false_large,0.012779683161848767,2,214,156.5,156,157,17756.5,71.0,100
foldbench_monomer,8cba_A,withheld_continuation,false_small,0.028825739016821818,2,214,156.5,156,157,17756.5,10.0,100
foldbench_monomer,8cba_A,withheld_continuation,iid,0.08621182426914911,2,214,156.5,156,157,17756.5,0.0,100
foldbench_monomer,8cba_A,withheld_continuation,iid200,0.1054017638412543,2,214,156.5,156,157,17756.5,0.0,200
foldbench_monomer,8cba_A,withheld_continuation,iid_repeat,0.1182222766617671,2,214,156.5,156,157,17756.5,0.0,100
foldbench_monomer,8cba_A,withheld_continuation,pred_large,0.03513392128041809,2,214,156.5,156,157,17756.5,71.0,100
foldbench_monomer,8cba_A,withheld_continuation,pred_small,0.05436469051118732,2,214,156.5,156,157,17756.5,10.0,100
foldbench_monomer,8cba_A,withheld_continuation,source_plus_iid200,0.0990119222603299,2,214,156.5,156,157,17756.5,0.0,200
foldbench_monomer,8cba_A,withheld_continuation,true_large,0.6454556589906908,2,214,156.5,156,157,17756.5,71.0,100
foldbench_monomer,8cba_A,withheld_continuation,true_small,0.24951004409603134,2,214,156.5,156,157,17756.5,10.0,100
foldbench_monomer,8ci9_A,full_pipeline,false_large,0.016320474777448073,2,312,337.0,337,337,45150.0,104.0,100
foldbench_monomer,8ci9_A,full_pipeline,false_small,0.31008902077151335,2,312,337.0,337,337,45150.0,10.0,100
foldbench_monomer,8ci9_A,full_pipeline,iid,0.5771513353115727,2,312,337.0,337,337,45150.0,0.0,100
foldbench_monomer,8ci9_A,full_pipeline,iid200,0.5875370919881305,2,312,337.0,337,337,45150.0,0.0,200
foldbench_monomer,8ci9_A,full_pipeline,iid_repeat,0.5816023738872403,2,312,337.0,337,337,45150.0,0.0,100
foldbench_monomer,8ci9_A,full_pipeline,pred_large,0.5979228486646885,2,312,337.0,337,337,45150.0,104.0,100
foldbench_monomer,8ci9_A,full_pipeline,pred_small,0.5919881305637982,2,312,337.0,337,337,45150.0,10.0,100
foldbench_monomer,8ci9_A,full_pipeline,source_plus_iid200,0.5830860534124629,2,312,337.0,337,337,45150.0,0.0,200
foldbench_monomer,8ci9_A,full_pipeline,true_large,0.7833827893175074,2,312,337.0,337,337,45150.0,104.0,100
foldbench_monomer,8ci9_A,full_pipeline,true_small,0.6142433234421365,2,312,337.0,337,337,45150.0,10.0,100
foldbench_monomer,8ci9_A,withheld_continuation,false_large,0.01801948051948052,2,312,166.5,165,168,44866.5,104.0,100
foldbench_monomer,8ci9_A,withheld_continuation,false_small,0.1112012987012987,2,312,166.5,165,168,44866.5,10.0,100
foldbench_monomer,8ci9_A,withheld_continuation,iid,0.35443722943722944,2,312,166.5,165,168,44866.5,0.0,100
foldbench_monomer,8ci9_A,withheld_continuation,iid200,0.36347402597402595,2,312,166.5,165,168,44866.5,0.0,200
foldbench_monomer,8ci9_A,withheld_continuation,iid_repeat,0.366504329004329,2,312,166.5,165,168,44866.5,0.0,100
foldbench_monomer,8ci9_A,withheld_continuation,pred_large,0.3933982683982684,2,312,166.5,165,168,44866.5,104.0,100
foldbench_monomer,8ci9_A,withheld_continuation,pred_small,0.37862554112554114,2,312,166.5,165,168,44866.5,10.0,100
foldbench_monomer,8ci9_A,withheld_continuation,source_plus_iid200,0.3813852813852814,2,312,166.5,165,168,44866.5,0.0,200
foldbench_monomer,8ci9_A,withheld_continuation,true_large,0.5887987012987013,2,312,166.5,165,168,44866.5,104.0,100
foldbench_monomer,8ci9_A,withheld_continuation,true_small,0.41764069264069265,2,312,166.5,165,168,44866.5,10.0,100
foldbench_monomer,8cih_A,full_pipeline,false_large,0.0189873417721519,2,214,158.0,158,158,16668.0,71.0,100
foldbench_monomer,8cih_A,full_pipeline,false_small,0.03164556962025317,2,214,158.0,158,158,16668.0,10.0,100
foldbench_monomer,8cih_A,full_pipeline,iid,0.319620253164557,2,214,158.0,158,158,16668.0,0.0,100
foldbench_monomer,8cih_A,full_pipeline,iid200,0.36708860759493667,2,214,158.0,158,158,16668.0,0.0,200
foldbench_monomer,8cih_A,full_pipeline,iid_repeat,0.39556962025316456,2,214,158.0,158,158,16668.0,0.0,100
foldbench_monomer,8cih_A,full_pipeline,pred_large,0.31329113924050633,2,214,158.0,158,158,16668.0,71.0,100
foldbench_monomer,8cih_A,full_pipeline,pred_small,0.36708860759493667,2,214,158.0,158,158,16668.0,10.0,100
foldbench_monomer,8cih_A,full_pipeline,source_plus_iid200,0.3512658227848101,2,214,158.0,158,158,16668.0,0.0,200
foldbench_monomer,8cih_A,full_pipeline,true_large,0.860759493670886,2,214,158.0,158,158,16668.0,71.0,100
foldbench_monomer,8cih_A,full_pipeline,true_small,0.6772151898734177,2,214,158.0,158,158,16668.0,10.0,100
foldbench_monomer,8cih_A,withheld_continuation,false_large,0.02930520034100597,2,214,68.5,68,69,16474.5,71.0,100
foldbench_monomer,8cih_A,withheld_continuation,false_small,0.014492753623188406,2,214,68.5,68,69,16474.5,10.0,100
foldbench_monomer,8cih_A,withheld_continuation,iid,0.14599317988064792,2,214,68.5,68,69,16474.5,0.0,100
foldbench_monomer,8cih_A,withheld_continuation,iid200,0.16815856777493604,2,214,68.5,68,69,16474.5,0.0,200
foldbench_monomer,8cih_A,withheld_continuation,iid_repeat,0.2628942881500426,2,214,68.5,68,69,16474.5,0.0,100
foldbench_monomer,8cih_A,withheld_continuation,pred_large,0.12404092071611253,2,214,68.5,68,69,16474.5,71.0,100
foldbench_monomer,8cih_A,withheld_continuation,pred_small,0.18989769820971866,2,214,68.5,68,69,16474.5,10.0,100
foldbench_monomer,8cih_A,withheld_continuation,source_plus_iid200,0.1751918158567775,2,214,68.5,68,69,16474.5,0.0,200
foldbench_monomer,8cih_A,withheld_continuation,true_large,0.7008738277919864,2,214,68.5,68,69,16474.5,71.0,100
foldbench_monomer,8cih_A,withheld_continuation,true_small,0.5110826939471441,2,214,68.5,68,69,16474.5,10.0,100
foldbench_monomer,8cpk_A,full_pipeline,false_large,0.01558073654390935,2,384,353.0,353,353,71631.0,128.0,100
foldbench_monomer,8cpk_A,full_pipeline,false_small,0.5,2,384,353.0,353,353,71631.0,10.0,100
foldbench_monomer,8cpk_A,full_pipeline,iid,0.6090651558073654,2,384,353.0,353,353,71631.0,0.0,100
foldbench_monomer,8cpk_A,full_pipeline,iid200,0.6161473087818696,2,384,353.0,353,353,71631.0,0.0,200
foldbench_monomer,8cpk_A,full_pipeline,iid_repeat,0.623229461756374,2,384,353.0,353,353,71631.0,0.0,100
foldbench_monomer,8cpk_A,full_pipeline,pred_large,0.5736543909348442,2,384,353.0,353,353,71631.0,128.0,100
foldbench_monomer,8cpk_A,full_pipeline,pred_small,0.6203966005665722,2,384,353.0,353,353,71631.0,10.0,100
foldbench_monomer,8cpk_A,full_pipeline,source_plus_iid200,0.6161473087818696,2,384,353.0,353,353,71631.0,0.0,200
foldbench_monomer,8cpk_A,full_pipeline,true_large,0.8286118980169972,2,384,353.0,353,353,71631.0,128.0,100
foldbench_monomer,8cpk_A,full_pipeline,true_small,0.6628895184135977,2,384,353.0,353,353,71631.0,10.0,100
foldbench_monomer,8cpk_A,withheld_continuation,false_large,0.016869835182395106,2,384,148.0,147,149,71287.0,128.0,100
foldbench_monomer,8cpk_A,withheld_continuation,false_small,0.22280052960781627,2,384,148.0,147,149,71287.0,10.0,100
foldbench_monomer,8cpk_A,withheld_continuation,iid,0.3512760809021595,2,384,148.0,147,149,71287.0,0.0,100
foldbench_monomer,8cpk_A,withheld_continuation,iid200,0.3512760809021595,2,384,148.0,147,149,71287.0,0.0,200
foldbench_monomer,8cpk_A,withheld_continuation,iid_repeat,0.3613888508423504,2,384,148.0,147,149,71287.0,0.0,100
foldbench_monomer,8cpk_A,withheld_continuation,pred_large,0.2938181984203077,2,384,148.0,147,149,71287.0,128.0,100
foldbench_monomer,8cpk_A,withheld_continuation,pred_small,0.354586129753915,2,384,148.0,147,149,71287.0,10.0,100
foldbench_monomer,8cpk_A,withheld_continuation,source_plus_iid200,0.34456467150618636,2,384,148.0,147,149,71287.0,0.0,200
foldbench_monomer,8cpk_A,withheld_continuation,true_large,0.614892937040588,2,384,148.0,147,149,71287.0,128.0,100
foldbench_monomer,8cpk_A,withheld_continuation,true_small,0.4055608820709492,2,384,148.0,147,149,71287.0,10.0,100
foldbench_monomer,8cpn_A,full_pipeline,false_large,0.023809523809523808,2,207,168.0,168,168,11811.0,69.0,100
foldbench_monomer,8cpn_A,full_pipeline,false_small,0.29761904761904767,2,207,168.0,168,168,11811.0,10.0,100
foldbench_monomer,8cpn_A,full_pipeline,iid,0.2976190476190476,2,207,168.0,168,168,11811.0,0.0,100
foldbench_monomer,8cpn_A,full_pipeline,iid200,0.31547619047619047,2,207,168.0,168,168,11811.0,0.0,200
foldbench_monomer,8cpn_A,full_pipeline,iid_repeat,0.3303571428571429,2,207,168.0,168,168,11811.0,0.0,100
foldbench_monomer,8cpn_A,full_pipeline,pred_large,0.2261904761904762,2,207,168.0,168,168,11811.0,69.0,100
foldbench_monomer,8cpn_A,full_pipeline,pred_small,0.27976190476190477,2,207,168.0,168,168,11811.0,10.0,100
foldbench_monomer,8cpn_A,full_pipeline,source_plus_iid200,0.3035714285714286,2,207,168.0,168,168,11811.0,0.0,200
foldbench_monomer,8cpn_A,full_pipeline,true_large,0.8363095238095237,2,207,168.0,168,168,11811.0,69.0,100
foldbench_monomer,8cpn_A,full_pipeline,true_small,0.6875,2,207,168.0,168,168,11811.0,10.0,100
foldbench_monomer,8cpn_A,withheld_continuation,false_large,0.018452380952380953,2,207,82.0,80,84,11644.0,69.0,100
foldbench_monomer,8cpn_A,withheld_continuation,false_small,0.1464285714285714,2,207,82.0,80,84,11644.0,10.0,100
foldbench_monomer,8cpn_A,withheld_continuation,iid,0.11577380952380953,2,207,82.0,80,84,11644.0,0.0,100
foldbench_monomer,8cpn_A,withheld_continuation,iid200,0.14017857142857143,2,207,82.0,80,84,11644.0,0.0,200
foldbench_monomer,8cpn_A,withheld_continuation,iid_repeat,0.16458333333333333,2,207,82.0,80,84,11644.0,0.0,100
foldbench_monomer,8cpn_A,withheld_continuation,pred_large,0.060714285714285714,2,207,82.0,80,84,11644.0,69.0,100
foldbench_monomer,8cpn_A,withheld_continuation,pred_small,0.10357142857142856,2,207,82.0,80,84,11644.0,10.0,100
foldbench_monomer,8cpn_A,withheld_continuation,source_plus_iid200,0.14017857142857143,2,207,82.0,80,84,11644.0,0.0,200
foldbench_monomer,8cpn_A,withheld_continuation,true_large,0.7202380952380952,2,207,82.0,80,84,11644.0,69.0,100
foldbench_monomer,8cpn_A,withheld_continuation,true_small,0.5660714285714286,2,207,82.0,80,84,11644.0,10.0,100
foldbench_monomer,8d2z_A,full_pipeline,false_large,0.04326923076923077,2,327,312.0,312,312,45150.0,109.0,100
foldbench_monomer,8d2z_A,full_pipeline,false_small,0.5641025641025641,2,327,312.0,312,312,45150.0,10.0,100
foldbench_monomer,8d2z_A,full_pipeline,iid,0.6810897435897436,2,327,312.0,312,312,45150.0,0.0,100
foldbench_monomer,8d2z_A,full_pipeline,iid200,0.6875,2,327,312.0,312,312,45150.0,0.0,200
foldbench_monomer,8d2z_A,full_pipeline,iid_repeat,0.6826923076923077,2,327,312.0,312,312,45150.0,0.0,100
foldbench_monomer,8d2z_A,full_pipeline,pred_large,0.6586538461538461,2,327,312.0,312,312,45150.0,109.0,100
foldbench_monomer,8d2z_A,full_pipeline,pred_small,0.6794871794871795,2,327,312.0,312,312,45150.0,10.0,100
foldbench_monomer,8d2z_A,full_pipeline,source_plus_iid200,0.6891025641025641,2,327,312.0,312,312,45150.0,0.0,200
foldbench_monomer,8d2z_A,full_pipeline,true_large,0.8092948717948718,2,327,312.0,312,312,45150.0,109.0,100
foldbench_monomer,8d2z_A,full_pipeline,true_small,0.6858974358974359,2,327,312.0,312,312,45150.0,10.0,100
foldbench_monomer,8d2z_A,withheld_continuation,false_large,0.01048951048951049,2,327,144.0,143,145,44861.0,109.0,100
foldbench_monomer,8d2z_A,withheld_continuation,false_small,0.34034241620448513,2,327,144.0,143,145,44861.0,10.0,100
foldbench_monomer,8d2z_A,withheld_continuation,iid,0.4931275620930794,2,327,144.0,143,145,44861.0,0.0,100
foldbench_monomer,8d2z_A,withheld_continuation,iid200,0.48963105859657585,2,327,144.0,143,145,44861.0,0.0,200
foldbench_monomer,8d2z_A,withheld_continuation,iid_repeat,0.48623101036894145,2,327,144.0,143,145,44861.0,0.0,100
foldbench_monomer,8d2z_A,withheld_continuation,pred_large,0.4409693754521341,2,327,144.0,143,145,44861.0,109.0,100
foldbench_monomer,8d2z_A,withheld_continuation,pred_small,0.4965758379551483,2,327,144.0,143,145,44861.0,10.0,100
foldbench_monomer,8d2z_A,withheld_continuation,source_plus_iid200,0.4965276103207138,2,327,144.0,143,145,44861.0,0.0,200
foldbench_monomer,8d2z_A,withheld_continuation,true_large,0.6146853146853146,2,327,144.0,143,145,44861.0,109.0,100
foldbench_monomer,8d2z_A,withheld_continuation,true_small,0.4930793344586448,2,327,144.0,143,145,44861.0,10.0,100
foldbench_monomer,8daj_A,full_pipeline,false_large,0.046822742474916385,2,302,299.0,299,299,43956.0,100.0,100
foldbench_monomer,8daj_A,full_pipeline,false_small,0.5317725752508361,2,302,299.0,299,299,43956.0,10.0,100
foldbench_monomer,8daj_A,full_pipeline,iid,0.6755852842809364,2,302,299.0,299,299,43956.0,0.0,100
foldbench_monomer,8daj_A,full_pipeline,iid200,0.68561872909699,2,302,299.0,299,299,43956.0,0.0,200
foldbench_monomer,8daj_A,full_pipeline,iid_repeat,0.6872909698996655,2,302,299.0,299,299,43956.0,0.0,100
foldbench_monomer,8daj_A,full_pipeline,pred_large,0.6839464882943144,2,302,299.0,299,299,43956.0,100.0,100
foldbench_monomer,8daj_A,full_pipeline,pred_small,0.6889632107023411,2,302,299.0,299,299,43956.0,10.0,100
foldbench_monomer,8daj_A,full_pipeline,source_plus_iid200,0.6872909698996655,2,302,299.0,299,299,43956.0,0.0,200
foldbench_monomer,8daj_A,full_pipeline,true_large,0.8277591973244147,2,302,299.0,299,299,43956.0,100.0,100
foldbench_monomer,8daj_A,full_pipeline,true_small,0.705685618729097,2,302,299.0,299,299,43956.0,10.0,100
foldbench_monomer,8daj_A,withheld_continuation,false_large,0.022117337138466604,2,302,135.0,133,137,43687.0,100.0,100
foldbench_monomer,8daj_A,withheld_continuation,false_small,0.3289885297184567,2,302,135.0,133,137,43687.0,10.0,100
foldbench_monomer,8daj_A,withheld_continuation,iid,0.5035947533066243,2,302,135.0,133,137,43687.0,0.0,100
foldbench_monomer,8daj_A,withheld_continuation,iid200,0.49607595631414303,2,302,135.0,133,137,43687.0,0.0,200
foldbench_monomer,8daj_A,withheld_continuation,iid_repeat,0.48844739586191754,2,302,135.0,133,137,43687.0,0.0,100
foldbench_monomer,8daj_A,withheld_continuation,pred_large,0.5037045167663685,2,302,135.0,133,137,43687.0,100.0,100
foldbench_monomer,8daj_A,withheld_continuation,pred_small,0.5072443883431206,2,302,135.0,133,137,43687.0,10.0,100
foldbench_monomer,8daj_A,withheld_continuation,source_plus_iid200,0.4999451182701279,2,302,135.0,133,137,43687.0,0.0,200
foldbench_monomer,8daj_A,withheld_continuation,true_large,0.6224685802096482,2,302,135.0,133,137,43687.0,100.0,100
foldbench_monomer,8daj_A,withheld_continuation,true_small,0.5070248614236321,2,302,135.0,133,137,43687.0,10.0,100
foldbench_monomer,8dez_A,full_pipeline,false_large,0.03571428571428571,2,173,182.0,182,182,14028.0,57.0,100
foldbench_monomer,8dez_A,full_pipeline,false_small,0.1346153846153846,2,173,182.0,182,182,14028.0,10.0,100
foldbench_monomer,8dez_A,full_pipeline,iid,0.23351648351648352,2,173,182.0,182,182,14028.0,0.0,100
foldbench_monomer,8dez_A,full_pipeline,iid200,0.25,2,173,182.0,182,182,14028.0,0.0,200
foldbench_monomer,8dez_A,full_pipeline,iid_repeat,0.23626373626373626,2,173,182.0,182,182,14028.0,0.0,100
foldbench_monomer,8dez_A,full_pipeline,pred_large,0.21703296703296704,2,173,182.0,182,182,14028.0,57.0,100
foldbench_monomer,8dez_A,full_pipeline,pred_small,0.22252747252747251,2,173,182.0,182,182,14028.0,10.0,100
foldbench_monomer,8dez_A,full_pipeline,source_plus_iid200,0.24450549450549453,2,173,182.0,182,182,14028.0,0.0,200
foldbench_monomer,8dez_A,full_pipeline,true_large,0.7967032967032968,2,173,182.0,182,182,14028.0,57.0,100
foldbench_monomer,8dez_A,full_pipeline,true_small,0.554945054945055,2,173,182.0,182,182,14028.0,10.0,100
foldbench_monomer,8dez_A,withheld_continuation,false_large,0.018691588785046728,2,173,107.0,107,107,13865.0,57.0,100
foldbench_monomer,8dez_A,withheld_continuation,false_small,0.014018691588785045,2,173,107.0,107,107,13865.0,10.0,100
foldbench_monomer,8dez_A,withheld_continuation,iid,0.0794392523364486,2,173,107.0,107,107,13865.0,0.0,100
foldbench_monomer,8dez_A,withheld_continuation,iid200,0.09813084112149532,2,173,107.0,107,107,13865.0,0.0,200
foldbench_monomer,8dez_A,withheld_continuation,iid_repeat,0.09813084112149532,2,173,107.0,107,107,13865.0,0.0,100
foldbench_monomer,8dez_A,withheld_continuation,pred_large,0.07009345794392523,2,173,107.0,107,107,13865.0,57.0,100
foldbench_monomer,8dez_A,withheld_continuation,pred_small,0.07009345794392523,2,173,107.0,107,107,13865.0,10.0,100
foldbench_monomer,8dez_A,withheld_continuation,source_plus_iid200,0.08411214953271028,2,173,107.0,107,107,13865.0,0.0,200
foldbench_monomer,8dez_A,withheld_continuation,true_large,0.6869158878504673,2,173,107.0,107,107,13865.0,57.0,100
foldbench_monomer,8dez_A,withheld_continuation,true_small,0.4158878504672897,2,173,107.0,107,107,13865.0,10.0,100
foldbench_monomer,8dge_A,full_pipeline,false_large,0.03282275711159737,2,738,914.0,914,914,246078.0,246.0,100
foldbench_monomer,8dge_A,full_pipeline,false_small,0.486870897155361,2,738,914.0,914,914,246078.0,10.0,100
foldbench_monomer,8dge_A,full_pipeline,iid,0.5300875273522976,2,738,914.0,914,914,246078.0,0.0,100
foldbench_monomer,8dge_A,full_pipeline,iid200,0.5361050328227571,2,738,914.0,914,914,246078.0,0.0,200
foldbench_monomer,8dge_A,full_pipeline,iid_repeat,0.5355579868708972,2,738,914.0,914,914,246078.0,0.0,100
foldbench_monomer,8dge_A,full_pipeline,pred_large,0.5295404814004376,2,738,914.0,914,914,246078.0,246.0,100
foldbench_monomer,8dge_A,full_pipeline,pred_small,0.5404814004376368,2,738,914.0,914,914,246078.0,10.0,100
foldbench_monomer,8dge_A,full_pipeline,source_plus_iid200,0.5350109409190371,2,738,914.0,914,914,246078.0,0.0,200
foldbench_monomer,8dge_A,full_pipeline,true_large,0.7532822757111597,2,738,914.0,914,914,246078.0,246.0,100
foldbench_monomer,8dge_A,full_pipeline,true_small,0.5557986870897156,2,738,914.0,914,914,246078.0,10.0,100
foldbench_monomer,8dge_A,withheld_continuation,false_large,0.015688925871992235,2,738,509.5,506,513,245398.5,246.0,100
foldbench_monomer,8dge_A,withheld_continuation,false_small,0.3041532795537372,2,738,509.5,506,513,245398.5,10.0,100
foldbench_monomer,8dge_A,withheld_continuation,iid,0.3572028446170322,2,738,509.5,506,513,245398.5,0.0,100
foldbench_monomer,8dge_A,withheld_continuation,iid200,0.36313169837197296,2,738,509.5,506,513,245398.5,0.0,200
foldbench_monomer,8dge_A,withheld_continuation,iid_repeat,0.36701685042646137,2,738,509.5,506,513,245398.5,0.0,100
foldbench_monomer,8dge_A,withheld_continuation,pred_large,0.35815053664023916,2,738,509.5,506,513,245398.5,246.0,100
foldbench_monomer,8dge_A,withheld_continuation,pred_small,0.3572028446170322,2,738,509.5,506,513,245398.5,10.0,100
foldbench_monomer,8dge_A,withheld_continuation,source_plus_iid200,0.3630912481026898,2,738,509.5,506,513,245398.5,0.0,200
foldbench_monomer,8dge_A,withheld_continuation,true_large,0.5661130758384763,2,738,509.5,506,513,245398.5,246.0,100
foldbench_monomer,8dge_A,withheld_continuation,true_small,0.3778729322207583,2,738,509.5,506,513,245398.5,10.0,100
foldbench_monomer,8dhj_A,full_pipeline,false_large,0.06179775280898876,2,249,267.0,267,267,26580.0,83.0,100
foldbench_monomer,8dhj_A,full_pipeline,false_small,0.548689138576779,2,249,267.0,267,267,26580.0,10.0,100
foldbench_monomer,8dhj_A,full_pipeline,iid,0.7453183520599251,2,249,267.0,267,267,26580.0,0.0,100
foldbench_monomer,8dhj_A,full_pipeline,iid200,0.7434456928838952,2,249,267.0,267,267,26580.0,0.0,200
foldbench_monomer,8dhj_A,full_pipeline,iid_repeat,0.7565543071161048,2,249,267.0,267,267,26580.0,0.0,100
foldbench_monomer,8dhj_A,full_pipeline,pred_large,0.7303370786516854,2,249,267.0,267,267,26580.0,83.0,100
foldbench_monomer,8dhj_A,full_pipeline,pred_small,0.7415730337078652,2,249,267.0,267,267,26580.0,10.0,100
foldbench_monomer,8dhj_A,full_pipeline,source_plus_iid200,0.7434456928838952,2,249,267.0,267,267,26580.0,0.0,200
foldbench_monomer,8dhj_A,full_pipeline,true_large,0.8632958801498127,2,249,267.0,267,267,26580.0,83.0,100
foldbench_monomer,8dhj_A,full_pipeline,true_small,0.7715355805243446,2,249,267.0,267,267,26580.0,10.0,100
foldbench_monomer,8dhj_A,withheld_continuation,false_large,0.02403846153846154,2,249,125.0,120,130,26352.0,83.0,100
foldbench_monomer,8dhj_A,withheld_continuation,false_small,0.36891025641025643,2,249,125.0,120,130,26352.0,10.0,100
foldbench_monomer,8dhj_A,withheld_continuation,iid,0.5951923076923077,2,249,125.0,120,130,26352.0,0.0,100
foldbench_monomer,8dhj_A,withheld_continuation,iid200,0.6032051282051283,2,249,125.0,120,130,26352.0,0.0,200
foldbench_monomer,8dhj_A,withheld_continuation,iid_repeat,0.6073717948717949,2,249,125.0,120,130,26352.0,0.0,100
foldbench_monomer,8dhj_A,withheld_continuation,pred_large,0.5759615384615384,2,249,125.0,120,130,26352.0,83.0,100
foldbench_monomer,8dhj_A,withheld_continuation,pred_small,0.6070512820512821,2,249,125.0,120,130,26352.0,10.0,100
foldbench_monomer,8dhj_A,withheld_continuation,source_plus_iid200,0.6032051282051283,2,249,125.0,120,130,26352.0,0.0,200
foldbench_monomer,8dhj_A,withheld_continuation,true_large,0.7121794871794872,2,249,125.0,120,130,26352.0,83.0,100
foldbench_monomer,8dhj_A,withheld_continuation,true_small,0.6189102564102564,2,249,125.0,120,130,26352.0,10.0,100
foldbench_monomer,8dmu_A,full_pipeline,false_large,0.03502626970227671,2,489,571.0,571,571,110700.0,163.0,100
foldbench_monomer,8dmu_A,full_pipeline,false_small,0.10595446584938703,2,489,571.0,571,571,110700.0,10.0,100
foldbench_monomer,8dmu_A,full_pipeline,iid,0.14273204903677758,2,489,571.0,571,571,110700.0,0.0,100
foldbench_monomer,8dmu_A,full_pipeline,iid200,0.14273204903677758,2,489,571.0,571,571,110700.0,0.0,200
foldbench_monomer,8dmu_A,full_pipeline,iid_repeat,0.14010507880910683,2,489,571.0,571,571,110700.0,0.0,100
foldbench_monomer,8dmu_A,full_pipeline,pred_large,0.11120840630472854,2,489,571.0,571,571,110700.0,163.0,100
foldbench_monomer,8dmu_A,full_pipeline,pred_small,0.14711033274956217,2,489,571.0,571,571,110700.0,10.0,100
foldbench_monomer,8dmu_A,full_pipeline,source_plus_iid200,0.14623467600700524,2,489,571.0,571,571,110700.0,0.0,200
foldbench_monomer,8dmu_A,full_pipeline,true_large,0.6733800350262698,2,489,571.0,571,571,110700.0,163.0,100
foldbench_monomer,8dmu_A,full_pipeline,true_small,0.18126094570928197,2,489,571.0,571,571,110700.0,10.0,100
foldbench_monomer,8dmu_A,withheld_continuation,false_large,0.02408716852438388,2,489,374.0,371,377,110228.5,163.0,100
foldbench_monomer,8dmu_A,withheld_continuation,false_small,0.0373497679938799,2,489,374.0,371,377,110228.5,10.0,100
foldbench_monomer,8dmu_A,withheld_continuation,iid,0.0694588430437487,2,489,374.0,371,377,110228.5,0.0,100
foldbench_monomer,8dmu_A,withheld_continuation,iid200,0.06013212551924328,2,489,374.0,371,377,110228.5,0.0,200
foldbench_monomer,8dmu_A,withheld_continuation,iid_repeat,0.06411090536009209,2,489,374.0,371,377,110228.5,0.0,100
foldbench_monomer,8dmu_A,withheld_continuation,pred_large,0.029413657260111394,2,489,374.0,371,377,110228.5,163.0,100
foldbench_monomer,8dmu_A,withheld_continuation,pred_small,0.07624028541400044,2,489,374.0,371,377,110228.5,10.0,100
foldbench_monomer,8dmu_A,withheld_continuation,source_plus_iid200,0.0681754809926573,2,489,374.0,371,377,110228.5,0.0,200
foldbench_monomer,8dmu_A,withheld_continuation,true_large,0.5253598061015108,2,489,374.0,371,377,110228.5,163.0,100
foldbench_monomer,8dmu_A,withheld_continuation,true_small,0.1042204379875167,2,489,374.0,371,377,110228.5,10.0,100
foldbench_monomer,8dp9_A,full_pipeline,false_large,0.04452054794520548,2,148,146.0,146,146,8157.0,49.0,100
foldbench_monomer,8dp9_A,full_pipeline,false_small,0.46232876712328763,2,148,146.0,146,146,8157.0,10.0,100
