dataset,stem,arm,range,mode,L,n_true,n_rollouts,n_short_rollouts,n_empty_rollouts,oracle_legacy,oracle_fixed_R,mean_legacy,mean_fixed_R
foldbench_monomer,7qsj_A,seeded-strat,all,continuation,373,347,100,6,0,0.5705705705705706,0.553314121037464,0.4634268849927256,0.4628818443804035
foldbench_monomer,7qsj_A,seeded-strat,long,full,373,226,100,2,0,0.5309734513274337,0.5309734513274337,0.43490934173114426,0.4347345132743363
foldbench_monomer,7qsj_A,seeded-strat,long,continuation,373,226,100,2,0,0.5309734513274337,0.5309734513274337,0.4342219914180152,0.43402654867256635
foldbench_monomer,7t9r_A,seeded-strat,all,full,38,24,100,21,0,0.4166666666666667,0.4166666666666667,0.1233975512193644,0.11750000000000002
foldbench_monomer,7t9r_A,seeded-strat,all,continuation,38,24,100,26,0,0.4166666666666667,0.4166666666666667,0.12300910296162014,0.1154166666666667
foldbench_monomer,7t9r_A,seeded-strat,long,full,38,7,100,75,8,0.6666666666666666,0.2857142857142857,0.07869047619047619,0.05285714285714285
foldbench_monomer,7t9r_A,seeded-strat,long,continuation,38,7,100,81,8,0.6666666666666666,0.2857142857142857,0.07628571428571428,0.04999999999999999
foldbench_monomer,7tjb_A,seeded-strat,all,full,227,201,100,10,0,0.6649746192893401,0.6567164179104478,0.586061736665966,0.5845273631840796
foldbench_monomer,7tjb_A,seeded-strat,all,continuation,227,201,100,11,0,0.6632653061224489,0.6517412935323383,0.5847130352819613,0.5828358208955224
foldbench_monomer,7tjb_A,seeded-strat,long,full,227,134,100,11,0,0.6716417910447762,0.6716417910447762,0.5727854148594417,0.5706716417910447
foldbench_monomer,7tjb_A,seeded-strat,long,continuation,227,134,100,12,0,0.6716417910447762,0.6716417910447762,0.5720178537073344,0.569776119402985
foldbench_monomer,7tlh_A,seeded-strat,all,full,136,114,100,77,0,0.48,0.42105263157894735,0.2804941978936226,0.2583333333333333
foldbench_monomer,7tlh_A,seeded-strat,all,continuation,136,114,100,78,0,0.47474747474747475,0.41228070175438597,0.2800339293537966,0.2560526315789473
foldbench_monomer,7tlh_A,seeded-strat,long,full,136,77,100,53,0,0.4788732394366197,0.4675324675324675,0.2634548549182531,0.2489610389610389
foldbench_monomer,7tlh_A,seeded-strat,long,continuation,136,77,100,54,0,0.4788732394366197,0.45454545454545453,0.26213360806115976,0.2471428571428571
foldbench_monomer,7uba_A,seeded-strat,all,full,213,208,100,93,0,0.36666666666666664,0.22115384615384615,0.15440141753601572,0.11730769230769232
foldbench_monomer,7uba_A,seeded-strat,all,continuation,213,208,100,93,0,0.36134453781512604,0.21634615384615385,0.1532584327818762,0.11572115384615385
foldbench_monomer,7uba_A,seeded-strat,long,full,213,137,100,100,0,0.40425531914893614,0.1897810218978102,0.09799806764873922,0.054890510948905104
foldbench_monomer,7uba_A,seeded-strat,long,continuation,213,137,100,100,0,0.391304347826087,0.18248175182481752,0.0971674022244373,0.054160583941605826
foldbench_monomer,7uk8_A,seeded-strat,all,full,394,526,100,88,0,0.44422700587084146,0.43155893536121676,0.3586850571723625,0.34136882129277557
foldbench_monomer,7uk8_A,seeded-strat,all,continuation,394,526,100,89,0,0.44313725490196076,0.4296577946768061,0.3581800348210551,0.3402851711026616
foldbench_monomer,7uk8_A,seeded-strat,long,full,394,398,100,90,0,0.4491803278688525,0.43467336683417085,0.35369239771755084,0.3291708542713567
foldbench_monomer,7uk8_A,seeded-strat,long,continuation,394,398,100,90,0,0.4473684210526316,0.43467336683417085,0.3532304727955095,0.32846733668341704
foldbench_monomer,7ur2_A,seeded-strat,all,full,195,137,100,48,0,0.425,0.3722627737226277,0.18321730631886557,0.17065693430656936
foldbench_monomer,7ur2_A,seeded-strat,all,continuation,195,137,100,49,0,0.42857142857142855,0.3722627737226277,0.181985617506677,0.16897810218978102
foldbench_monomer,7ur2_A,seeded-strat,long,full,195,112,100,68,0,0.4329896907216495,0.375,0.18715251418247714,0.16473214285714285
foldbench_monomer,7ur2_A,seeded-strat,long,continuation,195,112,100,68,0,0.4329896907216495,0.375,0.1859222714889071,0.16339285714285712
foldbench_monomer,7urp_A,seeded-strat,all,full,160,134,100,41,0,0.44642857142857145,0.44029850746268656,0.31450222500615244,0.3043283582089552
foldbench_monomer,7urp_A,seeded-strat,all,continuation,160,134,100,48,0,0.44144144144144143,0.44029850746268656,0.31393935879829465,0.30261194029850746
foldbench_monomer,7urp_A,seeded-strat,long,full,160,98,100,47,0,0.5185185185185185,0.45918367346938777,0.35959845186286676,0.343673469387755
foldbench_monomer,7urp_A,seeded-strat,long,continuation,160,98,100,49,0,0.5185185185185185,0.45918367346938777,0.3577255127922336,0.3412244897959183
foldbench_monomer,7uvg_A,seeded-strat,all,full,183,178,100,92,0,0.464,0.3595505617977528,0.25495200731536305,0.2237640449438202
foldbench_monomer,7uvg_A,seeded-strat,all,continuation,183,178,100,94,0,0.4596774193548387,0.3539325842696629,0.2534958152116838,0.22117977528089888
foldbench_monomer,7uvg_A,seeded-strat,long,full,183,128,100,85,0,0.5257731958762887,0.4140625,0.28238585852956355,0.245703125
foldbench_monomer,7uvg_A,seeded-strat,long,continuation,183,128,100,86,0,0.5257731958762887,0.4140625,0.2806821293983669,0.243515625
foldbench_monomer,7uww_A,seeded-strat,all,full,635,693,100,41,0,0.3050314465408805,0.2943722943722944,0.24260111463885597,0.23858585858585857
foldbench_monomer,7uww_A,seeded-strat,all,continuation,635,693,100,41,0,0.30393700787401573,0.29292929292929293,0.24178217015860642,0.23763347763347767
foldbench_monomer,7uww_A,seeded-strat,long,full,635,474,100,46,0,0.289544235924933,0.25738396624472576,0.1998303723647824,0.19356540084388185
foldbench_monomer,7uww_A,seeded-strat,long,continuation,635,474,100,46,0,0.28763440860215056,0.25738396624472576,0.19932488814386357,0.1930168776371308
foldbench_monomer,7v3o_A,seeded-strat,all,full,328,272,100,8,0,0.33088235294117646,0.33088235294117646,0.21057970715962943,0.20999999999999996
foldbench_monomer,7v3o_A,seeded-strat,all,continuation,328,272,100,9,0,0.33088235294117646,0.33088235294117646,0.20970517984883902,0.2090441176470588
foldbench_monomer,7v3o_A,seeded-strat,long,full,328,187,100,3,0,0.3582887700534759,0.3582887700534759,0.20952333057821065,0.20925133689839576
foldbench_monomer,7v3o_A,seeded-strat,long,continuation,328,187,100,3,0,0.3582887700534759,0.3582887700534759,0.20889072109956658,0.20860962566844918
foldbench_monomer,7w15_A,seeded-strat,all,full,302,303,100,39,0,0.6450511945392492,0.6237623762376238,0.5234733926577114,0.5146204620462046
foldbench_monomer,7w15_A,seeded-strat,all,continuation,302,303,100,41,0,0.6438356164383562,0.6204620462046204,0.5226673032097052,0.513102310231023
foldbench_monomer,7w15_A,seeded-strat,long,full,302,197,100,34,0,0.6091370558375635,0.6091370558375635,0.5078732049631334,0.5009137055837564
foldbench_monomer,7w15_A,seeded-strat,long,continuation,302,197,100,34,0,0.6091370558375635,0.6091370558375635,0.5073954102946265,0.5001522842639594
foldbench_monomer,7wz5_A,seeded-strat,all,full,161,113,100,59,0,0.15,0.10619469026548672,0.02675712944343584,0.022654867256637165
foldbench_monomer,7wz5_A,seeded-strat,all,continuation,161,113,100,61,0,0.1518987341772152,0.10619469026548672,0.026762834546623992,0.02247787610619469
foldbench_monomer,7wz5_A,seeded-strat,long,full,161,103,100,90,0,0.2894736842105263,0.10679611650485436,0.02424884539821172,0.014757281553398055
foldbench_monomer,7wz5_A,seeded-strat,long,continuation,161,103,100,91,0,0.2972972972972973,0.10679611650485436,0.02441773727180063,0.014757281553398055
foldbench_monomer,7wzm_A,seeded-strat,all,full,492,456,100,78,0,0.7195121951219512,0.6578947368421053,0.6285911731146459,0.6089035087719299
foldbench_monomer,7wzm_A,seeded-strat,all,continuation,492,456,100,79,0,0.7188264058679706,0.6600877192982456,0.6279318718177828,0.6071710526315789
foldbench_monomer,7wzm_A,seeded-strat,long,full,492,335,100,83,0,0.7039473684210527,0.6626865671641791,0.6270376907354724,0.6022985074626864
foldbench_monomer,7wzm_A,seeded-strat,long,continuation,492,335,100,83,0,0.7029702970297029,0.6626865671641791,0.6266735407149131,0.6014029850746269
foldbench_monomer,7x3h_A,seeded-strat,all,full,290,296,100,31,0,0.6097560975609756,0.5912162162162162,0.514146999736305,0.5094932432432432
foldbench_monomer,7x3h_A,seeded-strat,all,continuation,290,296,100,34,0,0.6083916083916084,0.5878378378378378,0.5134302322817456,0.5082094594594594
foldbench_monomer,7x3h_A,seeded-strat,long,full,290,196,100,23,0,0.6101694915254238,0.5918367346938775,0.4895727651120583,0.4855612244897959
foldbench_monomer,7x3h_A,seeded-strat,long,continuation,290,196,100,23,0,0.6079545454545454,0.5918367346938775,0.48913813841674597,0.4849489795918367
foldbench_monomer,7x4p_A,seeded-strat,all,full,307,333,100,33,0,0.46710526315789475,0.45645645645645644,0.37186288115448496,0.36780780780780786
foldbench_monomer,7x4p_A,seeded-strat,all,continuation,307,333,100,36,0,0.46534653465346537,0.45645645645645644,0.37103861502179325,0.36657657657657666
foldbench_monomer,7x4p_A,seeded-strat,long,full,307,241,100,64,0,0.46733668341708545,0.45643153526970953,0.3703345870837946,0.35580912863070535
foldbench_monomer,7x4p_A,seeded-strat,long,continuation,307,241,100,65,0,0.46464646464646464,0.45643153526970953,0.37007919278953294,0.35522821576763486
foldbench_monomer,7x8l_A,seeded-strat,all,full,514,580,100,69,0,0.4686907020872865,0.42931034482758623,0.3780977147592302,0.3628620689655172
foldbench_monomer,7x8l_A,seeded-strat,all,continuation,514,580,100,70,0,0.467680608365019,0.42931034482758623,0.37737999797996197,0.3617068965517241
foldbench_monomer,7x8l_A,seeded-strat,long,full,514,440,100,70,0,0.5042492917847026,0.42727272727272725,0.3817556940231002,0.36150000000000004
foldbench_monomer,7x8l_A,seeded-strat,long,continuation,514,440,100,71,0,0.5042492917847026,0.425,0.3812643095539469,0.36081818181818187
foldbench_monomer,7xcd_A,seeded-strat,all,full,178,148,100,42,0,0.1527777777777778,0.14864864864864866,0.07943334766200984,0.0768918918918919
foldbench_monomer,7xcd_A,seeded-strat,all,continuation,178,148,100,46,0,0.15384615384615385,0.14864864864864866,0.07890105064127673,0.07608108108108108
foldbench_monomer,7xcd_A,seeded-strat,long,full,178,103,100,34,0,0.1553398058252427,0.1553398058252427,0.06289425242612125,0.060388349514563094
foldbench_monomer,7xcd_A,seeded-strat,long,continuation,178,103,100,35,0,0.1553398058252427,0.1553398058252427,0.06242553588548089,0.05980582524271845
foldbench_monomer,7xg9_A,seeded-strat,all,full,288,241,100,78,0,0.3956043956043956,0.35269709543568467,0.25382380733498044,0.22921161825726138
foldbench_monomer,7xg9_A,seeded-strat,all,continuation,288,241,100,79,0,0.39779005524861877,0.35269709543568467,0.2530936192432579,0.22771784232365141
foldbench_monomer,7xg9_A,seeded-strat,long,full,288,201,100,93,0,0.41496598639455784,0.3333333333333333,0.26205965977431506,0.21184079601990052
foldbench_monomer,7xg9_A,seeded-strat,long,continuation,288,201,100,94,0,0.41496598639455784,0.3333333333333333,0.2611784219816029,0.21069651741293532
foldbench_monomer,7xi5_A,seeded-strat,all,full,65,42,100,20,0,0.868421052631579,0.8333333333333334,0.6934409159720458,0.6850000000000002
foldbench_monomer,7xi5_A,seeded-strat,all,continuation,65,42,100,26,0,0.8648648648648649,0.8333333333333334,0.7014910170754202,0.6885714285714286
foldbench_monomer,7xi5_A,seeded-strat,long,full,65,23,100,56,0,0.8571428571428571,0.782608695652174,0.6757238514260151,0.6221739130434782
foldbench_monomer,7xi5_A,seeded-strat,long,continuation,65,23,100,59,0,0.875,0.782608695652174,0.6777032445632021,0.6165217391304348
foldbench_monomer,7xjr_A,seeded-strat,all,full,337,354,100,63,0,0.5505952380952381,0.53954802259887,0.44817707886675856,0.43612994350282486
foldbench_monomer,7xjr_A,seeded-strat,all,continuation,337,354,100,64,0,0.5492537313432836,0.536723163841808,0.4476659384265234,0.4348022598870056
foldbench_monomer,7xjr_A,seeded-strat,long,full,337,275,100,70,0,0.5595238095238095,0.5381818181818182,0.4607735567458977,0.44196363636363634
foldbench_monomer,7xjr_A,seeded-strat,long,continuation,337,275,100,70,0,0.5595238095238095,0.5381818181818182,0.4603970417667849,0.4412
foldbench_monomer,7xlz_A,seeded-strat,all,full,266,265,100,49,0,0.6370967741935484,0.6339622641509434,0.5248883751370704,0.5149433962264152
foldbench_monomer,7xlz_A,seeded-strat,all,continuation,266,265,100,51,0,0.6356275303643725,0.6339622641509434,0.523829529372046,0.5128679245283019
foldbench_monomer,7xlz_A,seeded-strat,long,full,266,174,100,51,0,0.6064516129032258,0.5919540229885057,0.4898888580439146,0.47695402298850564
foldbench_monomer,7xlz_A,seeded-strat,long,continuation,266,174,100,51,0,0.6064516129032258,0.5919540229885057,0.4890989177676592,0.4756896551724137
foldbench_monomer,7xp9_A,seeded-strat,all,full,84,45,100,33,0,0.5,0.4888888888888889,0.22095063325760847,0.21088888888888885
foldbench_monomer,7xp9_A,seeded-strat,all,continuation,84,45,100,35,0,0.5121951219512195,0.4888888888888889,0.2206676585973305,0.2084444444444444
foldbench_monomer,7xp9_A,seeded-strat,long,full,84,27,100,33,1,0.48148148148148145,0.48148148148148145,0.15097206465032553,0.1425925925925926
foldbench_monomer,7xp9_A,seeded-strat,long,continuation,84,27,100,38,1,0.48148148148148145,0.48148148148148145,0.15001590398329528,0.14074074074074072
foldbench_monomer,7xq4_A,seeded-strat,all,full,514,472,100,66,0,0.4659949622166247,0.423728813559322,0.37227326405104466,0.35584745762711867
foldbench_monomer,7xq4_A,seeded-strat,all,continuation,514,472,100,68,0,0.46464646464646464,0.4216101694915254,0.3712168097682851,0.3542796610169492
foldbench_monomer,7xq4_A,seeded-strat,long,full,514,335,100,75,0,0.46332046332046334,0.408955223880597,0.33636134928973943,0.3128059701492537
foldbench_monomer,7xq4_A,seeded-strat,long,continuation,514,335,100,75,0,0.46332046332046334,0.4059701492537313,0.33583570269679053,0.31205970149253726
foldbench_monomer,7xrx_A,seeded-strat,all,full,398,396,100,48,0,0.4217171717171717,0.4217171717171717,0.33305726341984354,0.3256818181818182
foldbench_monomer,7xrx_A,seeded-strat,all,continuation,398,396,100,49,0,0.41919191919191917,0.41919191919191917,0.332836407301671,0.32505050505050515
foldbench_monomer,7xrx_A,seeded-strat,long,full,398,302,100,33,0,0.4503311258278146,0.4503311258278146,0.34809666845703197,0.34155629139072835
foldbench_monomer,7xrx_A,seeded-strat,long,continuation,398,302,100,33,0,0.4503311258278146,0.4503311258278146,0.34789836886435294,0.3412913907284767
foldbench_monomer,7xyr_A,seeded-strat,all,full,591,707,100,41,0,0.5906515580736544,0.5898161244695899,0.546931553235245,0.5426732673267328
foldbench_monomer,7xyr_A,seeded-strat,all,continuation,591,707,100,42,0,0.5900709219858156,0.5884016973125884,0.5464301673058687,0.541852899575672
foldbench_monomer,7xyr_A,seeded-strat,long,full,591,527,100,48,0,0.5944333996023857,0.5882352941176471,0.5387418152611433,0.5307020872865276
foldbench_monomer,7xyr_A,seeded-strat,long,continuation,591,527,100,48,0,0.5944333996023857,0.5863377609108159,0.5385153836029931,0.530303605313093
foldbench_monomer,7xz3_A,seeded-strat,all,full,325,316,100,91,0,0.19004524886877827,0.17721518987341772,0.08360829144125176,0.06689873417721519
foldbench_monomer,7xz3_A,seeded-strat,all,continuation,325,316,100,91,0,0.18636363636363637,0.17721518987341772,0.08277332778343807,0.06604430379746835
foldbench_monomer,7xz3_A,seeded-strat,long,full,325,254,100,98,0,0.20408163265306123,0.1889763779527559,0.06299144508206672,0.040866141732283465
foldbench_monomer,7xz3_A,seeded-strat,long,continuation,325,254,100,98,0,0.2054794520547945,0.1889763779527559,0.062385885281003396,0.04043307086614172
foldbench_monomer,7y3h_A,seeded-strat,all,full,413,312,100,28,0,0.6127946127946128,0.5833333333333334,0.5127876673185564,0.5064743589743589
foldbench_monomer,7y3h_A,seeded-strat,all,continuation,413,312,100,33,0,0.6114864864864865,0.5801282051282052,0.5119323723876721,0.5050641025641025
foldbench_monomer,7y3h_A,seeded-strat,long,full,413,199,100,5,0,0.5778894472361809,0.5778894472361809,0.4693203419112205,0.46869346733668343
foldbench_monomer,7y3h_A,seeded-strat,long,continuation,413,199,100,5,0,0.5728643216080402,0.5728643216080402,0.4688206520039598,0.4681407035175881
foldbench_monomer,7y4h_A,seeded-strat,all,full,338,320,100,3,0,0.503125,0.503125,0.4272993879916177,0.42681250000000004
foldbench_monomer,7y4h_A,seeded-strat,all,continuation,338,320,100,6,0,0.503125,0.503125,0.4263511252219391,0.42578125000000006
foldbench_monomer,7y4h_A,seeded-strat,long,full,338,226,100,3,0,0.5221238938053098,0.5221238938053098,0.4394693609744499,0.43902654867256635
foldbench_monomer,7y4h_A,seeded-strat,long,continuation,338,226,100,4,0,0.5221238938053098,0.5221238938053098,0.43882747306884523,0.4383628318584071
foldbench_monomer,7y54_A,seeded-strat,all,full,100,105,100,96,0,0.8426966292134831,0.8,0.748440174914878,0.669904761904762
foldbench_monomer,7y54_A,seeded-strat,all,continuation,100,105,100,98,0,0.8409090909090909,0.7904761904761904,0.7487432396883956,0.6631428571428571
foldbench_monomer,7y54_A,seeded-strat,long,full,100,58,100,74,0,0.8679245283018868,0.8448275862068966,0.7604434395389303,0.7168965517241379
foldbench_monomer,7y54_A,seeded-strat,long,continuation,100,58,100,75,0,0.8679245283018868,0.8448275862068966,0.7589881210099171,0.7118965517241379
foldbench_monomer,7y5j_A,seeded-strat,all,full,102,91,100,45,0,0.7802197802197802,0.7802197802197802,0.6817192744529599,0.6658241758241757
foldbench_monomer,7y5j_A,seeded-strat,all,continuation,102,91,100,54,0,0.7727272727272727,0.7692307692307693,0.6816936569594283,0.6617582417582417
foldbench_monomer,7y5j_A,seeded-strat,long,full,102,50,100,29,0,0.8095238095238095,0.72,0.6407183173932897,0.6297999999999999
foldbench_monomer,7y5j_A,seeded-strat,long,continuation,102,50,100,31,0,0.8095238095238095,0.72,0.6395422368870818,0.627
foldbench_monomer,7y5m_A,seeded-strat,all,full,170,148,100,96,0,0.6048387096774194,0.5067567567567568,0.473066662847292,0.3937162162162162
foldbench_monomer,7y5m_A,seeded-strat,all,continuation,170,148,100,96,0,0.6016260162601627,0.5,0.4721978026595909,0.3898648648648648
foldbench_monomer,7y5m_A,seeded-strat,long,full,170,107,100,100,0,0.6774193548387096,0.4766355140186916,0.530060309047737,0.3747663551401869
foldbench_monomer,7y5m_A,seeded-strat,long,continuation,170,107,100,100,0,0.6721311475409836,0.4672897196261682,0.5283278902115872,0.3718691588785046
foldbench_monomer,7y5r_A,seeded-strat,all,full,105,97,100,72,0,0.7931034482758621,0.7731958762886598,0.6795042984383612,0.6510309278350515
foldbench_monomer,7y5r_A,seeded-strat,all,continuation,105,97,100,77,0,0.8023255813953488,0.7731958762886598,0.679584185389334,0.6456701030927835
foldbench_monomer,7y5r_A,seeded-strat,long,full,105,60,100,72,0,0.7692307692307693,0.7166666666666667,0.6455356330744354,0.6089999999999999
foldbench_monomer,7y5r_A,seeded-strat,long,continuation,105,60,100,80,0,0.7692307692307693,0.7166666666666667,0.6442710531352348,0.6046666666666666
foldbench_monomer,7y8h_A,seeded-strat,all,full,100,83,100,49,0,0.8481012658227848,0.8313253012048193,0.6978933896313102,0.6814457831325299
foldbench_monomer,7y8h_A,seeded-strat,all,continuation,100,83,100,57,0,0.8461538461538461,0.8313253012048193,0.6983079106509322,0.6772289156626506
foldbench_monomer,7y8h_A,seeded-strat,long,full,100,49,100,53,0,0.8888888888888888,0.8367346938775511,0.7472114913796246,0.714489795918367
foldbench_monomer,7y8h_A,seeded-strat,long,continuation,100,49,100,57,0,0.8888888888888888,0.8367346938775511,0.746805922723064,0.7104081632653059
foldbench_monomer,7y8i_A,seeded-strat,all,full,97,83,100,14,0,0.8192771084337349,0.8192771084337349,0.7501675730889349,0.7461445783132531
foldbench_monomer,7y8i_A,seeded-strat,all,continuation,97,83,100,15,0,0.8192771084337349,0.8192771084337349,0.7505100064407644,0.7451807228915663
foldbench_monomer,7y8i_A,seeded-strat,long,full,97,47,100,39,0,0.8695652173913043,0.851063829787234,0.7564560085415237,0.7374468085106385
foldbench_monomer,7y8i_A,seeded-strat,long,continuation,97,47,100,40,0,0.8809523809523809,0.851063829787234,0.7553634118563448,0.7340425531914895
foldbench_monomer,7yd4_A,seeded-strat,all,full,185,142,100,36,0,0.14285714285714285,0.14084507042253522,0.07233099594781703,0.06901408450704226
foldbench_monomer,7yd4_A,seeded-strat,all,continuation,185,142,100,37,0,0.14432989690721648,0.14084507042253522,0.071314099139496,0.06788732394366197
foldbench_monomer,7yd4_A,seeded-strat,long,full,185,101,100,55,0,0.17525773195876287,0.16831683168316833,0.07087940254205054,0.06435643564356436
foldbench_monomer,7yd4_A,seeded-strat,long,continuation,185,101,100,55,0,0.16666666666666666,0.15841584158415842,0.07029916700504964,0.06366336633663366
foldbench_monomer,7yhr_A,seeded-strat,all,full,60,41,100,58,0,0.5555555555555556,0.5121951219512195,0.3378682884708737,0.29463414634146345
foldbench_monomer,7yhr_A,seeded-strat,all,continuation,60,41,100,64,0,0.5555555555555556,0.4878048780487805,0.34041533054112577,0.2904878048780488
foldbench_monomer,7yhr_A,seeded-strat,long,full,60,23,100,84,1,1.0,0.4782608695652174,0.2893772584391274,0.2008695652173913
foldbench_monomer,7yhr_A,seeded-strat,long,continuation,60,23,100,88,1,1.0,0.43478260869565216,0.2897618048371514,0.19652173913043477
foldbench_monomer,7ykm_A,seeded-strat,all,full,105,55,100,1,0,0.7818181818181819,0.7818181818181819,0.6142895622895623,0.6141818181818182
foldbench_monomer,7ykm_A,seeded-strat,all,continuation,105,55,100,1,0,0.7818181818181819,0.7818181818181819,0.6156740994854202,0.6154545454545455
foldbench_monomer,7ykm_A,seeded-strat,long,full,105,34,100,12,0,0.8235294117647058,0.8235294117647058,0.6339940229934629,0.6288235294117648
foldbench_monomer,7ykm_A,seeded-strat,long,continuation,105,34,100,16,0,0.8235294117647058,0.8235294117647058,0.6328281936851999,0.6261764705882353
foldbench_monomer,7ylr_A,seeded-strat,all,full,330,364,100,87,0,0.6906906906906907,0.6401098901098901,0.6128829063391799,0.5766483516483516
foldbench_monomer,7ylr_A,seeded-strat,all,continuation,330,364,100,87,0,0.6897590361445783,0.6373626373626373,0.6121993261578612,0.574532967032967
foldbench_monomer,7ylr_A,seeded-strat,long,full,330,242,100,88,0,0.6792452830188679,0.6115702479338843,0.5927528692242707,0.5382231404958676
foldbench_monomer,7ylr_A,seeded-strat,long,continuation,330,242,100,88,0,0.6792452830188679,0.6074380165289256,0.5921482788115326,0.5369008264462809
foldbench_monomer,7yug_A,seeded-strat,all,full,118,94,100,86,0,0.4444444444444444,0.26595744680851063,0.1755840059298718,0.12606382978723404
foldbench_monomer,7yug_A,seeded-strat,all,continuation,118,94,100,87,0,0.5,0.26595744680851063,0.17473077853152688,0.12329787234042552
foldbench_monomer,7yug_A,seeded-strat,long,full,118,50,100,73,0,0.225,0.2,0.0550188788896126,0.04359999999999999
foldbench_monomer,7yug_A,seeded-strat,long,continuation,118,50,100,73,0,0.23076923076923078,0.2,0.05452401619706381,0.04279999999999999
foldbench_monomer,7yyg_A,seeded-strat,all,full,365,221,100,51,0,0.18181818181818182,0.17194570135746606,0.07641123571977616,0.07162895927601809
foldbench_monomer,7yyg_A,seeded-strat,all,continuation,365,221,100,52,0,0.18274111675126903,0.17194570135746606,0.0758462465620792,0.07095022624434388
foldbench_monomer,7yyg_A,seeded-strat,long,full,365,140,100,36,0,0.15,0.12857142857142856,0.04021765315321743,0.037785714285714284
foldbench_monomer,7yyg_A,seeded-strat,long,continuation,365,140,100,36,0,0.15,0.12857142857142856,0.03979722878179334,0.03735714285714286
foldbench_monomer,7z65_A,seeded-strat,all,full,283,320,100,78,0,0.5592105263157895,0.53125,0.44811690172842716,0.4291249999999999
foldbench_monomer,7z65_A,seeded-strat,all,continuation,283,320,100,79,0,0.5577557755775577,0.528125,0.4477585805568765,0.42765625
foldbench_monomer,7z65_A,seeded-strat,long,full,283,259,100,91,0,0.5753424657534246,0.5444015444015444,0.4822614381031316,0.44999999999999996
foldbench_monomer,7z65_A,seeded-strat,long,continuation,283,259,100,91,0,0.573394495412844,0.5405405405405406,0.48174493312738503,0.448957528957529
foldbench_monomer,7znz_A,seeded-strat,all,full,761,932,100,0,0,0.33798283261802575,0.33798283261802575,0.2797961373390558,0.2797961373390558
foldbench_monomer,7znz_A,seeded-strat,all,continuation,761,932,100,0,0,0.33798283261802575,0.33798283261802575,0.27929184549356223,0.27929184549356223
foldbench_monomer,7znz_A,seeded-strat,long,full,761,675,100,8,0,0.31555555555555553,0.31555555555555553,0.25153934578898896,0.2507555555555555
foldbench_monomer,7znz_A,seeded-strat,long,continuation,761,675,100,9,0,0.31555555555555553,0.31555555555555553,0.2512888200855339,0.25048888888888887
foldbench_monomer,7zoi_A,seeded-strat,all,full,151,110,100,1,0,0.6636363636363637,0.6636363636363637,0.5064739629302736,0.506090909090909
foldbench_monomer,7zoi_A,seeded-strat,all,continuation,151,110,100,1,0,0.6545454545454545,0.6545454545454545,0.5055329768270944,0.505090909090909
foldbench_monomer,7zoi_A,seeded-strat,long,full,151,39,100,0,0,0.6153846153846154,0.6153846153846154,0.41820512820512834,0.41820512820512834
foldbench_monomer,7zoi_A,seeded-strat,long,continuation,151,39,100,0,0,0.5897435897435898,0.5897435897435898,0.4164102564102564,0.4164102564102564
foldbench_monomer,7zs2_A,seeded-strat,all,full,316,223,100,27,0,0.628140703517588,0.6278026905829597,0.5275757112773652,0.5214798206278027
foldbench_monomer,7zs2_A,seeded-strat,all,continuation,316,223,100,28,0,0.6262626262626263,0.6233183856502242,0.5258867572766579,0.519103139013453
foldbench_monomer,7zs2_A,seeded-strat,long,full,316,139,100,23,0,0.6134453781512605,0.5899280575539568,0.45540382325430145,0.4484172661870503
foldbench_monomer,7zs2_A,seeded-strat,long,continuation,316,139,100,23,0,0.6119402985074627,0.5899280575539568,0.45373906490879656,0.446546762589928
foldbench_monomer,7zu3_A,seeded-strat,all,full,132,92,100,9,0,0.42391304347826086,0.42391304347826086,0.19787544388104622,0.19652173913043477
foldbench_monomer,7zu3_A,seeded-strat,all,continuation,132,92,100,9,0,0.43478260869565216,0.43478260869565216,0.19732388046851249,0.19586956521739127
foldbench_monomer,7zu3_A,seeded-strat,long,full,132,61,100,22,0,0.39344262295081966,0.39344262295081966,0.16931677899951797,0.16377049180327868
foldbench_monomer,7zu3_A,seeded-strat,long,continuation,132,61,100,22,0,0.39344262295081966,0.39344262295081966,0.1687600434302134,0.16344262295081965
foldbench_monomer,7zv1_A,seeded-strat,all,full,136,111,100,94,0,0.550561797752809,0.4774774774774775,0.3129078588990932,0.2627927927927928
foldbench_monomer,7zv1_A,seeded-strat,all,continuation,136,111,100,94,0,0.5454545454545454,0.4774774774774775,0.31151422785224187,0.2589189189189189
foldbench_monomer,7zv1_A,seeded-strat,long,full,136,74,100,100,0,0.5333333333333333,0.43243243243243246,0.278401813383474,0.19527027027027027
foldbench_monomer,7zv1_A,seeded-strat,long,continuation,136,74,100,100,0,0.5423728813559322,0.43243243243243246,0.27642748235903436,0.1924324324324324
foldbench_monomer,8adc_A,seeded-strat,all,full,215,170,100,2,0,0.3058823529411765,0.3058823529411765,0.1545265522875817,0.15417647058823528
foldbench_monomer,8adc_A,seeded-strat,all,continuation,215,170,100,3,0,0.3058823529411765,0.3058823529411765,0.15366673198965863,0.1532941176470588
foldbench_monomer,8adc_A,seeded-strat,long,full,215,105,100,5,0,0.23809523809523808,0.23809523809523808,0.11801479239804319,0.1175238095238095
foldbench_monomer,8adc_A,seeded-strat,long,continuation,215,105,100,5,0,0.23809523809523808,0.23809523809523808,0.11804491980212042,0.1175238095238095
