dataset,stem,K,comparison,value,reference,delta
foldbench_monomer,7xi5_A,5,geometric_vs_pooled,0.7619047619047619,0.7619047619047619,0.0
foldbench_monomer,7xi5_A,5,geometric_with_pooled_vs_pooled,0.7619047619047619,0.7619047619047619,0.0
foldbench_monomer,7xi5_A,10,geometric_vs_blind,0.7380952380952381,0.7428571428571429,-0.004761904761904745
foldbench_monomer,7xi5_A,10,geometric_vs_pooled,0.7380952380952381,0.7619047619047619,-0.023809523809523725
foldbench_monomer,7xi5_A,10,geometric_with_pooled_vs_pooled,0.7619047619047619,0.7619047619047619,0.0
foldbench_monomer,7xjr_A,5,geometric_vs_blind,0.5706214689265536,0.49943502824858754,0.07118644067796609
foldbench_monomer,7xjr_A,5,geometric_vs_pooled,0.5706214689265536,0.5790960451977402,-0.008474576271186529
foldbench_monomer,7xjr_A,5,geometric_with_pooled_vs_pooled,0.5706214689265536,0.5790960451977402,-0.008474576271186529
foldbench_monomer,7xjr_A,10,geometric_vs_blind,0.3785310734463277,0.5135593220338983,-0.13502824858757062
foldbench_monomer,7xjr_A,10,geometric_vs_pooled,0.3785310734463277,0.5790960451977402,-0.20056497175141247
foldbench_monomer,7xjr_A,10,geometric_with_pooled_vs_pooled,0.3785310734463277,0.5790960451977402,-0.20056497175141247
foldbench_monomer,7xlz_A,5,geometric_vs_blind,0.6679245283018868,0.5449056603773584,0.12301886792452832
foldbench_monomer,7xlz_A,5,geometric_vs_pooled,0.6679245283018868,0.6641509433962264,0.0037735849056603765
foldbench_monomer,7xlz_A,5,geometric_with_pooled_vs_pooled,0.6679245283018868,0.6641509433962264,0.0037735849056603765
foldbench_monomer,7xlz_A,10,geometric_vs_blind,0.4566037735849056,0.5116981132075471,-0.055094339622641486
foldbench_monomer,7xlz_A,10,geometric_vs_pooled,0.4566037735849056,0.6641509433962264,-0.20754716981132076
foldbench_monomer,7xlz_A,10,geometric_with_pooled_vs_pooled,0.4566037735849056,0.6641509433962264,-0.20754716981132076
foldbench_monomer,7xp9_A,5,geometric_vs_blind,0.0666666666666666,0.23111111111111104,-0.16444444444444445
foldbench_monomer,7xp9_A,5,geometric_vs_pooled,0.0666666666666666,0.3111111111111111,-0.24444444444444452
foldbench_monomer,7xp9_A,5,geometric_with_pooled_vs_pooled,0.3111111111111111,0.3111111111111111,0.0
foldbench_monomer,7xp9_A,10,geometric_vs_blind,0.1333333333333333,0.17777777777777776,-0.04444444444444445
foldbench_monomer,7xp9_A,10,geometric_vs_pooled,0.1333333333333333,0.3111111111111111,-0.1777777777777778
foldbench_monomer,7xp9_A,10,geometric_with_pooled_vs_pooled,0.1333333333333333,0.3111111111111111,-0.1777777777777778
foldbench_monomer,7xq4_A,5,geometric_vs_blind,0.4978813559322034,0.4508474576271187,0.0470338983050847
foldbench_monomer,7xq4_A,5,geometric_vs_pooled,0.4978813559322034,0.5169491525423728,-0.01906779661016944
foldbench_monomer,7xq4_A,5,geometric_with_pooled_vs_pooled,0.4978813559322034,0.5169491525423728,-0.01906779661016944
foldbench_monomer,7xq4_A,10,geometric_vs_blind,0.5254237288135594,0.37690677966101693,0.14851694915254243
foldbench_monomer,7xq4_A,10,geometric_vs_pooled,0.5254237288135594,0.5169491525423728,0.008474576271186529
foldbench_monomer,7xq4_A,10,geometric_with_pooled_vs_pooled,0.5254237288135594,0.5169491525423728,0.008474576271186529
foldbench_monomer,7xrx_A,5,geometric_vs_blind,0.4621212121212121,0.4601010101010101,0.0020202020202019777
foldbench_monomer,7xrx_A,5,geometric_vs_pooled,0.4621212121212121,0.4873737373737373,-0.025252525252525193
foldbench_monomer,7xrx_A,5,geometric_with_pooled_vs_pooled,0.4621212121212121,0.4873737373737373,-0.025252525252525193
foldbench_monomer,7xrx_A,10,geometric_vs_blind,0.3939393939393939,0.4244949494949495,-0.030555555555555558
foldbench_monomer,7xrx_A,10,geometric_vs_pooled,0.3939393939393939,0.4873737373737373,-0.09343434343434337
foldbench_monomer,7xrx_A,10,geometric_with_pooled_vs_pooled,0.3939393939393939,0.4873737373737373,-0.09343434343434337
foldbench_monomer,7xyr_A,5,geometric_vs_blind,0.6704384724186704,0.6155586987270156,0.054879773691654754
foldbench_monomer,7xyr_A,5,geometric_vs_pooled,0.6704384724186704,0.6718528995756718,-0.0014144271570014633
foldbench_monomer,7xyr_A,5,geometric_with_pooled_vs_pooled,0.6704384724186704,0.6718528995756718,-0.0014144271570014633
foldbench_monomer,7xyr_A,10,geometric_vs_blind,0.5205091937765205,0.5828854314002829,-0.06237623762376243
foldbench_monomer,7xyr_A,10,geometric_vs_pooled,0.5205091937765205,0.6718528995756718,-0.15134370579915135
foldbench_monomer,7xyr_A,10,geometric_with_pooled_vs_pooled,0.5205091937765205,0.6718528995756718,-0.15134370579915135
foldbench_monomer,7xz3_A,5,geometric_vs_blind,0.1424050632911392,0.09303797468354427,0.04936708860759492
foldbench_monomer,7xz3_A,5,geometric_vs_pooled,0.1424050632911392,0.1455696202531645,-0.0031645569620253056
foldbench_monomer,7xz3_A,5,geometric_with_pooled_vs_pooled,0.1455696202531645,0.1455696202531645,0.0
foldbench_monomer,7xz3_A,10,geometric_vs_blind,0.1518987341772152,0.080379746835443,0.0715189873417722
foldbench_monomer,7xz3_A,10,geometric_vs_pooled,0.1518987341772152,0.1455696202531645,0.006329113924050694
foldbench_monomer,7xz3_A,10,geometric_with_pooled_vs_pooled,0.1455696202531645,0.1455696202531645,0.0
foldbench_monomer,7y3h_A,5,geometric_vs_blind,0.625,0.6083333333333334,0.016666666666666607
foldbench_monomer,7y3h_A,5,geometric_vs_pooled,0.625,0.6410256410256411,-0.01602564102564108
foldbench_monomer,7y3h_A,5,geometric_with_pooled_vs_pooled,0.625,0.6410256410256411,-0.01602564102564108
foldbench_monomer,7y3h_A,10,geometric_vs_blind,0.6314102564102564,0.5439102564102564,0.08750000000000002
foldbench_monomer,7y3h_A,10,geometric_vs_pooled,0.6314102564102564,0.6410256410256411,-0.009615384615384692
foldbench_monomer,7y3h_A,10,geometric_with_pooled_vs_pooled,0.6314102564102564,0.6410256410256411,-0.009615384615384692
foldbench_monomer,7y4h_A,5,geometric_vs_blind,0.58125,0.52125,0.06000000000000005
foldbench_monomer,7y4h_A,5,geometric_vs_pooled,0.58125,0.596875,-0.015625
foldbench_monomer,7y4h_A,5,geometric_with_pooled_vs_pooled,0.596875,0.596875,0.0
foldbench_monomer,7y4h_A,10,geometric_vs_blind,0.5,0.42593749999999997,0.07406250000000003
foldbench_monomer,7y4h_A,10,geometric_vs_pooled,0.5,0.596875,-0.09687500000000004
foldbench_monomer,7y4h_A,10,geometric_with_pooled_vs_pooled,0.5,0.596875,-0.09687500000000004
foldbench_monomer,7y54_A,5,geometric_vs_blind,0.8095238095238095,0.7676190476190478,0.04190476190476178
foldbench_monomer,7y54_A,5,geometric_vs_pooled,0.8095238095238095,0.819047619047619,-0.00952380952380949
foldbench_monomer,7y54_A,5,geometric_with_pooled_vs_pooled,0.819047619047619,0.819047619047619,0.0
foldbench_monomer,7y54_A,10,geometric_vs_blind,0.7904761904761904,0.741904761904762,0.04857142857142849
foldbench_monomer,7y54_A,10,geometric_vs_pooled,0.7904761904761904,0.819047619047619,-0.02857142857142858
foldbench_monomer,7y54_A,10,geometric_with_pooled_vs_pooled,0.7904761904761904,0.819047619047619,-0.02857142857142858
foldbench_monomer,7y5j_A,5,geometric_vs_blind,0.7472527472527473,0.6967032967032967,0.05054945054945059
foldbench_monomer,7y5j_A,5,geometric_vs_pooled,0.7472527472527473,0.7692307692307693,-0.02197802197802201
foldbench_monomer,7y5j_A,5,geometric_with_pooled_vs_pooled,0.7472527472527473,0.7692307692307693,-0.02197802197802201
foldbench_monomer,7y5j_A,10,geometric_vs_blind,0.6703296703296703,0.6538461538461539,0.016483516483516425
foldbench_monomer,7y5j_A,10,geometric_vs_pooled,0.6703296703296703,0.7692307692307693,-0.098901098901099
foldbench_monomer,7y5j_A,10,geometric_with_pooled_vs_pooled,0.6703296703296703,0.7692307692307693,-0.098901098901099
foldbench_monomer,7y5m_A,5,geometric_vs_blind,0.5337837837837838,0.4472972972972973,0.08648648648648649
foldbench_monomer,7y5m_A,5,geometric_vs_pooled,0.5337837837837838,0.5472972972972973,-0.013513513513513487
foldbench_monomer,7y5m_A,5,geometric_with_pooled_vs_pooled,0.5337837837837838,0.5472972972972973,-0.013513513513513487
foldbench_monomer,7y5m_A,10,geometric_vs_blind,0.4121621621621621,0.4344594594594594,-0.02229729729729729
foldbench_monomer,7y5m_A,10,geometric_vs_pooled,0.4121621621621621,0.5472972972972973,-0.13513513513513514
foldbench_monomer,7y5m_A,10,geometric_with_pooled_vs_pooled,0.4121621621621621,0.5472972972972973,-0.13513513513513514
foldbench_monomer,7y5r_A,5,geometric_vs_blind,0.6185567010309279,0.6845360824742268,-0.06597938144329896
foldbench_monomer,7y5r_A,5,geometric_vs_pooled,0.6185567010309279,0.7835051546391752,-0.1649484536082474
foldbench_monomer,7y5r_A,5,geometric_with_pooled_vs_pooled,0.7835051546391752,0.7835051546391752,0.0
foldbench_monomer,7y5r_A,10,geometric_vs_blind,0.8041237113402062,0.6731958762886597,0.13092783505154648
foldbench_monomer,7y5r_A,10,geometric_vs_pooled,0.8041237113402062,0.7835051546391752,0.020618556701030966
foldbench_monomer,7y5r_A,10,geometric_with_pooled_vs_pooled,0.8041237113402062,0.7835051546391752,0.020618556701030966
foldbench_monomer,7y8h_A,5,geometric_vs_blind,0.7590361445783133,0.7325301204819278,0.026506024096385472
foldbench_monomer,7y8h_A,5,geometric_vs_pooled,0.7590361445783133,0.7469879518072289,0.012048192771084376
foldbench_monomer,7y8h_A,5,geometric_with_pooled_vs_pooled,0.7590361445783133,0.7469879518072289,0.012048192771084376
foldbench_monomer,7y8h_A,10,geometric_vs_blind,0.6746987951807228,0.7036144578313254,-0.028915662650602525
foldbench_monomer,7y8h_A,10,geometric_vs_pooled,0.6746987951807228,0.7469879518072289,-0.07228915662650603
foldbench_monomer,7y8h_A,10,geometric_with_pooled_vs_pooled,0.6746987951807228,0.7469879518072289,-0.07228915662650603
foldbench_monomer,7y8i_A,5,geometric_vs_blind,0.7951807228915663,0.7759036144578314,0.01927710843373487
foldbench_monomer,7y8i_A,5,geometric_vs_pooled,0.7951807228915663,0.7951807228915663,0.0
foldbench_monomer,7y8i_A,5,geometric_with_pooled_vs_pooled,0.7951807228915663,0.7951807228915663,0.0
foldbench_monomer,7y8i_A,10,geometric_vs_blind,0.7710843373493976,0.7759036144578313,-0.004819277108433662
foldbench_monomer,7y8i_A,10,geometric_vs_pooled,0.7710843373493976,0.7951807228915663,-0.02409638554216864
foldbench_monomer,7y8i_A,10,geometric_with_pooled_vs_pooled,0.7951807228915663,0.7951807228915663,0.0
foldbench_monomer,7yd4_A,5,geometric_vs_blind,0.2112676056338028,0.07746478873239435,0.13380281690140847
foldbench_monomer,7yd4_A,5,geometric_vs_pooled,0.2112676056338028,0.2112676056338028,0.0
foldbench_monomer,7yd4_A,5,geometric_with_pooled_vs_pooled,0.2112676056338028,0.2112676056338028,0.0
foldbench_monomer,7yd4_A,10,geometric_vs_blind,0.0633802816901408,0.10281690140845065,-0.03943661971830985
foldbench_monomer,7yd4_A,10,geometric_vs_pooled,0.0633802816901408,0.2112676056338028,-0.147887323943662
foldbench_monomer,7yd4_A,10,geometric_with_pooled_vs_pooled,0.0633802816901408,0.2112676056338028,-0.147887323943662
foldbench_monomer,7yhr_A,5,geometric_vs_blind,0.3902439024390244,0.3951219512195122,-0.004878048780487809
foldbench_monomer,7yhr_A,5,geometric_vs_pooled,0.3902439024390244,0.3902439024390244,0.0
foldbench_monomer,7yhr_A,5,geometric_with_pooled_vs_pooled,0.3902439024390244,0.3902439024390244,0.0
foldbench_monomer,7yhr_A,10,geometric_vs_blind,0.3658536585365853,0.3804878048780488,-0.014634146341463483
foldbench_monomer,7yhr_A,10,geometric_vs_pooled,0.3658536585365853,0.3902439024390244,-0.0243902439024391
foldbench_monomer,7yhr_A,10,geometric_with_pooled_vs_pooled,0.3902439024390244,0.3902439024390244,0.0
foldbench_monomer,7ykm_A,5,geometric_vs_blind,0.7636363636363637,0.72,0.043636363636363695
foldbench_monomer,7ykm_A,5,geometric_vs_pooled,0.7636363636363637,0.7454545454545455,0.018181818181818188
foldbench_monomer,7ykm_A,5,geometric_with_pooled_vs_pooled,0.7636363636363637,0.7454545454545455,0.018181818181818188
foldbench_monomer,7ykm_A,10,geometric_vs_blind,0.6727272727272727,0.6709090909090909,0.0018181818181818299
foldbench_monomer,7ykm_A,10,geometric_vs_pooled,0.6727272727272727,0.7454545454545455,-0.07272727272727275
foldbench_monomer,7ykm_A,10,geometric_with_pooled_vs_pooled,0.6727272727272727,0.7454545454545455,-0.07272727272727275
foldbench_monomer,7ylr_A,5,geometric_vs_blind,0.6703296703296703,0.6967032967032967,-0.02637362637362639
foldbench_monomer,7ylr_A,5,geometric_vs_pooled,0.6703296703296703,0.7032967032967034,-0.03296703296703307
foldbench_monomer,7ylr_A,5,geometric_with_pooled_vs_pooled,0.6703296703296703,0.7032967032967034,-0.03296703296703307
foldbench_monomer,7ylr_A,10,geometric_vs_blind,0.695054945054945,0.6409340659340659,0.05412087912087915
foldbench_monomer,7ylr_A,10,geometric_vs_pooled,0.695054945054945,0.7032967032967034,-0.008241758241758323
foldbench_monomer,7ylr_A,10,geometric_with_pooled_vs_pooled,0.695054945054945,0.7032967032967034,-0.008241758241758323
foldbench_monomer,7yug_A,5,geometric_vs_blind,0.2446808510638297,0.24468085106382978,-8.326672684688674e-17
foldbench_monomer,7yug_A,5,geometric_vs_pooled,0.2446808510638297,0.351063829787234,-0.1063829787234043
foldbench_monomer,7yug_A,5,geometric_with_pooled_vs_pooled,0.2446808510638297,0.351063829787234,-0.1063829787234043
foldbench_monomer,7yug_A,10,geometric_vs_blind,0.3085106382978723,0.18829787234042553,0.12021276595744676
foldbench_monomer,7yug_A,10,geometric_vs_pooled,0.3085106382978723,0.351063829787234,-0.04255319148936171
foldbench_monomer,7yug_A,10,geometric_with_pooled_vs_pooled,0.3085106382978723,0.351063829787234,-0.04255319148936171
foldbench_monomer,7yyg_A,5,geometric_vs_blind,0.0950226244343891,0.10950226244343886,-0.014479638009049764
foldbench_monomer,7yyg_A,5,geometric_vs_pooled,0.0950226244343891,0.253393665158371,-0.1583710407239819
foldbench_monomer,7yyg_A,5,geometric_with_pooled_vs_pooled,0.253393665158371,0.253393665158371,0.0
foldbench_monomer,7yyg_A,10,geometric_vs_blind,0.0814479638009049,0.0796380090497737,0.0018099547511312014
foldbench_monomer,7yyg_A,10,geometric_vs_pooled,0.0814479638009049,0.253393665158371,-0.17194570135746606
foldbench_monomer,7yyg_A,10,geometric_with_pooled_vs_pooled,0.0814479638009049,0.253393665158371,-0.17194570135746606
foldbench_monomer,7z65_A,5,geometric_vs_blind,0.54375,0.5262499999999999,0.01750000000000007
foldbench_monomer,7z65_A,5,geometric_vs_pooled,0.54375,0.55,-0.006250000000000089
foldbench_monomer,7z65_A,5,geometric_with_pooled_vs_pooled,0.54375,0.55,-0.006250000000000089
foldbench_monomer,7z65_A,10,geometric_vs_blind,0.490625,0.5090625,-0.018437499999999996
foldbench_monomer,7z65_A,10,geometric_vs_pooled,0.490625,0.55,-0.05937500000000007
foldbench_monomer,7z65_A,10,geometric_with_pooled_vs_pooled,0.490625,0.55,-0.05937500000000007
foldbench_monomer,7znz_A,5,geometric_vs_blind,0.4409871244635193,0.36437768240343343,0.07660944206008585
foldbench_monomer,7znz_A,5,geometric_vs_pooled,0.4409871244635193,0.4592274678111588,-0.01824034334763952
foldbench_monomer,7znz_A,5,geometric_with_pooled_vs_pooled,0.4409871244635193,0.4592274678111588,-0.01824034334763952
foldbench_monomer,7znz_A,10,geometric_vs_blind,0.2607296137339056,0.3541845493562231,-0.09345493562231755
foldbench_monomer,7znz_A,10,geometric_vs_pooled,0.2607296137339056,0.4592274678111588,-0.19849785407725323
foldbench_monomer,7znz_A,10,geometric_with_pooled_vs_pooled,0.2607296137339056,0.4592274678111588,-0.19849785407725323
foldbench_monomer,7zoi_A,5,geometric_vs_blind,0.6636363636363637,0.6218181818181818,0.041818181818181865
foldbench_monomer,7zoi_A,5,geometric_vs_pooled,0.6636363636363637,0.6636363636363637,0.0
foldbench_monomer,7zoi_A,5,geometric_with_pooled_vs_pooled,0.6636363636363637,0.6636363636363637,0.0
foldbench_monomer,7zoi_A,10,geometric_vs_blind,0.6454545454545455,0.5909090909090909,0.054545454545454564
foldbench_monomer,7zoi_A,10,geometric_vs_pooled,0.6454545454545455,0.6636363636363637,-0.018181818181818188
foldbench_monomer,7zoi_A,10,geometric_with_pooled_vs_pooled,0.6454545454545455,0.6636363636363637,-0.018181818181818188
foldbench_monomer,7zs2_A,5,geometric_vs_blind,0.5874439461883408,0.6233183856502242,-0.0358744394618834
foldbench_monomer,7zs2_A,5,geometric_vs_pooled,0.5874439461883408,0.6995515695067265,-0.11210762331838564
foldbench_monomer,7zs2_A,5,geometric_with_pooled_vs_pooled,0.5874439461883408,0.6995515695067265,-0.11210762331838564
foldbench_monomer,7zs2_A,10,geometric_vs_blind,0.7219730941704036,0.5376681614349776,0.18430493273542592
foldbench_monomer,7zs2_A,10,geometric_vs_pooled,0.7219730941704036,0.6995515695067265,0.022421524663677084
foldbench_monomer,7zs2_A,10,geometric_with_pooled_vs_pooled,0.7219730941704036,0.6995515695067265,0.022421524663677084
foldbench_monomer,7zu3_A,5,geometric_vs_blind,0.2717391304347826,0.28478260869565214,-0.013043478260869545
foldbench_monomer,7zu3_A,5,geometric_vs_pooled,0.2717391304347826,0.4347826086956521,-0.1630434782608695
foldbench_monomer,7zu3_A,5,geometric_with_pooled_vs_pooled,0.4347826086956521,0.4347826086956521,0.0
foldbench_monomer,7zu3_A,10,geometric_vs_blind,0.0217391304347826,0.23804347826086952,-0.21630434782608693
foldbench_monomer,7zu3_A,10,geometric_vs_pooled,0.0217391304347826,0.4347826086956521,-0.4130434782608695
foldbench_monomer,7zu3_A,10,geometric_with_pooled_vs_pooled,0.0217391304347826,0.4347826086956521,-0.4130434782608695
foldbench_monomer,7zv1_A,5,geometric_vs_blind,0.1711711711711711,0.34954954954954953,-0.17837837837837844
foldbench_monomer,7zv1_A,5,geometric_vs_pooled,0.1711711711711711,0.4234234234234234,-0.2522522522522523
foldbench_monomer,7zv1_A,5,geometric_with_pooled_vs_pooled,0.1711711711711711,0.4234234234234234,-0.2522522522522523
foldbench_monomer,7zv1_A,10,geometric_vs_blind,0.2612612612612612,0.3297297297297297,-0.06846846846846849
foldbench_monomer,7zv1_A,10,geometric_vs_pooled,0.2612612612612612,0.4234234234234234,-0.16216216216216217
foldbench_monomer,7zv1_A,10,geometric_with_pooled_vs_pooled,0.2612612612612612,0.4234234234234234,-0.16216216216216217
foldbench_monomer,8adc_A,5,geometric_vs_blind,0.1470588235294117,0.20823529411764702,-0.06117647058823533
foldbench_monomer,8adc_A,5,geometric_vs_pooled,0.1470588235294117,0.3294117647058823,-0.1823529411764706
foldbench_monomer,8adc_A,5,geometric_with_pooled_vs_pooled,0.1470588235294117,0.3294117647058823,-0.1823529411764706
foldbench_monomer,8adc_A,10,geometric_vs_blind,0.2176470588235294,0.19058823529411761,0.027058823529411774
foldbench_monomer,8adc_A,10,geometric_vs_pooled,0.2176470588235294,0.3294117647058823,-0.1117647058823529
foldbench_monomer,8adc_A,10,geometric_with_pooled_vs_pooled,0.2176470588235294,0.3294117647058823,-0.1117647058823529
foldbench_monomer,8add_A,5,geometric_vs_blind,0.1809523809523809,0.08857142857142852,0.09238095238095237
foldbench_monomer,8add_A,5,geometric_vs_pooled,0.1809523809523809,0.1714285714285714,0.00952380952380949
foldbench_monomer,8add_A,5,geometric_with_pooled_vs_pooled,0.1809523809523809,0.1714285714285714,0.00952380952380949
foldbench_monomer,8add_A,10,geometric_vs_blind,0.1761904761904762,0.07238095238095235,0.10380952380952385
foldbench_monomer,8add_A,10,geometric_vs_pooled,0.1761904761904762,0.1714285714285714,0.0047619047619048005
foldbench_monomer,8add_A,10,geometric_with_pooled_vs_pooled,0.1714285714285714,0.1714285714285714,0.0
foldbench_monomer,8ak2_A,5,geometric_vs_blind,0.678343949044586,0.6751592356687898,0.0031847133757961776
foldbench_monomer,8ak2_A,5,geometric_vs_pooled,0.678343949044586,0.6878980891719745,-0.009554140127388533
foldbench_monomer,8ak2_A,5,geometric_with_pooled_vs_pooled,0.678343949044586,0.6878980891719745,-0.009554140127388533
foldbench_monomer,8ak2_A,10,geometric_vs_blind,0.5573248407643312,0.6493630573248408,-0.09203821656050959
foldbench_monomer,8ak2_A,10,geometric_vs_pooled,0.5573248407643312,0.6878980891719745,-0.13057324840764328
foldbench_monomer,8ak2_A,10,geometric_with_pooled_vs_pooled,0.5573248407643312,0.6878980891719745,-0.13057324840764328
foldbench_monomer,8akh_A,5,geometric_vs_blind,0.5171339563862928,0.5925233644859812,-0.07538940809968842
foldbench_monomer,8akh_A,5,geometric_vs_pooled,0.5171339563862928,0.6261682242990654,-0.1090342679127726
foldbench_monomer,8akh_A,5,geometric_with_pooled_vs_pooled,0.6261682242990654,0.6261682242990654,0.0
foldbench_monomer,8akh_A,10,geometric_vs_blind,0.5887850467289719,0.5769470404984423,0.011838006230529663
foldbench_monomer,8akh_A,10,geometric_vs_pooled,0.5887850467289719,0.6261682242990654,-0.03738317757009346
foldbench_monomer,8akh_A,10,geometric_with_pooled_vs_pooled,0.6261682242990654,0.6261682242990654,0.0
foldbench_monomer,8amo_A,5,geometric_vs_blind,0.7016574585635359,0.6386740331491713,0.06298342541436464
foldbench_monomer,8amo_A,5,geometric_vs_pooled,0.7016574585635359,0.7099447513812155,-0.008287292817679592
foldbench_monomer,8amo_A,5,geometric_with_pooled_vs_pooled,0.7099447513812155,0.7099447513812155,0.0
foldbench_monomer,8amo_A,10,geometric_vs_blind,0.4751381215469613,0.6251381215469614,-0.15000000000000008
foldbench_monomer,8amo_A,10,geometric_vs_pooled,0.4751381215469613,0.7099447513812155,-0.2348066298342542
foldbench_monomer,8amo_A,10,geometric_with_pooled_vs_pooled,0.7099447513812155,0.7099447513812155,0.0
foldbench_monomer,8arl_A,5,geometric_vs_blind,0.0461538461538461,0.043076923076923,0.003076923076923102
foldbench_monomer,8arl_A,5,geometric_vs_pooled,0.0461538461538461,0.0653846153846153,-0.019230769230769204
foldbench_monomer,8arl_A,5,geometric_with_pooled_vs_pooled,0.0461538461538461,0.0653846153846153,-0.019230769230769204
foldbench_monomer,8arl_A,10,geometric_vs_blind,0.0653846153846153,0.03499999999999995,0.030384615384615357
foldbench_monomer,8arl_A,10,geometric_vs_pooled,0.0653846153846153,0.0653846153846153,0.0
foldbench_monomer,8arl_A,10,geometric_with_pooled_vs_pooled,0.0653846153846153,0.0653846153846153,0.0
foldbench_monomer,8au6_A,5,geometric_vs_blind,0.244047619047619,0.3357142857142857,-0.09166666666666667
foldbench_monomer,8au6_A,5,geometric_vs_pooled,0.244047619047619,0.4642857142857143,-0.2202380952380953
foldbench_monomer,8au6_A,5,geometric_with_pooled_vs_pooled,0.244047619047619,0.4642857142857143,-0.2202380952380953
foldbench_monomer,8au6_A,10,geometric_vs_blind,0.3571428571428571,0.2261904761904761,0.130952380952381
foldbench_monomer,8au6_A,10,geometric_vs_pooled,0.3571428571428571,0.4642857142857143,-0.1071428571428572
foldbench_monomer,8au6_A,10,geometric_with_pooled_vs_pooled,0.3571428571428571,0.4642857142857143,-0.1071428571428572
foldbench_monomer,8axj_A,5,geometric_vs_blind,0.7062937062937062,0.7090909090909091,-0.002797202797202858
foldbench_monomer,8axj_A,5,geometric_vs_pooled,0.7062937062937062,0.7482517482517482,-0.04195804195804198
foldbench_monomer,8axj_A,5,geometric_with_pooled_vs_pooled,0.7482517482517482,0.7482517482517482,0.0
foldbench_monomer,8axj_A,10,geometric_vs_blind,0.6713286713286714,0.6909090909090909,-0.01958041958041956
foldbench_monomer,8axj_A,10,geometric_vs_pooled,0.6713286713286714,0.7482517482517482,-0.07692307692307687
foldbench_monomer,8axj_A,10,geometric_with_pooled_vs_pooled,0.6713286713286714,0.7482517482517482,-0.07692307692307687
foldbench_monomer,8azb_A,5,geometric_vs_blind,0.7427597955706985,0.7396933560477001,0.003066439522998343
foldbench_monomer,8azb_A,5,geometric_vs_pooled,0.7427597955706985,0.7614991482112436,-0.01873935264054516
foldbench_monomer,8azb_A,5,geometric_with_pooled_vs_pooled,0.7614991482112436,0.7614991482112436,0.0
foldbench_monomer,8azb_A,10,geometric_vs_blind,0.7359454855195912,0.7129471890971039,0.022998296422487297
foldbench_monomer,8azb_A,10,geometric_vs_pooled,0.7359454855195912,0.7614991482112436,-0.02555366269165249
foldbench_monomer,8azb_A,10,geometric_with_pooled_vs_pooled,0.7614991482112436,0.7614991482112436,0.0
foldbench_monomer,8b2e_A,5,geometric_vs_blind,0.5461538461538461,0.5015384615384615,0.04461538461538461
foldbench_monomer,8b2e_A,5,geometric_vs_pooled,0.5461538461538461,0.5846153846153846,-0.03846153846153855
foldbench_monomer,8b2e_A,5,geometric_with_pooled_vs_pooled,0.5461538461538461,0.5846153846153846,-0.03846153846153855
foldbench_monomer,8b2e_A,10,geometric_vs_blind,0.5769230769230769,0.4046153846153846,0.17230769230769227
foldbench_monomer,8b2e_A,10,geometric_vs_pooled,0.5769230769230769,0.5846153846153846,-0.007692307692307776
foldbench_monomer,8b2e_A,10,geometric_with_pooled_vs_pooled,0.5769230769230769,0.5846153846153846,-0.007692307692307776
foldbench_monomer,8b2g_A,5,geometric_vs_blind,0.4067796610169492,0.6169491525423728,-0.21016949152542364
foldbench_monomer,8b2g_A,5,geometric_vs_pooled,0.4067796610169492,0.7288135593220338,-0.32203389830508466
foldbench_monomer,8b2g_A,5,geometric_with_pooled_vs_pooled,0.7288135593220338,0.7288135593220338,0.0
foldbench_monomer,8b2g_A,10,geometric_vs_blind,0.576271186440678,0.5389830508474576,0.03728813559322042
foldbench_monomer,8b2g_A,10,geometric_vs_pooled,0.576271186440678,0.7288135593220338,-0.15254237288135586
foldbench_monomer,8b2g_A,10,geometric_with_pooled_vs_pooled,0.576271186440678,0.7288135593220338,-0.15254237288135586
foldbench_monomer,8b2s_A,5,geometric_vs_blind,0.4623655913978494,0.5946236559139784,-0.13225806451612898
foldbench_monomer,8b2s_A,5,geometric_vs_pooled,0.4623655913978494,0.6666666666666666,-0.20430107526881724
foldbench_monomer,8b2s_A,5,geometric_with_pooled_vs_pooled,0.4623655913978494,0.6666666666666666,-0.20430107526881724
foldbench_monomer,8b2s_A,10,geometric_vs_blind,0.6666666666666666,0.5586021505376345,0.10806451612903212
foldbench_monomer,8b2s_A,10,geometric_vs_pooled,0.6666666666666666,0.6666666666666666,0.0
foldbench_monomer,8b2s_A,10,geometric_with_pooled_vs_pooled,0.6666666666666666,0.6666666666666666,0.0
foldbench_monomer,8b4u_A,5,geometric_vs_blind,0.8168498168498168,0.8197802197802198,-0.00293040293040292
foldbench_monomer,8b4u_A,5,geometric_vs_pooled,0.8168498168498168,0.8461538461538461,-0.02930402930402931
foldbench_monomer,8b4u_A,5,geometric_with_pooled_vs_pooled,0.8168498168498168,0.8461538461538461,-0.02930402930402931
foldbench_monomer,8b4u_A,10,geometric_vs_blind,0.7985347985347986,0.7890109890109891,0.00952380952380949
foldbench_monomer,8b4u_A,10,geometric_vs_pooled,0.7985347985347986,0.8461538461538461,-0.04761904761904756
foldbench_monomer,8b4u_A,10,geometric_with_pooled_vs_pooled,0.7985347985347986,0.8461538461538461,-0.04761904761904756
foldbench_monomer,8b5w_A,5,geometric_vs_blind,0.1621621621621621,0.08972972972972967,0.07243243243243241
